,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:44:27:195 AM,37606.070312,-49438.230469,5011.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.058014,0.0,0.0,-1461.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:195 AM,37606.070312,-49438.230469,5011.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.058014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:196 AM,37606.070312,-49438.230469,5011.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.058014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:648 AM,37606.070312,-49438.230469,4990.679688,0.0,0.0,0.0,20.312,0.0,0.0,-243.854019,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:649 AM,37606.070312,-49438.230469,4990.679688,0.0,0.0,0.0,20.312,0.0,0.0,-243.854019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:649 AM,37606.070312,-49438.230469,4990.679688,0.0,0.0,0.0,20.312,0.0,0.0,-243.854019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:649 AM,37606.070312,-49438.230469,4990.679688,0.0,0.0,0.0,20.312,0.0,0.0,-243.854019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:773 AM,37606.070312,-49438.230469,4951.609863,0.0,0.0,0.0,59.384003,0.0,0.0,-366.525024,0.0,0.0,-1227.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:862 AM,37604.230469,-49438.839844,4921.97998,-2.0,0.0,1.0,89.018005,11.450001,21.933001,-235.946014,115.0,219.0,1306.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:27:957 AM,37602.699219,-49438.539062,4910.040039,-3.0,0.0,2.0,100.960007,3.421,8.34,-64.032005,-80.0,-136.0,1719.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:28:62 AM,37602.539062,-49438.1875,4907.939941,-3.0,0.0,2.0,103.057007,-1.166,-0.378,0.525,-46.0,-87.0,646.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:28:148 AM,37602.609375,-49438.257812,4908.509766,-3.0,0.0,2.0,103.633003,0.312,1.437,9.244,15.0,18.0,87.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:44:28:259 AM,37602.679688,-49438.320312,4909.620117,-3.0,0.0,2.0,104.741005,0.686,1.851,9.467,4.0,4.0,2.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:44:28:349 AM,37602.710938,-49438.378906,4910.370117,-3.0,0.0,2.0,105.488007,0.592,1.251,7.342,-1.0,-6.0,-21.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:44:28:456 AM,37602.738281,-49438.417969,4911.029785,-3.0,0.0,2.0,106.145004,0.429,0.949,4.927,-2.0,-3.0,-24.0,-0.01,0.17,0.0,0.0,true
Jun 3 2024 11:44:28:549 AM,37602.828125,-49438.457031,4911.399902,-3.0,0.0,2.0,106.522003,3.07,0.364,3.299,26.0,-6.0,-16.0,0.0,0.45,0.0,0.0,true
Jun 3 2024 11:44:28:650 AM,37603.398438,-49438.488281,4911.649902,-3.0,0.0,2.0,106.768005,6.443,0.242,1.74,34.0,-1.0,-16.0,0.0,0.55,0.0,0.0,true
Jun 3 2024 11:44:28:754 AM,37605.058594,-49438.527344,4911.779785,-3.0,0.0,2.0,106.903008,23.204,-0.184,0.352,168.0,-4.0,-14.0,0.0,0.81,0.0,0.0,true
Jun 3 2024 11:44:28:857 AM,37608.839844,-49438.578125,4911.689941,-3.0,0.0,2.0,106.993004,41.128002,-0.452,-1.851,179.0,-3.0,-22.0,0.0,0.82,0.0,0.0,true
Jun 3 2024 11:44:28:953 AM,37615.488281,-49438.640625,4911.449707,-2.0,0.0,2.0,107.233002,83.247002,-0.418,-4.077,421.0,0.0,-22.0,0.0,0.91,0.0,0.0,true
Jun 3 2024 11:44:29:55 AM,37626.917969,-49438.640625,4910.899902,-2.0,0.0,2.0,107.788002,124.152008,-0.06,-6.62,409.0,4.0,-25.0,0.01,0.94,0.0,0.0,true
Jun 3 2024 11:44:29:151 AM,37641.058594,-49438.550781,4910.209961,-2.0,0.0,2.0,108.482002,159.672012,0.522,-8.491,355.0,6.0,-19.0,0.03,0.96,0.0,0.0,true
Jun 3 2024 11:44:29:261 AM,37661.21875,-49438.289062,4909.179688,-2.0,0.0,2.0,109.508003,199.404007,1.925,-10.627001,397.0,14.0,-21.0,0.04,0.96,0.0,0.0,true
Jun 3 2024 11:44:29:360 AM,37683.21875,-49437.949219,4908.049805,-2.0,0.0,2.0,110.639008,235.373016,3.005,-12.473001,360.0,11.0,-18.0,0.04,1.0,0.0,0.0,true
Jun 3 2024 11:44:29:454 AM,37707.359375,-49437.507812,4906.810059,-2.0,0.0,2.0,111.875008,270.015015,4.042,-13.667001,346.0,10.0,-12.0,0.04,1.0,0.0,0.0,true
Jun 3 2024 11:44:29:559 AM,37738.167969,-49436.898438,4905.239746,-2.0,1.0,2.0,113.444008,308.391022,4.862,-15.690001,384.0,8.0,-20.0,0.05,1.0,0.0,0.0,true
Jun 3 2024 11:44:29:660 AM,37771.46875,-49435.96875,4903.569824,-1.0,1.0,2.0,115.114006,345.530029,8.609,-18.465,371.0,37.0,-28.0,0.07,1.0,0.0,0.0,true
Jun 3 2024 11:44:29:751 AM,37804.238281,-49434.6875,4901.779785,-2.0,1.0,2.0,116.909004,378.703003,14.131001,-20.918001,332.0,55.0,-25.0,0.09,1.0,0.0,0.0,true
Jun 3 2024 11:44:29:853 AM,37845.339844,-49432.320312,4899.75,-2.0,2.0,2.0,118.934006,415.82901,20.320002,-19.046001,371.0,62.0,19.0,0.11,1.0,0.0,0.0,true
Jun 3 2024 11:44:29:956 AM,37890.519531,-49428.847656,4897.709961,-2.0,3.0,1.0,120.979004,452.22403,30.159002,-20.254002,364.0,98.0,-12.0,0.13,1.0,0.0,0.0,true
Jun 3 2024 11:44:30:47 AM,37933.578125,-49424.667969,4895.75,-2.0,4.0,1.0,122.936005,483.522034,42.230003,-22.007002,313.0,121.0,-18.0,0.15,1.0,0.0,0.0,true
Jun 3 2024 11:44:30:165 AM,37993.21875,-49417.328125,4892.939941,-2.0,5.0,0.0,125.751007,521.893005,63.796001,-26.948002,384.0,216.0,-49.0,0.18,1.0,0.0,0.0,true
Jun 3 2024 11:44:30:252 AM,38038.621094,-49410.347656,4890.370117,-2.0,7.0,0.0,128.313004,548.242004,84.614006,-31.959002,263.0,208.0,-50.0,0.2,1.0,0.0,0.0,true
Jun 3 2024 11:44:30:359 AM,38098.777344,-49398.800781,4886.669922,-2.0,9.0,0.0,132.012009,579.664001,115.819008,-34.235001,314.0,312.0,-23.0,0.23,0.98,0.0,0.0,true
