,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 10:34:07:761 AM,37606.070312,-49438.230469,5010.370117,0.0,0.0,0.0,0.0,0.0,0.0,-150.439011,0.0,0.0,-1504.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:07:762 AM,37606.070312,-49438.230469,5010.370117,0.0,0.0,0.0,0.0,0.0,0.0,-150.439011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:07:762 AM,37606.070312,-49438.230469,5010.370117,0.0,0.0,0.0,0.0,0.0,0.0,-150.439011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:133 AM,37606.070312,-49438.230469,4989.620117,0.0,0.0,0.0,20.750002,0.0,0.0,-248.23201,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:133 AM,37606.070312,-49438.230469,4989.620117,0.0,0.0,0.0,20.750002,0.0,0.0,-248.23201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:134 AM,37606.070312,-49438.230469,4989.620117,0.0,0.0,0.0,20.750002,0.0,0.0,-248.23201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:166 AM,37606.070312,-49438.230469,4979.819824,0.0,0.0,0.0,30.558001,0.0,0.0,-283.680023,0.0,0.0,-354.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:263 AM,37606.070312,-49438.230469,4946.929688,0.0,0.0,0.0,63.444004,0.0,0.0,-378.876007,0.0,0.0,-952.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:359 AM,37603.71875,-49438.757812,4918.359863,-2.0,0.0,1.0,92.011002,8.570001,18.367001,-183.388016,86.0,184.0,1955.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:456 AM,37602.488281,-49438.527344,4908.949707,-3.0,0.0,2.0,101.425003,2.624,6.686,-45.719002,-59.0,-117.0,1377.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:556 AM,37602.5,-49438.300781,4908.02002,-3.0,0.0,2.0,102.349007,-0.744,-0.224,3.687,-34.0,-69.0,494.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:662 AM,37602.570312,-49438.378906,4908.919922,-3.0,0.0,2.0,103.243004,0.574,1.802,9.64,13.0,20.0,60.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:758 AM,37602.621094,-49438.4375,4909.850098,-3.0,0.0,2.0,104.172005,0.713,1.803,9.342,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:857 AM,37602.648438,-49438.488281,4910.620117,-3.0,0.0,2.0,104.945007,0.585,1.348,6.743001,-1.0,-5.0,-26.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:08:971 AM,37602.679688,-49438.558594,4911.209961,-3.0,0.0,2.0,105.536003,0.404,0.739,4.106,-2.0,-6.0,-26.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:69 AM,37602.679688,-49438.597656,4911.540039,-3.0,0.0,2.0,105.860008,0.245,0.458,2.588,-2.0,-3.0,-15.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:165 AM,37602.699219,-49438.648438,4911.75,-3.0,0.0,2.0,106.075005,0.17,0.056,1.534,-1.0,-4.0,-11.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:264 AM,37602.699219,-49438.699219,4911.870117,-3.0,0.0,2.0,106.196007,0.116,-0.032,0.955,-1.0,-1.0,-6.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:366 AM,37602.699219,-49438.738281,4911.959961,-3.0,0.0,2.0,106.283005,0.069,-0.156,0.399,0.0,-1.0,-6.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:464 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,-1.0,2.0,-4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:556 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:659 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:781 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:867 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:09:957 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:65 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:170 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:259 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:375 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:471 AM,37602.699219,-49438.75,4911.97998,-3.0,0.0,2.0,106.306007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:571 AM,37602.6875,-49438.789062,4911.959961,-3.0,0.0,2.0,106.328003,0.016,-0.218,-0.494,0.0,-2.0,-5.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:668 AM,37602.6875,-49438.777344,4911.969727,-3.0,0.0,2.0,106.343002,0.036,-0.106,0.09,0.0,1.0,6.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:761 AM,37602.6875,-49438.769531,4912.0,-3.0,0.0,2.0,106.371002,0.023,-0.05,0.399,0.0,1.0,3.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:860 AM,37602.6875,-49438.777344,4912.060059,-3.0,0.0,2.0,106.432007,0.052,-0.015,0.578,0.0,0.0,2.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:10:957 AM,37602.6875,-49438.777344,4912.069824,-3.0,0.0,2.0,106.436005,-0.005,-0.098,-0.499,-1.0,-1.0,-11.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:11:65 AM,37602.6875,-49438.769531,4912.089844,-3.0,0.0,2.0,106.462006,0.035,-0.016,0.405,0.0,1.0,9.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:11:168 AM,37602.6875,-49438.769531,4912.109863,-3.0,0.0,2.0,106.479004,0.021,-0.057,0.1,0.0,0.0,-3.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:11:257 AM,37602.6875,-49438.757812,4912.120117,-3.0,0.0,2.0,106.488007,0.026,-0.045,0.301,0.0,0.0,2.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:11:371 AM,37602.6875,-49438.757812,4912.120117,-3.0,0.0,2.0,106.490005,0.015,-0.035,0.034,0.0,0.0,-3.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:11:474 AM,37602.6875,-49438.757812,4912.129883,-3.0,0.0,2.0,106.494003,0.031,-0.049,0.176,0.0,0.0,1.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 10:34:11:561 AM,37602.6875,-49438.75,4912.120117,-3.0,0.0,2.0,106.494003,0.003,-0.092,-0.207,0.0,0.0,-4.0,0.01,0.03,0.0,0.0,true
Jun 4 2024 10:34:11:683 AM,37602.917969,-49438.769531,4912.120117,-3.0,0.0,2.0,106.501007,4.623,-0.323,-0.375,46.0,-2.0,-2.0,0.01,0.11,0.0,0.0,true
Jun 4 2024 10:34:11:763 AM,37603.429688,-49438.808594,4912.089844,-3.0,0.0,2.0,106.533005,7.346,-0.285,-0.148,27.0,0.0,2.0,0.01,0.12,0.0,0.0,true
Jun 4 2024 10:34:11:862 AM,37604.277344,-49438.847656,4912.060059,-3.0,0.0,2.0,106.562004,9.255,-0.321,-0.354,19.0,0.0,-2.0,0.01,0.12,0.0,0.0,true
Jun 4 2024 10:34:11:977 AM,37605.488281,-49438.898438,4911.97998,-3.0,0.0,2.0,106.636002,11.578001,-0.356,-0.656,23.0,0.0,-3.0,0.01,0.15,0.0,0.0,true
Jun 4 2024 10:34:12:56 AM,37606.597656,-49438.929688,4911.919922,-3.0,0.0,2.0,106.694008,13.439001,-0.411,-0.638,19.0,-1.0,0.0,0.01,0.16,0.0,0.0,true
Jun 4 2024 10:34:12:173 AM,37608.378906,-49438.96875,4911.810059,-3.0,0.0,2.0,106.808006,16.812,-0.387,-1.139,34.0,0.0,-5.0,0.01,0.16,0.0,0.0,true
Jun 4 2024 10:34:12:262 AM,37609.960938,-49439.007812,4911.72998,-3.0,0.0,2.0,106.893005,18.883001,-0.374,-1.112,21.0,0.0,0.0,0.01,0.16,0.0,0.0,true
Jun 4 2024 10:34:12:367 AM,37612.289062,-49439.058594,4911.600098,-3.0,0.0,2.0,107.019005,24.18,-0.397,-2.134,53.0,0.0,-10.0,0.01,0.16,0.0,0.0,true
Jun 4 2024 10:34:12:466 AM,37614.9375,-49439.109375,4911.459961,-3.0,0.0,2.0,107.163002,28.427002,-0.329,-1.728,42.0,1.0,4.0,0.0,0.16,0.0,0.0,true
Jun 4 2024 10:34:12:567 AM,37617.667969,-49439.117188,4911.310059,-3.0,0.0,2.0,107.308006,28.215002,-0.275,-1.32,-2.0,1.0,4.0,-0.01,0.16,0.0,0.0,true
Jun 4 2024 10:34:12:664 AM,37620.257812,-49439.109375,4911.169922,-3.0,0.0,2.0,107.447006,27.111002,-0.208,-1.193,-11.0,1.0,1.0,-0.03,0.16,0.0,0.0,true
Jun 4 2024 10:34:12:770 AM,37623.507812,-49439.148438,4911.029785,-3.0,0.0,2.0,107.591003,33.977001,-0.461,-1.562,69.0,-3.0,-4.0,-0.05,0.16,0.0,0.0,true
