,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:24:21:387 AM,40123.597656,-49762.328125,4858.029785,1.0,13.0,2.0,194.757004,-137.096008,-31.145002,-0.497,90.0,23.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:21:490 AM,40109.96875,-49765.308594,4857.959961,1.0,13.0,2.0,194.821014,-128.363007,-29.033001,-0.594,87.0,21.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:21:582 AM,40098.429688,-49767.839844,4857.909668,1.0,13.0,2.0,194.874008,-120.986008,-27.294001,-0.58,74.0,17.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:21:685 AM,40086.289062,-49770.5,4857.850098,1.0,13.0,2.0,194.930008,-113.295006,-25.468,-0.459,77.0,18.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:21:786 AM,40075.210938,-49772.9375,4857.799805,1.0,13.0,2.0,194.984009,-106.277008,-23.812,-0.457,70.0,17.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:21:888 AM,40064.71875,-49775.25,4857.75,1.0,13.0,2.0,195.033005,-99.608002,-22.262001,-0.363,67.0,16.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:21:980 AM,40055.898438,-49777.1875,4857.709961,1.0,13.0,2.0,195.075012,-94.002007,-20.987001,-0.339,56.0,13.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:22:81 AM,40046.648438,-49779.230469,4857.669922,1.0,13.0,2.0,195.10701,-87.962006,-19.764002,-0.179,60.0,12.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:22:185 AM,40037.738281,-49781.199219,4857.649902,0.0,13.0,2.0,195.137009,-82.215004,-18.479,-0.257,57.0,13.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:22:279 AM,40030.230469,-49782.859375,4857.620117,0.0,13.0,2.0,195.162003,-77.399002,-17.399,-0.062,48.0,11.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:22:383 AM,40024.898438,-49784.007812,4857.659668,1.0,13.0,2.0,195.198013,-40.597,-8.691,-0.016,368.0,87.0,0.0,-1.02,1.0,0.0,false
May 22 2024 10:24:22:481 AM,40022.277344,-49784.398438,4857.679688,1.0,13.0,2.0,195.224014,-20.749001,-2.521,-0.072,198.0,62.0,-1.0,-1.02,1.0,0.0,false
May 22 2024 10:24:22:583 AM,40021.230469,-49784.480469,4857.689941,1.0,13.0,2.0,195.228012,-1.668,0.173,0.033,191.0,27.0,1.0,-0.02,1.0,0.0,false
May 22 2024 10:24:22:690 AM,40021.398438,-49784.449219,4857.659668,1.0,13.0,2.0,195.256012,1.504,0.7,-0.333,32.0,5.0,-4.0,-0.02,0.0,0.0,false
May 22 2024 10:24:22:788 AM,40021.277344,-49784.449219,4857.620117,1.0,13.0,2.0,195.292007,1.438,0.643,0.035,-1.0,-1.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:24:22:881 AM,40021.1875,-49784.429688,4857.600098,0.0,13.0,2.0,195.315002,1.104,0.564,0.068,-3.0,-1.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:22:983 AM,40021.109375,-49784.417969,4857.580078,0.0,13.0,2.0,195.335007,0.741,0.481,0.034,-4.0,-1.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:23:85 AM,40021.050781,-49784.398438,4857.569824,0.0,13.0,2.0,195.350006,0.456,0.433,0.035,-3.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:23:188 AM,40021.007812,-49784.378906,4857.560059,0.0,13.0,2.0,195.360016,0.266,0.387,-0.146,-2.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:23:288 AM,40020.988281,-49784.359375,4857.549805,0.0,13.0,2.0,195.365005,0.135,0.384,-0.023,-1.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:23:382 AM,40020.96875,-49784.328125,4857.540039,0.0,13.0,2.0,195.375015,0.009,0.217,-0.147,-1.0,-2.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:23:479 AM,40020.960938,-49784.289062,4857.529785,0.0,13.0,2.0,195.386017,0.012,0.331,-0.062,0.0,1.0,1.0,-0.02,1.0,0.0,false
May 22 2024 10:24:23:588 AM,40021.238281,-49784.1875,4857.52002,0.0,13.0,2.0,195.392014,4.385,0.997,0.115,44.0,7.0,2.0,-1.02,1.0,0.0,false
May 22 2024 10:24:23:685 AM,40022.71875,-49783.988281,4857.560059,0.0,13.0,2.0,195.432007,19.963001,3.267,0.224,156.0,23.0,1.0,-1.02,1.0,0.0,false
May 22 2024 10:24:23:779 AM,40025.519531,-49783.609375,4857.600098,0.0,13.0,2.0,195.464005,32.468002,5.724,0.168,125.0,25.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:23:890 AM,40031.019531,-49782.398438,4857.649902,1.0,13.0,2.0,195.518005,54.436001,12.255,-0.006,220.0,65.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:23:984 AM,40036.617188,-49781.128906,4857.679688,1.0,13.0,2.0,195.546005,61.291004,14.139001,0.324,69.0,19.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:24:24:86 AM,40042.839844,-49779.699219,4857.679688,1.0,13.0,2.0,195.553009,62.435001,14.514001,0.056,11.0,4.0,-3.0,-0.02,1.0,0.0,false
May 22 2024 10:24:24:179 AM,40047.109375,-49778.71875,4857.639648,0.0,13.0,2.0,195.593002,44.559002,10.488001,0.028,-179.0,-40.0,0.0,-0.02,1.0,0.0,false
May 22 2024 10:24:24:281 AM,40051.828125,-49777.628906,4857.639648,0.0,13.0,2.0,195.595016,53.243004,12.420001,0.128,87.0,19.0,1.0,-0.02,1.0,0.0,false
May 22 2024 10:24:24:386 AM,40060.449219,-49776.097656,4857.739746,1.0,13.0,2.0,195.692017,97.443008,16.892,0.111,442.0,45.0,0.0,-1.02,1.0,0.0,false
May 22 2024 10:24:24:480 AM,40072.167969,-49775.039062,4857.889648,1.0,12.0,2.0,195.839005,133.776001,13.077001,0.409,363.0,-38.0,3.0,-1.02,1.0,0.0,false
May 22 2024 10:24:24:581 AM,40088.167969,-49775.097656,4858.080078,1.0,10.0,2.0,196.032013,167.912003,0.609,1.329,341.0,-125.0,9.0,-1.02,1.0,0.0,false
May 22 2024 10:24:24:683 AM,40107.570312,-49774.957031,4858.290039,2.0,9.0,2.0,196.239014,206.853012,8.884001,1.583,389.0,83.0,3.0,-0.02,1.0,0.0,false
May 22 2024 10:24:24:778 AM,40129.269531,-49772.378906,4858.439941,2.0,8.0,2.0,196.396011,239.277008,27.236002,1.62,324.0,184.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:24:881 AM,40155.257812,-49768.609375,4858.600098,2.0,8.0,2.0,196.55101,260.061005,39.567001,1.574,208.0,123.0,0.0,0.98,0.0,0.0,false
May 22 2024 10:24:24:984 AM,40181.449219,-49762.699219,4858.649902,1.0,9.0,1.0,196.606003,256.118011,59.578003,1.136,-39.0,200.0,-4.0,0.98,0.0,0.0,false
May 22 2024 10:24:25:78 AM,40204.089844,-49755.199219,4858.639648,1.0,11.0,1.0,196.622009,239.726013,79.607002,0.66,-164.0,200.0,-5.0,0.98,0.0,0.0,false
May 22 2024 10:24:25:178 AM,40226.339844,-49745.847656,4858.600098,1.0,13.0,1.0,196.660004,224.575012,89.603004,0.554,-152.0,100.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:25:278 AM,40248.257812,-49738.789062,4858.649902,0.0,14.0,1.0,196.705002,213.404007,68.392006,1.005,-112.0,-212.0,5.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:25:379 AM,40267.789062,-49734.609375,4858.72998,0.0,14.0,2.0,196.785004,180.383011,40.657001,1.245,-330.0,-277.0,2.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:25:480 AM,40282.847656,-49732.789062,4858.790039,0.0,13.0,2.0,196.844009,128.42601,15.345,1.255,-520.0,-253.0,0.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:25:583 AM,40288.699219,-49732.347656,4858.75,-1.0,12.0,2.0,196.882004,17.829,-3.407,4.113,-1106.0,-188.0,29.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:25:688 AM,40288.71875,-49732.277344,4858.959961,-1.0,12.0,2.0,197.089005,-1.801,-3.656,0.804,-196.0,-2.0,-33.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:25:779 AM,40288.527344,-49732.167969,4859.0,-1.0,12.0,2.0,197.132004,-13.280001,-0.842,-0.538,-115.0,28.0,-13.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:25:880 AM,40285.960938,-49731.679688,4858.939941,-1.0,13.0,2.0,197.193008,-39.122002,3.68,-1.277,-258.0,45.0,-7.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:25:984 AM,40279.050781,-49730.808594,4858.759766,-1.0,14.0,1.0,197.365005,-87.478004,5.363,-1.712,-484.0,17.0,-4.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:26:89 AM,40266.648438,-49729.71875,4858.52002,-1.0,16.0,1.0,197.613007,-133.680008,5.924,-2.166,-462.0,6.0,-5.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:26:183 AM,40252.257812,-49729.058594,4858.359863,-1.0,18.0,1.0,197.765015,-169.335007,2.359,-1.768,-357.0,-36.0,4.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:26:281 AM,40233.429688,-49729.308594,4858.169922,-1.0,21.0,2.0,197.961014,-206.086014,-13.331,-1.954,-368.0,-157.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:26:380 AM,40211.480469,-49733.507812,4858.0,-1.0,24.0,2.0,198.125015,-229.098007,-53.568001,-1.502,-230.0,-402.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:24:26:481 AM,40189.089844,-49741.9375,4857.969727,-1.0,24.0,3.0,198.160004,-223.106018,-87.304001,-0.638,60.0,-337.0,9.0,-0.02,0.0,0.0,false
May 22 2024 10:24:26:582 AM,40167.699219,-49751.050781,4858.0,-1.0,24.0,3.0,198.189011,-214.736008,-95.953003,0.077,84.0,-86.0,7.0,-0.02,0.0,0.0,false
May 22 2024 10:24:26:691 AM,40145.339844,-49760.777344,4858.069824,0.0,24.0,3.0,198.265015,-204.088013,-94.990005,0.364,106.0,10.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:24:26:785 AM,40126.878906,-49768.878906,4858.149902,0.0,24.0,2.0,198.344009,-194.022003,-90.850006,0.504,101.0,41.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:26:884 AM,40108.398438,-49777.019531,4858.209961,0.0,24.0,2.0,198.406006,-183.067001,-85.487007,0.415,110.0,54.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:26:991 AM,40089.597656,-49785.347656,4858.279785,0.0,24.0,2.0,198.46701,-171.292007,-79.554001,0.257,118.0,59.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:79 AM,40074.960938,-49791.839844,4858.299805,0.0,24.0,2.0,198.49501,-161.912003,-74.769005,0.449,94.0,48.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:187 AM,40058.140625,-49799.308594,4858.339844,0.0,25.0,2.0,198.534012,-150.770004,-69.314003,0.364,111.0,55.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:281 AM,40044.359375,-49805.4375,4858.389648,0.0,25.0,1.0,198.578003,-141.366013,-64.984001,0.6,94.0,43.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:379 AM,40030.910156,-49811.4375,4858.429688,0.0,25.0,1.0,198.621002,-132.167007,-60.731003,0.541,92.0,43.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:485 AM,40017.328125,-49817.488281,4858.47998,0.0,25.0,1.0,198.672012,-122.869003,-56.450005,0.571,93.0,43.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:582 AM,40005.777344,-49822.660156,4858.52002,0.0,25.0,1.0,198.711014,-114.875008,-52.845001,0.587,80.0,36.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:679 AM,39994.9375,-49827.507812,4858.569824,0.0,25.0,1.0,198.76001,-107.314003,-49.407001,0.576,76.0,34.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:789 AM,39983.519531,-49832.648438,4858.620117,0.0,25.0,1.0,198.807007,-99.694008,-45.716003,0.288,76.0,37.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:885 AM,39974.269531,-49836.820312,4858.629883,0.0,25.0,1.0,198.818008,-93.624008,-42.824001,-0.192,61.0,29.0,-5.0,-0.02,0.0,0.0,false
May 22 2024 10:24:27:989 AM,39964.847656,-49841.070312,4858.629883,0.0,25.0,1.0,198.827011,-87.371002,-39.947002,0.014,63.0,29.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:84 AM,39956.789062,-49844.71875,4858.639648,0.0,25.0,1.0,198.828003,-81.998001,-37.508003,-0.016,54.0,24.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:178 AM,39949.308594,-49848.097656,4858.620117,0.0,25.0,1.0,198.840012,-76.997002,-35.226002,0.112,50.0,23.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:290 AM,39941.0,-49851.867188,4858.629883,0.0,25.0,1.0,198.850006,-71.422005,-32.704002,0.095,56.0,25.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:389 AM,39934.148438,-49854.980469,4858.639648,0.0,25.0,1.0,198.856003,-66.817001,-30.619001,0.039,46.0,21.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:485 AM,39927.988281,-49857.769531,4858.649902,0.0,25.0,1.0,198.865005,-62.672005,-28.745001,0.162,41.0,19.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:580 AM,39922.199219,-49860.398438,4858.649902,0.0,25.0,1.0,198.869003,-58.773003,-26.978001,0.119,39.0,18.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:687 AM,39916.148438,-49863.148438,4858.659668,0.0,25.0,1.0,198.875015,-54.638004,-25.055,0.131,41.0,19.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:781 AM,39911.117188,-49865.4375,4858.669922,0.0,25.0,1.0,198.881012,-51.171001,-23.479002,0.129,35.0,16.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:885 AM,39906.070312,-49867.738281,4858.679688,0.0,25.0,1.0,198.894012,-47.618004,-21.878,0.149,36.0,16.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:28:987 AM,39901.347656,-49869.890625,4858.689941,0.0,25.0,1.0,198.908005,-44.311001,-20.371,0.17,33.0,15.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:86 AM,39897.109375,-49871.808594,4858.689941,0.0,25.0,1.0,198.909012,-41.336002,-19.001001,0.073,30.0,14.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:181 AM,39893.328125,-49873.539062,4858.709961,0.0,25.0,1.0,198.922012,-38.610001,-17.77,0.15,27.0,12.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:288 AM,39889.328125,-49875.359375,4858.719727,0.0,25.0,1.0,198.936005,-35.708,-16.450001,0.194,29.0,13.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:385 AM,39885.980469,-49876.890625,4858.72998,0.0,25.0,1.0,198.945007,-33.260002,-15.320001,0.069,24.0,11.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:481 AM,39882.910156,-49878.277344,4858.739746,0.0,25.0,1.0,198.956009,-31.006002,-14.287001,0.232,23.0,10.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:585 AM,39879.757812,-49879.71875,4858.75,0.0,25.0,1.0,198.96701,-28.686001,-13.205001,0.158,23.0,11.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:680 AM,39877.128906,-49880.910156,4858.759766,0.0,25.0,1.0,198.975006,-26.732,-12.302001,0.168,20.0,9.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:789 AM,39874.328125,-49882.179688,4858.77002,0.0,25.0,1.0,198.980011,-24.638,-11.323001,0.079,21.0,10.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:885 AM,39872.058594,-49883.207031,4858.759766,0.0,25.0,1.0,198.986008,-22.918001,-10.515,-0.084,17.0,8.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:29:981 AM,39869.9375,-49884.167969,4858.779785,0.0,25.0,1.0,199.004013,-21.301001,-9.769,0.199,16.0,7.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:24:30:87 AM,39867.757812,-49885.160156,4858.790039,0.0,25.0,1.0,199.014008,-19.617001,-8.985001,-0.006,17.0,8.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:24:30:183 AM,39865.949219,-49885.96875,4858.790039,0.0,25.0,1.0,199.019012,-18.214001,-8.306001,-0.059,14.0,7.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:30:284 AM,39864.179688,-49886.777344,4858.790039,0.0,25.0,1.0,199.020004,-16.733002,-7.823,0.072,15.0,5.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:24:30:389 AM,39863.160156,-49887.238281,4858.810059,0.0,25.0,1.0,199.041016,-8.327001,-3.665,0.07,84.0,42.0,0.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:30:481 AM,39862.519531,-49887.507812,4858.819824,0.0,25.0,1.0,199.047012,-6.479,-2.781,0.029,18.0,9.0,0.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:30:589 AM,39860.589844,-49888.328125,4858.779785,0.0,25.0,1.0,199.085007,-25.891001,-11.088,-0.342,-194.0,-83.0,-4.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:30:678 AM,39856.019531,-49889.910156,4858.72998,-1.0,26.0,1.0,199.140015,-63.875004,-23.282001,0.162,-380.0,-122.0,5.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:30:784 AM,39845.609375,-49892.789062,4858.629883,-1.0,27.0,0.0,199.236008,-109.388008,-32.174,-0.264,-455.0,-89.0,-4.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:30:883 AM,39832.070312,-49895.730469,4858.549805,-1.0,29.0,0.0,199.318008,-145.555008,-34.966003,-0.581,-362.0,-28.0,-3.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:30:978 AM,39816.019531,-49898.75,4858.5,-1.0,31.0,0.0,199.369003,-177.111008,-40.420002,-0.159,-316.0,-55.0,4.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:31:87 AM,39794.269531,-49903.910156,4858.549805,-2.0,35.0,0.0,199.421005,-210.977005,-58.732002,0.416,-339.0,-183.0,6.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:31:182 AM,39772.488281,-49910.519531,4858.580078,-2.0,39.0,0.0,199.447006,-236.84201,-81.926003,0.664,-259.0,-232.0,2.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:31:278 AM,39748.078125,-49919.808594,4858.639648,-2.0,43.0,0.0,199.511017,-259.356018,-111.515007,1.222,-225.0,-296.0,6.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:31:384 AM,39718.808594,-49933.800781,4858.799805,-2.0,48.0,1.0,199.667007,-278.365021,-151.332001,2.184,-190.0,-398.0,10.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:31:484 AM,39689.988281,-49950.980469,4859.100098,-2.0,54.0,1.0,199.966003,-288.573029,-194.900009,3.687,-102.0,-436.0,15.0,-1.02,-1.0,0.0,false
May 22 2024 10:24:31:589 AM,39659.167969,-49973.417969,4859.830078,-2.0,60.0,1.0,200.696014,-289.34201,-246.654007,7.604001,-8.0,-518.0,39.0,-1.02,0.0,0.0,false
May 22 2024 10:24:31:689 AM,39631.558594,-50001.929688,4860.689941,-2.0,66.0,1.0,201.554016,-258.575012,-317.598022,10.837001,308.0,-709.0,32.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:31:789 AM,39610.398438,-50036.449219,4861.689941,-1.0,68.0,2.0,202.557007,-196.683014,-367.951019,7.744,619.0,-504.0,-31.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:31:882 AM,39594.539062,-50071.949219,4862.169922,-1.0,68.0,3.0,203.040009,-167.001007,-394.428009,2.208,297.0,-265.0,-55.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:31:988 AM,39576.570312,-50115.21875,4862.189941,-1.0,68.0,2.0,203.059006,-160.457001,-421.551025,-0.071,65.0,-271.0,-23.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:32:79 AM,39561.019531,-50153.949219,4862.069824,-1.0,69.0,2.0,203.183014,-166.149002,-444.368011,-1.37,-57.0,-228.0,-13.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:32:181 AM,39542.390625,-50200.917969,4861.929688,-1.0,69.0,1.0,203.314011,-176.478012,-471.417023,-0.421,-103.0,-270.0,9.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:32:287 AM,39522.539062,-50251.578125,4861.919922,-1.0,69.0,0.0,203.331009,-187.59201,-499.113037,0.058,-111.0,-277.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:24:32:380 AM,39504.140625,-50298.847656,4861.97998,-1.0,69.0,0.0,203.391006,-193.470016,-512.825012,0.557,-59.0,-137.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:24:32:485 AM,39483.917969,-50351.128906,4862.069824,-1.0,69.0,0.0,203.485016,-191.389008,-509.746033,-0.052,21.0,31.0,-6.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:32:581 AM,39465.417969,-50399.519531,4862.080078,0.0,69.0,0.0,203.494003,-187.287003,-499.106018,-1.173,41.0,106.0,-11.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:32:680 AM,39446.878906,-50448.328125,4861.97998,0.0,70.0,-1.0,203.595016,-185.961014,-496.765015,-1.482,13.0,23.0,-3.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:32:787 AM,39426.480469,-50501.789062,4861.419922,0.0,70.0,-1.0,204.160004,-184.827011,-510.873016,-8.225,11.0,-141.0,-67.0,-0.02,-1.0,0.0,false
May 22 2024 10:24:32:885 AM,39407.839844,-50552.027344,4860.129883,0.0,70.0,-1.0,205.443008,-192.222015,-527.15802,-17.035002,-74.0,-163.0,-88.0,-0.02,0.0,0.0,false
May 22 2024 10:24:32:978 AM,39389.789062,-50600.898438,4858.52002,1.0,70.0,-1.0,207.052017,-194.177002,-531.331055,-18.981001,-20.0,-42.0,-19.0,-0.02,0.0,0.0,false
May 22 2024 10:24:33:87 AM,39369.359375,-50656.609375,4856.689941,2.0,70.0,-1.0,208.88501,-189.425003,-520.552002,-18.491001,48.0,108.0,5.0,-0.02,1.0,0.0,false
May 22 2024 10:24:33:182 AM,39352.160156,-50703.769531,4855.199707,3.0,70.0,-1.0,210.372009,-180.111008,-495.156036,-17.851002,93.0,254.0,6.0,-1.02,1.0,0.0,false
May 22 2024 10:24:33:280 AM,39334.410156,-50747.988281,4853.600098,4.0,71.0,-2.0,211.975006,-175.943008,-449.60202,-19.675001,42.0,456.0,-18.0,-1.02,1.0,0.0,false
May 22 2024 10:24:33:387 AM,39315.109375,-50791.519531,4851.589844,4.0,74.0,-2.0,213.984009,-168.448013,-388.239014,-20.483002,75.0,614.0,-8.0,-1.02,1.0,0.0,true
May 22 2024 10:24:33:479 AM,39304.910156,-50798.519531,4851.339844,4.0,77.0,0.0,214.240005,-83.140007,-15.649001,-0.955,853.0,3726.0,195.0,-1.02,1.0,0.0,true
May 22 2024 10:24:33:583 AM,39302.710938,-50799.847656,4851.759766,4.0,78.0,1.0,214.662018,-9.908001,-3.274,2.496,732.0,124.0,35.0,-1.02,1.0,0.0,true
May 22 2024 10:24:33:688 AM,39303.070312,-50799.128906,4851.699707,4.0,78.0,1.0,214.716003,14.384001,15.539001,-1.258,243.0,188.0,-38.0,-1.02,1.0,0.0,true
May 22 2024 10:24:33:781 AM,39304.507812,-50797.039062,4851.549805,4.0,77.0,1.0,214.874008,25.751001,28.473001,-1.032,114.0,129.0,2.0,-1.02,1.0,0.0,true
May 22 2024 10:24:33:884 AM,39307.847656,-50792.097656,4851.540039,4.0,76.0,0.0,214.877014,44.526001,62.374004,0.827,188.0,339.0,19.0,-1.02,1.0,0.0,false
May 22 2024 10:24:33:985 AM,39314.027344,-50783.230469,4851.839844,4.0,74.0,0.0,215.173004,69.358002,100.950005,3.532,248.0,386.0,27.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:79 AM,39322.109375,-50772.347656,4852.279785,4.0,72.0,0.0,215.611008,91.986008,128.346008,5.242,226.0,274.0,17.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:186 AM,39334.269531,-50757.339844,4852.899902,4.0,69.0,0.0,216.234009,119.952003,153.784012,6.494,280.0,254.0,13.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:285 AM,39348.4375,-50741.648438,4853.540039,4.0,65.0,0.0,216.875015,148.480011,172.905014,6.779,285.0,191.0,3.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:388 AM,39366.847656,-50723.648438,4854.149902,4.0,61.0,0.0,217.480011,182.13501,188.876007,6.702,337.0,160.0,-1.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:477 AM,39385.730469,-50707.378906,4854.77002,3.0,57.0,0.0,218.106003,215.604004,196.541016,7.797,335.0,77.0,11.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:578 AM,39410.609375,-50688.839844,4855.560059,3.0,52.0,0.0,218.891006,256.752014,198.049011,8.777,411.0,15.0,10.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:682 AM,39440.789062,-50670.199219,4856.339844,3.0,46.0,0.0,219.672012,301.806,191.321014,7.905,451.0,-67.0,-9.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:778 AM,39472.71875,-50654.238281,4857.02002,2.0,41.0,0.0,220.356018,344.583008,176.604004,9.012,428.0,-147.0,11.0,-1.02,1.0,0.0,false
May 22 2024 10:24:34:882 AM,39511.988281,-50639.179688,4857.709961,2.0,34.0,0.0,221.050003,391.935028,153.737015,7.621,474.0,-229.0,-14.0,-0.02,1.0,0.0,false
May 22 2024 10:24:34:988 AM,39556.429688,-50622.96875,4858.239746,2.0,29.0,0.0,221.57901,434.851013,169.844009,4.555,429.0,161.0,-31.0,-0.02,1.0,0.0,false
May 22 2024 10:24:35:85 AM,39599.828125,-50603.640625,4858.72998,2.0,27.0,-1.0,222.069016,455.298035,206.932007,3.624,204.0,371.0,-9.0,-0.02,1.0,0.0,false
May 22 2024 10:24:35:179 AM,39643.539062,-50582.359375,4858.97998,2.0,27.0,-1.0,222.31601,478.132019,232.350006,1.515,228.0,254.0,-21.0,-0.02,1.0,0.0,false
May 22 2024 10:24:35:288 AM,39697.628906,-50555.839844,4859.129883,2.0,27.0,-1.0,222.466003,507.459015,254.124008,2.062,293.0,218.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:24:35:382 AM,39746.429688,-50531.917969,4859.399902,2.0,26.0,-1.0,222.731018,526.752014,265.061005,4.081,193.0,109.0,20.0,-0.02,0.0,0.0,false
