,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:21:08:102 AM,37602.539062,-49438.539062,4911.870117,-3.0,0.0,2.0,109.914001,0.102,-0.15,0.832,0.0,-1.0,-6.0,-0.02,0.0,0.0,true
May 22 2024 10:21:08:204 AM,37602.539062,-49438.589844,4911.899902,-3.0,0.0,2.0,109.948006,0.033,-0.301,0.126,-1.0,-2.0,-7.0,-0.02,0.0,0.0,true
May 22 2024 10:21:08:310 AM,37602.539062,-49438.628906,4911.939941,-3.0,0.0,2.0,109.988007,0.046,-0.171,0.402,0.0,1.0,3.0,-0.02,0.0,0.0,true
May 22 2024 10:21:08:411 AM,37602.539062,-49438.617188,4911.969727,-3.0,0.0,2.0,110.015007,0.036,-0.089,0.262,0.0,1.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:21:08:500 AM,37602.539062,-49438.609375,4912.0,-3.0,0.0,2.0,110.041008,0.042,-0.048,0.278,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:21:08:608 AM,37602.539062,-49438.609375,4912.02002,-3.0,0.0,2.0,110.064003,0.019,-0.037,0.075,0.0,0.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 10:21:08:700 AM,37602.527344,-49438.597656,4912.02002,-3.0,0.0,2.0,110.066002,0.019,-0.077,0.068,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:21:08:804 AM,37602.527344,-49438.597656,4912.029785,-3.0,0.0,2.0,110.082008,-0.061,-0.096,0.258,-1.0,0.0,2.0,-0.02,1.0,0.0,true
May 22 2024 10:21:08:900 AM,37602.949219,-49438.640625,4912.040039,-3.0,0.0,2.0,110.085007,5.703,-0.265,-0.125,58.0,-2.0,-4.0,-0.02,1.0,0.0,true
May 22 2024 10:21:09:5 AM,37605.179688,-49438.6875,4911.959961,-3.0,0.0,2.0,110.165009,29.918001,-0.551,-1.588,242.0,-3.0,-15.0,-0.02,1.0,0.0,true
May 22 2024 10:21:09:104 AM,37610.1875,-49438.808594,4911.72998,-3.0,0.0,2.0,110.388008,64.792,-1.772,-3.587,349.0,-12.0,-20.0,-1.02,1.0,0.0,true
May 22 2024 10:21:09:201 AM,37619.539062,-49439.667969,4911.290039,-2.0,0.0,3.0,110.837006,110.799004,-8.807,-6.686,460.0,-70.0,-31.0,-1.02,1.0,0.0,true
May 22 2024 10:21:09:308 AM,37634.519531,-49442.367188,4910.5,-2.0,-2.0,3.0,111.620003,154.584015,-24.798,-9.143001,438.0,-160.0,-25.0,-1.02,1.0,0.0,true
May 22 2024 10:21:09:409 AM,37651.9375,-49447.449219,4909.529785,-2.0,-4.0,4.0,112.592003,186.712006,-48.553001,-10.261001,321.0,-238.0,-11.0,-1.02,1.0,0.0,true
May 22 2024 10:21:09:500 AM,37669.800781,-49454.777344,4908.779785,-2.0,-7.0,4.0,113.341003,208.188004,-78.109001,-8.502001,215.0,-296.0,18.0,-1.02,1.0,0.0,true
May 22 2024 10:21:09:604 AM,37692.558594,-49466.160156,4908.109863,-2.0,-11.0,5.0,114.016006,233.832016,-111.764008,-6.572001,256.0,-337.0,19.0,-1.02,1.0,0.0,true
May 22 2024 10:21:09:710 AM,37718.988281,-49480.269531,4907.409668,-1.0,-15.0,5.0,114.708008,273.335999,-133.912003,-8.144,395.0,-221.0,-16.0,-0.02,1.0,0.0,true
May 22 2024 10:21:09:801 AM,37746.488281,-49492.148438,4906.489746,-1.0,-17.0,4.0,115.631004,316.611023,-131.253006,-11.195001,433.0,27.0,-31.0,0.98,1.0,0.0,true
May 22 2024 10:21:09:904 AM,37782.390625,-49503.027344,4905.040039,-1.0,-17.0,3.0,117.080002,362.419006,-109.888008,-14.740001,458.0,214.0,-35.0,0.98,1.0,0.0,true
May 22 2024 10:21:10:3 AM,37821.121094,-49510.699219,4903.339844,-1.0,-15.0,2.0,118.783005,402.468018,-80.683006,-17.608002,400.0,292.0,-29.0,0.98,1.0,0.0,true
May 22 2024 10:21:10:104 AM,37864.621094,-49514.257812,4901.299805,-1.0,-12.0,1.0,120.827003,437.664032,-35.092003,-20.819,352.0,456.0,-32.0,0.98,1.0,0.0,true
May 22 2024 10:21:10:208 AM,37911.167969,-49512.609375,4899.069824,-1.0,-6.0,1.0,123.049004,473.02301,12.117001,-21.888,354.0,472.0,-11.0,-0.02,1.0,0.0,true
May 22 2024 10:21:10:311 AM,37962.539062,-49511.488281,4896.580078,-1.0,-3.0,1.0,125.542007,516.949036,5.246,-25.216002,439.0,-69.0,-33.0,-0.02,1.0,0.0,true
May 22 2024 10:21:10:404 AM,38012.167969,-49513.449219,4894.239746,-1.0,-3.0,2.0,127.886009,549.969055,-12.102,-26.374001,330.0,-173.0,-12.0,-0.02,1.0,0.0,true
May 22 2024 10:21:10:503 AM,38069.4375,-49516.167969,4891.589844,-1.0,-3.0,2.0,130.535004,585.768005,-22.842001,-27.230001,358.0,-107.0,-9.0,-0.02,1.0,0.0,true
May 22 2024 10:21:10:610 AM,38133.328125,-49519.558594,4888.719727,-1.0,-3.0,3.0,133.406006,602.229004,-30.589001,-26.742001,165.0,-77.0,5.0,-1.02,1.0,0.0,true
May 22 2024 10:21:10:711 AM,38193.140625,-49525.597656,4886.189941,-1.0,-4.0,4.0,135.928009,599.173035,-61.964005,-24.193001,-31.0,-314.0,25.0,-1.02,1.0,0.0,true
May 22 2024 10:21:10:808 AM,38250.019531,-49536.6875,4884.129883,-2.0,-8.0,5.0,137.996002,584.059021,-114.007004,-20.786001,-151.0,-520.0,34.0,-1.02,1.0,0.0,true
May 22 2024 10:21:10:908 AM,38307.078125,-49552.640625,4882.339844,-2.0,-12.0,6.0,139.778,575.585999,-151.729004,-18.1,-85.0,-377.0,27.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:1 AM,38360.667969,-49565.757812,4880.669922,-1.0,-13.0,5.0,141.448013,580.196045,-147.571014,-16.613001,46.0,42.0,15.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:104 AM,38422.300781,-49580.527344,4878.919922,-1.0,-13.0,4.0,143.199005,606.460999,-152.397003,-16.703001,263.0,-48.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:205 AM,38486.898438,-49596.207031,4877.209961,-1.0,-14.0,4.0,144.912003,652.608032,-163.677002,-18.118,461.0,-113.0,-14.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:306 AM,38555.757812,-49613.128906,4875.419922,0.0,-14.0,4.0,146.70401,692.324036,-174.420013,-18.137001,397.0,-107.0,0.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:404 AM,38625.640625,-49630.527344,4873.669922,0.0,-14.0,4.0,148.452011,726.490051,-184.378006,-17.943001,342.0,-100.0,2.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:504 AM,38700.558594,-49649.449219,4871.899902,0.0,-14.0,4.0,150.225006,758.403015,-194.92601,-17.649,319.0,-105.0,3.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:602 AM,38776.257812,-49668.828125,4870.159668,0.0,-14.0,3.0,151.965012,787.274048,-205.742004,-17.860001,289.0,-108.0,-2.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:705 AM,38859.859375,-49690.558594,4868.339844,0.0,-15.0,3.0,153.778,816.482056,-216.785004,-17.106001,292.0,-110.0,8.0,-0.02,1.0,0.0,true
May 22 2024 10:21:11:807 AM,38945.1875,-49712.890625,4866.649902,0.0,-15.0,3.0,155.469009,845.277039,-222.545013,-16.191,288.0,-58.0,9.0,0.98,1.0,0.0,true
May 22 2024 10:21:11:905 AM,39030.058594,-49731.269531,4865.009766,0.0,-13.0,2.0,157.114014,875.891052,-189.322006,-16.269001,306.0,332.0,-1.0,0.98,1.0,0.0,true
May 22 2024 10:21:12:5 AM,39119.738281,-49743.640625,4863.279785,0.0,-9.0,0.0,158.839005,903.791016,-131.394012,-17.060001,279.0,579.0,-8.0,-0.02,0.0,0.0,true
May 22 2024 10:21:12:106 AM,39211.269531,-49755.6875,4861.609863,0.0,-7.0,0.0,160.511002,916.17804,-120.967003,-15.924001,124.0,104.0,11.0,-0.02,0.0,0.0,true
May 22 2024 10:21:12:208 AM,39304.648438,-49767.808594,4860.089844,0.0,-7.0,1.0,162.036011,909.34906,-111.655006,-13.789001,-68.0,93.0,21.0,-0.02,-1.0,0.0,true
May 22 2024 10:21:12:301 AM,39385.9375,-49779.699219,4858.919922,0.0,-8.0,1.0,163.208008,875.141052,-127.465004,-10.911,-342.0,-158.0,29.0,-1.02,-1.0,0.0,true
May 22 2024 10:21:12:404 AM,39471.25,-49798.378906,4858.080078,-1.0,-11.0,3.0,164.045013,800.048035,-179.068008,-5.484,-751.0,-516.0,54.0,-1.02,-1.0,0.0,true
May 22 2024 10:21:12:507 AM,39548.117188,-49822.628906,4858.959961,-1.0,-17.0,3.0,164.931015,707.748047,-240.587006,6.563,-923.0,-615.0,120.0,-0.02,-1.0,0.0,true
May 22 2024 10:21:12:611 AM,39617.398438,-49847.449219,4859.310059,-1.0,-20.0,3.0,165.272003,660.15802,-239.239014,-1.196,-476.0,13.0,-78.0,-0.02,0.0,0.0,true
May 22 2024 10:21:12:702 AM,39677.410156,-49869.160156,4859.129883,0.0,-20.0,2.0,165.447006,653.64801,-246.098007,-1.872,-65.0,-69.0,-7.0,-0.02,0.0,0.0,true
May 22 2024 10:21:12:807 AM,39747.71875,-49893.140625,4859.089844,0.0,-20.0,1.0,165.486008,656.220032,-227.596008,0.793,26.0,185.0,27.0,0.98,0.0,0.0,true
May 22 2024 10:21:12:905 AM,39813.839844,-49910.097656,4859.239746,0.0,-17.0,0.0,165.636002,661.344055,-173.908005,2.006,51.0,537.0,12.0,0.98,0.0,0.0,true
May 22 2024 10:21:13:11 AM,39884.257812,-49921.25,4859.489746,0.0,-12.0,-2.0,165.882004,665.919006,-114.925003,1.639,46.0,590.0,-4.0,-0.02,0.0,0.0,true
May 22 2024 10:21:13:102 AM,39944.25,-49931.507812,4859.669922,0.0,-10.0,-1.0,166.065002,642.253052,-110.132004,2.386,-237.0,48.0,7.0,-0.02,0.0,0.0,true
May 22 2024 10:21:13:203 AM,40004.917969,-49942.609375,4859.819824,-1.0,-10.0,-1.0,166.218002,577.162048,-99.332008,2.695,-651.0,108.0,3.0,-0.02,0.0,0.0,true
May 22 2024 10:21:13:302 AM,40058.308594,-49952.390625,4860.029785,-1.0,-10.0,0.0,166.429001,524.532043,-91.225006,3.035,-526.0,81.0,3.0,-0.02,0.0,0.0,true
May 22 2024 10:21:13:400 AM,40106.847656,-49961.21875,4860.310059,-1.0,-10.0,0.0,166.709015,479.420013,-84.592003,3.006,-451.0,66.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:21:13:501 AM,40152.289062,-49969.578125,4860.609863,-1.0,-10.0,0.0,167.008011,439.796021,-78.959007,3.417,-396.0,56.0,4.0,-0.02,0.0,0.0,true
May 22 2024 10:21:13:603 AM,40195.519531,-49977.617188,4860.959961,-1.0,-10.0,0.0,167.354004,403.921021,-73.977005,3.347,-359.0,50.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:21:13:706 AM,40235.128906,-49984.488281,4861.290039,-1.0,-10.0,0.0,167.688004,373.565033,-60.129002,3.124,-304.0,138.0,-2.0,0.98,0.0,0.0,true
May 22 2024 10:21:13:800 AM,40269.679688,-49987.839844,4861.600098,-1.0,-9.0,-1.0,167.994003,347.470032,-31.210001,2.775,-261.0,289.0,-3.0,0.98,0.0,0.0,true
May 22 2024 10:21:13:904 AM,40304.257812,-49987.917969,4862.049805,-1.0,-6.0,-1.0,168.444016,317.518005,5.2,3.315,-300.0,364.0,5.0,0.98,0.0,0.0,false
May 22 2024 10:21:14:9 AM,40336.128906,-49983.757812,4862.569824,-1.0,-2.0,-1.0,168.969009,283.115021,45.285004,3.975,-344.0,401.0,7.0,0.98,0.0,0.0,false
May 22 2024 10:21:14:102 AM,40360.300781,-49977.070312,4862.929688,-1.0,1.0,-1.0,169.327011,246.960007,71.860001,2.595,-362.0,266.0,-14.0,0.98,-1.0,0.0,false
May 22 2024 10:21:14:205 AM,40383.019531,-49968.550781,4863.080078,-1.0,5.0,-1.0,169.474014,198.753006,80.184006,0.964,-482.0,83.0,-16.0,0.98,-1.0,0.0,false
May 22 2024 10:21:14:304 AM,40399.429688,-49961.179688,4863.080078,-1.0,8.0,-1.0,169.480011,144.69101,71.997002,-0.081,-541.0,-82.0,-10.0,0.98,-1.0,0.0,false
May 22 2024 10:21:14:404 AM,40409.609375,-49956.289062,4863.02002,-1.0,10.0,0.0,169.541016,74.894005,42.280003,-0.737,-698.0,-297.0,-7.0,-0.02,0.0,0.0,false
May 22 2024 10:21:14:508 AM,40414.460938,-49954.507812,4863.199707,-1.0,10.0,0.0,169.71701,45.589001,16.826,1.439,-293.0,-255.0,22.0,-0.02,0.0,0.0,false
May 22 2024 10:21:14:602 AM,40420.148438,-49953.378906,4863.310059,-1.0,10.0,1.0,169.830002,52.746002,11.01,-0.402,72.0,-58.0,-18.0,-0.02,0.0,0.0,false
May 22 2024 10:21:14:701 AM,40426.128906,-49952.308594,4863.339844,0.0,10.0,1.0,169.85701,54.148003,9.080001,-0.508,14.0,-19.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:14:804 AM,40432.070312,-49951.257812,4863.350098,0.0,10.0,0.0,169.862015,52.896004,8.352,-0.446,-13.0,-7.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:14:909 AM,40437.710938,-49950.257812,4863.350098,0.0,10.0,0.0,169.863007,50.337002,7.979001,-0.309,-26.0,-4.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:2 AM,40442.390625,-49949.4375,4863.359863,0.0,10.0,0.0,169.873001,47.564003,7.682,0.07,-28.0,-3.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:104 AM,40447.128906,-49948.609375,4863.379883,0.0,10.0,0.0,169.894012,44.352001,7.309,0.078,-32.0,-4.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:209 AM,40451.679688,-49947.808594,4863.399902,0.0,10.0,0.0,169.918015,40.978001,6.868001,0.191,-34.0,-4.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:309 AM,40455.640625,-49947.128906,4863.429688,0.0,10.0,0.0,169.949005,37.889,6.43,0.281,-31.0,-4.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:409 AM,40459.277344,-49946.488281,4863.459961,0.0,10.0,0.0,169.978012,34.917,5.987,0.226,-30.0,-4.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:510 AM,40462.648438,-49945.910156,4863.47998,0.0,10.0,0.0,169.991013,32.089001,5.538,0.336,-28.0,-4.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:606 AM,40465.617188,-49945.378906,4863.509766,0.0,10.0,0.0,170.022003,29.524002,5.113,0.31,-26.0,-4.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:706 AM,40468.429688,-49944.890625,4863.540039,0.0,10.0,0.0,170.057007,27.038002,4.692,0.275,-25.0,-4.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:803 AM,40470.949219,-49944.449219,4863.549805,0.0,10.0,0.0,170.069016,24.764002,4.31,-0.222,-23.0,-4.0,-5.0,-0.02,0.0,0.0,false
May 22 2024 10:21:15:902 AM,40473.289062,-49944.039062,4863.580078,0.0,10.0,0.0,170.101013,22.583,3.945,0.252,-22.0,-4.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:6 AM,40475.519531,-49943.648438,4863.600098,1.0,10.0,0.0,170.12001,20.452002,3.578,0.15,-21.0,-4.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:109 AM,40477.527344,-49943.300781,4863.620117,1.0,10.0,0.0,170.138,18.467001,3.188,0.225,-20.0,-4.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:203 AM,40479.167969,-49943.019531,4863.639648,1.0,10.0,0.0,170.152008,16.789001,2.887,0.09,-17.0,-3.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:305 AM,40480.808594,-49942.738281,4863.649902,1.0,10.0,0.0,170.169006,15.057001,2.589,0.164,-17.0,-3.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:406 AM,40482.25,-49942.488281,4863.669922,1.0,10.0,0.0,170.185013,13.460001,2.313,0.148,-16.0,-3.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:507 AM,40483.527344,-49942.269531,4863.679688,1.0,10.0,0.0,170.196014,11.977,2.058,0.126,-15.0,-3.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:609 AM,40484.679688,-49942.078125,4863.689941,1.0,10.0,0.0,170.206009,10.570001,1.818,0.085,-14.0,-2.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:699 AM,40485.347656,-49941.957031,4863.689941,1.0,10.0,0.0,170.206009,1.236,0.21,0.102,-93.0,-16.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:802 AM,40485.320312,-49941.96875,4863.679688,0.0,10.0,0.0,170.21701,-0.032,-0.001,-0.119,-13.0,-2.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:21:16:905 AM,40485.328125,-49941.96875,4863.679688,0.0,10.0,0.0,170.222015,-0.303,-0.049,-0.037,-3.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:10 AM,40485.347656,-49941.957031,4863.689941,1.0,10.0,0.0,170.228012,-0.286,-0.046,0.043,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:101 AM,40485.359375,-49941.949219,4863.699707,1.0,10.0,0.0,170.235001,-0.222,-0.032,0.075,1.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:206 AM,40485.367188,-49941.949219,4863.699707,1.0,10.0,0.0,170.235001,-0.122,-0.02,0.013,1.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:306 AM,40485.390625,-49941.949219,4863.699707,1.0,10.0,0.0,170.242004,-0.117,-0.02,-0.002,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:406 AM,40485.410156,-49941.9375,4863.709961,1.0,10.0,0.0,170.24501,-0.088,-0.013,-0.011,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:507 AM,40485.417969,-49941.9375,4863.709961,1.0,10.0,0.0,170.24501,-0.062,-0.009,-0.02,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:607 AM,40485.429688,-49941.9375,4863.709961,1.0,10.0,0.0,170.247009,-0.03,-0.001,0.02,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:708 AM,40485.429688,-49941.9375,4863.709961,1.0,10.0,0.0,170.248001,-0.031,-0.001,0.028,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:807 AM,40485.429688,-49941.9375,4863.709961,1.0,10.0,0.0,170.248001,-0.025,0.0,-0.076,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:17:908 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.248001,-0.017,0.001,-0.001,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:7 AM,40485.4375,-49941.9375,4863.699707,1.0,10.0,0.0,170.258011,-0.011,0.003,0.235,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:100 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.265015,-0.009,-0.001,-0.009,0.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:204 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.269012,-0.008,0.002,0.082,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:303 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.272003,-0.006,0.0,0.044,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:403 AM,40485.4375,-49941.9375,4863.719727,1.0,10.0,0.0,170.27301,-0.004,0.001,0.002,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:505 AM,40485.4375,-49941.9375,4863.699707,1.0,10.0,0.0,170.28801,-0.005,0.002,0.094,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:606 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.299011,-0.004,0.002,0.093,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:706 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.30101,-0.004,0.003,-0.164,0.0,0.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:808 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.302002,-0.004,0.003,0.026,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:21:18:902 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.304001,-0.004,0.003,0.028,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:11 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.309006,-0.003,0.0,-0.013,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:103 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.313004,-0.003,0.002,0.023,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:208 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.313004,-0.002,0.0,0.064,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:310 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.314011,-0.003,0.002,-0.032,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:412 AM,40485.4375,-49941.9375,4863.699707,1.0,10.0,0.0,170.327011,-0.001,0.004,-0.337,0.0,0.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:506 AM,40485.4375,-49941.9375,4863.699707,1.0,10.0,0.0,170.333008,-0.002,0.003,-0.13,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:609 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.338013,0.0,0.0,0.0,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:704 AM,40485.4375,-49941.9375,4863.699707,1.0,10.0,0.0,170.344009,-0.002,0.001,0.017,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:810 AM,40485.4375,-49941.9375,4863.699707,1.0,10.0,0.0,170.345001,-0.003,0.002,0.034,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:19:901 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.350006,-0.002,0.001,0.074,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:20:2 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.352005,-0.004,0.004,0.031,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:20:101 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.352005,-0.002,0.001,-0.011,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:21:20:202 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.355011,-0.003,0.002,0.05,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:21:20:302 AM,40485.4375,-49941.9375,4863.709961,1.0,10.0,0.0,170.35701,-0.002,0.001,0.031,0.0,0.0,0.0,-0.03,0.0,0.0,false
