,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:37:23:709 AM,37602.667969,-49438.488281,4911.589844,-3.0,0.0,2.0,110.253006,0.214,0.143,2.356,-1.0,-4.0,-13.0,0.0,0.0,0.0,true
May 21 2024 10:37:23:811 AM,37602.660156,-49438.539062,4911.779785,-3.0,0.0,2.0,110.440002,0.141,-0.055,1.424,-1.0,-2.0,-9.0,0.0,0.0,0.0,true
May 21 2024 10:37:23:909 AM,37602.660156,-49438.550781,4911.819824,-3.0,0.0,2.0,110.487007,0.0,0.0,0.0,-1.0,1.0,-14.0,0.0,0.0,0.0,true
May 21 2024 10:37:24:14 AM,37602.660156,-49438.550781,4911.819824,-3.0,0.0,2.0,110.487007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:37:24:108 AM,37602.660156,-49438.550781,4911.819824,-3.0,0.0,2.0,110.487007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:37:24:214 AM,37602.660156,-49438.570312,4911.830078,-3.0,0.0,2.0,110.492004,0.057,-0.202,0.463,1.0,-2.0,5.0,0.02,1.0,0.0,true
May 21 2024 10:37:24:306 AM,37602.648438,-49438.609375,4911.879883,-3.0,0.0,2.0,110.545006,0.068,-0.274,0.618,0.0,-1.0,2.0,0.02,0.0,0.0,true
May 21 2024 10:37:24:406 AM,37602.648438,-49438.640625,4911.939941,-3.0,0.0,2.0,110.604004,0.058,-0.121,0.536,0.0,2.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:37:24:512 AM,37602.648438,-49438.640625,4911.97998,-3.0,0.0,2.0,110.643005,0.049,-0.027,0.39,0.0,1.0,-1.0,0.02,1.0,0.0,true
May 21 2024 10:37:24:605 AM,37602.949219,-49438.648438,4912.0,-3.0,0.0,2.0,110.663002,4.93,-0.192,-0.12,49.0,-2.0,-5.0,0.02,1.0,0.0,true
May 21 2024 10:37:24:712 AM,37605.148438,-49438.757812,4911.939941,-3.0,0.0,2.0,110.726006,29.257002,-1.269,-1.459,243.0,-11.0,-13.0,-0.98,1.0,0.0,true
May 21 2024 10:37:24:806 AM,37610.488281,-49439.449219,4911.72998,-3.0,0.0,3.0,110.937004,71.660004,-7.645,-4.07,424.0,-64.0,-26.0,-0.98,1.0,0.0,true
May 21 2024 10:37:24:912 AM,37621.050781,-49441.71875,4911.179688,-2.0,-1.0,3.0,111.479004,113.366005,-20.77,-6.963,417.0,-131.0,-29.0,-0.98,1.0,0.0,true
May 21 2024 10:37:25:10 AM,37634.597656,-49444.890625,4910.429688,-2.0,-3.0,3.0,112.228004,153.831009,-26.530001,-8.938001,405.0,-58.0,-20.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:108 AM,37652.097656,-49446.628906,4909.47998,-2.0,-3.0,3.0,113.183006,194.327011,-16.762001,-10.302,405.0,98.0,-14.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:206 AM,37673.167969,-49447.707031,4908.399902,-2.0,-3.0,3.0,114.267006,232.334015,-13.433001,-11.883,380.0,33.0,-16.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:311 AM,37700.128906,-49448.988281,4907.040039,-2.0,-3.0,3.0,115.620003,273.058014,-13.101001,-13.805,407.0,3.0,-19.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:409 AM,37729.097656,-49450.289062,4905.580078,-2.0,-3.0,3.0,117.079002,310.933014,-13.739,-15.811001,379.0,-6.0,-20.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:511 AM,37762.898438,-49451.738281,4903.889648,-2.0,-3.0,3.0,118.773003,349.756012,-14.726001,-17.701,388.0,-10.0,-19.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:606 AM,37798.058594,-49453.1875,4902.120117,-1.0,-3.0,3.0,120.541008,385.720032,-15.595,-19.527,360.0,-9.0,-18.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:712 AM,37841.371094,-49454.878906,4899.969727,-1.0,-3.0,3.0,122.695007,424.984009,-17.199001,-20.342001,393.0,-16.0,-8.0,0.02,1.0,0.0,true
May 21 2024 10:37:25:809 AM,37884.378906,-49456.660156,4897.879883,-1.0,-2.0,3.0,124.779007,459.780029,-20.454,-22.460001,348.0,-33.0,-21.0,-0.98,1.0,0.0,true
May 21 2024 10:37:25:913 AM,37934.027344,-49461.269531,4895.600098,-1.0,-3.0,3.0,127.065002,491.394012,-48.617001,-22.604002,316.0,-282.0,-1.0,-0.98,1.0,0.0,true
May 21 2024 10:37:26:9 AM,37982.140625,-49470.019531,4893.569824,-1.0,-6.0,4.0,129.090012,514.614014,-87.283005,-22.207001,232.0,-387.0,4.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:110 AM,38036.230469,-49478.859375,4891.439941,-1.0,-8.0,4.0,131.223007,552.680054,-86.348007,-21.563002,381.0,9.0,6.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:214 AM,38095.910156,-49486.917969,4889.029785,-1.0,-8.0,4.0,133.634003,589.999023,-83.585007,-23.679001,373.0,28.0,-21.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:306 AM,38151.660156,-49494.160156,4886.759766,-1.0,-8.0,3.0,135.89801,601.377014,-80.503006,-24.162001,114.0,31.0,-5.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:411 AM,38214.417969,-49502.039062,4884.22998,-1.0,-7.0,3.0,138.427002,604.912048,-76.945007,-23.358002,35.0,36.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:505 AM,38271.4375,-49508.980469,4882.02002,-1.0,-7.0,3.0,140.642014,607.883057,-74.371002,-22.723001,30.0,26.0,6.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:607 AM,38333.089844,-49516.257812,4879.719727,-2.0,-7.0,3.0,142.939011,610.907043,-71.983002,-22.208,30.0,24.0,5.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:711 AM,38396.648438,-49523.507812,4877.469727,-2.0,-7.0,3.0,145.190002,613.832031,-69.707001,-21.236,29.0,23.0,10.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:814 AM,38461.667969,-49530.667969,4875.299805,-1.0,-7.0,3.0,147.361008,649.981018,-71.195,-21.795002,361.0,-15.0,-6.0,0.02,1.0,0.0,true
May 21 2024 10:37:26:907 AM,38525.257812,-49537.4375,4873.290039,-1.0,-6.0,3.0,149.374008,692.46405,-73.376007,-22.506001,425.0,-22.0,-7.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:13 AM,38601.699219,-49545.269531,4870.949707,-1.0,-6.0,3.0,151.713013,734.785034,-74.736,-22.790001,423.0,-14.0,-3.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:109 AM,38674.757812,-49552.457031,4868.790039,0.0,-6.0,3.0,153.875,769.514038,-75.182007,-23.040001,347.0,-4.0,-2.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:211 AM,38755.179688,-49560.027344,4866.509766,0.0,-6.0,3.0,156.14801,803.481018,-74.889,-22.443001,340.0,3.0,6.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:307 AM,38834.199219,-49567.109375,4864.389648,0.0,-5.0,3.0,158.270004,833.838013,-74.092003,-22.074001,304.0,8.0,4.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:407 AM,38919.328125,-49574.367188,4862.239746,0.0,-5.0,3.0,160.420013,864.059021,-72.683006,-21.263,302.0,14.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:509 AM,39009.480469,-49581.617188,4860.100098,0.0,-5.0,3.0,162.563004,894.030029,-70.777,-20.718,300.0,19.0,5.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:607 AM,39098.257812,-49587.207031,4858.100098,0.0,-4.0,2.0,164.560013,921.199036,-51.348003,-20.220001,272.0,194.0,5.0,1.02,1.0,0.0,true
May 21 2024 10:37:27:714 AM,39198.308594,-49590.578125,4855.909668,0.0,-2.0,2.0,166.753006,950.505066,-36.779003,-20.060001,293.0,146.0,2.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:809 AM,39289.949219,-49593.570312,4854.080078,0.0,-2.0,2.0,168.57901,976.830017,-28.576002,-18.844002,263.0,82.0,12.0,0.02,1.0,0.0,true
May 21 2024 10:37:27:909 AM,39390.527344,-49596.058594,4852.27002,0.0,-1.0,2.0,170.396011,1004.299072,-21.344002,-17.342001,275.0,72.0,15.0,0.02,1.0,0.0,true
May 21 2024 10:37:28:10 AM,39493.539062,-49597.910156,4850.72998,0.0,-1.0,2.0,171.931015,1030.830078,-15.252001,-13.262001,265.0,61.0,41.0,0.02,1.0,0.0,true
May 21 2024 10:37:28:114 AM,39602.890625,-49599.199219,4849.600098,1.0,-1.0,2.0,173.057007,1057.558105,-9.551001,-10.857,267.0,57.0,24.0,0.02,1.0,0.0,true
May 21 2024 10:37:28:207 AM,39702.9375,-49598.878906,4848.969727,1.0,0.0,2.0,173.692001,1079.395996,10.281,-5.989,218.0,198.0,49.0,1.02,1.0,0.0,true
May 21 2024 10:37:28:312 AM,39817.148438,-49592.140625,4848.839844,1.0,3.0,1.0,173.825012,1093.683105,76.177002,9.067,143.0,659.0,151.0,0.02,1.0,0.0,true
May 21 2024 10:37:28:407 AM,39923.058594,-49582.859375,4849.370117,1.0,6.0,1.0,174.356003,1115.76001,98.518005,4.59,221.0,223.0,-45.0,0.02,1.0,0.0,true
May 21 2024 10:37:28:511 AM,40039.367188,-49570.957031,4849.939941,1.0,6.0,1.0,174.933014,1138.042114,123.170006,6.225,223.0,247.0,16.0,0.02,1.0,0.0,true
May 21 2024 10:37:28:610 AM,40154.507812,-49556.878906,4850.779785,1.0,7.0,1.0,175.766006,1156.910034,153.381012,8.259001,189.0,302.0,20.0,1.02,1.0,0.0,true
May 21 2024 10:37:28:714 AM,40274.058594,-49535.359375,4852.080078,1.0,10.0,0.0,177.063004,1157.733032,228.758011,19.678001,8.0,754.0,114.0,1.02,1.0,0.0,true
May 21 2024 10:37:28:805 AM,40377.847656,-49507.71875,4853.779785,1.0,15.0,-1.0,178.771011,1144.5,311.024017,24.405001,-132.0,823.0,47.0,0.02,1.0,0.0,true
May 21 2024 10:37:28:910 AM,40497.75,-49468.347656,4856.239746,1.0,20.0,-2.0,181.229004,1146.128052,377.005005,17.190001,16.0,660.0,-72.0,0.02,1.0,0.0,true
May 21 2024 10:37:29:10 AM,40611.027344,-49426.980469,4858.47998,1.0,23.0,-2.0,183.466003,1137.405029,421.60202,22.488001,-87.0,446.0,53.0,0.02,1.0,0.0,true
May 21 2024 10:37:29:107 AM,40719.910156,-49383.058594,4860.120117,1.0,23.0,-3.0,185.109009,1120.906006,452.012024,9.562,-165.0,304.0,-129.0,0.02,1.0,0.0,true
May 21 2024 10:37:29:208 AM,40830.71875,-49336.339844,4860.739746,0.0,24.0,-3.0,185.728012,1105.483032,478.195038,9.069,-154.0,262.0,-5.0,0.02,1.0,0.0,true
May 21 2024 10:37:29:307 AM,40940.257812,-49288.527344,4862.189941,0.0,24.0,-3.0,187.183014,1095.175049,491.542023,7.833,-103.0,133.0,-12.0,0.02,1.0,0.0,true
May 21 2024 10:37:29:405 AM,41048.929688,-49239.800781,4862.859863,1.0,25.0,-2.0,187.844009,1084.421021,507.297028,4.226,-108.0,158.0,-36.0,1.02,1.0,0.0,true
May 21 2024 10:37:29:511 AM,41163.0,-49183.9375,4864.649902,2.0,26.0,-2.0,189.637009,1076.169067,538.222046,30.247002,-83.0,309.0,260.0,1.02,1.0,0.0,true
May 21 2024 10:37:29:606 AM,41264.078125,-49128.320312,4868.359863,2.0,29.0,-3.0,193.348007,1065.574097,581.157043,41.322002,-106.0,429.0,111.0,1.02,1.0,0.0,true
May 21 2024 10:37:29:713 AM,41374.4375,-49062.078125,4871.459961,1.0,32.0,-4.0,196.447006,1041.675049,635.17804,21.204,-239.0,540.0,-201.0,1.02,1.0,0.0,true
May 21 2024 10:37:29:809 AM,41472.359375,-48997.957031,4873.959961,1.0,36.0,-4.0,198.953003,1009.60907,687.182007,28.210001,-321.0,520.0,70.0,1.02,1.0,0.0,true
May 21 2024 10:37:29:907 AM,41567.410156,-48929.558594,4875.139648,0.0,39.0,-3.0,200.126007,977.865051,735.493042,3.361,-317.0,483.0,-248.0,1.02,1.0,0.0,false
May 21 2024 10:37:30:9 AM,41664.550781,-48851.039062,4876.0,1.0,44.0,-2.0,200.987015,881.023071,804.992065,17.162001,-968.0,695.0,138.0,1.02,1.0,0.0,false
May 21 2024 10:37:30:112 AM,41748.359375,-48759.949219,4880.179688,3.0,53.0,-2.0,205.170013,755.117065,870.174011,26.273001,-1259.0,652.0,91.0,1.02,1.0,0.0,false
May 21 2024 10:37:30:210 AM,41813.167969,-48671.1875,4885.060059,4.0,64.0,-1.0,210.047012,590.71405,924.575073,63.342003,-1644.0,544.0,371.0,1.02,1.0,0.0,false
May 21 2024 10:37:30:308 AM,41854.019531,-48579.75,4891.299805,2.0,78.0,-2.0,216.287018,371.187012,960.695068,64.889,-2195.0,361.0,15.0,1.02,1.0,0.0,false
May 21 2024 10:37:30:408 AM,41874.5,-48485.480469,4897.029785,1.0,91.0,-3.0,222.021011,158.479004,961.453064,42.913002,-2127.0,8.0,-220.0,1.02,1.0,0.0,false
May 21 2024 10:37:30:508 AM,41874.558594,-48393.789062,4900.569824,0.0,104.0,-4.0,225.555008,-45.969002,925.001038,20.822001,-2044.0,-365.0,-221.0,0.02,1.0,0.0,false
May 21 2024 10:37:30:609 AM,41857.667969,-48304.917969,4902.359863,0.0,114.0,-5.0,227.344009,-205.378006,888.179016,5.252,-1594.0,-368.0,-156.0,0.02,1.0,0.0,false
May 21 2024 10:37:30:706 AM,41831.359375,-48222.269531,4902.27002,0.0,119.0,-5.0,227.432007,-312.28302,854.672058,-15.642001,-1069.0,-335.0,-209.0,-0.98,1.0,0.0,false
May 21 2024 10:37:30:809 AM,41796.027344,-48135.957031,4899.52002,-1.0,120.0,-4.0,230.17601,-391.633026,827.786011,-39.329002,-793.0,-269.0,-237.0,-0.98,1.0,0.0,false
May 21 2024 10:37:30:907 AM,41761.320312,-48051.300781,4895.75,-1.0,116.0,-1.0,233.952011,-392.690033,853.403015,-32.811001,-11.0,256.0,65.0,-0.98,1.0,0.0,false
May 21 2024 10:37:31:13 AM,41731.449219,-47954.597656,4893.310059,0.0,109.0,3.0,236.387009,-304.314026,881.685059,-18.762001,884.0,283.0,140.0,-0.98,1.0,0.0,false
May 21 2024 10:37:31:105 AM,41716.339844,-47871.769531,4892.609863,1.0,101.0,7.0,237.085007,-187.972015,877.656067,-9.565001,1163.0,-40.0,92.0,0.02,1.0,0.0,false
May 21 2024 10:37:31:207 AM,41708.71875,-47782.6875,4892.649902,1.0,93.0,9.0,237.126007,-85.857002,881.689026,-3.013,1021.0,40.0,66.0,0.02,1.0,0.0,false
May 21 2024 10:37:31:311 AM,41703.878906,-47691.609375,4893.080078,1.0,90.0,9.0,237.556015,-37.368,878.989014,8.689,485.0,-27.0,117.0,1.02,1.0,0.0,false
May 21 2024 10:37:31:411 AM,41697.359375,-47604.21875,4893.569824,1.0,91.0,8.0,238.044006,-54.721004,868.263062,7.536,-174.0,-107.0,-12.0,0.02,1.0,0.0,false
May 21 2024 10:37:31:513 AM,41689.859375,-47516.257812,4893.929688,1.0,94.0,7.0,238.403015,-51.520004,873.686035,5.345,32.0,54.0,-22.0,0.02,1.0,0.0,false
May 21 2024 10:37:31:612 AM,41682.828125,-47427.949219,4894.290039,1.0,94.0,6.0,238.765015,-58.567001,889.523071,4.865,-70.0,158.0,-5.0,0.02,1.0,0.0,false
May 21 2024 10:37:31:711 AM,41675.269531,-47339.417969,4894.669922,1.0,95.0,5.0,239.143005,-67.421005,908.172058,4.788,-89.0,186.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:37:31:809 AM,41667.0,-47248.75,4895.120117,1.0,95.0,4.0,239.589005,-76.218002,928.654053,5.727,-88.0,205.0,9.0,0.02,1.0,0.0,false
May 21 2024 10:37:31:907 AM,41658.0,-47155.738281,4895.689941,1.0,95.0,4.0,240.162018,-85.015007,950.219055,6.226,-88.0,216.0,5.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:8 AM,41647.757812,-47058.480469,4896.290039,1.0,96.0,3.0,240.764008,-100.180008,971.844055,5.847,-152.0,216.0,-4.0,1.02,1.0,0.0,false
May 21 2024 10:37:32:109 AM,41632.539062,-46960.820312,4896.709961,1.0,98.0,2.0,241.186005,-152.955002,982.119019,4.709,-528.0,103.0,-11.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:205 AM,41615.21875,-46864.769531,4897.129883,1.0,100.0,2.0,241.596008,-174.401001,1002.676025,4.725,-214.0,206.0,0.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:305 AM,41596.128906,-46763.507812,4897.549805,1.0,101.0,1.0,242.025009,-195.688004,1023.674072,4.067,-213.0,210.0,-7.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:410 AM,41574.347656,-46654.820312,4897.939941,1.0,101.0,1.0,242.408005,-213.337006,1046.352051,3.346,-176.0,227.0,-7.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:510 AM,41552.230469,-46549.128906,4898.22998,1.0,102.0,1.0,242.706009,-226.900009,1068.369995,2.739,-136.0,220.0,-6.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:607 AM,41531.847656,-46444.179688,4898.580078,1.0,101.0,2.0,243.050018,-207.420013,1092.780029,4.2,195.0,244.0,15.0,-0.98,1.0,0.0,false
May 21 2024 10:37:32:708 AM,41511.449219,-46331.730469,4899.040039,1.0,100.0,2.0,243.512009,-207.749008,1116.877075,4.179,-3.0,241.0,0.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:805 AM,41491.140625,-46222.328125,4899.439941,1.0,100.0,2.0,243.909012,-208.696014,1140.117065,4.114,-9.0,232.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:37:32:905 AM,41469.769531,-46107.800781,4899.819824,1.0,100.0,2.0,244.292007,-213.516006,1163.174072,3.901,-48.0,231.0,-2.0,0.02,1.0,0.0,false
May 21 2024 10:37:33:9 AM,41446.558594,-45985.417969,4900.159668,1.0,101.0,1.0,244.629013,-222.106018,1186.56604,2.856,-86.0,234.0,-10.0,0.02,1.0,0.0,false
May 21 2024 10:37:33:114 AM,41422.1875,-45859.847656,4900.379883,1.0,101.0,1.0,244.851013,-232.903015,1209.532104,2.062,-108.0,230.0,-8.0,0.02,1.0,0.0,false
May 21 2024 10:37:33:208 AM,41401.679688,-45745.199219,4900.560059,1.0,100.0,2.0,245.033005,-212.910004,1232.481079,1.743,200.0,229.0,-3.0,-0.98,1.0,0.0,false
May 21 2024 10:37:33:307 AM,41387.140625,-45623.007812,4900.75,1.0,97.0,3.0,245.226013,-144.256012,1233.087036,1.438,687.0,6.0,-3.0,0.02,1.0,0.0,false
May 21 2024 10:37:33:408 AM,41376.257812,-45498.039062,4900.909668,1.0,93.0,3.0,245.383011,-111.253006,1233.58606,1.745,330.0,5.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:37:33:509 AM,41366.917969,-45374.609375,4901.089844,1.0,93.0,4.0,245.565018,-84.097008,1232.887085,2.373,272.0,-7.0,6.0,0.02,1.0,0.0,false
May 21 2024 10:37:33:609 AM,41359.0,-45251.460938,4901.310059,0.0,93.0,3.0,245.781006,-69.954002,1231.549072,2.813,141.0,-13.0,4.0,0.02,1.0,0.0,true
May 21 2024 10:37:33:712 AM,41350.519531,-45124.878906,4901.529785,0.0,93.0,3.0,246.003006,-79.741005,1227.866089,2.807,-98.0,-37.0,0.0,1.02,1.0,0.0,true
May 21 2024 10:37:33:812 AM,41336.890625,-45002.078125,4901.679688,0.0,96.0,1.0,246.14801,-127.277008,1239.829102,1.58,-475.0,120.0,-12.0,0.02,1.0,0.0,true
May 21 2024 10:37:33:908 AM,41322.210938,-44880.71875,4901.77002,0.0,98.0,1.0,246.244019,-150.060013,1259.828003,0.298,-228.0,200.0,-13.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:5 AM,41305.378906,-44758.027344,4901.759766,1.0,99.0,0.0,246.254013,-175.655014,1277.797119,-1.057,-256.0,180.0,-14.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:113 AM,41284.480469,-44619.320312,4901.600098,1.0,99.0,0.0,246.416016,-198.114014,1297.583008,-2.072,-225.0,198.0,-10.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:214 AM,41261.257812,-44488.539062,4901.389648,1.0,100.0,-1.0,246.630005,-242.849014,1307.136108,-2.548,-447.0,96.0,-5.0,1.02,1.0,0.0,true
May 21 2024 10:37:34:306 AM,41232.488281,-44368.898438,4901.370117,1.0,104.0,-2.0,246.647018,-326.151001,1292.631104,3.944,-833.0,-145.0,65.0,1.02,1.0,0.0,true
May 21 2024 10:37:34:409 AM,41191.148438,-44237.410156,4901.699707,0.0,110.0,-3.0,246.974014,-409.289032,1282.68811,-0.408,-831.0,-99.0,-44.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:509 AM,41146.539062,-44110.617188,4901.569824,0.0,113.0,-3.0,247.097015,-473.532013,1279.338013,-1.08,-642.0,-33.0,-7.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:610 AM,41095.019531,-43980.699219,4901.279785,0.0,114.0,-3.0,247.394012,-530.861023,1277.110107,-4.583,-573.0,-22.0,-35.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:712 AM,41039.078125,-43850.347656,4900.639648,0.0,115.0,-2.0,248.030014,-571.804016,1281.221069,-6.503,-409.0,41.0,-19.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:807 AM,40984.109375,-43728.539062,4899.879883,0.0,115.0,-2.0,248.795013,-599.687012,1289.27002,-9.048,-279.0,80.0,-25.0,0.02,1.0,0.0,true
May 21 2024 10:37:34:912 AM,40920.390625,-43592.167969,4898.839844,0.0,115.0,-1.0,249.830017,-623.217041,1301.331055,-10.079,-235.0,121.0,-10.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:9 AM,40859.21875,-43464.519531,4897.870117,0.0,116.0,-1.0,250.796005,-641.912048,1313.694092,-9.767,-187.0,124.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:109 AM,40794.238281,-43331.730469,4896.929688,0.0,116.0,-1.0,251.740005,-659.857056,1326.811035,-9.189,-179.0,131.0,6.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:207 AM,40731.757812,-43200.75,4895.97998,0.0,116.0,0.0,252.690018,-646.993042,1350.87207,-9.912001,129.0,241.0,-7.0,-0.98,1.0,0.0,false
May 21 2024 10:37:35:306 AM,40674.367188,-43063.039062,4895.209961,0.0,112.0,2.0,253.464005,-579.91803,1386.557007,-6.821,671.0,357.0,31.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:407 AM,40621.46875,-42920.898438,4894.52002,1.0,108.0,4.0,254.149017,-541.311035,1420.179077,-9.649,386.0,336.0,-28.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:511 AM,40568.710938,-42769.839844,4893.689941,1.0,107.0,5.0,254.978012,-501.800018,1453.530029,-8.282001,395.0,334.0,14.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:607 AM,40522.1875,-42628.667969,4893.399902,1.0,106.0,5.0,255.27301,-476.321014,1480.346069,-4.723,255.0,268.0,36.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:713 AM,40472.46875,-42471.488281,4892.850098,1.0,107.0,5.0,255.820007,-467.867035,1503.815063,-5.166,85.0,235.0,-4.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:809 AM,40426.449219,-42325.027344,4892.339844,1.0,107.0,4.0,256.328003,-471.819031,1521.733032,-4.632,-40.0,179.0,5.0,0.02,1.0,0.0,false
May 21 2024 10:37:35:907 AM,40379.089844,-42175.648438,4891.870117,1.0,108.0,4.0,256.805023,-483.088013,1537.377075,-4.361,-113.0,156.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:37:36:7 AM,40329.359375,-42021.46875,4891.389648,1.0,108.0,4.0,257.279999,-498.976013,1551.758057,-4.477,-159.0,144.0,-1.0,0.02,1.0,0.0,false
