,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 9:08:05:437 AM,37602.410156,-49438.199219,4908.029785,-3.0,0.0,2.0,108.469002,-2.724,-0.523,-12.527,-85.0,-136.0,1133.0,0.0,0.0,0.0,true
May 21 2024 9:08:05:535 AM,37602.488281,-49438.25,4908.139648,-3.0,0.0,2.0,108.574005,-0.034,1.174,7.085001,27.0,17.0,196.0,0.0,0.0,0.0,true
May 21 2024 9:08:05:632 AM,37602.558594,-49438.320312,4909.080078,-3.0,0.0,2.0,109.516006,0.631,1.908,10.21,7.0,7.0,31.0,0.0,0.0,0.0,true
May 21 2024 9:08:05:736 AM,37602.597656,-49438.398438,4910.060059,-3.0,0.0,2.0,110.491005,0.621,1.649,8.280001,0.0,-3.0,-19.0,0.0,0.0,0.0,true
May 21 2024 9:08:05:841 AM,37602.628906,-49438.449219,4910.790039,-3.0,0.0,2.0,111.225006,0.495,1.046,5.75,-1.0,-6.0,-25.0,0.0,0.0,0.0,true
May 21 2024 9:08:05:934 AM,37602.648438,-49438.5,4911.219727,-3.0,0.0,2.0,111.660004,0.332,0.621,3.916,-2.0,-4.0,-18.0,0.0,0.0,0.0,true
May 21 2024 9:08:06:30 AM,37602.660156,-49438.539062,4911.52002,-3.0,0.0,2.0,111.956009,0.248,0.239,2.716,-1.0,-4.0,-12.0,0.0,0.0,0.0,true
May 21 2024 9:08:06:136 AM,37602.679688,-49438.589844,4911.719727,-3.0,0.0,2.0,112.160004,0.168,0.001,1.572,-1.0,-2.0,-11.0,0.0,0.0,0.0,true
May 21 2024 9:08:06:236 AM,37602.667969,-49438.628906,4911.850098,-3.0,0.0,2.0,112.284004,0.108,-0.178,0.927,-1.0,-2.0,-6.0,0.0,0.0,0.0,true
May 21 2024 9:08:06:331 AM,37602.667969,-49438.667969,4911.909668,-3.0,0.0,2.0,112.346008,0.0,0.0,0.0,-1.0,2.0,-9.0,0.0,0.0,0.0,true
May 21 2024 9:08:06:431 AM,37602.667969,-49438.6875,4911.899902,-3.0,0.0,2.0,112.356003,-0.013,-0.186,-0.305,0.0,-2.0,-3.0,0.0,1.0,0.0,true
May 21 2024 9:08:06:533 AM,37602.730469,-49438.730469,4911.899902,-3.0,0.0,2.0,112.360008,1.56,-0.212,0.276,16.0,0.0,6.0,1.0,1.0,0.0,true
May 21 2024 9:08:06:633 AM,37603.621094,-49438.640625,4911.909668,-3.0,0.0,2.0,112.367004,14.799001,1.125,-0.264,132.0,13.0,-5.0,1.0,1.0,0.0,true
May 21 2024 9:08:06:741 AM,37606.679688,-49438.097656,4911.830078,-3.0,0.0,2.0,112.446007,35.128002,3.684,-1.391,203.0,26.0,-11.0,0.0,1.0,0.0,true
May 21 2024 9:08:06:833 AM,37612.769531,-49437.949219,4911.609863,-2.0,0.0,2.0,112.670006,79.322006,1.281,-4.14,442.0,-24.0,-27.0,0.0,1.0,0.0,true
May 21 2024 9:08:06:935 AM,37624.0,-49437.9375,4911.069824,-2.0,0.0,2.0,113.205002,125.268005,0.731,-6.74,459.0,-5.0,-26.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:31 AM,37638.609375,-49437.859375,4910.339844,-2.0,0.0,2.0,113.936005,166.168015,0.413,-8.949,409.0,-3.0,-22.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:132 AM,37658.1875,-49437.777344,4909.330078,-2.0,0.0,2.0,114.952003,207.272003,0.513,-11.096001,411.0,1.0,-21.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:234 AM,37682.089844,-49438.617188,4908.560059,-1.0,0.0,3.0,115.721008,245.82901,0.655,-12.200001,386.0,1.0,-11.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:336 AM,37714.199219,-49444.078125,4920.709961,3.0,1.0,7.0,127.872009,257.661011,15.68,56.099003,118.0,150.0,683.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:437 AM,37743.230469,-49443.328125,4923.080078,4.0,1.0,8.0,130.248001,269.824005,-3.88,-19.253,122.0,-196.0,-754.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:540 AM,37770.097656,-49442.027344,4918.109863,3.0,2.0,6.0,135.219009,288.116028,-11.313001,-56.671001,183.0,-74.0,-374.0,-1.0,1.0,0.0,true
May 21 2024 9:08:07:640 AM,37797.308594,-49442.359375,4911.0,1.0,1.0,5.0,142.335007,319.415009,-33.008003,-65.880005,313.0,-217.0,-92.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:740 AM,37830.679688,-49443.289062,4905.339844,0.0,1.0,4.0,147.991013,375.636017,-16.852001,-44.235001,562.0,162.0,216.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:835 AM,37868.320312,-49443.277344,4901.540039,-1.0,1.0,3.0,151.78801,421.361023,-8.940001,-34.836002,457.0,79.0,94.0,0.0,1.0,0.0,true
May 21 2024 9:08:07:938 AM,37913.75,-49443.097656,4898.149902,-1.0,1.0,3.0,155.185013,466.53302,-3.002,-30.792002,452.0,59.0,40.0,0.0,1.0,0.0,true
May 21 2024 9:08:08:39 AM,37962.730469,-49443.480469,4894.560059,-1.0,0.0,2.0,158.771011,494.220032,-23.704,-46.141003,277.0,-207.0,-153.0,-1.0,1.0,0.0,true
May 21 2024 9:08:08:131 AM,38002.078125,-49447.46875,4892.620117,-2.0,-4.0,4.0,160.710007,418.413025,26.128002,37.581001,-758.0,498.0,837.0,-1.0,1.0,0.0,true
May 21 2024 9:08:08:236 AM,38044.039062,-49455.550781,4896.639648,-1.0,-9.0,9.0,164.728012,394.184021,6.211,6.018,-242.0,-199.0,-316.0,-1.0,1.0,0.0,true
May 21 2024 9:08:08:333 AM,38090.25,-49469.46875,4928.629883,6.0,-9.0,21.0,196.715012,385.453033,45.882004,125.679008,-87.0,397.0,1197.0,0.0,1.0,0.0,true
May 21 2024 9:08:08:434 AM,38133.210938,-49476.339844,4951.72998,10.0,-7.0,31.0,219.817017,384.740021,33.365002,63.836002,-7.0,-125.0,-618.0,0.0,1.0,0.0,false
May 21 2024 9:08:08:538 AM,38174.789062,-49480.429688,4957.810059,12.0,-6.0,35.0,225.899017,379.732025,-11.083,-8.23,-50.0,-444.0,-721.0,0.0,1.0,0.0,false
May 21 2024 9:08:08:638 AM,38211.96875,-49486.0,4956.659668,11.0,-5.0,38.0,227.048004,383.509033,-36.460003,-55.187004,38.0,-254.0,-470.0,0.0,1.0,0.0,false
May 21 2024 9:08:08:737 AM,38247.417969,-49488.539062,4948.620117,8.0,-5.0,36.0,235.086014,389.604004,-62.662003,-77.578003,61.0,-262.0,-224.0,0.0,1.0,0.0,false
May 21 2024 9:08:08:838 AM,38282.289062,-49492.4375,4936.25,4.0,-4.0,34.0,247.461014,407.886017,-69.474007,-113.990005,183.0,-68.0,-364.0,0.0,1.0,0.0,false
May 21 2024 9:08:08:931 AM,38317.378906,-49495.847656,4923.389648,0.0,-4.0,32.0,260.320007,448.835022,-92.586006,-94.282005,409.0,-231.0,197.0,0.0,1.0,0.0,false
May 21 2024 9:08:09:31 AM,38362.097656,-49500.1875,4912.279785,-2.0,-5.0,28.0,271.432007,499.603027,-78.581001,-45.139004,508.0,140.0,491.0,0.0,1.0,0.0,false
May 21 2024 9:08:09:130 AM,38413.347656,-49502.988281,4909.060059,-3.0,-5.0,26.0,274.650024,534.320007,-72.419006,-40.599003,347.0,62.0,45.0,0.0,1.0,0.0,false
May 21 2024 9:08:09:233 AM,38470.558594,-49507.769531,4902.919922,-2.0,-5.0,23.0,280.795013,567.581055,-60.692001,1.475,333.0,117.0,421.0,0.0,1.0,0.0,false
May 21 2024 9:08:09:338 AM,38530.730469,-49513.007812,4898.489746,-2.0,-6.0,21.0,285.223022,577.411011,-94.224007,-51.946003,98.0,-335.0,-534.0,0.0,1.0,0.0,true
May 21 2024 9:08:09:437 AM,38588.820312,-49520.609375,4891.279785,-2.0,-7.0,19.0,292.429016,598.241028,-112.607002,-42.386002,208.0,-184.0,96.0,-1.0,1.0,0.0,true
May 21 2024 9:08:09:538 AM,38647.808594,-49535.75,4896.47998,-2.0,-10.0,22.0,297.631012,609.546021,-126.181007,-8.125,113.0,-136.0,343.0,-1.0,1.0,0.0,true
May 21 2024 9:08:09:635 AM,38703.1875,-49559.390625,4914.77002,-2.0,-13.0,34.0,315.919006,623.675049,-129.169006,10.016001,141.0,-30.0,181.0,0.0,1.0,0.0,false
May 21 2024 9:08:09:738 AM,38766.648438,-49580.109375,4921.529785,0.0,-15.0,39.0,322.679016,590.476013,-179.697006,-39.468002,-332.0,-505.0,-495.0,0.0,1.0,0.0,false
May 21 2024 9:08:09:831 AM,38824.007812,-49593.367188,4914.419922,1.0,-16.0,36.0,329.788025,591.89502,-199.236008,-46.084003,14.0,-195.0,-66.0,0.0,1.0,0.0,false
May 21 2024 9:08:09:939 AM,38888.0,-49609.96875,4904.509766,1.0,-17.0,30.0,339.701019,586.888,-241.873016,-58.590004,-50.0,-426.0,-125.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:38 AM,38947.097656,-49627.699219,4893.52002,0.0,-18.0,24.0,350.694031,583.463013,-279.212006,-78.722,-34.0,-373.0,-201.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:140 AM,39009.589844,-49646.859375,4879.52002,0.0,-18.0,16.0,364.690002,578.098999,-318.334015,-109.170006,-54.0,-391.0,-304.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:236 AM,39068.539062,-49667.359375,4866.659668,0.0,-18.0,9.0,377.546021,595.864014,-320.825012,-70.839005,178.0,-25.0,383.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:340 AM,39133.820312,-49691.539062,4862.129883,-1.0,-18.0,5.0,382.078003,618.427002,-254.807007,-20.803001,226.0,660.0,500.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:438 AM,39195.46875,-49712.300781,4860.679688,-1.0,-18.0,4.0,383.526031,628.482056,-224.013016,-9.361,101.0,308.0,114.0,1.0,1.0,0.0,false
May 21 2024 9:08:10:537 AM,39259.058594,-49729.628906,4859.790039,-1.0,-16.0,2.0,384.417023,637.493042,-176.584015,-7.223001,90.0,474.0,21.0,1.0,1.0,0.0,false
May 21 2024 9:08:10:642 AM,39326.398438,-49745.507812,4859.02002,-1.0,-14.0,2.0,385.19101,645.802002,-163.804001,-6.766,83.0,128.0,5.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:739 AM,39393.808594,-49762.449219,4858.489746,0.0,-14.0,2.0,385.718018,702.966003,-176.100006,-6.328,572.0,-123.0,4.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:832 AM,39462.230469,-49779.480469,4858.089844,1.0,-14.0,2.0,386.117004,745.93103,-186.464005,-4.667,430.0,-104.0,17.0,0.0,1.0,0.0,false
May 21 2024 9:08:10:940 AM,39546.21875,-49800.347656,4857.790039,1.0,-14.0,1.0,386.417023,785.687012,-196.796005,-3.189,398.0,-103.0,15.0,0.0,1.0,0.0,false
May 21 2024 9:08:11:36 AM,39623.347656,-49820.738281,4857.689941,1.0,-15.0,2.0,386.524017,808.069031,-222.202011,-0.216,224.0,-254.0,30.0,-1.0,1.0,0.0,false
May 21 2024 9:08:11:130 AM,39699.027344,-49845.488281,4857.939941,2.0,-17.0,2.0,386.77301,816.256042,-265.710999,3.065,82.0,-435.0,33.0,0.0,1.0,0.0,false
May 21 2024 9:08:11:235 AM,39786.378906,-49873.777344,4858.359863,2.0,-18.0,2.0,387.196014,840.192017,-277.990021,5.158,239.0,-123.0,21.0,0.0,1.0,0.0,false
May 21 2024 9:08:11:340 AM,39876.257812,-49903.179688,4859.0,2.0,-18.0,1.0,387.835022,861.912048,-290.638,7.666,217.0,-126.0,25.0,0.0,1.0,0.0,false
May 21 2024 9:08:11:431 AM,39956.378906,-49928.449219,4859.709961,1.0,-18.0,1.0,388.551025,884.480042,-282.356018,7.809,226.0,83.0,1.0,1.0,1.0,0.0,false
May 21 2024 9:08:11:535 AM,40049.867188,-49951.730469,4860.379883,1.0,-15.0,-1.0,389.216003,912.929016,-225.960007,6.161,284.0,564.0,-16.0,1.0,0.0,0.0,false
May 21 2024 9:08:11:632 AM,40140.007812,-49965.0,4861.310059,1.0,-9.0,-2.0,390.152008,925.399048,-127.187004,13.274,125.0,988.0,71.0,1.0,0.0,0.0,false
May 21 2024 9:08:11:741 AM,40238.480469,-49969.109375,4862.689941,1.0,-2.0,-3.0,391.52301,926.915039,-38.079002,8.621,15.0,891.0,-47.0,0.0,0.0,0.0,false
May 21 2024 9:08:11:830 AM,40321.609375,-49970.457031,4863.209961,1.0,1.0,-3.0,392.044006,921.873047,-6.913,5.087,-50.0,312.0,-35.0,0.0,0.0,0.0,false
May 21 2024 9:08:11:939 AM,40421.117188,-49969.847656,4863.72998,0.0,1.0,-3.0,392.565033,909.195068,19.651001,5.504,-127.0,266.0,4.0,0.0,0.0,0.0,false
May 21 2024 9:08:12:33 AM,40505.359375,-49968.277344,4864.25,0.0,1.0,-3.0,393.090027,897.019043,29.332001,6.744,-122.0,97.0,12.0,0.0,1.0,0.0,true
May 21 2024 9:08:12:136 AM,40598.070312,-49966.050781,4864.97998,0.0,1.0,-2.0,393.819031,888.335022,32.035,8.051001,-87.0,27.0,13.0,0.0,1.0,0.0,true
May 21 2024 9:08:12:231 AM,40681.710938,-49962.660156,4865.77002,0.0,2.0,-2.0,394.610016,884.253052,48.446003,8.397,-41.0,164.0,3.0,1.0,0.0,0.0,true
May 21 2024 9:08:12:334 AM,40771.929688,-49955.089844,4866.639648,0.0,4.0,-2.0,395.479004,877.750061,71.513,8.3,-65.0,231.0,-1.0,0.0,0.0,0.0,true
May 21 2024 9:08:12:430 AM,40856.449219,-49948.617188,4867.47998,1.0,5.0,-1.0,396.317017,875.399048,73.613007,9.127001,-24.0,21.0,8.0,0.0,0.0,0.0,true
May 21 2024 9:08:12:539 AM,40951.6875,-49938.578125,4868.47998,1.0,6.0,-2.0,397.321014,866.894043,104.113007,8.929001,-85.0,305.0,-2.0,1.0,0.0,0.0,true
May 21 2024 9:08:12:638 AM,41035.539062,-49922.769531,4869.389648,0.0,9.0,-3.0,398.232025,842.914062,167.598007,8.593,-240.0,635.0,-3.0,1.0,0.0,0.0,true
May 21 2024 9:08:12:736 AM,41114.570312,-49899.199219,4870.969727,1.0,15.0,-4.0,399.804016,779.390015,252.656006,17.651001,-635.0,851.0,91.0,1.0,0.0,0.0,true
May 21 2024 9:08:12:833 AM,41184.238281,-49868.007812,4872.909668,1.0,22.0,-4.0,401.752014,704.796021,333.190002,14.936001,-746.0,805.0,-27.0,0.0,0.0,0.0,true
May 21 2024 9:08:12:936 AM,41252.808594,-49830.308594,4874.060059,1.0,28.0,-4.0,402.89801,666.95105,372.550018,5.915,-378.0,394.0,-90.0,0.0,0.0,0.0,false
May 21 2024 9:08:13:33 AM,41316.960938,-49795.328125,4874.389648,1.0,29.0,-3.0,403.232025,647.049011,370.84903,4.294,-199.0,-17.0,-16.0,0.0,0.0,0.0,false
May 21 2024 9:08:13:139 AM,41385.078125,-49757.347656,4874.719727,0.0,29.0,-2.0,403.554016,626.730042,364.632019,4.143,-203.0,-62.0,-2.0,0.0,-1.0,0.0,false
May 21 2024 9:08:13:240 AM,41446.890625,-49722.578125,4875.100098,0.0,29.0,-2.0,403.934021,596.731018,347.10202,5.236,-300.0,-175.0,11.0,0.0,-1.0,0.0,false
May 21 2024 9:08:13:339 AM,41503.539062,-49690.628906,4875.52002,0.0,29.0,-1.0,404.361023,551.43103,319.230011,5.389,-453.0,-279.0,2.0,0.0,-1.0,0.0,false
May 21 2024 9:08:13:438 AM,41555.140625,-49661.539062,4875.949707,-1.0,29.0,-1.0,404.784027,501.915039,288.671021,4.919,-495.0,-306.0,-5.0,0.0,0.0,0.0,false
May 21 2024 9:08:13:537 AM,41602.519531,-49634.828125,4876.389648,-1.0,29.0,-1.0,405.229034,468.890015,268.034027,5.166,-330.0,-206.0,2.0,0.0,0.0,0.0,false
May 21 2024 9:08:13:637 AM,41649.070312,-49608.628906,4876.929688,-1.0,29.0,0.0,405.768005,451.959015,256.703003,4.968,-169.0,-113.0,-2.0,0.0,0.0,0.0,false
May 21 2024 9:08:13:734 AM,41691.988281,-49584.480469,4877.469727,-1.0,29.0,0.0,406.303009,440.041016,248.821014,5.291,-119.0,-79.0,3.0,0.0,1.0,0.0,false
May 21 2024 9:08:13:834 AM,41736.417969,-49559.488281,4878.0,0.0,29.0,0.0,406.84201,437.653015,246.711014,4.657,-24.0,-21.0,-6.0,0.0,1.0,0.0,false
May 21 2024 9:08:13:933 AM,41780.328125,-49534.140625,4878.549805,0.0,30.0,0.0,407.392029,441.319031,259.365997,4.709,37.0,127.0,1.0,1.0,1.0,0.0,false
May 21 2024 9:08:14:30 AM,41822.410156,-49505.679688,4879.080078,0.0,31.0,-1.0,407.921021,433.330017,294.832001,4.99,-80.0,355.0,3.0,1.0,1.0,0.0,false
May 21 2024 9:08:14:137 AM,41866.578125,-49468.957031,4880.179688,1.0,35.0,-2.0,409.022034,402.850006,351.406006,10.636001,-305.0,566.0,56.0,1.0,1.0,0.0,false
May 21 2024 9:08:14:231 AM,41902.300781,-49432.199219,4882.199707,2.0,40.0,-2.0,411.036011,350.114014,391.125031,17.111,-527.0,397.0,65.0,1.0,1.0,0.0,false
May 21 2024 9:08:14:337 AM,41933.910156,-49386.859375,4884.549805,2.0,47.0,-2.0,413.393005,269.485016,425.300018,18.360001,-806.0,342.0,12.0,1.0,1.0,0.0,false
May 21 2024 9:08:14:438 AM,41955.847656,-49341.289062,4886.199707,3.0,54.0,-2.0,415.037018,203.123016,449.153015,11.258,-664.0,239.0,-71.0,1.0,1.0,0.0,false
May 21 2024 9:08:14:531 AM,41970.359375,-49297.359375,4887.109863,3.0,61.0,-2.0,415.947021,144.030014,464.320007,8.978001,-591.0,152.0,-23.0,1.0,1.0,0.0,false
May 21 2024 9:08:14:631 AM,41980.148438,-49250.828125,4887.679688,3.0,68.0,-1.0,416.518005,99.610008,477.258026,6.534,-444.0,129.0,-24.0,0.0,1.0,0.0,false
May 21 2024 9:08:14:733 AM,41990.820312,-49202.988281,4888.339844,2.0,72.0,0.0,417.178009,101.811005,470.557037,8.918,22.0,-67.0,24.0,0.0,1.0,0.0,false
May 21 2024 9:08:14:839 AM,42005.097656,-49154.910156,4889.359863,2.0,72.0,2.0,418.198029,122.832008,465.081024,9.692,210.0,-55.0,8.0,0.0,1.0,0.0,false
May 21 2024 9:08:14:938 AM,42019.550781,-49108.488281,4890.350098,2.0,72.0,3.0,419.184021,133.45401,475.117035,8.678,106.0,100.0,-10.0,0.0,1.0,0.0,false
May 21 2024 9:08:15:32 AM,42033.777344,-49063.25,4891.339844,2.0,72.0,3.0,420.179016,142.474014,490.694031,9.673,90.0,156.0,10.0,0.0,1.0,0.0,false
May 21 2024 9:08:15:136 AM,42049.929688,-49011.148438,4892.819824,2.0,72.0,4.0,421.659027,155.974014,509.461029,18.064001,135.0,188.0,84.0,0.0,1.0,0.0,false
May 21 2024 9:08:15:234 AM,42065.828125,-48959.507812,4894.569824,3.0,72.0,3.0,423.409027,172.960007,530.01001,17.751001,170.0,205.0,-3.0,0.0,1.0,0.0,false
May 21 2024 9:08:15:337 AM,42083.578125,-48903.359375,4896.109863,3.0,72.0,3.0,424.947021,183.963013,556.046021,14.280001,110.0,260.0,-35.0,0.0,1.0,0.0,false
May 21 2024 9:08:15:440 AM,42102.027344,-48844.828125,4897.459961,2.0,72.0,2.0,426.29303,190.787003,583.993042,13.889001,68.0,279.0,-4.0,1.0,1.0,0.0,false
May 21 2024 9:08:15:531 AM,42116.679688,-48789.917969,4898.620117,2.0,73.0,1.0,427.459015,170.976013,613.068054,13.954,-198.0,291.0,1.0,1.0,1.0,0.0,false
May 21 2024 9:08:15:635 AM,42130.949219,-48724.019531,4899.939941,2.0,76.0,0.0,428.774017,158.634003,645.051025,13.412001,-123.0,320.0,-5.0,0.0,1.0,0.0,false
May 21 2024 9:08:15:737 AM,42146.398438,-48656.339844,4901.159668,2.0,77.0,0.0,430.000031,150.388,676.80304,9.889001,-82.0,318.0,-35.0,1.0,1.0,0.0,false
May 21 2024 9:08:15:832 AM,42156.800781,-48590.078125,4901.859863,2.0,79.0,-1.0,430.696014,107.636002,705.930054,6.083,-428.0,291.0,-38.0,1.0,1.0,0.0,true
May 21 2024 9:08:15:930 AM,42160.640625,-48519.667969,4902.549805,1.0,84.0,-2.0,431.38501,29.861002,727.02301,8.219001,-778.0,211.0,21.0,1.0,1.0,0.0,true
May 21 2024 9:08:16:32 AM,42154.539062,-48446.699219,4903.609863,1.0,91.0,-3.0,432.447021,-76.934006,728.496033,10.595,-1068.0,15.0,24.0,1.0,1.0,0.0,true
May 21 2024 9:08:16:137 AM,42135.789062,-48373.929688,4904.759766,0.0,101.0,-4.0,433.597015,-203.410004,706.030029,9.528001,-1265.0,-225.0,-11.0,1.0,1.0,0.0,false
May 21 2024 9:08:16:236 AM,42108.089844,-48306.707031,4905.379883,0.0,110.0,-4.0,434.216034,-296.331024,686.739014,0.938,-929.0,-193.0,-86.0,0.0,1.0,0.0,false
May 21 2024 9:08:16:341 AM,42074.320312,-48235.238281,4904.689941,0.0,115.0,-3.0,434.901031,-328.257019,678.332031,-9.173,-319.0,-84.0,-101.0,0.0,1.0,0.0,false
May 21 2024 9:08:16:437 AM,42044.007812,-48169.828125,4903.699707,0.0,115.0,-2.0,435.891022,-330.450012,676.061035,-8.871,-22.0,-23.0,3.0,-1.0,1.0,0.0,false
May 21 2024 9:08:16:532 AM,42017.039062,-48104.46875,4902.919922,0.0,114.0,-1.0,436.674011,-296.153015,684.402039,-6.223001,343.0,83.0,26.0,-1.0,1.0,0.0,false
May 21 2024 9:08:16:637 AM,41994.050781,-48029.828125,4902.439941,0.0,109.0,2.0,437.15802,-219.518005,695.02301,-3.607,766.0,106.0,26.0,-1.0,1.0,0.0,false
May 21 2024 9:08:16:733 AM,41980.648438,-47961.597656,4902.310059,0.0,104.0,3.0,437.287018,-156.879013,727.621033,-2.238,626.0,326.0,14.0,0.0,1.0,0.0,false
May 21 2024 9:08:16:832 AM,41966.117188,-47885.160156,4902.299805,1.0,101.0,3.0,437.297028,-151.319,782.359009,-0.765,56.0,547.0,15.0,0.0,1.0,0.0,false
May 21 2024 9:08:16:936 AM,41949.949219,-47801.410156,4902.339844,1.0,101.0,3.0,437.343018,-152.074005,828.997009,0.092,-8.0,466.0,9.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:35 AM,41932.898438,-47716.417969,4902.359863,1.0,101.0,2.0,437.360016,-171.324005,863.465027,0.17,-193.0,345.0,1.0,1.0,1.0,0.0,false
May 21 2024 9:08:17:134 AM,41910.5,-47630.140625,4902.279785,1.0,103.0,1.0,437.440033,-220.304016,881.861023,-0.582,-490.0,184.0,-8.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:235 AM,41886.867188,-47539.898438,4902.169922,1.0,105.0,1.0,437.548035,-235.145004,911.568054,-1.218,-148.0,297.0,-6.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:334 AM,41862.519531,-47448.167969,4902.029785,1.0,105.0,1.0,437.696014,-250.703018,938.256042,-1.542,-156.0,267.0,-3.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:436 AM,41836.347656,-47351.058594,4901.819824,1.0,105.0,1.0,437.900024,-262.407013,965.131042,-2.145,-117.0,269.0,-6.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:538 AM,41809.5,-47251.140625,4901.580078,1.0,105.0,1.0,438.144012,-265.833008,992.603027,-2.272,-34.0,275.0,-1.0,-1.0,1.0,0.0,false
May 21 2024 9:08:17:630 AM,41787.917969,-47157.527344,4901.47998,1.0,104.0,2.0,438.240021,-239.684006,1020.187073,-0.965,261.0,276.0,13.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:734 AM,41763.429688,-47050.378906,4901.409668,1.0,102.0,2.0,438.313019,-239.844009,1047.412109,-0.832,-2.0,272.0,1.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:838 AM,41738.789062,-46940.027344,4901.379883,1.0,102.0,2.0,438.33902,-237.69101,1074.604004,0.485,22.0,272.0,13.0,0.0,1.0,0.0,false
May 21 2024 9:08:17:930 AM,41716.769531,-46839.800781,4901.47998,1.0,102.0,2.0,438.436035,-238.853012,1097.669067,1.452,-12.0,231.0,10.0,0.0,1.0,0.0,false
May 21 2024 9:08:18:36 AM,41692.390625,-46722.050781,4901.649902,1.0,102.0,2.0,438.611023,-223.793015,1125.325073,1.791,151.0,277.0,3.0,-1.0,1.0,0.0,false
May 21 2024 9:08:18:135 AM,41675.769531,-46608.988281,4901.939941,1.0,99.0,3.0,438.897034,-163.854004,1149.169067,2.378,599.0,238.0,6.0,0.0,1.0,0.0,false
May 21 2024 9:08:18:237 AM,41661.988281,-46489.800781,4902.669922,1.0,95.0,3.0,439.622009,-134.35701,1176.873047,4.276,295.0,277.0,19.0,0.0,1.0,0.0,false
May 21 2024 9:08:18:330 AM,41650.878906,-46379.738281,4902.959961,1.0,95.0,3.0,439.913025,-113.917007,1200.819092,2.473,204.0,239.0,-18.0,0.0,1.0,0.0,true
May 21 2024 9:08:18:433 AM,41636.777344,-46254.539062,4903.120117,1.0,96.0,2.0,440.073029,-136.225006,1219.228027,1.987,-223.0,184.0,-5.0,1.0,1.0,0.0,true
