,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 10:08:37:327 AM,37606.070312,-49438.230469,5013.330078,0.0,0.0,0.0,0.0,0.0,0.0,-130.380005,0.0,0.0,-1304.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:328 AM,37606.070312,-49438.230469,5013.330078,0.0,0.0,0.0,0.0,0.0,0.0,-130.380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:328 AM,37606.070312,-49438.230469,5013.330078,0.0,0.0,0.0,0.0,0.0,0.0,-130.380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:651 AM,37606.070312,-49438.230469,4994.589844,0.0,0.0,0.0,18.745001,0.0,0.0,-228.192017,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:652 AM,37606.070312,-49438.230469,4994.589844,0.0,0.0,0.0,18.745001,0.0,0.0,-228.192017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:652 AM,37606.070312,-49438.230469,4994.589844,0.0,0.0,0.0,18.745001,0.0,0.0,-228.192017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:729 AM,37606.070312,-49438.230469,4973.100098,0.0,0.0,0.0,40.230003,0.0,0.0,-305.015015,0.0,0.0,-768.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:820 AM,37605.949219,-49438.589844,4941.319824,0.0,0.0,0.0,72.019005,0.111,2.653,-377.777008,1.0,27.0,-728.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:37:914 AM,37603.398438,-49438.757812,4915.97998,-2.0,0.0,2.0,97.356003,7.189,15.499001,-153.998001,71.0,128.0,2238.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:08:38:15 AM,37602.398438,-49438.570312,4908.350098,-3.0,0.0,2.0,104.983002,2.081,5.539,-33.054001,-51.0,-100.0,1209.0,0.0,0.0,0.0,0.0,true
