,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 5 2024 9:10:28:279 AM,37606.070312,-49438.230469,5011.100098,0.0,0.0,0.0,0.0,0.0,0.0,-145.427002,0.0,0.0,-1454.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:280 AM,37606.070312,-49438.230469,5011.100098,0.0,0.0,0.0,0.0,0.0,0.0,-145.427002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:280 AM,37606.070312,-49438.230469,5011.100098,0.0,0.0,0.0,0.0,0.0,0.0,-145.427002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:798 AM,37606.070312,-49438.230469,4990.850098,0.0,0.0,0.0,20.248001,0.0,0.0,-243.224014,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:798 AM,37606.070312,-49438.230469,4990.850098,0.0,0.0,0.0,20.248001,0.0,0.0,-243.224014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:799 AM,37606.070312,-49438.230469,4990.850098,0.0,0.0,0.0,20.248001,0.0,0.0,-243.224014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:799 AM,37606.070312,-49438.230469,4990.850098,0.0,0.0,0.0,20.248001,0.0,0.0,-243.224014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:912 AM,37606.070312,-49438.230469,4955.350098,0.0,0.0,0.0,55.750004,0.0,0.0,-356.430023,0.0,0.0,-1132.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:28:996 AM,37604.871094,-49438.148438,4925.389648,-1.0,0.0,1.0,85.708008,-29.832001,0.372,-276.56601,-298.0,4.0,799.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:10:29:104 AM,37603.039062,-49437.9375,4910.219727,-3.0,0.0,2.0,100.883003,-9.496,1.483,-67.369003,203.0,11.0,2092.0,0.0,0.0,0.0,0.0,true
