,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:03:33:905 AM,42098.097656,-48919.019531,4895.52002,4.0,-6.0,-1.0,242.678009,240.249008,-27.387001,14.896001,325.0,-40.0,20.0,-0.03,1.0,0.0,false
May 22 2024 10:03:34:5 AM,42123.1875,-48921.949219,4896.97998,3.0,-6.0,-1.0,244.141006,271.649017,-31.425001,16.790001,314.0,-40.0,19.0,-0.03,1.0,0.0,false
May 22 2024 10:03:34:101 AM,42150.367188,-48925.238281,4898.449707,3.0,-6.0,-1.0,245.614014,303.31601,-32.641003,14.893001,317.0,-12.0,-19.0,-0.03,1.0,0.0,false
May 22 2024 10:03:34:204 AM,42182.980469,-48929.257812,4899.779785,2.0,-6.0,-1.0,246.940018,337.449005,-33.588001,13.288001,341.0,-9.0,-16.0,-0.03,1.0,0.0,true
May 22 2024 10:03:34:301 AM,42195.949219,-48934.097656,4902.75,2.0,-5.0,-1.0,249.908005,35.353001,-54.979004,28.085001,-3021.0,-214.0,148.0,-0.03,1.0,0.0,true
May 22 2024 10:03:34:404 AM,42198.949219,-48935.6875,4903.839844,2.0,-5.0,-2.0,251.003006,2.916,-8.126,1.967,-324.0,469.0,-261.0,-0.03,1.0,0.0,true
May 22 2024 10:03:34:507 AM,42199.199219,-48936.269531,4903.509766,2.0,-5.0,-2.0,251.338013,0.628,-5.605,-6.265,-23.0,25.0,-82.0,-0.03,1.0,0.0,true
May 22 2024 10:03:34:604 AM,42199.480469,-48936.738281,4902.899902,2.0,-5.0,-2.0,251.950012,0.388,-5.636,-6.641,-2.0,0.0,-4.0,-0.03,0.0,0.0,true
May 22 2024 10:03:34:707 AM,42195.089844,-48936.480469,4901.919922,1.0,-5.0,-2.0,252.924011,-73.551003,10.317,-9.334001,-739.0,160.0,-27.0,-0.03,-1.0,0.0,true
May 22 2024 10:03:34:801 AM,42183.570312,-48935.457031,4900.759766,1.0,-5.0,-2.0,254.090012,-135.183014,15.537001,-11.559001,-616.0,52.0,-22.0,-0.03,-1.0,0.0,true
May 22 2024 10:03:34:904 AM,42165.75,-48933.847656,4899.399902,0.0,-4.0,-2.0,255.449005,-190.264008,17.429001,-12.511001,-551.0,19.0,-10.0,-0.03,-1.0,0.0,false
May 22 2024 10:03:35:0 AM,42144.839844,-48932.109375,4898.22998,0.0,-4.0,-2.0,256.617004,-235.565018,19.905001,-10.795,-453.0,25.0,17.0,-0.03,-1.0,0.0,false
May 22 2024 10:03:35:104 AM,42118.238281,-48929.957031,4896.919922,0.0,-4.0,-2.0,257.925018,-281.707001,24.159,-17.201,-461.0,43.0,-64.0,-0.03,-1.0,0.0,false
May 22 2024 10:03:35:203 AM,42088.609375,-48927.570312,4895.060059,1.0,-4.0,-2.0,259.787018,-324.199005,27.238001,-21.245001,-425.0,31.0,-40.0,-0.03,-1.0,0.0,false
May 22 2024 10:03:35:300 AM,42056.070312,-48924.808594,4892.97998,1.0,-4.0,-1.0,261.870026,-363.290009,33.766003,-23.679001,-391.0,65.0,-24.0,-1.03,-1.0,0.0,false
May 22 2024 10:03:35:402 AM,42017.847656,-48919.789062,4890.659668,2.0,-2.0,-2.0,264.190002,-399.288025,52.283001,-26.227001,-360.0,185.0,-25.0,-1.05,-1.0,0.0,false
May 22 2024 10:03:35:505 AM,41976.460938,-48912.667969,4888.089844,3.0,1.0,-2.0,266.76001,-429.787018,66.356003,-28.967001,-305.0,141.0,-27.0,-1.05,0.0,0.0,false
May 22 2024 10:03:35:608 AM,41932.339844,-48904.488281,4885.359863,4.0,6.0,-1.0,269.484009,-441.961029,70.282005,-27.168001,-122.0,39.0,18.0,-1.05,0.0,0.0,false
May 22 2024 10:03:35:707 AM,41889.789062,-48897.640625,4883.279785,5.0,12.0,0.0,271.563019,-434.999023,58.141003,-20.117001,70.0,-121.0,71.0,-1.05,0.0,0.0,false
May 22 2024 10:03:35:804 AM,41848.378906,-48895.097656,4881.549805,4.0,19.0,2.0,273.299011,-425.84903,7.493001,-15.138,92.0,-506.0,50.0,0.95,0.0,0.0,false
May 22 2024 10:03:35:899 AM,41808.539062,-48900.71875,4880.100098,4.0,23.0,4.0,274.751007,-401.019012,-67.534004,-13.120001,248.0,-750.0,20.0,0.95,0.0,0.0,false
May 22 2024 10:03:36:6 AM,41769.308594,-48913.417969,4879.290039,3.0,23.0,5.0,275.558014,-348.506012,-130.626999,-11.873,525.0,-631.0,12.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:107 AM,41735.839844,-48928.300781,4878.359863,3.0,22.0,5.0,276.485016,-291.77002,-144.813004,-12.692,567.0,-142.0,-8.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:200 AM,41710.710938,-48941.488281,4877.279785,2.0,20.0,4.0,277.567017,-239.21701,-139.178009,-13.992001,526.0,56.0,-13.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:304 AM,41688.539062,-48954.589844,4876.0,2.0,17.0,3.0,278.846008,-182.293015,-121.537003,-11.674001,569.0,176.0,23.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:407 AM,41672.039062,-48965.058594,4874.919922,2.0,14.0,2.0,279.927002,-135.07901,-96.081001,-7.880001,472.0,255.0,38.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:500 AM,41660.96875,-48971.699219,4874.350098,2.0,12.0,2.0,280.5,-98.603004,-66.681,-3.999,365.0,294.0,39.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:601 AM,41654.320312,-48975.308594,4874.120117,2.0,11.0,1.0,280.729004,-32.729,-26.126001,-1.066,659.0,406.0,29.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:704 AM,41652.988281,-48976.109375,4874.049805,2.0,10.0,0.0,280.799011,-7.034,-6.489,-0.443,257.0,196.0,6.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:807 AM,41652.738281,-48976.207031,4873.959961,2.0,10.0,0.0,280.887024,11.146001,5.156,0.399,182.0,116.0,8.0,0.95,1.0,0.0,false
May 22 2024 10:03:36:908 AM,41654.570312,-48975.300781,4873.959961,2.0,10.0,0.0,280.888,33.222,13.789001,0.964,221.0,86.0,6.0,-1.05,1.0,0.0,false
May 22 2024 10:03:37:8 AM,41660.578125,-48973.6875,4874.139648,2.0,11.0,1.0,281.069,77.798004,19.659,2.232,446.0,59.0,13.0,-1.05,1.0,0.0,false
May 22 2024 10:03:37:101 AM,41669.917969,-48972.328125,4874.449707,2.0,10.0,1.0,281.377014,111.592003,17.628,3.454,338.0,-20.0,12.0,-1.05,1.0,0.0,false
May 22 2024 10:03:37:202 AM,41683.148438,-48971.570312,4874.889648,2.0,10.0,1.0,281.819,143.930008,9.762,4.51,323.0,-79.0,11.0,-1.05,1.0,0.0,false
May 22 2024 10:03:37:300 AM,41699.109375,-48972.207031,4875.429688,2.0,8.0,1.0,282.358002,171.886002,-4.493,5.848,280.0,-143.0,13.0,-1.05,0.0,0.0,false
May 22 2024 10:03:37:404 AM,41718.199219,-48975.199219,4876.159668,2.0,5.0,2.0,283.084015,184.535004,-26.781002,6.522,126.0,-223.0,7.0,-1.05,0.0,0.0,false
May 22 2024 10:03:37:503 AM,41736.320312,-48979.929688,4876.799805,2.0,2.0,2.0,283.731018,181.336014,-43.191002,6.638,-32.0,-164.0,1.0,-1.05,0.0,0.0,false
May 22 2024 10:03:37:605 AM,41753.898438,-48985.597656,4877.52002,2.0,-1.0,2.0,284.442017,171.102005,-54.636002,7.905,-102.0,-114.0,13.0,-1.05,0.0,0.0,false
May 22 2024 10:03:37:702 AM,41769.519531,-48991.597656,4878.219727,2.0,-4.0,2.0,285.146027,158.69101,-62.238003,7.177001,-124.0,-76.0,-7.0,-1.05,0.0,0.0,false
May 22 2024 10:03:37:807 AM,41784.910156,-48998.46875,4878.870117,2.0,-7.0,1.0,285.795013,143.243011,-66.82,6.152,-154.0,-46.0,-10.0,-1.05,1.0,0.0,false
May 22 2024 10:03:37:902 AM,41798.269531,-49005.25,4879.419922,2.0,-9.0,1.0,286.348022,139.306,-72.889,5.642,-39.0,-61.0,-5.0,-1.05,0.0,0.0,false
May 22 2024 10:03:37:999 AM,41811.929688,-49013.007812,4879.989746,2.0,-12.0,1.0,286.919006,137.32901,-80.115005,5.538,-20.0,-72.0,-1.0,-1.05,0.0,0.0,false
May 22 2024 10:03:38:102 AM,41825.71875,-49021.71875,4880.540039,2.0,-14.0,0.0,287.471008,129.920013,-84.271004,4.457,-74.0,-42.0,-11.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:200 AM,41838.507812,-49030.699219,4880.939941,2.0,-17.0,0.0,287.872009,130.897003,-91.744003,3.211,10.0,-75.0,-12.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:303 AM,41852.828125,-49041.828125,4881.350098,3.0,-20.0,0.0,288.272003,142.052002,-108.867004,2.985,112.0,-171.0,-2.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:408 AM,41868.738281,-49055.660156,4881.739746,3.0,-24.0,0.0,288.663025,157.151001,-132.723007,1.287,151.0,-239.0,-17.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:501 AM,41884.179688,-49070.609375,4881.859863,4.0,-27.0,0.0,288.790009,168.37001,-160.807007,1.44,112.0,-281.0,2.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:604 AM,41901.847656,-49089.980469,4882.27002,4.0,-32.0,-1.0,289.193024,175.180008,-198.042007,4.332,68.0,-372.0,29.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:707 AM,41919.890625,-49113.378906,4882.969727,4.0,-36.0,-1.0,289.893005,180.886002,-235.748016,9.059,57.0,-377.0,47.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:802 AM,41936.21875,-49138.4375,4883.799805,3.0,-41.0,-1.0,290.730011,181.539001,-273.124023,9.617001,7.0,-374.0,6.0,-1.05,1.0,0.0,false
May 22 2024 10:03:38:907 AM,41953.1875,-49169.980469,4884.639648,3.0,-47.0,-1.0,291.568024,172.727005,-317.169006,8.795,-88.0,-440.0,-8.0,-1.05,1.0,0.0,false
May 22 2024 10:03:39:7 AM,41968.070312,-49205.199219,4885.299805,3.0,-53.0,-1.0,292.225006,153.447006,-360.835022,7.041,-193.0,-437.0,-18.0,-1.05,0.0,0.0,false
May 22 2024 10:03:39:102 AM,41979.347656,-49241.359375,4885.719727,2.0,-59.0,-1.0,292.651001,122.367004,-388.735016,5.931,-311.0,-279.0,-11.0,-1.05,0.0,0.0,false
May 22 2024 10:03:39:203 AM,41987.300781,-49281.058594,4886.0,1.0,-65.0,-1.0,292.930023,80.740005,-396.919006,3.321,-416.0,-82.0,-26.0,-1.05,0.0,0.0,false
May 22 2024 10:03:39:300 AM,41990.777344,-49319.207031,4886.0,0.0,-71.0,-1.0,292.935028,37.787003,-390.659027,0.475,-430.0,63.0,-28.0,-1.05,0.0,0.0,false
May 22 2024 10:03:39:400 AM,41990.429688,-49356.917969,4885.949707,0.0,-77.0,0.0,292.979004,-6.052001,-374.620026,-1.401,-438.0,160.0,-19.0,-1.05,0.0,0.0,false
May 22 2024 10:03:39:507 AM,41985.769531,-49394.898438,4885.279785,-1.0,-83.0,0.0,293.652008,-45.227001,-351.31601,-7.671,-392.0,233.0,-63.0,-1.05,1.0,0.0,true
May 22 2024 10:03:39:607 AM,41984.210938,-49401.347656,4885.439941,0.0,-84.0,-1.0,293.81601,-21.921001,-25.276001,0.052,233.0,3260.0,77.0,-1.05,1.0,0.0,true
May 22 2024 10:03:39:705 AM,41983.230469,-49404.558594,4885.029785,0.0,-85.0,-1.0,294.230011,-2.366,0.864,-6.229,196.0,261.0,-63.0,-1.05,1.0,0.0,true
May 22 2024 10:03:39:806 AM,41983.167969,-49404.609375,4884.790039,0.0,-85.0,-1.0,294.46701,-1.071,-0.023,-0.432,13.0,-9.0,58.0,-1.05,1.0,0.0,true
May 22 2024 10:03:39:902 AM,41983.058594,-49404.617188,4884.839844,0.0,-85.0,-1.0,294.511017,-1.923,-0.545,0.824,-9.0,-5.0,13.0,-1.05,1.0,0.0,true
May 22 2024 10:03:40:1 AM,41982.9375,-49404.617188,4884.939941,0.0,-85.0,-1.0,294.620026,-0.561,-0.347,1.112,14.0,2.0,3.0,-1.05,1.0,0.0,true
May 22 2024 10:03:40:108 AM,41982.828125,-49404.609375,4885.040039,0.0,-85.0,-1.0,294.718018,-0.817,-0.466,0.854,-3.0,-1.0,-3.0,-1.05,0.0,0.0,true
May 22 2024 10:03:40:204 AM,41982.878906,-49404.589844,4885.02002,0.0,-85.0,-2.0,294.740021,-2.773,-0.368,-0.797,-20.0,1.0,-17.0,-1.05,0.0,0.0,true
May 22 2024 10:03:40:302 AM,41983.019531,-49404.558594,4884.939941,0.0,-85.0,-2.0,294.824005,-3.204,-0.43,-0.973,-4.0,-1.0,-2.0,-1.05,-1.0,0.0,true
May 22 2024 10:03:40:407 AM,41983.21875,-49403.488281,4884.839844,0.0,-84.0,-2.0,294.924011,-3.445,15.083001,-0.594,-2.0,155.0,4.0,-0.05,-1.0,0.0,true
May 22 2024 10:03:40:507 AM,41983.140625,-49400.519531,4884.75,0.0,-84.0,-3.0,295.009003,-6.415,34.784,-0.243,-30.0,197.0,4.0,-0.05,-1.0,0.0,true
May 22 2024 10:03:40:602 AM,41982.550781,-49394.0,4884.689941,-1.0,-84.0,-3.0,295.071014,-10.559001,80.595001,0.364,-41.0,458.0,6.0,-0.05,-1.0,0.0,true
May 22 2024 10:03:40:707 AM,41981.648438,-49382.410156,4884.709961,-1.0,-84.0,-3.0,295.090027,-11.18,122.586006,1.051,-6.0,420.0,7.0,-1.05,-1.0,0.0,false
May 22 2024 10:03:40:806 AM,41981.480469,-49368.078125,4884.859863,-2.0,-83.0,-3.0,295.239014,-5.009,154.733002,1.866,62.0,321.0,8.0,-1.05,1.0,0.0,false
May 22 2024 10:03:40:903 AM,41982.148438,-49352.75,4885.120117,-1.0,-82.0,-4.0,295.499023,2.81,154.927002,1.942,78.0,2.0,1.0,-1.05,1.0,0.0,false
May 22 2024 10:03:41:3 AM,41983.078125,-49341.648438,4885.429688,0.0,-81.0,-4.0,295.812012,6.567,83.266006,1.421,38.0,-717.0,-5.0,-1.05,1.0,0.0,false
May 22 2024 10:03:41:100 AM,41983.097656,-49340.167969,4885.679688,1.0,-80.0,-3.0,296.062012,2.555,8.364,0.4,-40.0,-749.0,-10.0,-1.05,1.0,0.0,false
May 22 2024 10:03:41:205 AM,41983.0,-49340.578125,4885.709961,1.0,-81.0,-3.0,296.091003,-0.97,-12.01,-0.407,-35.0,-204.0,-8.0,-1.05,1.0,0.0,false
May 22 2024 10:03:41:302 AM,41982.527344,-49343.1875,4885.649902,1.0,-81.0,-3.0,296.150024,-4.616,-38.769001,-0.796,-36.0,-268.0,-4.0,-1.05,1.0,0.0,false
May 22 2024 10:03:41:403 AM,41981.140625,-49349.339844,4885.540039,1.0,-82.0,-3.0,296.267029,-10.799001,-78.719002,-1.139,-62.0,-400.0,-3.0,-1.05,0.0,0.0,false
May 22 2024 10:03:41:502 AM,41979.050781,-49358.410156,4885.350098,1.0,-84.0,-3.0,296.450012,-17.070002,-97.791008,-1.707,-63.0,-191.0,-6.0,-1.05,0.0,0.0,false
May 22 2024 10:03:41:608 AM,41976.378906,-49368.789062,4885.040039,0.0,-85.0,-2.0,296.766022,-22.207001,-103.116005,-2.647,-51.0,-53.0,-9.0,-1.05,0.0,0.0,false
May 22 2024 10:03:41:706 AM,41973.578125,-49378.457031,4884.679688,0.0,-87.0,-2.0,297.126007,-25.700001,-102.777008,-3.147,-35.0,3.0,-5.0,-1.05,0.0,0.0,false
May 22 2024 10:03:41:803 AM,41970.5,-49388.027344,4884.299805,0.0,-89.0,-2.0,297.503021,-28.351002,-100.137001,-3.252,-27.0,26.0,-1.0,-1.05,0.0,0.0,false
May 22 2024 10:03:41:901 AM,41967.179688,-49397.339844,4883.929688,-1.0,-90.0,-2.0,297.876007,-30.465002,-96.588005,-3.344,-21.0,35.0,-1.0,-1.05,0.0,0.0,true
May 22 2024 10:03:42:6 AM,41965.730469,-49401.179688,4883.639648,-1.0,-91.0,-2.0,298.162018,-2.713,-0.028,-1.817,278.0,966.0,15.0,-1.05,0.0,0.0,true
May 22 2024 10:03:42:106 AM,41965.757812,-49401.160156,4883.580078,-1.0,-91.0,-3.0,298.226013,-0.446,-0.093,-0.01,23.0,-1.0,18.0,-1.05,0.0,0.0,true
May 22 2024 10:03:42:207 AM,41965.738281,-49401.140625,4883.589844,-1.0,-91.0,-3.0,298.243011,-0.113,-0.092,0.379,3.0,0.0,4.0,-1.05,1.0,0.0,true
May 22 2024 10:03:42:305 AM,41965.738281,-49401.128906,4883.620117,-1.0,-91.0,-3.0,298.272003,-0.966,-0.319,-0.111,-9.0,-2.0,-5.0,-1.05,1.0,0.0,true
May 22 2024 10:03:42:405 AM,41965.667969,-49401.167969,4883.629883,-1.0,-91.0,-3.0,298.27301,-0.843,-0.413,-0.42,1.0,-1.0,-3.0,-1.05,1.0,0.0,true
May 22 2024 10:03:42:499 AM,41965.390625,-49401.320312,4883.429688,-1.0,-91.0,-2.0,298.46701,-2.455,-0.851,-2.837,-16.0,-4.0,-24.0,-1.05,1.0,0.0,true
May 22 2024 10:03:42:600 AM,41965.167969,-49401.480469,4883.159668,-1.0,-91.0,-2.0,298.737,-0.772,0.072,-1.511,17.0,9.0,13.0,-1.05,-1.0,0.0,true
May 22 2024 10:03:42:707 AM,41966.128906,-49398.589844,4883.209961,-1.0,-90.0,-3.0,298.786011,8.131001,42.188004,2.144,89.0,421.0,37.0,-0.05,-1.0,0.0,true
May 22 2024 10:03:42:806 AM,41967.269531,-49390.96875,4883.419922,-1.0,-90.0,-3.0,298.995026,7.663001,90.881004,3.269,-5.0,487.0,11.0,-0.05,-1.0,0.0,false
May 22 2024 10:03:42:904 AM,41967.480469,-49379.167969,4883.669922,-2.0,-90.0,-3.0,299.249023,1.526,131.080002,3.219,-61.0,402.0,-1.0,-0.05,-1.0,0.0,false
May 22 2024 10:03:43:0 AM,41967.488281,-49364.398438,4883.969727,-2.0,-89.0,-3.0,299.544006,-1.165,166.655014,4.149,-27.0,356.0,9.0,-0.05,-1.0,0.0,false
May 22 2024 10:03:43:107 AM,41967.738281,-49344.578125,4884.319824,-2.0,-89.0,-3.0,299.897003,0.867,197.360016,2.546,20.0,307.0,-16.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:200 AM,41968.960938,-49326.878906,4884.600098,-2.0,-88.0,-3.0,300.178009,7.936,187.243011,1.768,71.0,-101.0,-8.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:300 AM,41970.867188,-49311.109375,4884.919922,-1.0,-87.0,-4.0,300.491028,13.291,149.312012,1.473,54.0,-379.0,-3.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:401 AM,41972.507812,-49301.449219,4885.219727,0.0,-86.0,-4.0,300.800018,11.086,70.380005,1.011,-22.0,-789.0,-5.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:502 AM,41972.539062,-49300.359375,4885.409668,1.0,-86.0,-3.0,300.984009,0.538,5.973,-0.108,-105.0,-644.0,-11.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:600 AM,41972.429688,-49300.507812,4885.379883,1.0,-86.0,-3.0,301.01001,-2.229,-11.528001,-0.35,-28.0,-175.0,-2.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:705 AM,41971.628906,-49303.117188,4885.279785,1.0,-86.0,-3.0,301.111023,-8.077001,-41.638,-0.823,-58.0,-301.0,-5.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:807 AM,41969.597656,-49309.558594,4885.129883,1.0,-87.0,-3.0,301.263,-18.168001,-81.659004,-1.485,-101.0,-400.0,-7.0,-1.05,1.0,0.0,false
May 22 2024 10:03:43:907 AM,41966.097656,-49320.089844,4884.879883,1.0,-89.0,-2.0,301.51001,-30.595001,-119.564003,-2.58,-124.0,-379.0,-11.0,-1.05,1.0,0.0,false
May 22 2024 10:03:44:0 AM,41961.46875,-49332.738281,4884.529785,1.0,-91.0,-2.0,301.864014,-44.284,-150.675003,-3.775,-137.0,-311.0,-12.0,-1.05,1.0,0.0,false
May 22 2024 10:03:44:105 AM,41954.277344,-49350.109375,4883.969727,0.0,-95.0,-2.0,302.422028,-63.368004,-183.108002,-5.427,-191.0,-324.0,-17.0,-1.05,1.0,0.0,false
May 22 2024 10:03:44:207 AM,41944.917969,-49370.148438,4883.310059,0.0,-98.0,-1.0,303.086029,-85.421005,-215.103012,-4.458,-221.0,-320.0,10.0,-0.05,1.0,0.0,false
May 22 2024 10:03:44:300 AM,41936.078125,-49391.898438,4882.790039,0.0,-101.0,-1.0,303.603027,-88.323006,-256.376007,-4.893,-29.0,-413.0,-4.0,-0.05,1.0,0.0,true
May 22 2024 10:03:44:400 AM,41927.710938,-49417.539062,4882.659668,0.0,-102.0,-1.0,303.732025,-78.007004,-64.053001,33.253002,103.0,1923.0,381.0,-1.05,1.0,0.0,true
May 22 2024 10:03:44:504 AM,41924.71875,-49418.027344,4884.239746,0.0,-101.0,-1.0,305.312012,-16.806002,-8.797001,4.949,612.0,553.0,-283.0,-1.05,1.0,0.0,true
May 22 2024 10:03:44:606 AM,41923.1875,-49418.980469,4884.189941,0.0,-101.0,-1.0,305.359009,-8.902,-9.6,-3.651,79.0,-8.0,-86.0,-1.05,1.0,0.0,true
May 22 2024 10:03:44:704 AM,41921.460938,-49420.359375,4883.689941,0.0,-101.0,-1.0,305.858002,-11.85,-17.585001,-6.342,-29.0,-80.0,-27.0,-1.05,1.0,0.0,true
May 22 2024 10:03:44:803 AM,41918.808594,-49423.027344,4883.02002,0.0,-102.0,0.0,306.537018,-22.691002,-34.406002,-6.985,-108.0,-168.0,-6.0,-1.05,1.0,0.0,true
May 22 2024 10:03:44:905 AM,41915.570312,-49426.660156,4882.060059,0.0,-103.0,0.0,307.493011,-32.970001,-39.348003,-12.902,-103.0,-49.0,-59.0,-1.05,0.0,0.0,true
May 22 2024 10:03:45:7 AM,41912.089844,-49430.820312,4880.77002,0.0,-104.0,0.0,308.779022,-36.650002,-44.502003,-9.222,-37.0,-52.0,37.0,-1.05,0.0,0.0,true
May 22 2024 10:03:45:103 AM,41908.867188,-49434.9375,4880.429688,0.0,-104.0,0.0,309.119019,-35.259003,-48.590004,-0.435,14.0,-41.0,88.0,-1.05,0.0,0.0,true
May 22 2024 10:03:45:207 AM,41904.75,-49440.75,4880.489746,0.0,-106.0,0.0,309.180023,-41.077003,-59.938004,0.958,-58.0,-113.0,14.0,-1.05,0.0,0.0,true
May 22 2024 10:03:45:301 AM,41900.578125,-49446.457031,4880.560059,0.0,-107.0,0.0,309.242004,-43.751003,-63.394005,0.526,-27.0,-35.0,-4.0,-0.05,0.0,0.0,true
May 22 2024 10:03:45:404 AM,41898.578125,-49449.160156,4880.469727,0.0,-107.0,-1.0,309.32901,-2.282,0.56,-1.335,415.0,640.0,-19.0,-0.05,0.0,0.0,true
May 22 2024 10:03:45:506 AM,41898.558594,-49449.140625,4880.459961,0.0,-107.0,-1.0,309.334015,-0.182,-0.002,0.51,21.0,-6.0,18.0,0.95,0.0,0.0,true
May 22 2024 10:03:45:600 AM,41898.527344,-49449.109375,4880.52002,0.0,-107.0,-1.0,309.392029,-0.081,-0.063,0.604,1.0,-1.0,1.0,0.95,-1.0,0.0,true
May 22 2024 10:03:45:702 AM,41898.519531,-49448.9375,4880.580078,-1.0,-107.0,-1.0,309.448029,-0.681,3.939,0.988,-6.0,40.0,4.0,0.95,-1.0,0.0,true
May 22 2024 10:03:45:806 AM,41898.570312,-49447.847656,4880.669922,-1.0,-107.0,-1.0,309.54303,0.247,14.895,1.42,9.0,110.0,4.0,0.95,-1.0,0.0,true
May 22 2024 10:03:45:901 AM,41898.480469,-49444.949219,4880.759766,-1.0,-108.0,-1.0,309.629028,-0.471,35.295002,1.397,-7.0,204.0,0.0,0.95,-1.0,0.0,true
May 22 2024 10:03:46:2 AM,41898.308594,-49438.308594,4880.859863,-1.0,-109.0,0.0,309.729004,1.195,79.698006,2.009,17.0,444.0,6.0,0.95,-1.0,0.0,false
May 22 2024 10:03:46:104 AM,41898.398438,-49427.128906,4881.02002,-2.0,-110.0,0.0,309.886017,4.188,119.280006,2.412,30.0,396.0,4.0,0.95,-1.0,0.0,false
May 22 2024 10:03:46:209 AM,41899.089844,-49412.078125,4881.25,-2.0,-113.0,0.0,310.122009,10.693001,153.925003,2.757,65.0,346.0,3.0,0.95,0.0,0.0,false
May 22 2024 10:03:46:300 AM,41900.417969,-49397.207031,4881.5,-2.0,-115.0,-1.0,310.371002,16.613001,166.195007,2.43,59.0,123.0,-3.0,0.95,0.0,0.0,false
May 22 2024 10:03:46:406 AM,41902.738281,-49379.949219,4881.77002,-2.0,-118.0,-1.0,310.640015,23.937,165.999008,2.178,73.0,-2.0,-3.0,0.95,0.0,0.0,false
May 22 2024 10:03:46:503 AM,41905.460938,-49364.777344,4882.029785,-2.0,-120.0,-2.0,310.900024,30.529001,159.490005,2.263,66.0,-65.0,1.0,0.95,0.0,0.0,false
May 22 2024 10:03:46:600 AM,41908.699219,-49350.1875,4882.299805,-2.0,-123.0,-2.0,311.170013,36.085003,150.241013,2.279,56.0,-92.0,0.0,0.95,0.0,0.0,false
May 22 2024 10:03:46:703 AM,41912.527344,-49335.769531,4882.580078,-1.0,-125.0,-2.0,311.449005,40.518002,139.412003,2.298,44.0,-108.0,0.0,0.95,0.0,0.0,false
May 22 2024 10:03:46:807 AM,41916.648438,-49322.429688,4882.850098,-1.0,-128.0,-3.0,311.71402,38.823002,117.386009,1.688,-17.0,-220.0,-6.0,0.95,1.0,0.0,false
May 22 2024 10:03:46:906 AM,41919.097656,-49316.449219,4883.089844,-1.0,-128.0,-3.0,311.959015,16.594,41.411003,0.415,-222.0,-760.0,-13.0,-0.05,1.0,0.0,false
May 22 2024 10:03:47:2 AM,41920.128906,-49314.699219,4883.189941,0.0,-128.0,-3.0,312.064026,9.795,12.753,0.343,-68.0,-287.0,-1.0,-0.05,1.0,0.0,false
May 22 2024 10:03:47:107 AM,41920.089844,-49314.640625,4883.209961,0.0,-128.0,-3.0,312.075012,-5.004,-11.629001,-0.047,-148.0,-244.0,-4.0,-0.05,1.0,0.0,false
May 22 2024 10:03:47:209 AM,41918.359375,-49316.6875,4883.149902,0.0,-128.0,-3.0,312.133026,-21.645,-32.707001,-0.586,-166.0,-211.0,-5.0,-0.05,1.0,0.0,false
May 22 2024 10:03:47:303 AM,41914.289062,-49321.527344,4883.029785,0.0,-129.0,-2.0,312.251007,-50.853001,-68.926003,-1.982,-292.0,-362.0,-14.0,-0.05,1.0,0.0,false
May 22 2024 10:03:47:402 AM,41907.5,-49330.378906,4882.790039,0.0,-128.0,-2.0,312.492004,-73.568001,-106.173004,-3.368,-227.0,-372.0,-14.0,0.95,1.0,0.0,false
May 22 2024 10:03:47:512 AM,41898.660156,-49344.367188,4882.379883,0.0,-128.0,-2.0,312.896027,-86.510002,-146.052002,-4.471,-129.0,-399.0,-11.0,0.95,0.0,0.0,false
May 22 2024 10:03:47:606 AM,41890.667969,-49360.269531,4881.959961,0.0,-126.0,-2.0,313.321014,-84.182007,-173.602005,-4.251,23.0,-275.0,2.0,0.95,0.0,0.0,false
May 22 2024 10:03:47:701 AM,41884.308594,-49377.199219,4881.52002,0.0,-124.0,-2.0,313.763,-66.829002,-182.698013,-3.599,174.0,-91.0,7.0,0.95,0.0,0.0,false
