,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:24:43:202 AM,37606.070312,-49438.230469,5015.580078,0.0,0.0,0.0,0.0,0.0,0.0,-113.551003,0.0,0.0,-1136.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:203 AM,37606.070312,-49438.230469,5015.580078,0.0,0.0,0.0,0.0,0.0,0.0,-113.551003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:203 AM,37606.070312,-49438.230469,5015.580078,0.0,0.0,0.0,0.0,0.0,0.0,-113.551003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:277 AM,37606.070312,-49438.230469,4996.669922,0.0,0.0,0.0,18.906,0.0,0.0,-220.462006,0.0,0.0,-1069.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:376 AM,37606.070312,-49438.230469,4971.209961,0.0,0.0,0.0,44.363003,0.0,0.0,-311.673004,0.0,0.0,-912.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:472 AM,37605.578125,-49438.839844,4935.47998,0.0,0.0,1.0,80.098007,7.559,19.001001,-364.257019,76.0,190.0,-526.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:579 AM,37603.0,-49438.398438,4912.549805,-3.0,0.0,2.0,103.024002,4.993,12.528001,-104.280006,-26.0,-65.0,2600.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:673 AM,37602.460938,-49437.9375,4908.049805,-3.0,0.0,2.0,107.527008,-2.642,-0.547,-10.601001,-76.0,-131.0,937.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:769 AM,37602.539062,-49437.988281,4908.239746,-3.0,0.0,2.0,107.714005,-0.003,1.345,7.616,26.0,19.0,182.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:883 AM,37602.621094,-49438.078125,4909.350098,-3.0,0.0,2.0,108.827003,0.674,1.957,9.706,7.0,6.0,21.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:43:976 AM,37602.667969,-49438.140625,4910.209961,-3.0,0.0,2.0,109.690002,0.624,1.488,8.139,0.0,-5.0,-16.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:68 AM,37602.699219,-49438.1875,4910.850098,-3.0,0.0,2.0,110.333008,0.483,1.007,5.874,-1.0,-5.0,-23.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:179 AM,37602.71875,-49438.25,4911.350098,-3.0,0.0,2.0,110.831009,0.325,0.49,3.661,-2.0,-5.0,-22.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:271 AM,37602.730469,-49438.289062,4911.620117,-3.0,0.0,2.0,111.100006,0.242,0.172,2.492,-1.0,-3.0,-12.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:376 AM,37602.738281,-49438.339844,4911.830078,-3.0,0.0,2.0,111.303009,0.128,-0.051,1.359,-1.0,-2.0,-11.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:476 AM,37602.730469,-49438.367188,4911.919922,-3.0,0.0,2.0,111.403008,0.0,0.0,0.0,-1.0,1.0,-14.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:575 AM,37602.730469,-49438.367188,4911.919922,-3.0,0.0,2.0,111.403008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:678 AM,37602.730469,-49438.367188,4911.919922,-3.0,0.0,2.0,111.403008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:772 AM,37602.730469,-49438.367188,4911.919922,-3.0,0.0,2.0,111.403008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:870 AM,37602.730469,-49438.367188,4911.919922,-3.0,0.0,2.0,111.403008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:44:982 AM,37602.730469,-49438.367188,4911.919922,-3.0,0.0,2.0,111.403008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:80 AM,37602.730469,-49438.410156,4911.919922,-3.0,0.0,2.0,111.412003,0.051,-0.214,0.222,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:172 AM,37602.71875,-49438.449219,4911.959961,-3.0,0.0,2.0,111.455002,0.07,-0.401,0.704,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:272 AM,37602.71875,-49438.449219,4912.009766,-3.0,0.0,2.0,111.501007,0.064,-0.034,0.74,0.0,4.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:373 AM,37602.71875,-49438.449219,4912.049805,-3.0,0.0,2.0,111.541008,0.061,-0.042,0.521,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:475 AM,37602.71875,-49438.449219,4912.060059,-3.0,0.0,2.0,111.555008,0.017,-0.088,0.226,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:573 AM,37602.71875,-49438.4375,4912.080078,-3.0,0.0,2.0,111.573006,0.043,-0.039,0.378,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:678 AM,37602.71875,-49438.4375,4912.100098,-3.0,0.0,2.0,111.597008,0.024,-0.057,0.229,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:769 AM,37602.71875,-49438.429688,4912.109863,-3.0,0.0,2.0,111.607002,0.038,-0.031,0.432,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:870 AM,37602.71875,-49438.429688,4912.120117,-3.0,0.0,2.0,111.618004,0.004,-0.06,-0.285,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:45:971 AM,37602.71875,-49438.429688,4912.139648,-3.0,0.0,2.0,111.632004,0.018,-0.023,0.074,0.0,0.0,4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:46:69 AM,37602.71875,-49438.417969,4912.139648,-3.0,0.0,2.0,111.637009,0.026,-0.063,0.262,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:24:46:169 AM,37602.71875,-49438.417969,4912.139648,-3.0,0.0,2.0,111.641006,0.022,-0.047,-0.025,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 11:24:46:277 AM,37602.828125,-49438.417969,4912.139648,-3.0,0.0,2.0,111.646004,2.56,-0.157,-0.126,25.0,-1.0,-1.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 11:24:46:375 AM,37603.769531,-49438.46875,4912.100098,-3.0,0.0,2.0,111.689003,15.93,-0.232,-1.261,134.0,-1.0,-11.0,0.0,1.0,0.0,0.0,true
