,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 12:07:54:753 PM,37602.769531,-49438.070312,4910.259766,-3.0,0.0,2.0,108.394005,0.451,-0.531,8.224,-8.0,2.0,-19.0,-0.04,0.23,0.0,0.0,true
Jun 4 2024 12:07:54:852 PM,37603.179688,-49438.109375,4910.919922,-3.0,0.0,2.0,109.057007,6.824,-0.557,5.53,64.0,0.0,-27.0,-0.07,0.51,0.0,0.0,true
Jun 4 2024 12:07:54:955 PM,37604.058594,-49438.167969,4911.339844,-3.0,0.0,2.0,109.480003,12.336,-0.771,3.199,55.0,-2.0,-23.0,-0.09,0.75,0.0,0.0,true
Jun 4 2024 12:07:55:54 PM,37606.25,-49438.289062,4911.489746,-3.0,0.0,2.0,109.627007,31.332001,-1.66,0.649,190.0,-9.0,-26.0,-0.11,0.93,0.0,0.0,true
Jun 4 2024 12:07:55:154 PM,37610.929688,-49438.558594,4911.379883,-3.0,0.0,2.0,109.735008,61.721004,-3.35,-1.995,304.0,-17.0,-26.0,-0.14,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:255 PM,37619.871094,-49439.128906,4910.909668,-3.0,0.0,2.0,110.206009,110.245003,-6.451,-5.568,485.0,-31.0,-36.0,-0.16,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:352 PM,37632.839844,-49440.019531,4910.209961,-4.0,-1.0,2.0,110.911003,152.020004,-10.18,-7.837,418.0,-37.0,-23.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:456 PM,37651.257812,-49441.558594,4909.199707,-4.0,-1.0,2.0,111.917007,193.497009,-16.120001,-10.315001,415.0,-59.0,-25.0,-0.2,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:556 PM,37672.527344,-49443.71875,4908.049805,-4.0,-2.0,2.0,113.063004,231.109009,-23.399,-12.296,376.0,-73.0,-20.0,-0.22,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:659 PM,37698.710938,-49446.847656,4906.649902,-4.0,-3.0,2.0,114.467003,269.803009,-32.296001,-14.31,387.0,-89.0,-20.0,-0.22,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:758 PM,37727.539062,-49450.777344,4905.189941,-4.0,-4.0,2.0,115.923004,307.08902,-41.466003,-14.820001,373.0,-92.0,-5.0,-0.22,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:850 PM,37757.320312,-49455.347656,4903.810059,-4.0,-6.0,2.0,117.311005,340.560028,-52.164001,-15.943001,335.0,-107.0,-11.0,-0.22,1.0,0.0,0.0,true
Jun 4 2024 12:07:55:953 PM,37794.359375,-49461.800781,4902.169922,-4.0,-7.0,2.0,118.943008,377.163025,-66.627007,-16.571001,366.0,-145.0,-6.0,-0.22,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:67 PM,37839.789062,-49470.898438,4900.22998,-4.0,-9.0,2.0,120.892006,416.369019,-85.133003,-17.557001,392.0,-185.0,-10.0,-0.21,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:152 PM,37876.507812,-49479.097656,4898.709961,-3.0,-10.0,2.0,122.404007,444.830017,-99.553001,-18.262001,285.0,-144.0,-7.0,-0.2,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:255 PM,37924.621094,-49490.777344,4896.810059,-3.0,-12.0,2.0,124.311005,478.899017,-117.204002,-18.598001,341.0,-177.0,-3.0,-0.17,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:355 PM,37973.578125,-49503.527344,4894.989746,-3.0,-13.0,2.0,126.127007,510.662018,-133.769012,-19.122002,318.0,-166.0,-5.0,-0.14,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:457 PM,38027.148438,-49518.199219,4893.049805,-3.0,-14.0,2.0,128.067001,543.123047,-148.851013,-19.585001,325.0,-151.0,-5.0,-0.1,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:551 PM,38080.140625,-49533.089844,4891.189941,-3.0,-15.0,2.0,129.925003,573.484009,-160.506012,-19.969002,304.0,-117.0,-4.0,-0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:651 PM,38139.167969,-49549.789062,4889.209961,-3.0,-15.0,2.0,131.903,588.098999,-165.550003,-20.190001,146.0,-50.0,-2.0,-0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:760 PM,38203.039062,-49567.6875,4887.120117,-2.0,-16.0,2.0,133.996002,591.292053,-164.303009,-19.708,32.0,12.0,5.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:856 PM,38260.058594,-49583.308594,4885.299805,-2.0,-16.0,3.0,135.818008,594.290039,-161.300003,-19.099001,30.0,30.0,6.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:56:956 PM,38319.769531,-49599.207031,4883.449707,-2.0,-15.0,3.0,137.667007,597.347046,-157.984009,-18.558001,31.0,33.0,5.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:51 PM,38376.800781,-49614.058594,4881.75,-2.0,-15.0,3.0,139.363007,599.915039,-155.669006,-17.928001,26.0,23.0,6.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:153 PM,38438.917969,-49629.949219,4879.879883,-2.0,-15.0,2.0,141.242004,629.266052,-159.930008,-18.93,294.0,-43.0,-10.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:255 PM,38505.609375,-49646.640625,4877.839844,-2.0,-14.0,2.0,143.281006,675.46405,-167.690002,-19.659,462.0,-78.0,-7.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:359 PM,38578.398438,-49664.378906,4875.75,-2.0,-14.0,2.0,145.372009,716.639038,-173.336014,-19.846001,412.0,-56.0,-2.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:458 PM,38651.257812,-49681.71875,4873.790039,-2.0,-14.0,2.0,147.331009,751.708008,-177.718002,-19.812,351.0,-44.0,0.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:557 PM,38728.128906,-49699.660156,4871.859863,-2.0,-13.0,2.0,149.253006,784.286011,-182.141006,-19.1,326.0,-44.0,7.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:656 PM,38806.757812,-49717.6875,4870.029785,-2.0,-13.0,2.0,151.090012,814.639038,-185.494003,-18.667002,304.0,-34.0,4.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:754 PM,38888.558594,-49736.058594,4868.259766,-2.0,-13.0,2.0,152.859009,843.879028,-188.179016,-17.718,292.0,-27.0,9.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:863 PM,38981.679688,-49756.507812,4866.399902,-2.0,-13.0,2.0,154.71701,875.061035,-190.493011,-17.016001,312.0,-23.0,7.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:57:962 PM,39070.140625,-49775.480469,4864.799805,-2.0,-12.0,2.0,156.315002,903.007019,-192.015015,-15.660001,279.0,-15.0,14.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:64 PM,39162.070312,-49794.699219,4863.299805,-2.0,-12.0,1.0,157.820007,930.730042,-192.814011,-14.836,277.0,-8.0,8.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:153 PM,39248.019531,-49812.179688,4862.029785,-2.0,-12.0,1.0,159.084015,955.672058,-192.401016,-13.375001,249.0,4.0,15.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:257 PM,39348.828125,-49831.988281,4860.72998,-1.0,-11.0,1.0,160.386002,983.869019,-190.698013,-12.074,282.0,17.0,13.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:353 PM,39444.167969,-49850.007812,4859.719727,-1.0,-11.0,1.0,161.401001,1009.452026,-188.218002,-9.792001,256.0,25.0,23.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:457 PM,39552.25,-49869.488281,4858.929688,-1.0,-10.0,1.0,162.185013,1037.531006,-183.080002,-7.174,281.0,51.0,26.0,0.04,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:556 PM,39656.839844,-49887.007812,4858.429688,-1.0,-10.0,1.0,162.688004,1064.128052,-173.02301,-3.797,266.0,101.0,34.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:669 PM,39776.148438,-49905.039062,4858.330078,-1.0,-9.0,1.0,162.789001,1093.294067,-158.532013,1.256,292.0,145.0,51.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:753 PM,39869.648438,-49917.679688,4858.560059,-1.0,-8.0,1.0,163.016006,1115.248047,-146.46701,3.226,220.0,121.0,20.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:857 PM,39988.070312,-49931.777344,4859.109863,0.0,-7.0,1.0,163.569,1142.050049,-128.835999,6.244,268.0,176.0,30.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:58:953 PM,40099.808594,-49943.019531,4859.830078,0.0,-6.0,1.0,164.291,1166.301025,-110.380005,8.298,243.0,185.0,21.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:55 PM,40219.417969,-49952.71875,4860.779785,0.0,-4.0,1.0,165.239014,1191.19104,-88.255005,9.737,249.0,221.0,14.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:155 PM,40337.0,-49959.847656,4861.819824,0.0,-3.0,1.0,166.280014,1214.542114,-65.374001,11.282001,234.0,229.0,15.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:253 PM,40460.308594,-49964.757812,4863.02002,0.0,-2.0,1.0,167.477005,1237.894043,-40.179001,12.163,234.0,252.0,9.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:354 PM,40586.230469,-49967.109375,4864.310059,0.0,-1.0,2.0,168.766006,1251.241089,-14.865001,13.113001,133.0,253.0,9.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:458 PM,40716.199219,-49967.019531,4865.72998,0.0,1.0,1.0,170.19101,1248.119019,9.256001,13.031001,-31.0,241.0,-1.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:554 PM,40836.089844,-49964.859375,4867.0,0.0,1.0,1.0,171.464005,1244.867065,29.733002,13.130001,-33.0,205.0,1.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:651 PM,40957.25,-49960.738281,4868.299805,0.0,2.0,1.0,172.757004,1241.350098,48.787003,12.499001,-35.0,191.0,-6.0,0.04,1.0,0.0,0.0,true
Jun 4 2024 12:07:59:754 PM,41085.070312,-49954.550781,4869.540039,0.0,3.0,1.0,174.004013,1237.560059,66.223,12.012001,-38.0,174.0,-5.0,0.03,0.99,0.0,0.0,false
Jun 4 2024 12:07:59:853 PM,41206.25,-49947.167969,4870.669922,0.0,4.0,1.0,175.129013,1242.001099,81.158005,10.858001,44.0,149.0,-12.0,0.03,0.94,0.0,0.0,true
Jun 4 2024 12:07:59:958 PM,41339.320312,-49937.488281,4871.790039,0.0,4.0,0.0,176.250015,1263.629028,97.705002,11.377001,216.0,165.0,5.0,0.03,0.86,0.0,0.0,false
Jun 4 2024 12:08:00:55 PM,41461.289062,-49927.269531,4872.77002,0.0,5.0,0.0,177.234009,1279.967041,112.284004,9.611,163.0,146.0,-18.0,0.03,0.85,0.0,0.0,false
Jun 4 2024 12:08:00:156 PM,41591.710938,-49914.9375,4873.620117,0.0,6.0,0.0,178.080002,1294.833008,127.637009,8.319,149.0,154.0,-13.0,0.03,0.88,0.0,0.0,false
Jun 4 2024 12:08:00:254 PM,41720.519531,-49901.359375,4874.330078,0.0,6.0,0.0,178.787003,1308.19812,142.707001,6.193,134.0,151.0,-21.0,0.03,0.89,0.0,0.0,false
Jun 4 2024 12:08:00:357 PM,41854.96875,-49885.769531,4874.709961,0.0,7.0,0.0,179.169006,1321.565063,158.618011,2.47,134.0,159.0,-37.0,0.03,0.89,0.0,0.0,false
Jun 4 2024 12:08:00:454 PM,41985.320312,-49869.199219,4877.100098,1.0,8.0,0.0,181.556015,1328.696045,173.775009,29.643002,71.0,152.0,272.0,0.03,0.89,0.0,0.0,false
Jun 4 2024 12:08:00:568 PM,42130.9375,-49849.167969,4882.810059,4.0,8.0,0.0,187.270004,1339.274048,188.644012,33.127003,106.0,149.0,35.0,0.03,0.89,0.0,0.0,false
Jun 4 2024 12:08:00:652 PM,42247.359375,-49831.847656,4887.899902,3.0,9.0,1.0,192.364014,1340.044067,204.293015,75.679001,8.0,156.0,426.0,0.03,0.89,0.0,0.0,false
Jun 4 2024 12:08:00:752 PM,42382.527344,-49810.269531,4896.279785,1.0,9.0,1.0,200.740005,1346.154053,218.752014,79.905006,61.0,145.0,42.0,0.02,0.89,0.0,0.0,false
Jun 4 2024 12:08:00:855 PM,42521.820312,-49786.949219,4901.5,0.0,10.0,1.0,205.960007,1358.147095,231.697006,37.123001,120.0,129.0,-428.0,0.01,0.89,0.0,0.0,true
Jun 4 2024 12:08:00:952 PM,42654.519531,-49763.640625,4903.449707,0.0,10.0,1.0,207.906006,1369.614014,244.548004,12.178,115.0,129.0,-249.0,0.01,0.89,0.0,0.0,true
Jun 4 2024 12:08:01:60 PM,42802.699219,-49736.609375,4904.029785,-1.0,11.0,1.0,208.490005,1382.9021,255.076019,2.871,133.0,105.0,-93.0,0.0,0.89,0.0,0.0,true
Jun 4 2024 12:08:01:162 PM,42945.117188,-49710.238281,4902.839844,-1.0,11.0,1.0,209.686005,1397.791016,259.432007,-18.071001,149.0,44.0,-209.0,-0.01,0.89,0.0,0.0,false
Jun 4 2024 12:08:01:257 PM,43077.367188,-49685.777344,4898.339844,-3.0,11.0,1.0,214.17601,1411.13501,259.623016,-64.164001,133.0,2.0,-461.0,-0.03,0.89,0.0,0.0,false
Jun 4 2024 12:08:01:350 PM,43211.257812,-49661.867188,4891.819824,-5.0,10.0,0.0,220.703003,1426.946045,251.578018,-47.688004,158.0,-80.0,165.0,-0.05,0.89,0.0,0.0,false
Jun 4 2024 12:08:01:453 PM,43358.910156,-49637.078125,4885.02002,-3.0,9.0,0.0,227.504013,1442.663086,234.545013,-89.891006,157.0,-170.0,-422.0,-0.06,0.9,0.0,0.0,false
Jun 4 2024 12:08:01:555 PM,43506.71875,-49615.597656,4878.489746,0.0,7.0,-1.0,234.027008,1461.93103,199.978012,-32.363003,193.0,-346.0,575.0,-0.08,0.9,0.0,0.0,false
Jun 4 2024 12:08:01:655 PM,43654.160156,-49598.429688,4877.549805,0.0,6.0,-2.0,234.973007,1479.585083,155.848007,0.83,177.0,-441.0,332.0,-0.1,0.9,0.0,0.0,false
Jun 4 2024 12:08:01:759 PM,43809.820312,-49585.550781,4877.620117,0.0,3.0,-2.0,235.042007,1496.966064,104.361008,-0.697,174.0,-515.0,-15.0,-0.11,0.9,0.0,0.0,false
Jun 4 2024 12:08:01:854 PM,43950.210938,-49578.9375,4877.139648,-1.0,1.0,-2.0,235.518005,1511.094116,53.334003,-8.530001,141.0,-510.0,-78.0,-0.11,0.9,0.0,0.0,false
Jun 4 2024 12:08:01:952 PM,44100.539062,-49577.058594,4875.389648,-1.0,-1.0,-2.0,237.270004,1524.574097,-1.266,-24.490002,135.0,-546.0,-160.0,-0.09,0.9,0.0,0.0,false
Jun 4 2024 12:08:02:57 PM,44259.917969,-49581.050781,4872.659668,-1.0,-4.0,-1.0,239.999008,1536.992065,-60.847004,-29.331001,124.0,-596.0,-48.0,-0.08,0.9,0.0,0.0,false
Jun 4 2024 12:08:02:157 PM,44415.988281,-49590.820312,4869.669922,-1.0,-6.0,-1.0,242.992004,1547.141113,-117.638008,-32.450001,101.0,-568.0,-31.0,-0.08,0.9,0.0,0.0,false
Jun 4 2024 12:08:02:257 PM,44570.097656,-49605.878906,4866.580078,-1.0,-7.0,-1.0,246.075012,1555.407104,-171.968002,-32.626003,83.0,-543.0,-2.0,-0.08,0.9,0.0,0.0,false
Jun 4 2024 12:08:02:356 PM,44723.1875,-49625.96875,4863.429688,-1.0,-9.0,-1.0,249.225006,1562.072021,-224.203018,-33.513,67.0,-522.0,-9.0,-0.08,0.9,0.0,0.0,false
Jun 4 2024 12:08:02:459 PM,44885.949219,-49652.839844,4860.100098,-1.0,-11.0,-1.0,252.563019,1567.559082,-278.281006,-33.183002,55.0,-541.0,3.0,-0.07,0.9,0.0,0.0,false
Jun 4 2024 12:08:02:559 PM,45043.378906,-49683.828125,4856.870117,-1.0,-13.0,-1.0,255.791016,1572.403076,-326.072021,-32.291,48.0,-478.0,9.0,-0.05,0.9,0.0,0.0,false
Jun 4 2024 12:08:02:656 PM,45196.328125,-49718.019531,4853.879883,-1.0,-14.0,-1.0,258.774017,1577.363037,-365.84201,-30.821001,50.0,-398.0,15.0,-0.03,0.79,0.0,0.0,false
Jun 4 2024 12:08:02:750 PM,45345.007812,-49754.308594,4851.080078,-1.0,-15.0,-1.0,261.576019,1581.310059,-395.953033,-28.780001,39.0,-301.0,20.0,-0.01,0.35,0.0,0.0,false
Jun 4 2024 12:08:02:856 PM,45511.089844,-49797.238281,4848.219727,-1.0,-15.0,-1.0,264.434998,1579.055054,-414.771027,-26.608002,-23.0,-188.0,22.0,0.01,0.0,0.0,0.0,false
Jun 4 2024 12:08:02:951 PM,45662.609375,-49837.257812,4845.759766,-1.0,-15.0,-1.0,266.893005,1577.351074,-417.282013,-25.242001,-17.0,-25.0,14.0,0.03,0.0,0.0,0.0,false
Jun 4 2024 12:08:03:52 PM,45822.507812,-49878.789062,4843.159668,-1.0,-15.0,0.0,269.497009,1579.148071,-405.597015,-26.248001,18.0,117.0,-10.0,0.06,0.0,0.0,0.0,false
Jun 4 2024 12:08:03:161 PM,45992.980469,-49920.519531,4840.25,-1.0,-13.0,0.0,272.403015,1584.423096,-377.358032,-28.176001,53.0,282.0,-19.0,0.08,0.0,0.0,0.0,false
Jun 4 2024 12:08:03:262 PM,46153.738281,-49956.050781,4837.310059,-1.0,-11.0,1.0,275.345001,1585.848022,-336.660004,-29.425001,14.0,407.0,-12.0,0.09,0.0,0.0,0.07,false
Jun 4 2024 12:08:03:354 PM,46298.578125,-49984.109375,4834.689941,-1.0,-10.0,2.0,277.971008,1560.705078,-288.225006,-28.657001,-251.0,484.0,8.0,0.09,0.0,0.0,0.15,false
Jun 4 2024 12:08:03:456 PM,46455.71875,-50009.847656,4831.919922,0.0,-8.0,2.0,280.737,1512.496094,-230.46701,-27.282001,-482.0,578.0,14.0,0.08,0.0,0.0,0.15,false
Jun 4 2024 12:08:03:558 PM,46605.558594,-50029.667969,4829.609863,0.0,-6.0,2.0,283.051025,1456.57312,-174.772003,-20.970001,-559.0,557.0,63.0,0.08,0.0,0.0,0.15,false
Jun 4 2024 12:08:03:665 PM,46758.96875,-50044.96875,4827.339844,0.0,-4.0,2.0,285.321014,1390.656006,-121.107002,-17.545,-659.0,537.0,34.0,0.08,0.0,0.0,0.15,false
Jun 4 2024 12:08:03:750 PM,46874.207031,-50053.167969,4825.5,0.0,-3.0,2.0,287.159027,1336.039062,-84.454002,-24.027,-546.0,367.0,-65.0,0.08,0.0,0.0,0.15,false
Jun 4 2024 12:08:03:852 PM,47005.6875,-50059.25,4823.379883,1.0,-2.0,2.0,289.275024,1268.706055,-45.466003,-18.575001,-673.0,390.0,55.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:08:03:950 PM,47128.578125,-50061.71875,4821.219727,1.0,0.0,2.0,291.439026,1201.14502,-13.539001,-23.301001,-676.0,319.0,-47.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:08:04:50 PM,47243.910156,-50061.328125,4819.159668,1.0,1.0,2.0,293.498016,1133.489014,13.966001,-15.02,-677.0,275.0,83.0,0.07,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:151 PM,47354.019531,-50058.4375,4817.279785,1.0,2.0,1.0,295.382019,1064.895996,35.805,-20.477001,-686.0,218.0,-55.0,0.07,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:266 PM,47470.769531,-50052.867188,4814.959961,1.0,3.0,1.0,297.697021,987.537048,55.095001,-20.172001,-774.0,193.0,3.0,0.07,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:356 PM,47557.167969,-50047.128906,4813.239746,1.0,4.0,1.0,299.413025,926.808044,65.972,-18.326,-607.0,109.0,18.0,0.06,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:460 PM,47650.410156,-50039.667969,4811.439941,1.0,5.0,1.0,301.212006,857.685059,72.146004,-16.392,-691.0,62.0,19.0,0.04,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:567 PM,47735.898438,-50031.929688,4809.850098,1.0,5.0,1.0,302.811005,790.132019,74.499001,-14.691001,-676.0,24.0,17.0,0.04,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:663 PM,47809.179688,-50024.589844,4808.5,1.0,6.0,1.0,304.159027,728.192017,75.016006,-13.597001,-619.0,5.0,11.0,0.04,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:763 PM,47878.589844,-50017.058594,4807.139648,1.0,6.0,1.0,305.514008,665.353027,73.679001,-13.081,-628.0,-13.0,5.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:855 PM,47937.300781,-50010.300781,4805.969727,1.0,6.0,1.0,306.69101,610.489014,71.107002,-12.09,-549.0,-26.0,10.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:04:958 PM,47996.777344,-50003.140625,4804.759766,1.0,7.0,1.0,307.896027,553.283997,67.345001,-10.926001,-572.0,-38.0,12.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:59 PM,48049.867188,-49996.488281,4803.689941,1.0,7.0,1.0,308.972015,496.882019,63.231003,-10.185,-564.0,-41.0,7.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:154 PM,48093.96875,-49990.707031,4802.669922,1.0,7.0,1.0,309.985016,445.067017,58.478004,-10.682,-518.0,-48.0,-5.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:252 PM,48134.449219,-49985.257812,4801.72998,1.0,7.0,1.0,310.925018,391.596008,52.866001,-9.446,-535.0,-56.0,12.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:350 PM,48170.328125,-49980.308594,4800.919922,1.0,7.0,1.0,311.743011,332.859009,46.023003,-7.733,-587.0,-68.0,17.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:460 PM,48202.25,-49975.800781,4800.199707,1.0,7.0,1.0,312.461029,261.364014,36.907001,-6.188,-715.0,-91.0,15.0,0.03,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:554 PM,48223.71875,-49972.71875,4799.719727,1.0,8.0,1.0,312.942017,205.081009,29.256001,-4.528,-563.0,-77.0,17.0,0.02,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:653 PM,48240.898438,-49970.238281,4799.310059,1.0,8.0,1.0,313.345001,150.165009,21.68,-3.15,-549.0,-76.0,14.0,0.02,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:756 PM,48252.667969,-49968.507812,4799.040039,1.0,8.0,1.0,313.616028,75.445007,11.173,-1.617,-747.0,-105.0,15.0,0.02,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:860 PM,48255.367188,-49968.078125,4799.029785,1.0,8.0,1.0,313.626007,3.719,0.878,0.034,-717.0,-103.0,17.0,0.02,0.0,0.0,0.16,false
Jun 4 2024 12:08:05:957 PM,48255.757812,-49968.007812,4798.929688,1.0,8.0,1.0,313.726013,2.761,0.733,-0.098,-10.0,-1.0,-1.0,0.01,0.0,0.0,0.16,false
Jun 4 2024 12:08:06:60 PM,48256.078125,-49967.929688,4798.810059,0.0,8.0,1.0,313.847015,1.565,0.532,-0.043,-12.0,-2.0,1.0,0.0,0.0,0.0,0.16,false
Jun 4 2024 12:08:06:160 PM,48256.269531,-49967.878906,4798.719727,0.0,8.0,1.0,313.935028,0.949,0.442,-0.211,-6.0,-1.0,-2.0,-0.01,0.0,0.0,0.15,false
Jun 4 2024 12:08:06:268 PM,48256.398438,-49967.828125,4798.640137,-1.0,8.0,1.0,314.013,0.56,0.506,-0.655,-4.0,1.0,-4.0,-0.02,0.0,0.0,0.12,false
Jun 4 2024 12:08:06:360 PM,48256.300781,-49967.808594,4798.620117,-1.0,8.0,1.0,314.038025,-0.838,0.264,0.104,-14.0,-2.0,8.0,-0.03,0.0,0.0,0.02,false
Jun 4 2024 12:08:06:457 PM,48256.230469,-49967.777344,4798.609863,-1.0,8.0,1.0,314.049011,-0.812,0.202,0.124,0.0,-1.0,0.0,-0.04,0.0,0.0,0.02,false
