,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:29:40:965 AM,37602.589844,-49438.378906,4911.609863,-3.0,0.0,2.0,109.660004,0.201,0.32,2.081,-1.0,-2.0,-15.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:60 AM,37602.699219,-49438.410156,4911.77002,-3.0,0.0,2.0,109.813004,2.854,-0.024,1.588,27.0,-3.0,-5.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:157 AM,37603.789062,-49438.71875,4911.850098,-3.0,0.0,2.0,109.898003,18.185001,-3.066,-0.144,153.0,-30.0,-17.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:263 AM,37607.660156,-49440.160156,4911.75,-3.0,-1.0,3.0,110.000008,48.911003,-13.625001,-2.454,307.0,-106.0,-23.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:357 AM,37614.679688,-49442.9375,4911.419922,-2.0,-2.0,3.0,110.329002,87.733002,-26.678001,-5.979,388.0,-131.0,-35.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:462 AM,37626.378906,-49447.738281,4910.830078,-2.0,-4.0,4.0,110.921005,125.091003,-44.442001,-6.05,374.0,-178.0,-1.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:556 AM,37639.597656,-49453.679688,4910.359863,-2.0,-7.0,4.0,111.392006,154.236008,-63.177002,-5.853,291.0,-187.0,2.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:659 AM,37656.960938,-49462.4375,4909.799805,-2.0,-10.0,4.0,111.945007,183.394012,-86.590004,-6.393,292.0,-234.0,-5.0,-1.02,1.0,0.0,true
May 22 2024 10:29:41:764 AM,37678.507812,-49473.367188,4909.129883,-1.0,-13.0,4.0,112.620003,224.922012,-101.712006,-7.739,415.0,-151.0,-13.0,0.98,1.0,0.0,true
May 22 2024 10:29:41:862 AM,37703.328125,-49482.820312,4908.239746,-1.0,-15.0,4.0,113.505005,270.424011,-96.418007,-10.163,455.0,53.0,-24.0,0.98,1.0,0.0,true
May 22 2024 10:29:41:961 AM,37732.578125,-49491.21875,4907.069824,-1.0,-15.0,3.0,114.677002,310.070007,-94.839005,-12.439,396.0,16.0,-23.0,-1.02,1.0,0.0,true
May 22 2024 10:29:42:58 AM,37764.058594,-49502.277344,4905.859863,-1.0,-16.0,4.0,115.884003,337.403015,-120.414009,-13.468,273.0,-256.0,-10.0,-1.02,1.0,0.0,true
May 22 2024 10:29:42:165 AM,37800.410156,-49519.1875,4904.52002,-1.0,-19.0,4.0,117.233009,353.484009,-165.972015,-13.406001,161.0,-456.0,1.0,-1.02,1.0,0.0,true
May 22 2024 10:29:42:260 AM,37835.527344,-49537.109375,4903.259766,-1.0,-22.0,5.0,118.487007,386.504028,-185.577011,-13.616,330.0,-196.0,-2.0,-0.02,1.0,0.0,true
May 22 2024 10:29:42:361 AM,37877.417969,-49553.9375,4901.719727,-1.0,-22.0,4.0,120.028008,429.863007,-171.878006,-14.971001,434.0,137.0,-14.0,0.98,1.0,0.0,true
May 22 2024 10:29:42:459 AM,37922.199219,-49567.347656,4900.029785,-1.0,-20.0,3.0,121.715004,470.497009,-143.076004,-17.312,406.0,288.0,-23.0,0.98,1.0,0.0,true
May 22 2024 10:29:42:564 AM,37974.378906,-49576.738281,4897.899902,-1.0,-16.0,1.0,123.854004,509.332031,-91.649002,-21.290001,388.0,514.0,-40.0,0.98,1.0,0.0,true
May 22 2024 10:29:42:661 AM,38025.167969,-49579.007812,4895.97998,-1.0,-10.0,0.0,125.768005,535.311035,-15.377001,-17.52,260.0,763.0,38.0,0.98,1.0,0.0,true
May 22 2024 10:29:42:760 AM,38079.097656,-49573.039062,4893.850098,-2.0,-3.0,-1.0,127.903008,553.228027,68.720001,-21.928001,179.0,841.0,-44.0,0.98,1.0,0.0,true
May 22 2024 10:29:42:863 AM,38135.769531,-49561.328125,4891.060059,-2.0,4.0,-1.0,130.694,562.094055,114.077003,-30.063002,89.0,454.0,-81.0,-0.02,1.0,0.0,true
May 22 2024 10:29:42:962 AM,38191.988281,-49551.078125,4887.969727,-2.0,8.0,0.0,133.777008,572.173035,107.719002,-30.167002,101.0,-64.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 10:29:43:61 AM,38249.199219,-49542.988281,4885.0,-2.0,8.0,1.0,136.749008,577.419006,94.916008,-30.121002,52.0,-128.0,0.0,-0.02,1.0,0.0,true
May 22 2024 10:29:43:164 AM,38309.058594,-49535.699219,4881.97998,-2.0,7.0,2.0,139.77301,582.492004,73.817001,-29.048002,51.0,-211.0,11.0,-1.02,1.0,0.0,true
May 22 2024 10:29:43:256 AM,38362.917969,-49533.078125,4879.52002,-2.0,5.0,3.0,142.225006,582.419006,32.004002,-26.238001,-1.0,-418.0,28.0,-1.02,1.0,0.0,true
May 22 2024 10:29:43:358 AM,38424.871094,-49533.277344,4877.029785,-2.0,2.0,4.0,144.720001,627.527039,11.261001,-26.144001,451.0,-207.0,1.0,-0.02,1.0,0.0,true
May 22 2024 10:29:43:458 AM,38491.347656,-49531.738281,4874.429688,-1.0,1.0,4.0,147.318008,674.601013,12.26,-26.928001,471.0,10.0,-8.0,-0.02,1.0,0.0,true
May 22 2024 10:29:43:560 AM,38562.519531,-49530.367188,4871.77002,-1.0,1.0,3.0,149.983002,715.920044,11.195001,-26.823002,413.0,-11.0,1.0,-0.02,1.0,0.0,true
May 22 2024 10:29:43:661 AM,38638.007812,-49530.679688,4869.129883,-1.0,0.0,4.0,152.621002,750.889038,-10.677,-25.923,350.0,-219.0,9.0,-1.02,1.0,0.0,true
May 22 2024 10:29:43:764 AM,38715.648438,-49536.867188,4867.02002,-1.0,-3.0,5.0,154.726013,770.875061,-73.141006,-17.098001,200.0,-625.0,88.0,-1.02,1.0,0.0,true
May 22 2024 10:29:43:857 AM,38786.277344,-49550.429688,4866.0,-1.0,-8.0,6.0,155.75,769.389038,-156.687012,-12.118001,-15.0,-835.0,50.0,-1.02,1.0,0.0,true
May 22 2024 10:29:43:957 AM,38859.910156,-49575.128906,4865.639648,-1.0,-16.0,7.0,156.108002,742.561035,-263.096008,-4.028,-268.0,-1064.0,81.0,-0.02,1.0,0.0,true
May 22 2024 10:29:44:58 AM,38933.4375,-49608.539062,4865.830078,0.0,-24.0,8.0,156.299011,741.396057,-346.887024,-3.374,-12.0,-838.0,7.0,-0.02,1.0,0.0,true
May 22 2024 10:29:44:158 AM,39008.449219,-49645.320312,4864.97998,0.0,-27.0,7.0,157.145004,754.503052,-385.22403,-10.164001,131.0,-383.0,-68.0,-0.02,0.0,0.0,true
May 22 2024 10:29:44:262 AM,39087.367188,-49685.75,4863.879883,0.0,-28.0,6.0,158.254013,756.227051,-407.578033,-8.433001,17.0,-224.0,17.0,-0.02,0.0,0.0,true
May 22 2024 10:29:44:360 AM,39162.4375,-49723.417969,4862.939941,0.0,-27.0,5.0,159.188004,758.341064,-390.812012,-6.191,21.0,168.0,22.0,0.98,0.0,0.0,true
May 22 2024 10:29:44:460 AM,39239.578125,-49755.628906,4861.929688,0.0,-24.0,3.0,160.203003,763.140015,-330.319031,-8.155001,48.0,605.0,-20.0,0.98,0.0,0.0,true
May 22 2024 10:29:44:563 AM,39319.460938,-49779.289062,4860.77002,-1.0,-19.0,0.0,161.355011,762.861023,-228.403015,-10.536,-3.0,1019.0,-24.0,0.98,1.0,0.0,true
May 22 2024 10:29:44:658 AM,39393.089844,-49790.769531,4859.969727,-1.0,-11.0,-2.0,162.158005,755.914062,-109.607002,-1.042,-69.0,1188.0,95.0,-0.02,0.0,0.0,true
May 22 2024 10:29:44:759 AM,39469.757812,-49794.519531,4859.639648,-1.0,-4.0,-2.0,162.490005,762.258057,-32.319,-6.186,63.0,773.0,-51.0,-0.02,0.0,0.0,true
May 22 2024 10:29:44:858 AM,39545.398438,-49797.457031,4858.75,0.0,-2.0,-2.0,163.377014,762.153015,-20.245001,-9.994,-1.0,121.0,-38.0,-0.02,0.0,0.0,true
May 22 2024 10:29:44:956 AM,39620.398438,-49800.390625,4857.819824,0.0,-2.0,-1.0,164.313004,761.920044,-15.895,-8.374001,-2.0,44.0,16.0,-0.02,0.0,0.0,true
May 22 2024 10:29:45:59 AM,39699.070312,-49803.378906,4857.169922,0.0,-2.0,0.0,164.956009,761.197021,-18.286001,-5.378,-7.0,-24.0,30.0,-0.02,0.0,0.0,true
May 22 2024 10:29:45:156 AM,39773.339844,-49806.359375,4856.919922,0.0,-2.0,0.0,165.209015,759.936035,-23.687,-0.953,-13.0,-54.0,44.0,-0.02,0.0,0.0,true
May 22 2024 10:29:45:263 AM,39854.609375,-49809.949219,4857.049805,0.0,-3.0,1.0,165.339005,758.22406,-29.983002,1.785,-17.0,-63.0,27.0,-0.02,0.0,0.0,true
May 22 2024 10:29:45:364 AM,39928.519531,-49814.917969,4857.359863,0.0,-3.0,1.0,165.645004,708.546021,-52.306004,4.542,-497.0,-223.0,28.0,-1.02,0.0,0.0,true
May 22 2024 10:29:45:462 AM,39993.589844,-49824.128906,4857.939941,0.0,-6.0,2.0,166.23201,642.182007,-95.199005,9.830001,-664.0,-429.0,53.0,-0.02,0.0,0.0,true
May 22 2024 10:29:45:558 AM,40052.898438,-49833.148438,4858.899902,0.0,-8.0,2.0,167.193008,596.762024,-91.795006,6.397,-454.0,34.0,-34.0,-0.02,0.0,0.0,true
May 22 2024 10:29:45:664 AM,40112.828125,-49841.789062,4859.549805,-1.0,-9.0,1.0,167.837006,550.663025,-85.682007,3.883,-461.0,61.0,-25.0,-0.02,0.0,0.0,true
May 22 2024 10:29:45:762 AM,40164.9375,-49849.558594,4860.009766,-1.0,-9.0,1.0,168.293015,512.41803,-80.401001,3.239,-382.0,53.0,-6.0,-0.02,1.0,0.0,true
May 22 2024 10:29:45:859 AM,40212.847656,-49855.988281,4860.379883,-1.0,-8.0,1.0,168.667007,486.889038,-63.754002,4.307,-255.0,166.0,11.0,0.98,0.0,0.0,true
May 22 2024 10:29:45:960 AM,40260.617188,-49861.457031,4860.879883,-1.0,-8.0,0.0,169.168015,461.32901,-61.909004,5.243,-256.0,18.0,9.0,-0.02,0.0,0.0,true
May 22 2024 10:29:46:58 AM,40304.480469,-49867.550781,4861.409668,-1.0,-8.0,0.0,169.696014,434.573029,-61.844002,5.339,-268.0,1.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:46:158 AM,40347.039062,-49873.628906,4861.939941,-1.0,-8.0,0.0,170.226013,406.625031,-60.158005,4.799,-279.0,17.0,-5.0,-0.02,0.0,0.0,true
May 22 2024 10:29:46:256 AM,40385.25,-49879.1875,4862.350098,0.0,-8.0,0.0,170.639008,380.896027,-54.844002,3.879,-257.0,53.0,-9.0,0.98,0.0,0.0,true
May 22 2024 10:29:46:361 AM,40423.890625,-49882.679688,4862.739746,0.0,-7.0,0.0,171.026001,352.063019,-28.502001,3.475,-288.0,263.0,-4.0,0.98,-1.0,0.0,true
May 22 2024 10:29:46:460 AM,40456.417969,-49882.488281,4863.029785,-1.0,-5.0,-1.0,171.321014,310.721008,4.14,2.713,-413.0,326.0,-8.0,0.98,0.0,0.0,true
May 22 2024 10:29:46:563 AM,40486.917969,-49880.480469,4863.399902,-1.0,-3.0,-1.0,171.686005,284.705017,14.026001,3.04,-260.0,99.0,3.0,-0.02,0.0,0.0,true
May 22 2024 10:29:46:656 AM,40512.539062,-49880.910156,4863.679688,0.0,-2.0,0.0,171.966003,266.414001,-1.827,2.719,-183.0,-159.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 10:29:46:760 AM,40539.160156,-49882.058594,4863.969727,0.0,-2.0,0.0,172.253006,247.128006,-8.447001,2.444,-193.0,-66.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 10:29:46:856 AM,40562.238281,-49883.167969,4864.209961,0.0,-3.0,0.0,172.494003,230.728012,-10.683001,2.323,-164.0,-22.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:46:960 AM,40585.4375,-49884.347656,4864.459961,0.0,-3.0,0.0,172.74501,214.391006,-11.291,2.175,-163.0,-6.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:47:58 AM,40605.828125,-49885.1875,4864.669922,0.0,-3.0,0.0,172.960007,200.005005,-6.695,2.017,-144.0,46.0,-2.0,0.98,0.0,0.0,true
May 22 2024 10:29:47:163 AM,40625.988281,-49884.457031,4864.889648,0.0,-2.0,0.0,173.177002,183.667007,7.946001,1.976,-163.0,146.0,0.0,0.98,0.0,0.0,true
May 22 2024 10:29:47:257 AM,40642.449219,-49882.277344,4865.069824,0.0,0.0,0.0,173.359009,167.578003,22.694,1.815,-161.0,147.0,-2.0,0.98,0.0,0.0,true
May 22 2024 10:29:47:361 AM,40658.769531,-49878.300781,4865.25,0.0,2.0,-1.0,173.536011,148.409012,38.389,1.599,-192.0,157.0,-2.0,0.98,0.0,0.0,true
May 22 2024 10:29:47:456 AM,40671.96875,-49873.429688,4865.389648,0.0,4.0,-1.0,173.674011,132.559006,49.317001,1.389,-158.0,109.0,-2.0,0.98,0.0,0.0,true
May 22 2024 10:29:47:561 AM,40685.390625,-49868.027344,4865.540039,0.0,6.0,-1.0,173.827011,126.269005,48.017002,1.369,-63.0,-13.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:47:661 AM,40698.25,-49864.578125,4865.699707,0.0,7.0,0.0,173.985016,123.649002,32.439003,1.443,-26.0,-156.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:47:762 AM,40710.597656,-49862.859375,4865.850098,0.0,7.0,0.0,174.137009,116.880005,17.952002,1.276,-68.0,-145.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 10:29:47:858 AM,40721.488281,-49861.558594,4865.97998,0.0,7.0,0.0,174.262009,109.555008,12.924001,1.226,-73.0,-50.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:47:955 AM,40731.808594,-49860.359375,4866.089844,0.0,7.0,0.0,174.380005,102.177002,10.740001,1.177,-74.0,-22.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:48:64 AM,40742.378906,-49858.859375,4866.209961,0.0,7.0,0.0,174.501007,93.501007,13.486001,1.077,-87.0,27.0,-1.0,0.98,0.0,0.0,true
May 22 2024 10:29:48:161 AM,40750.949219,-49856.867188,4866.310059,0.0,7.0,0.0,174.601013,84.641006,18.940001,0.941,-89.0,55.0,-1.0,0.98,0.0,0.0,true
May 22 2024 10:29:48:259 AM,40758.640625,-49854.347656,4866.399902,0.0,8.0,0.0,174.687012,75.251007,24.267002,0.879,-94.0,53.0,-1.0,0.98,0.0,0.0,true
May 22 2024 10:29:48:358 AM,40765.527344,-49851.320312,4866.469727,0.0,9.0,0.0,174.762009,65.403,28.965002,0.726,-98.0,47.0,-2.0,0.98,0.0,0.0,true
May 22 2024 10:29:48:463 AM,40772.140625,-49848.058594,4866.549805,0.0,10.0,0.0,174.840012,61.624004,27.667002,0.685,-38.0,-13.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:48:559 AM,40778.089844,-49846.097656,4866.629883,0.0,11.0,0.0,174.918015,60.601002,19.491001,0.715,-10.0,-82.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:48:664 AM,40784.417969,-49844.828125,4866.709961,1.0,11.0,0.0,174.996002,57.064003,11.921,0.617,-35.0,-76.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:48:763 AM,40789.878906,-49843.820312,4866.77002,1.0,11.0,0.0,175.059006,53.024002,9.406,0.662,-40.0,-25.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:48:861 AM,40794.777344,-49842.738281,4866.830078,1.0,11.0,0.0,175.119003,48.395,10.537001,0.613,-46.0,11.0,0.0,0.98,0.0,0.0,true
May 22 2024 10:29:48:959 AM,40799.257812,-49841.328125,4866.879883,1.0,11.0,0.0,175.172012,43.068001,12.927001,0.541,-53.0,24.0,-1.0,0.98,0.0,0.0,true
May 22 2024 10:29:49:59 AM,40803.1875,-49839.71875,4866.929688,1.0,11.0,0.0,175.220001,37.599003,15.118001,0.422,-55.0,22.0,-1.0,0.98,0.0,0.0,true
May 22 2024 10:29:49:158 AM,40806.589844,-49837.929688,4866.969727,1.0,12.0,0.0,175.26001,32.133003,16.851002,0.347,-55.0,17.0,-1.0,0.98,0.0,0.0,true
May 22 2024 10:29:49:259 AM,40809.609375,-49836.070312,4867.009766,1.0,13.0,0.0,175.297012,28.489002,17.130001,0.226,-36.0,3.0,-1.0,0.98,0.0,0.0,true
May 22 2024 10:29:49:358 AM,40812.300781,-49834.359375,4867.049805,1.0,13.0,0.0,175.334015,25.937002,16.338001,0.344,-26.0,-8.0,1.0,0.98,0.0,0.0,true
May 22 2024 10:29:49:463 AM,40814.9375,-49832.667969,4867.089844,1.0,14.0,0.0,175.373001,24.219002,14.756001,0.332,-17.0,-16.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:49:558 AM,40817.289062,-49831.519531,4867.120117,1.0,14.0,0.0,175.407013,24.215002,11.147,0.22,0.0,-36.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:49:665 AM,40819.898438,-49830.738281,4867.149902,1.0,14.0,0.0,175.44101,22.962002,6.58,0.238,-13.0,-46.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:49:756 AM,40821.910156,-49830.238281,4867.179688,1.0,14.0,0.0,175.464005,21.148001,4.975,0.11,-18.0,-16.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:49:857 AM,40823.917969,-49829.730469,4867.199707,1.0,14.0,0.0,175.490005,18.996,4.264,0.25,-22.0,-7.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:49:962 AM,40825.800781,-49829.257812,4867.22998,1.0,14.0,0.0,175.517014,16.815001,3.817,0.241,-22.0,-4.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:63 AM,40827.378906,-49828.847656,4867.25,1.0,14.0,0.0,175.536011,14.879001,3.418,0.152,-19.0,-4.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:164 AM,40828.769531,-49828.507812,4867.27002,1.0,14.0,0.0,175.554001,13.055,3.029,0.172,-18.0,-4.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:259 AM,40829.929688,-49828.21875,4867.279785,1.0,14.0,0.0,175.571014,11.431001,2.676,0.196,-16.0,-4.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:360 AM,40831.007812,-49827.949219,4867.290039,1.0,14.0,0.0,175.582001,9.828,2.315,0.15,-16.0,-4.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:460 AM,40831.128906,-49827.917969,4867.279785,1.0,14.0,0.0,175.594009,0.27,0.026,-0.066,-96.0,-23.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:557 AM,40831.128906,-49827.910156,4867.290039,1.0,14.0,0.0,175.597015,-0.252,-0.086,-0.006,-5.0,-1.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:658 AM,40831.148438,-49827.890625,4867.290039,1.0,14.0,0.0,175.602005,-0.323,-0.094,-0.077,-1.0,0.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:759 AM,40831.148438,-49827.878906,4867.299805,1.0,14.0,0.0,175.610016,-0.262,-0.073,0.034,1.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:857 AM,40831.160156,-49827.867188,4867.299805,1.0,14.0,0.0,175.613007,-0.078,-0.021,-0.075,2.0,1.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:50:965 AM,40831.179688,-49827.859375,4867.310059,1.0,14.0,0.0,175.617004,-0.123,-0.034,0.003,0.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:62 AM,40831.199219,-49827.859375,4867.310059,1.0,14.0,0.0,175.62001,-0.106,-0.026,-0.001,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:160 AM,40831.210938,-49827.847656,4867.310059,1.0,14.0,0.0,175.623001,-0.076,-0.021,0.03,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:257 AM,40831.21875,-49827.847656,4867.310059,1.0,14.0,0.0,175.624008,-0.017,-0.007,-0.022,1.0,0.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:361 AM,40831.21875,-49827.847656,4867.310059,1.0,14.0,0.0,175.625015,-0.034,-0.01,0.029,0.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:457 AM,40831.230469,-49827.847656,4867.310059,1.0,14.0,0.0,175.625015,-0.031,-0.009,0.024,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:564 AM,40831.230469,-49827.847656,4867.310059,1.0,14.0,0.0,175.626007,-0.023,-0.005,0.043,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:659 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.626007,-0.007,-0.001,-0.006,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:763 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.626007,-0.012,-0.002,0.034,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:861 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.627014,-0.01,-0.001,0.021,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:51:961 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.634003,-0.008,-0.001,-0.047,0.0,0.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:58 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.639008,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:156 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.640015,-0.006,0.0,0.062,0.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:262 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.642014,-0.005,0.001,-0.094,0.0,0.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:357 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.644012,-0.005,-0.002,0.045,0.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:457 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.646011,-0.006,0.0,0.05,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:562 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.646011,-0.005,0.0,0.041,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:659 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.647003,-0.005,0.002,0.014,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:756 AM,40831.238281,-49827.847656,4867.319824,1.0,14.0,0.0,175.647003,-0.004,0.001,-0.011,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:864 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.64801,-0.005,0.001,0.007,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:52:955 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.650009,-0.005,0.001,0.021,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:53:63 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.652008,-0.004,0.0,0.047,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:53:158 AM,40831.238281,-49827.847656,4867.319824,1.0,14.0,0.0,175.654007,-0.004,0.001,-0.021,0.0,0.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 10:29:53:262 AM,40831.238281,-49827.847656,4867.319824,1.0,14.0,0.0,175.655014,-0.004,0.001,0.026,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 10:29:53:360 AM,40831.238281,-49827.847656,4867.310059,1.0,14.0,0.0,175.657013,-0.003,0.001,-0.048,0.0,0.0,-1.0,-0.02,0.0,0.0,true
