,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:12:46:165 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:265 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:365 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:465 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:571 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:671 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:770 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:870 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:46:970 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:70 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:170 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:270 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:371 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:471 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:571 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:671 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:771 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:871 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:47:971 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:71 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:171 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:271 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:371 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:471 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:571 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:671 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:771 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:871 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:48:971 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:71 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:171 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:271 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:364 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:464 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:564 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:664 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:764 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:864 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:49:964 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:64 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:164 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:264 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:364 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:464 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:564 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:664 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:764 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:866 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:50:969 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:65 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:166 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:266 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:366 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:468 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:567 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:675 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:769 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:868 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:51:964 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:71 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:166 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:266 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:364 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:464 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:566 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:667 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:767 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:866 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:52:966 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:66 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:166 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:266 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:366 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:466 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:568 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:668 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:766 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:867 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:53:967 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:68 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:169 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:270 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:371 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:471 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:571 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:671 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:771 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:871 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:54:971 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:71 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:171 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:271 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:372 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:472 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:569 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:672 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:767 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:868 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:55:968 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:67 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:167 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:268 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:368 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:468 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:568 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:668 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:772 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:864 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:56:966 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:68 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:167 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:265 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:371 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:469 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:566 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:667 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:771 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:869 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:57:965 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:66 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:166 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:266 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:366 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:466 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:566 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:666 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:766 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:866 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:58:966 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:67 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:166 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:266 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:366 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:466 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:566 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:666 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:767 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:866 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:12:59:966 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:66 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:166 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:266 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:366 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:466 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:567 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:666 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:766 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:866 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:13:00:970 AM,37602.6875,-49438.488281,4911.830078,-3.0,0.0,2.0,112.213005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
