,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 9:53:00:357 AM,37606.070312,-49438.230469,5016.169922,0.0,0.0,0.0,0.0,0.0,0.0,-108.842003,0.0,0.0,-1088.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:358 AM,37606.070312,-49438.230469,5016.169922,0.0,0.0,0.0,0.0,0.0,0.0,-108.842003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:358 AM,37606.070312,-49438.230469,5016.169922,0.0,0.0,0.0,0.0,0.0,0.0,-108.842003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:575 AM,37606.070312,-49438.230469,4983.870117,0.0,0.0,0.0,32.301003,0.0,0.0,-269.167023,0.0,0.0,-1603.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:576 AM,37606.070312,-49438.230469,4983.870117,0.0,0.0,0.0,32.301003,0.0,0.0,-269.167023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:629 AM,37606.070312,-49438.230469,4967.509766,0.0,0.0,0.0,48.670002,0.0,0.0,-322.072021,0.0,0.0,-529.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:739 AM,37604.9375,-49438.957031,4930.100098,-1.0,0.0,1.0,86.074005,14.445001,20.753,-334.600006,144.0,208.0,-125.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:827 AM,37602.96875,-49438.519531,4912.459961,-3.0,0.0,2.0,103.717003,4.908,12.120001,-104.132004,-95.0,-86.0,2305.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:00:931 AM,37602.46875,-49438.1875,4908.009766,-3.0,0.0,2.0,108.169006,-2.453,-2.763,-6.808,-74.0,-149.0,973.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:37 AM,37602.558594,-49438.257812,4908.429688,-3.0,0.0,2.0,108.594002,0.208,1.348,8.749001,27.0,41.0,156.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:145 AM,37602.628906,-49438.328125,4909.5,-3.0,0.0,2.0,109.662003,0.71,1.845,9.98,5.0,5.0,12.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:232 AM,37602.667969,-49438.390625,4910.27002,-3.0,0.0,2.0,110.434006,0.636,1.585,7.811,-1.0,-3.0,-22.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:337 AM,37602.6875,-49438.449219,4910.959961,-3.0,0.0,2.0,111.117004,0.478,1.005,5.65,-2.0,-6.0,-22.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:434 AM,37602.699219,-49438.488281,4911.359863,-3.0,0.0,2.0,111.520004,0.342,0.51,3.83,-1.0,-5.0,-18.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:542 AM,37602.71875,-49438.539062,4911.669922,-3.0,0.0,2.0,111.828003,0.237,0.161,2.354,-1.0,-3.0,-15.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:633 AM,37602.71875,-49438.578125,4911.819824,-3.0,0.0,2.0,111.981003,0.127,-0.016,1.087,-1.0,-2.0,-13.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:737 AM,37602.71875,-49438.609375,4911.939941,-3.0,0.0,2.0,112.106003,0.108,-0.194,1.086,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:836 AM,37602.710938,-49438.648438,4912.0,-3.0,0.0,2.0,112.162003,0.063,-0.265,0.665,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:53:01:945 AM,37602.710938,-49438.679688,4912.029785,-3.0,0.0,2.0,112.196007,0.0,0.0,0.0,-1.0,3.0,-7.0,0.0,0.0,0.0,0.0,true
