,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 10:06:42:537 AM,37606.070312,-49438.230469,5012.77002,0.0,0.0,0.0,0.0,0.0,0.0,-134.833008,0.0,0.0,-1348.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:42:538 AM,37606.070312,-49438.230469,5012.77002,0.0,0.0,0.0,0.0,0.0,0.0,-134.833008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:42:538 AM,37606.070312,-49438.230469,5012.77002,0.0,0.0,0.0,0.0,0.0,0.0,-134.833008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:42:939 AM,37606.070312,-49438.230469,4993.580078,0.0,0.0,0.0,19.190001,0.0,0.0,-232.641006,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:42:939 AM,37606.070312,-49438.230469,4993.580078,0.0,0.0,0.0,19.190001,0.0,0.0,-232.641006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:42:939 AM,37606.070312,-49438.230469,4993.580078,0.0,0.0,0.0,19.190001,0.0,0.0,-232.641006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:42:940 AM,37606.070312,-49438.230469,4993.580078,0.0,0.0,0.0,19.190001,0.0,0.0,-232.641006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:51 AM,37606.070312,-49438.230469,4960.399902,0.0,0.0,0.0,52.372002,0.0,0.0,-343.236023,0.0,0.0,-1106.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:155 AM,37604.417969,-49438.890625,4924.100098,-2.0,0.0,1.0,88.664001,12.250001,23.976002,-256.978027,122.0,240.0,863.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:254 AM,37602.871094,-49438.539062,4910.359863,-3.0,0.0,2.0,102.408005,3.748,8.958,-70.492004,-85.0,-150.0,1865.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:364 AM,37602.660156,-49438.160156,4907.929688,-3.0,0.0,2.0,104.839005,-1.071,-0.038,0.642,-48.0,-90.0,711.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:448 AM,37602.71875,-49438.230469,4908.5,-3.0,0.0,2.0,105.405006,0.339,1.526,9.222,14.0,16.0,86.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:548 AM,37602.769531,-49438.289062,4909.5,-3.0,0.0,2.0,106.406006,0.677,2.004,9.819,3.0,5.0,6.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:644 AM,37602.808594,-49438.359375,4910.330078,-3.0,0.0,2.0,107.242004,0.597,1.417,7.710001,-1.0,-6.0,-21.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:750 AM,37602.828125,-49438.417969,4910.97998,-3.0,0.0,2.0,107.893005,0.415,0.908,4.814,-2.0,-5.0,-29.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:839 AM,37602.847656,-49438.449219,4911.359863,-3.0,0.0,2.0,108.265007,0.3,0.577,3.284,-1.0,-3.0,-15.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:43:949 AM,37602.859375,-49438.507812,4911.649902,-3.0,0.0,2.0,108.564003,0.172,0.142,2.086,-1.0,-4.0,-12.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:52 AM,37602.878906,-49438.539062,4911.810059,-3.0,0.0,2.0,108.721008,0.137,0.027,1.345,0.0,-1.0,-7.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:149 AM,37602.871094,-49438.578125,4911.909668,-3.0,0.0,2.0,108.822006,0.071,-0.217,0.733,-1.0,-2.0,-6.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:251 AM,37602.871094,-49438.617188,4911.969727,-3.0,0.0,2.0,108.879005,0.058,-0.602,0.632,0.0,-4.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:338 AM,37602.859375,-49438.628906,4911.989746,-3.0,0.0,2.0,108.896004,0.022,-0.326,0.213,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:443 AM,37602.859375,-49438.628906,4912.009766,-3.0,0.0,2.0,108.921005,0.041,-0.071,0.499,0.0,3.0,3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:548 AM,37602.859375,-49438.617188,4912.040039,-3.0,0.0,2.0,108.950005,0.03,-0.082,0.183,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:640 AM,37602.859375,-49438.617188,4912.060059,-3.0,0.0,2.0,108.970009,0.012,-0.096,-0.083,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:753 AM,37602.859375,-49438.609375,4912.040039,-3.0,0.0,2.0,108.990005,0.008,-0.099,-0.266,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:848 AM,37602.859375,-49438.597656,4912.049805,-3.0,0.0,2.0,108.999008,0.007,-0.059,-0.158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:44:944 AM,37602.859375,-49438.597656,4912.080078,-3.0,0.0,2.0,109.029007,0.05,0.02,0.691,0.0,1.0,8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:45:40 AM,37602.859375,-49438.597656,4912.080078,-3.0,0.0,2.0,109.033005,0.007,-0.083,-0.228,0.0,-1.0,-9.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:06:45:154 AM,37602.859375,-49438.589844,4912.069824,-3.0,0.0,2.0,109.044006,-0.024,-0.088,-0.747,0.0,0.0,-5.0,0.0,0.13,0.0,0.0,true
Jun 4 2024 10:06:45:251 AM,37603.121094,-49438.609375,4912.080078,-3.0,0.0,2.0,109.055008,4.303,-0.221,0.082,43.0,-1.0,8.0,0.0,0.35,0.0,0.0,true
Jun 4 2024 10:06:45:350 AM,37603.929688,-49438.667969,4912.040039,-3.0,0.0,2.0,109.101006,9.655001,-0.433,-0.974,54.0,-2.0,-11.0,0.02,0.52,0.0,0.0,true
Jun 4 2024 10:06:45:442 AM,37605.039062,-49438.699219,4911.959961,-3.0,0.0,2.0,109.174004,11.55,-0.246,-0.821,19.0,2.0,2.0,0.03,0.67,0.0,0.0,true
Jun 4 2024 10:06:45:538 AM,37607.359375,-49438.699219,4911.870117,-3.0,0.0,2.0,109.267006,29.936001,0.023,-1.948,184.0,3.0,-11.0,0.05,0.68,0.0,0.0,true
Jun 4 2024 10:06:45:658 AM,37613.058594,-49438.628906,4911.629883,-3.0,0.0,2.0,109.511002,61.540005,0.681,-3.078,316.0,7.0,-11.0,0.07,0.68,0.0,0.0,true
Jun 4 2024 10:06:45:750 AM,37621.070312,-49438.417969,4911.209961,-2.0,0.0,2.0,109.926003,88.805008,2.202,-5.076,273.0,15.0,-20.0,0.1,0.69,0.0,0.0,true
Jun 4 2024 10:06:45:842 AM,37630.359375,-49438.0,4910.72998,-2.0,0.0,2.0,110.407005,108.505005,3.764,-5.685,197.0,16.0,-6.0,0.12,0.69,0.0,0.0,true
Jun 4 2024 10:06:45:951 AM,37644.769531,-49437.199219,4910.029785,-2.0,1.0,2.0,111.111008,144.752014,6.594,-6.864,362.0,28.0,-12.0,0.14,0.69,0.0,0.0,true
Jun 4 2024 10:06:46:42 AM,37659.660156,-49436.21875,4909.27002,-2.0,1.0,2.0,111.867004,169.650009,9.678,-8.764001,249.0,31.0,-19.0,0.16,0.69,0.0,0.0,true
Jun 4 2024 10:06:46:150 AM,37679.660156,-49434.597656,4908.22998,-2.0,1.0,2.0,112.904007,195.706009,14.083001,-9.862,261.0,44.0,-11.0,0.18,0.69,0.0,0.0,true
Jun 4 2024 10:06:46:243 AM,37698.949219,-49432.707031,4907.239746,-2.0,2.0,2.0,113.896004,216.311005,18.674002,-11.011001,206.0,46.0,-11.0,0.2,0.65,0.0,0.0,true
Jun 4 2024 10:06:46:341 AM,37721.46875,-49430.140625,4906.129883,-2.0,3.0,2.0,115.012009,236.117004,23.446001,-11.499001,198.0,48.0,-5.0,0.22,0.64,0.0,0.0,true
Jun 4 2024 10:06:46:448 AM,37747.890625,-49426.597656,4904.870117,-2.0,4.0,1.0,116.268005,255.989014,29.984001,-11.869,199.0,65.0,-4.0,0.23,0.64,0.0,0.0,true
Jun 4 2024 10:06:46:547 AM,37774.210938,-49422.609375,4903.629883,-2.0,5.0,1.0,117.506004,273.522003,37.226002,-13.950001,175.0,72.0,-21.0,0.23,0.61,0.0,0.0,true
Jun 4 2024 10:06:46:650 AM,37803.269531,-49417.667969,4902.120117,-2.0,6.0,1.0,119.017006,290.144012,45.630001,-14.931001,166.0,84.0,-10.0,0.23,0.53,0.0,0.0,true
Jun 4 2024 10:06:46:741 AM,37830.308594,-49412.527344,4900.709961,-2.0,7.0,0.0,120.427002,301.996002,53.083004,-14.972001,119.0,75.0,0.0,0.23,0.47,0.0,0.0,true
Jun 4 2024 10:06:46:852 AM,37863.839844,-49405.4375,4899.080078,-2.0,9.0,0.0,122.059006,312.078003,60.715004,-14.479001,101.0,76.0,5.0,0.22,0.4,0.0,0.0,true
Jun 4 2024 10:06:46:950 AM,37894.460938,-49398.390625,4897.75,-2.0,10.0,0.0,123.392006,317.378021,66.259003,-12.855,53.0,55.0,16.0,0.21,0.38,0.0,0.0,true
Jun 4 2024 10:06:47:44 AM,37924.121094,-49391.179688,4896.439941,-2.0,11.0,-1.0,124.702003,320.21402,71.525002,-13.988001,28.0,53.0,-11.0,0.19,0.36,0.0,0.0,true
Jun 4 2024 10:06:47:141 AM,37954.800781,-49383.269531,4895.100098,-3.0,12.0,-1.0,126.03801,321.188019,76.589005,-14.286,10.0,51.0,-3.0,0.18,0.31,0.0,0.0,true
Jun 4 2024 10:06:47:250 AM,37989.410156,-49373.789062,4893.529785,-3.0,13.0,-2.0,127.610008,319.567017,82.947006,-15.574,-16.0,64.0,-13.0,0.18,0.25,0.0,0.0,true
Jun 4 2024 10:06:47:350 AM,38020.628906,-49364.6875,4891.870117,-3.0,14.0,-2.0,129.267014,315.764008,89.355003,-16.276001,-38.0,64.0,-7.0,0.17,0.23,0.0,0.0,true
Jun 4 2024 10:06:47:450 AM,38051.160156,-49355.328125,4890.109863,-3.0,15.0,-2.0,131.027008,310.659027,94.219002,-19.17,-51.0,49.0,-29.0,0.16,0.23,0.0,0.0,true
Jun 4 2024 10:06:47:551 AM,38082.058594,-49345.597656,4888.129883,-3.0,16.0,-2.0,133.001999,305.177002,97.181007,-19.833,-55.0,30.0,-7.0,0.13,0.23,0.0,0.0,true
Jun 4 2024 10:06:47:647 AM,38110.859375,-49336.339844,4886.239746,-4.0,16.0,-2.0,134.900009,300.176025,97.890007,-19.354,-50.0,7.0,5.0,0.11,0.23,0.0,0.0,true
Jun 4 2024 10:06:47:741 AM,38138.800781,-49327.238281,4884.439941,-4.0,17.0,-2.0,136.694,295.366028,97.687004,-18.755001,-48.0,-2.0,6.0,0.09,0.23,0.0,0.0,true
Jun 4 2024 10:06:47:849 AM,38170.058594,-49316.9375,4882.47998,-4.0,17.0,-2.0,138.660004,290.129028,96.424004,-17.169001,-52.0,-13.0,16.0,0.07,0.23,0.0,0.0,true
Jun 4 2024 10:06:47:945 AM,38196.988281,-49307.898438,4880.659668,-4.0,18.0,-2.0,140.480011,284.995026,99.290001,-19.334002,-51.0,29.0,-22.0,0.06,0.26,0.0,0.0,true
Jun 4 2024 10:06:48:40 AM,38223.488281,-49298.75,4878.790039,-5.0,18.0,-1.0,142.345001,281.268005,99.919006,-19.178001,-37.0,6.0,2.0,0.06,0.27,0.0,0.0,true
Jun 4 2024 10:06:48:154 AM,38254.699219,-49288.308594,4876.779785,-5.0,18.0,-1.0,144.360001,278.315002,100.497002,-20.462002,-30.0,6.0,-13.0,0.06,0.27,0.0,0.0,true
