,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 5 2024 9:32:40:48 AM,37606.070312,-49438.230469,5013.389648,0.0,0.0,0.0,0.0,0.0,0.0,-130.03801,0.0,0.0,-1300.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:49 AM,37606.070312,-49438.230469,5013.389648,0.0,0.0,0.0,0.0,0.0,0.0,-130.03801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:50 AM,37606.070312,-49438.230469,5013.389648,0.0,0.0,0.0,0.0,0.0,0.0,-130.03801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:152 AM,37606.070312,-49438.230469,4994.679688,0.0,0.0,0.0,18.710001,0.0,0.0,-227.851013,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:233 AM,37606.070312,-49438.230469,4971.629883,0.0,0.0,0.0,41.757004,0.0,0.0,-309.582001,0.0,0.0,-817.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:332 AM,37605.9375,-49438.199219,4937.02002,0.0,0.0,1.0,76.364006,-16.795,-1.693,-364.21402,-168.0,-17.0,-546.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:445 AM,37603.269531,-49437.957031,4912.449707,-3.0,0.0,2.0,100.937004,-14.314001,1.907,-101.109001,25.0,36.0,2631.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:533 AM,37602.699219,-49437.878906,4907.969727,-3.0,0.0,2.0,105.413002,-4.084,0.6,-16.532001,102.0,-13.0,846.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:684 AM,37602.769531,-49437.957031,4908.600098,-3.0,0.0,2.0,106.040009,1.302,-0.864,9.927,54.0,-15.0,265.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:741 AM,37602.839844,-49437.988281,4909.239746,-3.0,0.0,2.0,106.676003,1.268,-0.769,10.501,0.0,1.0,6.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:829 AM,37602.929688,-49438.039062,4910.060059,-3.0,0.0,2.0,107.503006,1.044,-0.709,8.820001,-2.0,1.0,-17.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:32:40:929 AM,37603.007812,-49438.097656,4910.830078,-3.0,0.0,2.0,108.268005,0.724,-0.544,6.264,-3.0,2.0,-26.0,0.0,0.0,0.0,0.0,true
