,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 22 2024 11:04:20:965 AM,37613.179688,-49442.179688,4911.509766,-3.0,-2.0,3.0,110.735008,74.690002,-22.256001,-5.015,320.0,-113.0,-24.0,-1.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:71 AM,37624.148438,-49446.648438,4910.919922,-2.0,-4.0,4.0,111.318008,120.149002,-40.548,-6.406,455.0,-183.0,-14.0,-1.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:162 AM,37637.308594,-49452.398438,4910.439941,-2.0,-6.0,4.0,111.807007,155.965012,-61.403004,-6.747,358.0,-209.0,-3.0,-1.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:267 AM,37655.628906,-49461.46875,4909.839844,-2.0,-10.0,4.0,112.406006,190.093002,-87.447006,-6.864,341.0,-260.0,-1.0,-1.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:368 AM,37676.179688,-49473.167969,4909.239746,-1.0,-13.0,5.0,113.001007,217.622009,-116.634003,-6.852,275.0,-292.0,0.0,-1.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:474 AM,37701.898438,-49487.058594,4908.560059,-1.0,-17.0,5.0,113.683006,264.596008,-131.419006,-8.222,470.0,-148.0,-14.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:566 AM,37729.238281,-49498.457031,4907.569824,-1.0,-18.0,4.0,114.674004,308.971008,-125.094009,-11.682,444.0,63.0,-35.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:668 AM,37763.488281,-49510.449219,4906.199707,-1.0,-19.0,3.0,116.046005,350.447021,-126.303009,-14.243001,415.0,-12.0,-26.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:777 AM,37803.097656,-49524.148438,4904.600098,-1.0,-19.0,3.0,117.644005,389.689026,-135.590012,-15.956,392.0,-93.0,-17.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:21:872 AM,37843.300781,-49538.078125,4903.009766,-1.0,-19.0,3.0,119.231003,423.651031,-146.922012,-16.845001,340.0,-113.0,-9.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:21:973 AM,37886.199219,-49553.039062,4901.339844,-1.0,-19.0,3.0,120.906006,445.295013,-155.310013,-16.854,216.0,-84.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:65 AM,37927.730469,-49567.648438,4899.739746,-1.0,-19.0,3.0,122.505005,447.502014,-157.784012,-16.648001,22.0,-25.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:168 AM,37972.898438,-49583.6875,4897.949707,-1.0,-19.0,3.0,124.289009,436.646027,-156.797012,-16.283001,-109.0,10.0,4.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:274 AM,38017.667969,-49599.769531,4896.199707,-2.0,-20.0,3.0,126.044006,418.275024,-152.139008,-15.481001,-184.0,47.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:364 AM,38053.121094,-49612.597656,4894.859863,-2.0,-20.0,3.0,127.382004,400.231018,-147.053009,-14.306001,-180.0,51.0,12.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:470 AM,38094.167969,-49627.578125,4893.370117,-2.0,-20.0,3.0,128.876999,376.859009,-139.871002,-12.97,-234.0,72.0,13.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:574 AM,38132.257812,-49641.597656,4892.029785,-2.0,-20.0,3.0,130.212006,353.994019,-132.680008,-12.173,-229.0,72.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:664 AM,38162.410156,-49652.777344,4891.0,-2.0,-20.0,3.0,131.238007,335.766022,-126.716003,-11.042001,-182.0,60.0,11.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:769 AM,38197.019531,-49665.699219,4889.879883,-2.0,-20.0,3.0,132.358002,314.820007,-119.627007,-10.406,-209.0,71.0,6.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:870 AM,38227.730469,-49677.238281,4888.919922,-2.0,-21.0,2.0,133.326004,296.166016,-113.443008,-9.332001,-187.0,62.0,11.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:22:970 AM,38256.710938,-49688.1875,4888.029785,-2.0,-21.0,2.0,134.210007,278.682007,-107.363007,-8.341001,-175.0,61.0,10.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:71 AM,38284.027344,-49698.578125,4887.219727,-2.0,-21.0,2.0,135.021011,262.255005,-101.637001,-7.66,-164.0,57.0,7.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:174 AM,38310.269531,-49708.609375,4886.459961,-2.0,-21.0,2.0,135.778,246.53801,-96.219002,-7.117,-157.0,54.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:263 AM,38331.558594,-49716.789062,4885.870117,-2.0,-21.0,2.0,136.374008,233.949005,-91.586006,-6.409,-126.0,46.0,7.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:363 AM,38354.359375,-49725.589844,4885.25,-2.0,-21.0,2.0,136.992004,220.556015,-86.633003,-6.055,-134.0,50.0,4.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:465 AM,38376.21875,-49734.058594,4884.659668,-2.0,-21.0,2.0,137.583008,207.754013,-82.000008,-5.57,-128.0,46.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:567 AM,38396.460938,-49741.96875,4884.100098,-2.0,-21.0,2.0,138.146011,196.210007,-77.697006,-5.598,-115.0,43.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:672 AM,38416.769531,-49749.9375,4883.509766,-2.0,-21.0,2.0,138.730011,184.731003,-73.376007,-5.314,-115.0,43.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:774 AM,38435.070312,-49757.160156,4882.989746,-2.0,-21.0,2.0,139.255005,174.448013,-69.436005,-5.362,-103.0,39.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:864 AM,38450.367188,-49763.207031,4882.560059,-2.0,-21.0,2.0,139.685013,165.84201,-66.294006,-4.494,-86.0,31.0,9.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:23:970 AM,38467.449219,-49769.988281,4882.089844,-2.0,-22.0,2.0,140.152008,156.294006,-62.801003,-4.339,-95.0,35.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:73 AM,38483.238281,-49776.277344,4881.669922,-2.0,-22.0,2.0,140.575012,147.588013,-59.549004,-4.059,-87.0,33.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:163 AM,38496.1875,-49781.457031,4881.330078,-2.0,-22.0,1.0,140.916,140.514999,-56.730003,-3.78,-71.0,28.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:274 AM,38511.160156,-49787.457031,4880.949707,-2.0,-22.0,1.0,141.292007,132.408005,-53.568001,-3.683,-81.0,32.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:382 AM,38524.660156,-49792.898438,4880.629883,-2.0,-22.0,1.0,141.608002,125.167007,-50.852001,-2.871,-72.0,27.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:479 AM,38536.699219,-49797.75,4880.290039,-2.0,-22.0,1.0,141.948013,118.824005,-48.310001,-3.415,-63.0,25.0,-5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:578 AM,38548.1875,-49802.378906,4880.009766,-2.0,-22.0,1.0,142.236008,112.752007,-46.026001,-3.108,-61.0,23.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:679 AM,38559.449219,-49806.949219,4879.739746,-2.0,-22.0,1.0,142.504013,106.902008,-43.807003,-2.224,-59.0,22.0,9.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:773 AM,38569.257812,-49810.9375,4879.489746,-2.0,-22.0,1.0,142.756012,101.896004,-41.812,-2.694,-50.0,20.0,-5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:864 AM,38578.230469,-49814.578125,4879.27002,-2.0,-22.0,1.0,142.977005,97.396004,-40.040001,-2.471,-45.0,18.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:24:967 AM,38588.179688,-49818.617188,4879.009766,-2.0,-22.0,1.0,143.234009,92.480003,-38.040001,-2.367,-49.0,20.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:25:73 AM,38597.660156,-49822.488281,4878.790039,-2.0,-22.0,1.0,143.453003,87.832001,-36.184002,-1.486,-46.0,19.0,9.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:25:163 AM,38605.449219,-49825.667969,4878.589844,-2.0,-22.0,1.0,143.652008,84.073006,-34.625,-2.228,-38.0,16.0,-7.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:25:267 AM,38613.960938,-49829.148438,4878.389648,-2.0,-22.0,1.0,143.852005,79.970001,-33.037003,-1.77,-41.0,16.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:25:374 AM,38622.25,-49832.570312,4878.179688,-2.0,-22.0,1.0,144.061005,76.292,-31.581001,-1.94,-37.0,15.0,-2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:25:465 AM,38629.019531,-49835.359375,4878.009766,-2.0,-22.0,1.0,144.234009,73.352005,-30.381001,-1.862,-29.0,12.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:25:571 AM,38636.757812,-49838.558594,4877.810059,-2.0,-22.0,1.0,144.431,70.052002,-29.044001,-2.036,-33.0,13.0,-2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:25:665 AM,38642.960938,-49841.117188,4877.629883,-2.0,-22.0,1.0,144.614014,60.313004,-24.944,-1.697,-97.0,41.0,3.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:25:766 AM,38647.929688,-49843.167969,4877.47998,-2.0,-22.0,1.0,144.76001,47.710003,-19.695002,-1.241,-126.0,52.0,5.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:25:869 AM,38653.347656,-49845.410156,4877.350098,-2.0,-22.0,1.0,144.888,55.365002,-22.938002,-1.502,77.0,-32.0,-3.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:25:971 AM,38660.949219,-49848.558594,4877.22998,-1.0,-22.0,1.0,145.017014,87.273003,-36.197002,-2.172,319.0,-133.0,-7.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:26:76 AM,38673.71875,-49853.878906,4877.02002,-1.0,-22.0,1.0,145.228012,135.996002,-56.612003,-3.692,487.0,-204.0,-15.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:26:169 AM,38689.089844,-49860.328125,4876.699707,0.0,-22.0,1.0,145.539001,173.627014,-72.576004,-4.522,376.0,-160.0,-8.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:26:269 AM,38709.269531,-49868.808594,4876.239746,0.0,-23.0,1.0,146.002014,211.330017,-88.737007,-5.379,377.0,-162.0,-9.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:26:376 AM,38734.238281,-49878.699219,4875.639648,0.0,-22.0,1.0,146.605011,251.494019,-96.750008,-6.554,402.0,-80.0,-12.0,0.98,1.0,0.0,0.0,true
May 22 2024 11:04:26:465 AM,38759.109375,-49886.289062,4875.02002,0.0,-21.0,1.0,147.220001,287.27002,-89.574005,-7.391,358.0,72.0,-8.0,0.98,1.0,0.0,0.0,true
May 22 2024 11:04:26:571 AM,38792.488281,-49892.910156,4874.159668,0.0,-19.0,0.0,148.07901,327.451019,-65.995003,-8.614,402.0,236.0,-12.0,0.98,1.0,0.0,0.0,true
May 22 2024 11:04:26:662 AM,38824.367188,-49895.289062,4873.350098,0.0,-15.0,-1.0,148.894012,357.54303,-31.382002,-8.718,301.0,346.0,-1.0,0.98,1.0,0.0,0.0,true
May 22 2024 11:04:26:772 AM,38864.757812,-49893.058594,4872.600098,0.0,-9.0,-2.0,149.647003,388.047028,22.186001,-6.957,305.0,536.0,18.0,0.98,1.0,0.0,0.0,true
May 22 2024 11:04:26:873 AM,38905.757812,-49885.878906,4871.779785,-1.0,-3.0,-2.0,150.458008,415.798035,71.32,-7.062,278.0,491.0,-1.0,0.98,1.0,0.0,0.0,true
May 22 2024 11:04:26:971 AM,38947.75,-49875.578125,4870.799805,-1.0,3.0,-2.0,151.440002,451.753021,101.964005,-11.175,360.0,306.0,-41.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:71 AM,38994.988281,-49866.160156,4869.549805,0.0,6.0,-2.0,152.696014,483.062012,92.831001,-12.903001,313.0,-91.0,-17.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:162 AM,39039.710938,-49860.398438,4868.330078,0.0,7.0,-1.0,153.915009,488.547028,73.006004,-12.893001,55.0,-198.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:268 AM,39090.109375,-49854.527344,4866.939941,-1.0,7.0,0.0,155.305008,479.067017,61.461002,-12.582001,-95.0,-115.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:371 AM,39138.1875,-49849.238281,4865.659668,-1.0,6.0,0.0,156.586014,460.782013,53.822002,-11.346001,-183.0,-76.0,12.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:477 AM,39185.070312,-49846.179688,4864.529785,-1.0,5.0,1.0,157.716003,436.424011,25.836,-9.553,-244.0,-280.0,18.0,-1.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:573 AM,39225.550781,-49847.320312,4863.739746,-2.0,3.0,2.0,158.501007,410.044006,-12.866,-6.77,-264.0,-387.0,28.0,-1.02,1.0,0.0,0.0,true
May 22 2024 11:04:27:679 AM,39266.027344,-49852.6875,4863.109863,-2.0,-1.0,2.0,159.133011,396.117004,-49.134003,-6.046,-139.0,-363.0,7.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:767 AM,39302.507812,-49856.390625,4862.560059,-1.0,-2.0,2.0,159.680008,403.833008,-38.563004,-6.546,77.0,106.0,-5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:870 AM,39344.917969,-49858.769531,4861.899902,-1.0,-3.0,1.0,160.34201,396.951019,-28.231001,-6.093,-69.0,103.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:27:975 AM,39385.898438,-49861.019531,4861.290039,-1.0,-3.0,1.0,160.958008,381.001007,-23.552002,-5.748,-159.0,47.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:62 AM,39418.320312,-49862.820312,4860.830078,-1.0,-3.0,1.0,161.414001,365.21402,-21.606001,-4.894,-158.0,19.0,9.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:04:28:171 AM,39457.308594,-49865.050781,4860.350098,-1.0,-3.0,1.0,161.890015,352.905029,-20.924002,-3.89,-123.0,7.0,10.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:274 AM,39493.078125,-49867.160156,4860.009766,-1.0,-3.0,1.0,162.237015,339.259003,-20.626001,-3.409,-136.0,3.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:362 AM,39522.429688,-49868.949219,4859.75,-1.0,-3.0,1.0,162.496002,324.667023,-20.264002,-2.842,-146.0,4.0,6.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:467 AM,39555.300781,-49871.039062,4859.469727,-1.0,-3.0,1.0,162.772003,306.238007,-19.677,-2.715,-184.0,6.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:571 AM,39586.148438,-49873.050781,4859.219727,-1.0,-4.0,1.0,163.024002,287.642029,-19.054001,-2.099,-186.0,6.0,6.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:662 AM,39611.570312,-49874.75,4859.080078,-1.0,-4.0,1.0,163.158005,271.681,-18.649,-0.771,-160.0,4.0,13.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:765 AM,39638.710938,-49876.617188,4858.969727,-1.0,-4.0,1.0,163.268005,254.222015,-18.095001,-0.909,-175.0,6.0,-1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:872 AM,39664.847656,-49878.507812,4858.899902,-1.0,-4.0,1.0,163.346008,237.343018,-17.293001,-0.961,-169.0,8.0,-1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:28:975 AM,39688.558594,-49880.25,4858.810059,-1.0,-4.0,1.0,163.429001,221.98201,-16.538,-0.946,-154.0,8.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:29:66 AM,39707.929688,-49881.707031,4858.759766,-1.0,-4.0,1.0,163.484009,209.317017,-16.046001,-0.707,-127.0,5.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:04:29:167 AM,39728.648438,-49883.300781,4858.739746,0.0,-4.0,1.0,163.501007,195.511017,-15.394001,0.118,-138.0,7.0,8.0,-0.02,0.0,0.0,0.0,true
