,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 10:31:27:835 AM,37606.070312,-49438.230469,5012.129883,0.0,0.0,0.0,0.0,0.0,0.0,-138.988007,0.0,0.0,-1390.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:27:835 AM,37606.070312,-49438.230469,5012.129883,0.0,0.0,0.0,0.0,0.0,0.0,-138.988007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:27:835 AM,37606.070312,-49438.230469,5012.129883,0.0,0.0,0.0,0.0,0.0,0.0,-138.988007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:308 AM,37606.070312,-49438.230469,4992.529785,0.0,0.0,0.0,19.604,0.0,0.0,-236.792007,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:309 AM,37606.070312,-49438.230469,4992.529785,0.0,0.0,0.0,19.604,0.0,0.0,-236.792007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:309 AM,37606.070312,-49438.230469,4992.529785,0.0,0.0,0.0,19.604,0.0,0.0,-236.792007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:309 AM,37606.070312,-49438.230469,4992.529785,0.0,0.0,0.0,19.604,0.0,0.0,-236.792007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:435 AM,37606.070312,-49438.230469,4954.589844,0.0,0.0,0.0,57.541004,0.0,0.0,-358.436005,0.0,0.0,-1216.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:509 AM,37604.507812,-49438.949219,4926.859863,-1.0,0.0,1.0,85.272003,22.405001,26.159,-291.186005,224.0,262.0,673.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:612 AM,37602.640625,-49438.558594,4910.859863,-3.0,0.0,2.0,101.270004,3.995,9.507001,-79.175003,-184.0,-167.0,2120.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:716 AM,37602.347656,-49438.058594,4907.939941,-3.0,0.0,2.0,104.191002,-1.779,-0.323,-2.278,-58.0,-98.0,769.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:811 AM,37602.429688,-49438.109375,4908.5,-3.0,0.0,2.0,104.749008,0.253,1.912,9.381001,20.0,22.0,117.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:28:914 AM,37602.488281,-49438.179688,4909.529785,-3.0,0.0,2.0,105.775002,0.665,1.98,9.75,4.0,1.0,4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:29:8 AM,37602.519531,-49438.230469,4910.350098,-3.0,0.0,2.0,106.596008,0.595,1.436,7.723001,-1.0,-5.0,-20.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:29:108 AM,37602.550781,-49438.289062,4910.97998,-3.0,0.0,2.0,107.225006,0.444,0.628,5.195,-2.0,-8.0,-25.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:29:207 AM,37602.558594,-49438.328125,4911.389648,-3.0,0.0,2.0,107.637009,0.315,0.584,3.484,-1.0,0.0,-17.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:31:29:315 AM,37602.578125,-49438.378906,4911.679688,-3.0,0.0,2.0,107.933006,0.218,0.056,2.317,-1.0,-5.0,-12.0,0.0,0.14,0.0,0.0,true
Jun 4 2024 10:31:29:419 AM,37603.0,-49438.417969,4911.830078,-3.0,0.0,2.0,108.083008,5.999,-0.217,0.929,58.0,-3.0,-14.0,0.0,0.31,0.0,0.0,true
Jun 4 2024 10:31:29:517 AM,37603.800781,-49438.457031,4911.899902,-3.0,0.0,2.0,108.148003,10.961,-0.243,0.571,50.0,0.0,-4.0,0.0,0.49,0.0,0.0,true
Jun 4 2024 10:31:29:619 AM,37605.269531,-49438.507812,4911.919922,-3.0,0.0,2.0,108.168007,18.287001,-0.346,-0.487,73.0,-1.0,-11.0,0.0,0.59,0.0,0.0,true
Jun 4 2024 10:31:29:708 AM,37607.917969,-49438.527344,4911.819824,-3.0,0.0,2.0,108.269005,32.877003,-0.345,-2.143,146.0,0.0,-17.0,0.0,0.75,0.0,0.0,true
Jun 4 2024 10:31:29:820 AM,37613.0,-49438.617188,4911.569824,-3.0,0.0,2.0,108.516006,50.971001,-0.643,-2.928,181.0,-3.0,-8.0,0.0,0.99,0.0,0.0,true
Jun 4 2024 10:31:29:926 AM,37621.359375,-49438.699219,4911.199707,-2.0,0.0,2.0,108.890007,99.397003,-0.413,-5.349,484.0,2.0,-24.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:11 AM,37632.699219,-49438.71875,4910.629883,-2.0,0.0,2.0,109.455002,139.310013,-0.706,-7.968,399.0,-3.0,-26.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:111 AM,37649.410156,-49438.800781,4909.790039,-2.0,0.0,2.0,110.293007,180.858002,-1.162,-10.146001,415.0,-5.0,-22.0,-0.01,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:217 AM,37671.417969,-49439.070312,4908.639648,-2.0,0.0,2.0,111.448006,223.030014,-2.784,-12.039001,422.0,-16.0,-19.0,-0.04,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:312 AM,37694.519531,-49439.617188,4907.439941,-2.0,-1.0,3.0,112.642006,259.654999,-5.727,-13.161,366.0,-29.0,-11.0,-0.06,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:416 AM,37723.988281,-49440.707031,4905.909668,-1.0,-1.0,3.0,114.173004,299.623016,-10.616,-15.985001,400.0,-49.0,-28.0,-0.08,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:522 AM,37758.058594,-49442.597656,4904.169922,-1.0,-2.0,3.0,115.916008,339.164001,-17.569,-17.867001,395.0,-70.0,-19.0,-0.11,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:615 AM,37791.519531,-49445.039062,4902.299805,-2.0,-2.0,3.0,117.786003,374.071014,-24.275002,-20.204,349.0,-67.0,-23.0,-0.13,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:714 AM,37829.9375,-49448.417969,4900.359863,-2.0,-3.0,3.0,119.723007,409.652008,-35.683002,-18.861,356.0,-114.0,13.0,-0.15,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:814 AM,37872.210938,-49453.039062,4898.47998,-2.0,-4.0,3.0,121.604004,444.671021,-48.671001,-19.951,350.0,-130.0,-11.0,-0.16,1.0,0.0,0.0,true
Jun 4 2024 10:31:30:918 AM,37920.398438,-49459.46875,4896.339844,-1.0,-5.0,4.0,123.750008,480.567017,-63.219002,-21.915001,359.0,-145.0,-20.0,-0.17,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:16 AM,37970.0,-49467.25,4894.159668,-1.0,-7.0,4.0,125.930008,513.915039,-78.839005,-23.110001,333.0,-156.0,-12.0,-0.17,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:128 AM,38030.738281,-49478.207031,4891.549805,-1.0,-8.0,4.0,128.541,550.75,-99.555008,-22.891001,368.0,-207.0,2.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:216 AM,38078.539062,-49488.078125,4889.699707,-1.0,-10.0,4.0,130.389008,576.689026,-118.876007,-21.877001,259.0,-193.0,10.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:313 AM,38136.417969,-49501.667969,4887.75,-1.0,-12.0,4.0,132.341003,588.337036,-141.832001,-18.543001,116.0,-230.0,33.0,-0.19,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:420 AM,38197.980469,-49518.300781,4885.719727,-1.0,-13.0,5.0,134.368011,585.02301,-160.580002,-18.800001,-33.0,-187.0,-3.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:521 AM,38254.96875,-49535.390625,4883.919922,-1.0,-15.0,5.0,136.169006,582.30603,-176.752014,-17.664001,-27.0,-162.0,11.0,-0.16,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:621 AM,38315.039062,-49554.890625,4882.179688,-1.0,-17.0,5.0,137.909012,579.467041,-191.621002,-16.126001,-28.0,-149.0,15.0,-0.14,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:720 AM,38372.570312,-49574.820312,4880.649902,-1.0,-18.0,5.0,139.442001,576.856018,-204.256012,-15.005001,-26.0,-126.0,11.0,-0.12,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:822 AM,38432.277344,-49596.558594,4879.129883,-1.0,-19.0,5.0,140.956009,602.963013,-224.763016,-15.096001,261.0,-205.0,-1.0,-0.09,1.0,0.0,0.0,true
Jun 4 2024 10:31:31:911 AM,38486.648438,-49617.050781,4877.879883,-1.0,-20.0,4.0,142.209,637.660034,-245.007019,-14.966001,347.0,-202.0,1.0,-0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:19 AM,38560.25,-49645.46875,4876.299805,0.0,-21.0,4.0,143.78801,676.513062,-266.813019,-14.303,389.0,-218.0,7.0,-0.04,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:117 AM,38628.558594,-49672.167969,4874.839844,0.0,-21.0,4.0,145.248001,707.219055,-283.934021,-15.436001,307.0,-171.0,-11.0,-0.02,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:222 AM,38703.847656,-49701.6875,4873.239746,0.0,-21.0,3.0,146.851013,738.229065,-297.430023,-15.149001,310.0,-135.0,3.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:324 AM,38782.039062,-49732.078125,4871.669922,0.0,-21.0,3.0,148.415009,768.725037,-306.435028,-14.818001,305.0,-90.0,3.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:420 AM,38858.859375,-49761.289062,4870.25,0.0,-21.0,2.0,149.837006,797.626038,-310.819,-14.037001,289.0,-44.0,8.0,0.04,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:516 AM,38936.449219,-49789.910156,4868.939941,0.0,-21.0,2.0,151.14801,826.213013,-311.323029,-13.440001,286.0,-5.0,6.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:622 AM,39024.890625,-49821.257812,4867.459961,0.0,-20.0,1.0,152.631012,858.167053,-308.187012,-14.072001,320.0,31.0,-6.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:726 AM,39114.179688,-49851.308594,4866.040039,0.0,-19.0,1.0,154.044006,889.600037,-301.665009,-13.514001,314.0,65.0,6.0,0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:815 AM,39199.359375,-49878.378906,4864.790039,0.0,-18.0,0.0,155.294006,918.33905,-294.317017,-12.785001,287.0,73.0,7.0,0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:32:921 AM,39296.527344,-49907.628906,4863.419922,0.0,-17.0,0.0,156.664001,950.166016,-283.698029,-13.727,318.0,106.0,-9.0,0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:15 AM,39389.558594,-49933.730469,4862.159668,0.0,-16.0,0.0,157.930008,979.268066,-272.549011,-12.765,291.0,111.0,10.0,0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:116 AM,39491.417969,-49960.238281,4861.029785,1.0,-15.0,-1.0,159.059006,1009.595032,-259.391998,-10.219001,303.0,132.0,25.0,0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:229 AM,39604.847656,-49987.308594,4860.149902,1.0,-13.0,-1.0,159.940002,1041.675049,-243.452011,-7.147,321.0,159.0,31.0,0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:316 AM,39696.128906,-50007.167969,4859.739746,1.0,-12.0,-1.0,160.350006,1066.458008,-228.841003,-4.182,248.0,146.0,30.0,0.08,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:423 AM,39815.609375,-50030.558594,4859.939941,1.0,-11.0,-1.0,160.554001,1097.809082,-205.563004,3.084,314.0,233.0,73.0,0.08,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:522 AM,39926.417969,-50049.367188,4860.27002,1.0,-9.0,-1.0,160.88501,1124.900024,-186.210007,3.641,271.0,194.0,6.0,0.08,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:618 AM,40034.898438,-50065.328125,4860.739746,1.0,-8.0,-1.0,161.349014,1150.364014,-165.423004,4.858,255.0,208.0,12.0,0.08,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:725 AM,40158.328125,-50080.828125,4861.629883,1.0,-7.0,-2.0,162.239014,1178.215088,-138.351013,8.676001,279.0,271.0,38.0,0.08,1.0,0.0,0.0,true
Jun 4 2024 10:31:33:820 AM,40273.488281,-50092.21875,4862.399902,1.0,-5.0,-2.0,163.018005,1202.674072,-114.870003,7.293,245.0,235.0,-14.0,0.08,1.0,0.0,0.0,false
Jun 4 2024 10:31:33:931 AM,40405.257812,-50102.148438,4863.209961,1.0,-4.0,-2.0,163.828003,1229.269043,-87.284004,7.325,266.0,276.0,0.0,0.07,1.0,0.0,0.0,true
Jun 4 2024 10:31:34:22 AM,40522.769531,-50108.71875,4864.25,1.0,-3.0,-2.0,164.867004,1250.254028,-62.875004,10.442,210.0,244.0,31.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 10:31:34:124 AM,40646.300781,-50113.417969,4865.159668,1.0,-2.0,-2.0,165.776001,1248.727051,-43.086002,8.948,-15.0,198.0,-15.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 10:31:34:211 AM,40755.578125,-50116.320312,4865.899902,1.0,-1.0,-2.0,166.513,1246.7771,-30.615002,8.633,-20.0,125.0,-3.0,0.01,1.0,0.0,0.0,true
Jun 4 2024 10:31:34:313 AM,40885.179688,-50119.058594,4866.790039,1.0,-1.0,-2.0,167.402008,1244.272095,-22.004002,8.85,-25.0,86.0,2.0,-0.01,1.0,0.0,0.0,false
Jun 4 2024 10:31:34:412 AM,41006.449219,-50121.539062,4867.549805,1.0,-1.0,-2.0,168.166,1241.800049,-22.602001,8.409,-25.0,-6.0,-4.0,-0.03,1.0,0.0,0.0,false
Jun 4 2024 10:31:34:524 AM,41144.929688,-50125.390625,4868.379883,0.0,-2.0,-2.0,168.988007,1240.940063,-32.311001,6.62,-9.0,-97.0,-18.0,-0.04,1.0,0.0,0.0,false
Jun 4 2024 10:31:34:614 AM,41256.507812,-50129.6875,4868.870117,1.0,-2.0,-1.0,169.487015,1261.445068,-45.762001,5.246,205.0,-135.0,-14.0,-0.05,1.0,0.0,0.0,false
Jun 4 2024 10:31:34:710 AM,41378.507812,-50135.757812,4869.370117,1.0,-3.0,-1.0,169.981003,1281.904053,-63.350002,3.848,205.0,-176.0,-14.0,-0.04,1.0,0.0,0.0,false
Jun 4 2024 10:31:34:815 AM,41517.597656,-50144.1875,4869.299805,1.0,-4.0,-1.0,170.055008,1303.802002,-86.362007,-3.23,219.0,-230.0,-71.0,-0.03,1.0,0.0,0.0,false
Jun 4 2024 10:31:34:916 AM,41644.117188,-50153.328125,4868.830078,0.0,-5.0,-1.0,170.520004,1323.014038,-104.035004,-4.589,192.0,-177.0,-14.0,-0.02,1.0,0.0,0.0,false
Jun 4 2024 10:31:35:11 AM,41774.917969,-50164.019531,4868.189941,0.0,-5.0,-1.0,171.161011,1342.120117,-114.638008,-10.722,191.0,-106.0,-61.0,0.0,1.0,0.0,0.0,false
Jun 4 2024 10:31:35:119 AM,41923.847656,-50176.078125,4867.889648,1.0,-5.0,-2.0,171.460007,1359.170044,-121.084007,17.342001,170.0,-64.0,281.0,0.02,1.0,0.0,0.0,false
Jun 4 2024 10:31:35:206 AM,42048.179688,-50186.789062,4871.919922,4.0,-5.0,-1.0,175.490005,1371.213013,-108.568008,45.760002,120.0,125.0,284.0,0.03,1.0,0.0,0.0,false
Jun 4 2024 10:31:35:312 AM,42196.300781,-50197.769531,4880.859863,6.0,-4.0,-1.0,184.429016,1376.89209,-97.082008,130.185013,57.0,115.0,844.0,0.04,1.0,0.0,0.0,false
