,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 31 2024 12:36:11:80 PM,37602.488281,-49438.46875,4911.370117,-3.0,0.0,2.0,111.711006,0.295,0.611,3.142,-1.0,-4.0,-16.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:179 PM,37602.507812,-49438.519531,4911.639648,-3.0,0.0,2.0,111.989006,0.198,0.167,1.989,-1.0,-4.0,-12.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:275 PM,37602.519531,-49438.539062,4911.810059,-3.0,0.0,2.0,112.153008,0.132,0.159,1.105,-1.0,0.0,-9.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:382 PM,37602.507812,-49438.589844,4911.889648,-3.0,0.0,2.0,112.240005,0.047,-0.083,0.442,-1.0,-2.0,-7.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:480 PM,37602.507812,-49438.628906,4911.939941,-3.0,0.0,2.0,112.290009,0.065,-0.371,0.597,0.0,-3.0,2.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:577 PM,37602.507812,-49438.660156,4911.989746,-3.0,0.0,2.0,112.339005,0.068,-0.146,0.55,0.0,2.0,0.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:673 PM,37602.507812,-49438.648438,4912.040039,-3.0,0.0,2.0,112.381004,0.054,-0.063,0.44,0.0,1.0,-1.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:780 PM,37602.507812,-49438.648438,4912.069824,-3.0,0.0,2.0,112.415009,0.032,-0.018,0.327,0.0,0.0,-1.0,-0.02,0.0,0.0,0.0,true
May 31 2024 12:36:11:878 PM,37602.507812,-49438.648438,4912.089844,-3.0,0.0,2.0,112.432007,0.007,-0.074,-0.07,0.0,-1.0,-4.0,-0.03,0.03,0.0,0.0,true
May 31 2024 12:36:11:978 PM,37602.589844,-49438.660156,4912.100098,-3.0,0.0,2.0,112.446007,2.69,-0.132,-0.19,27.0,-1.0,-1.0,-0.04,0.13,0.0,0.0,true
May 31 2024 12:36:12:78 PM,37603.21875,-49438.707031,4912.080078,-3.0,0.0,2.0,112.462006,6.645,-0.387,-0.153,40.0,-3.0,0.0,-0.05,0.25,0.0,0.0,true
May 31 2024 12:36:12:180 PM,37604.148438,-49438.769531,4912.040039,-3.0,0.0,2.0,112.507004,9.336,-0.439,-0.593,27.0,-1.0,-4.0,-0.06,0.43,0.0,0.0,true
May 31 2024 12:36:12:271 PM,37605.300781,-49438.839844,4911.97998,-3.0,0.0,2.0,112.568008,14.218,-0.659,-0.591,49.0,-2.0,0.0,-0.06,0.7,0.0,0.0,true
May 31 2024 12:36:12:379 PM,37608.0,-49438.96875,4911.859863,-3.0,0.0,2.0,112.687004,35.121002,-1.164,-1.562,209.0,-5.0,-10.0,-0.07,0.84,0.0,0.0,true
May 31 2024 12:36:12:483 PM,37613.519531,-49439.1875,4911.589844,-3.0,0.0,3.0,112.957008,63.537003,-1.941,-3.743,284.0,-8.0,-22.0,-0.07,0.89,0.0,0.0,true
May 31 2024 12:36:12:576 PM,37621.679688,-49439.4375,4911.179688,-2.0,0.0,3.0,113.367004,99.299004,-2.539,-5.427,358.0,-6.0,-17.0,-0.06,0.95,0.0,0.0,true
May 31 2024 12:36:12:678 PM,37634.847656,-49439.738281,4910.540039,-2.0,0.0,3.0,114.009003,143.001007,-3.01,-8.05,437.0,-5.0,-26.0,-0.03,1.0,0.0,0.0,true
May 31 2024 12:36:12:785 PM,37653.007812,-49440.050781,4909.620117,-2.0,-1.0,2.0,114.924004,185.423004,-3.02,-9.612,424.0,0.0,-16.0,-0.01,1.0,0.0,0.0,true
May 31 2024 12:36:12:871 PM,37670.980469,-49440.300781,4908.679688,-2.0,-1.0,2.0,115.866005,219.004013,-3.023,-11.838,336.0,0.0,-22.0,-0.01,1.0,0.0,0.0,true
May 31 2024 12:36:12:974 PM,37695.75,-49440.679688,4907.399902,-2.0,-1.0,2.0,117.150009,258.179016,-4.201,-13.206,392.0,-12.0,-14.0,-0.02,1.0,0.0,0.0,true
May 31 2024 12:36:13:86 PM,37727.128906,-49441.539062,4905.759766,-2.0,-1.0,3.0,118.784004,300.526001,-8.08,-16.475,423.0,-39.0,-33.0,-0.06,1.0,0.0,0.0,true
May 31 2024 12:36:13:179 PM,37755.828125,-49442.839844,4904.279785,-1.0,-1.0,3.0,120.270004,333.864014,-13.922001,-17.566,333.0,-58.0,-11.0,-0.09,0.98,0.0,0.0,true
May 31 2024 12:36:13:271 PM,37789.847656,-49445.019531,4902.370117,-2.0,-2.0,3.0,122.179008,369.208008,-20.692001,-20.373001,353.0,-68.0,-28.0,-0.12,0.95,0.0,0.0,true
May 31 2024 12:36:13:370 PM,37828.679688,-49448.148438,4900.399902,-2.0,-3.0,3.0,124.146004,404.163025,-32.097,-19.284,350.0,-114.0,11.0,-0.14,0.93,0.0,0.0,true
May 31 2024 12:36:13:474 PM,37871.828125,-49452.648438,4898.449707,-2.0,-4.0,3.0,126.095009,437.859009,-45.954002,-20.246,337.0,-139.0,-10.0,-0.17,0.92,0.0,0.0,true
May 31 2024 12:36:13:575 PM,37917.667969,-49458.628906,4896.419922,-1.0,-5.0,4.0,128.129013,469.442017,-60.116001,-21.390001,316.0,-142.0,-11.0,-0.18,0.92,0.0,0.0,true
May 31 2024 12:36:13:677 PM,37968.019531,-49466.359375,4894.189941,-1.0,-6.0,4.0,130.360001,500.419037,-75.532005,-22.02,310.0,-154.0,-6.0,-0.17,0.92,0.0,0.0,true
May 31 2024 12:36:13:778 PM,38019.71875,-49475.359375,4891.949707,-1.0,-8.0,4.0,132.597,529.299011,-90.248001,-22.702002,289.0,-147.0,-7.0,-0.16,0.92,0.0,0.0,true
May 31 2024 12:36:13:882 PM,38077.167969,-49486.148438,4889.659668,-1.0,-9.0,4.0,134.884003,558.883057,-106.074005,-21.583,296.0,-158.0,11.0,-0.13,0.92,0.0,0.0,true
May 31 2024 12:36:13:978 PM,38131.429688,-49497.269531,4887.669922,-1.0,-10.0,4.0,136.876007,584.04303,-120.996002,-21.287001,252.0,-149.0,3.0,-0.12,0.92,0.0,0.0,true
May 31 2024 12:36:14:76 PM,38190.640625,-49510.539062,4885.600098,-1.0,-12.0,4.0,138.94101,608.827026,-138.261002,-20.853001,248.0,-173.0,4.0,-0.12,0.92,0.0,0.0,true
May 31 2024 12:36:14:177 PM,38252.667969,-49525.679688,4883.569824,-1.0,-13.0,4.0,140.974014,632.745056,-156.070007,-20.390001,239.0,-178.0,5.0,-0.11,0.92,0.0,0.0,true
May 31 2024 12:36:14:276 PM,38315.988281,-49542.128906,4881.600098,-1.0,-14.0,4.0,142.942001,637.420044,-167.935013,-19.273001,47.0,-119.0,11.0,-0.09,0.92,0.0,0.0,true
May 31 2024 12:36:14:371 PM,38376.6875,-49558.839844,4879.830078,-1.0,-15.0,4.0,144.714005,636.334045,-177.492004,-17.483002,-11.0,-96.0,18.0,-0.08,0.92,0.0,0.0,true
May 31 2024 12:36:14:476 PM,38442.269531,-49577.609375,4878.060059,-1.0,-16.0,4.0,146.489014,636.052002,-184.674011,-16.382,-3.0,-72.0,11.0,-0.05,0.92,0.0,0.0,true
May 31 2024 12:36:14:577 PM,38505.738281,-49596.160156,4876.399902,-1.0,-16.0,4.0,148.150009,636.162048,-189.715012,-16.219,1.0,-50.0,2.0,-0.03,0.92,0.0,0.0,true
May 31 2024 12:36:14:672 PM,38566.730469,-49614.199219,4874.870117,-1.0,-16.0,4.0,149.681,637.035034,-191.727005,-15.313001,9.0,-20.0,9.0,-0.01,0.92,0.0,0.0,true
May 31 2024 12:36:14:778 PM,38637.128906,-49634.878906,4873.25,-1.0,-17.0,4.0,151.297012,672.594055,-201.018005,-15.221001,356.0,-93.0,1.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:14:877 PM,38705.589844,-49654.757812,4871.810059,0.0,-16.0,3.0,152.731003,710.530029,-210.036011,-15.225,379.0,-90.0,0.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:14:986 PM,38786.699219,-49677.949219,4870.080078,0.0,-16.0,3.0,154.461014,747.255066,-218.045013,-16.198,367.0,-80.0,-10.0,0.02,0.92,0.0,0.0,true
May 31 2024 12:36:15:82 PM,38860.007812,-49698.609375,4868.560059,0.0,-16.0,3.0,155.985001,775.614014,-223.161011,-15.906001,284.0,-51.0,3.0,0.02,0.92,0.0,0.0,true
May 31 2024 12:36:15:176 PM,38933.738281,-49719.140625,4867.129883,0.0,-16.0,2.0,157.417007,801.157043,-227.044006,-15.229001,255.0,-39.0,7.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:15:279 PM,39019.328125,-49742.699219,4865.589844,0.0,-16.0,2.0,158.959015,827.882019,-231.484009,-14.271001,267.0,-44.0,10.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:15:384 PM,39107.480469,-49766.71875,4864.189941,0.0,-15.0,2.0,160.361008,853.128052,-235.796005,-12.973001,252.0,-43.0,13.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:15:477 PM,39189.257812,-49788.777344,4863.009766,0.0,-15.0,2.0,161.540009,875.074036,-239.514008,-12.150001,219.0,-37.0,8.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:15:583 PM,39283.167969,-49813.859375,4861.850098,0.0,-15.0,1.0,162.700012,898.871033,-243.405014,-10.363001,238.0,-39.0,18.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:15:672 PM,39364.519531,-49835.367188,4860.97998,0.0,-15.0,1.0,163.56601,918.492065,-246.699005,-9.208,196.0,-33.0,12.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:15:775 PM,39460.359375,-49860.558594,4860.149902,1.0,-15.0,1.0,164.401001,940.593018,-250.298019,-7.364,221.0,-36.0,18.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:15:871 PM,39552.007812,-49884.558594,4859.569824,1.0,-15.0,1.0,164.975006,960.663025,-254.11702,-5.545,201.0,-38.0,18.0,0.0,0.92,0.0,0.0,true
May 31 2024 12:36:15:971 PM,39649.960938,-49910.058594,4859.219727,1.0,-15.0,1.0,165.328003,981.032043,-258.346008,-2.179,204.0,-42.0,34.0,0.01,0.92,0.0,0.0,true
May 31 2024 12:36:16:83 PM,39761.539062,-49938.800781,4859.120117,1.0,-14.0,0.0,165.422012,1004.106018,-259.557007,0.228,231.0,-12.0,24.0,0.02,0.92,0.0,0.0,true
May 31 2024 12:36:16:172 PM,39851.75,-49961.328125,4859.290039,1.0,-14.0,0.0,165.590012,1023.048035,-256.09201,2.523,189.0,35.0,23.0,0.04,0.92,0.0,0.0,true
May 31 2024 12:36:16:273 PM,39957.109375,-49986.277344,4859.759766,1.0,-13.0,0.0,166.056015,1045.130005,-247.836014,5.58,221.0,83.0,31.0,0.06,0.92,0.0,0.0,true
May 31 2024 12:36:16:380 PM,40070.890625,-50011.238281,4860.459961,1.0,-12.0,-1.0,166.757004,1069.162109,-233.387009,7.047,240.0,144.0,15.0,0.07,0.92,0.0,0.0,true
May 31 2024 12:36:16:480 PM,40178.339844,-50032.679688,4861.27002,1.0,-11.0,-1.0,167.569016,1091.476074,-216.081009,8.6,223.0,173.0,16.0,0.07,0.92,0.0,0.0,true
May 31 2024 12:36:16:580 PM,40287.027344,-50052.078125,4862.109863,1.0,-10.0,-1.0,168.41301,1113.348022,-197.755005,8.458,219.0,183.0,-1.0,0.07,0.92,0.0,0.0,true
May 31 2024 12:36:16:677 PM,40397.027344,-50069.488281,4862.989746,1.0,-9.0,-1.0,169.292007,1134.752075,-176.87001,9.452001,214.0,209.0,10.0,0.07,0.92,0.0,0.0,true
May 31 2024 12:36:16:786 PM,40521.769531,-50086.359375,4864.0,1.0,-7.0,-2.0,170.298004,1157.887085,-153.888,8.583,231.0,230.0,-9.0,0.07,0.92,0.0,0.0,false
May 31 2024 12:36:16:886 PM,40639.21875,-50099.699219,4864.889648,1.0,-6.0,-2.0,171.190002,1178.665039,-130.637009,8.820001,208.0,233.0,2.0,0.07,0.92,0.0,0.0,true
May 31 2024 12:36:16:983 PM,40756.890625,-50110.488281,4865.790039,1.0,-5.0,-3.0,172.09201,1198.502075,-107.400002,8.763,198.0,232.0,-1.0,0.07,0.92,0.0,0.0,true
May 31 2024 12:36:17:71 PM,40864.089844,-50118.277344,4866.589844,1.0,-4.0,-3.0,172.883011,1215.835083,-85.217003,8.73,173.0,222.0,0.0,0.06,0.92,0.0,0.0,false
May 31 2024 12:36:17:177 PM,40992.667969,-50125.25,4867.449707,1.0,-3.0,-3.0,173.748001,1235.751099,-61.655003,8.131001,199.0,236.0,-6.0,0.05,0.92,0.0,0.0,false
May 31 2024 12:36:17:288 PM,41129.507812,-50130.109375,4868.319824,1.0,-1.0,-3.0,174.615005,1255.894043,-36.613003,7.038,201.0,250.0,-11.0,0.05,0.92,0.0,0.0,false
May 31 2024 12:36:17:380 PM,41247.917969,-50132.167969,4868.879883,1.0,-1.0,-3.0,175.178009,1272.623047,-15.623001,5.733,167.0,210.0,-13.0,0.05,0.92,0.0,0.0,false
May 31 2024 12:36:17:480 PM,41374.578125,-50132.230469,4869.469727,1.0,0.0,-3.0,175.763016,1289.745117,6.032,5.812,171.0,217.0,1.0,0.05,0.92,0.0,0.0,false
May 31 2024 12:36:17:579 PM,41503.480469,-50130.167969,4869.75,1.0,1.0,-3.0,176.043015,1307.054077,24.668001,0.7,173.0,186.0,-51.0,0.04,0.94,0.0,0.0,false
May 31 2024 12:36:17:673 PM,41627.347656,-50126.578125,4869.649902,1.0,2.0,-3.0,176.142014,1323.694092,39.746002,-0.939,166.0,151.0,-16.0,0.03,0.95,0.0,0.0,false
May 31 2024 12:36:17:780 PM,41770.179688,-50121.140625,4869.409668,1.0,3.0,-4.0,176.376007,1340.129028,52.991001,-2.496,164.0,132.0,-16.0,0.01,0.95,0.0,0.0,false
May 31 2024 12:36:17:882 PM,41906.019531,-50115.429688,4869.330078,1.0,3.0,-3.0,176.462006,1334.952026,62.813004,9.644,-52.0,98.0,121.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:17:973 PM,42030.519531,-50111.847656,4873.489746,3.0,3.0,-2.0,180.628006,1328.596069,51.229004,37.162003,-64.0,-116.0,275.0,-0.01,0.96,0.0,0.0,false
May 31 2024 12:36:18:72 PM,42166.148438,-50108.007812,4879.489746,6.0,3.0,-1.0,186.628006,1318.572021,54.815002,63.369003,-100.0,36.0,262.0,-0.01,0.96,0.0,0.0,false
May 31 2024 12:36:18:181 PM,42305.339844,-50103.148438,4888.949707,4.0,2.0,-1.0,196.091003,1305.945068,58.689003,93.920006,-126.0,39.0,306.0,-0.01,0.96,0.0,0.0,false
May 31 2024 12:36:18:286 PM,42437.757812,-50098.167969,4897.77002,2.0,2.0,0.0,204.905014,1302.848022,54.326004,79.303001,-31.0,-44.0,-146.0,-0.01,0.96,0.0,0.0,false
May 31 2024 12:36:18:379 PM,42560.890625,-50093.457031,4902.179688,1.0,2.0,0.0,209.315002,1321.766113,52.156002,34.215,189.0,-22.0,-451.0,-0.01,0.96,0.0,0.0,true
May 31 2024 12:36:18:473 PM,42685.210938,-50089.097656,4904.25,1.0,2.0,0.0,211.383011,1339.299072,49.839001,13.192,175.0,-23.0,-210.0,-0.01,0.96,0.0,0.0,true
May 31 2024 12:36:18:572 PM,42819.128906,-50084.578125,4904.850098,0.0,2.0,0.0,211.989014,1357.962036,45.789001,4.971,187.0,-41.0,-82.0,-0.01,0.96,0.0,0.0,true
May 31 2024 12:36:18:676 PM,42959.078125,-50080.359375,4904.569824,0.0,2.0,1.0,212.268005,1377.387085,45.336002,-10.676001,194.0,-5.0,-156.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:18:780 PM,43106.0,-50076.21875,4902.600098,0.0,2.0,1.0,214.242004,1397.032104,44.551003,-28.135002,196.0,-8.0,-175.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:18:870 PM,43229.9375,-50072.777344,4897.97998,-2.0,2.0,1.0,218.858017,1414.061035,46.646004,-61.926003,170.0,21.0,-338.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:18:980 PM,43381.527344,-50068.148438,4890.199707,-4.0,2.0,1.0,226.642014,1436.061035,42.887001,-73.731003,220.0,-38.0,-118.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:19:78 PM,43525.269531,-50063.808594,4881.409668,-3.0,2.0,1.0,235.431015,1452.435059,40.676003,-97.231003,164.0,-22.0,-235.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:19:180 PM,43678.117188,-50057.777344,4873.469727,0.0,2.0,0.0,243.371017,1471.503052,25.464001,-63.937004,191.0,-152.0,333.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:19:284 PM,43833.199219,-50054.007812,4871.129883,1.0,2.0,-1.0,245.712006,1489.229126,24.481001,-0.585,177.0,-10.0,634.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:19:380 PM,43976.230469,-50051.140625,4871.379883,1.0,1.0,-1.0,245.962006,1506.30603,27.428001,3.542,171.0,29.0,41.0,-0.01,0.96,0.0,0.0,false
May 31 2024 12:36:19:475 PM,44121.527344,-50048.507812,4871.389648,0.0,1.0,-1.0,245.975006,1523.529053,28.749001,-1.644,172.0,13.0,-52.0,-0.01,0.96,0.0,0.0,false
May 31 2024 12:36:19:582 PM,44285.1875,-50045.949219,4870.689941,0.0,1.0,-1.0,246.678009,1542.760132,25.931002,-9.675,192.0,-28.0,-80.0,-0.02,0.96,0.0,0.0,false
May 31 2024 12:36:19:672 PM,44423.46875,-50044.398438,4869.439941,0.0,1.0,-1.0,247.92601,1558.834106,20.730001,-16.154001,161.0,-52.0,-65.0,-0.02,0.96,0.0,0.0,false
May 31 2024 12:36:19:777 PM,44587.320312,-50043.539062,4867.399902,0.0,0.0,0.0,249.965012,1577.637085,10.367001,-20.956001,188.0,-104.0,-48.0,-0.03,0.96,0.0,0.0,false
May 31 2024 12:36:19:873 PM,44741.808594,-50043.980469,4865.100098,0.0,0.0,0.0,252.263016,1595.059082,-2.837,-25.259001,174.0,-132.0,-43.0,-0.03,0.96,0.0,0.0,false
May 31 2024 12:36:19:981 PM,44915.917969,-50046.148438,4862.159668,0.0,-1.0,0.0,255.208008,1614.262085,-20.694,-28.186001,192.0,-179.0,-29.0,-0.03,0.96,0.0,0.0,false
May 31 2024 12:36:20:82 PM,45077.667969,-50049.96875,4859.199707,0.0,-2.0,1.0,258.164001,1631.665039,-38.828003,-31.142002,174.0,-181.0,-30.0,-0.03,0.96,0.0,0.0,false
May 31 2024 12:36:20:182 PM,45242.527344,-50055.597656,4856.009766,0.0,-3.0,1.0,261.35202,1648.864136,-58.838001,-32.106003,172.0,-200.0,-10.0,-0.03,0.96,0.0,0.0,false
May 31 2024 12:36:20:274 PM,45395.777344,-50062.558594,4852.969727,0.0,-3.0,1.0,264.393005,1664.420044,-77.786003,-32.904003,156.0,-189.0,-8.0,-0.03,0.96,0.0,0.0,false
May 31 2024 12:36:20:382 PM,45575.9375,-50072.789062,4849.379883,0.0,-4.0,2.0,267.981018,1682.192139,-99.879005,-34.014,178.0,-221.0,-11.0,-0.03,0.96,0.0,0.0,false
May 31 2024 12:36:20:481 PM,45743.167969,-50084.039062,4846.040039,0.0,-4.0,2.0,271.328003,1698.314087,-119.576004,-33.681,161.0,-197.0,3.0,-0.02,0.96,0.0,0.0,false
May 31 2024 12:36:20:587 PM,45924.609375,-50097.949219,4842.419922,0.0,-5.0,2.0,274.945007,1715.667114,-137.238007,-34.148003,174.0,-177.0,-5.0,-0.01,0.96,0.0,0.0,false
May 31 2024 12:36:20:678 PM,46082.160156,-50111.058594,4839.330078,0.0,-5.0,2.0,278.039001,1730.689087,-149.271011,-33.576,150.0,-120.0,6.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:20:772 PM,46243.390625,-50125.128906,4836.25,0.0,-5.0,2.0,281.113007,1746.106079,-158.008011,-32.812,154.0,-87.0,8.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:20:882 PM,46439.097656,-50142.808594,4832.620117,0.0,-5.0,1.0,284.748016,1764.794067,-165.181015,-32.401001,187.0,-72.0,4.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:20:973 PM,46600.070312,-50157.617188,4829.679688,0.0,-5.0,1.0,287.685028,1780.133057,-168.544006,-32.244003,153.0,-34.0,2.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:21:78 PM,46788.230469,-50175.078125,4826.290039,0.0,-5.0,1.0,291.076019,1792.345093,-170.16301,-32.065002,122.0,-16.0,2.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:21:186 PM,46979.378906,-50192.859375,4822.850098,0.0,-5.0,1.0,294.517029,1791.34314,-169.595001,-31.685001,-10.0,6.0,4.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:21:287 PM,47158.070312,-50209.488281,4819.669922,-1.0,-5.0,0.0,297.690002,1790.355103,-168.700012,-31.295002,-10.0,9.0,4.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:21:380 PM,47327.980469,-50225.269531,4816.699707,-1.0,-5.0,0.0,300.661011,1789.395142,-167.88501,-30.915001,-10.0,8.0,4.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:21:488 PM,47516.457031,-50242.75,4813.459961,-1.0,-5.0,0.0,303.909027,1788.309082,-166.99501,-30.499001,-11.0,9.0,4.0,0.0,0.96,0.0,0.0,false
May 31 2024 12:36:21:572 PM,47670.589844,-50257.007812,4810.839844,-1.0,-5.0,0.0,306.528015,1791.523071,-166.851013,-30.280001,32.0,1.0,2.0,0.0,0.97,0.0,0.0,false
May 31 2024 12:36:21:677 PM,47859.640625,-50274.507812,4807.689941,-1.0,-5.0,0.0,309.672028,1810.171143,-168.187012,-30.295002,186.0,-13.0,0.0,0.0,0.98,0.0,0.0,false
May 31 2024 12:36:21:775 PM,48035.207031,-50290.75,4804.799805,-1.0,-5.0,0.0,312.562012,1826.189087,-169.469009,-30.265001,160.0,-13.0,0.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:21:873 PM,48219.6875,-50307.808594,4801.790039,0.0,-5.0,0.0,315.580017,1842.19104,-170.855011,-30.225002,160.0,-14.0,0.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:21:989 PM,48432.347656,-50327.5,4798.330078,0.0,-5.0,0.0,319.032013,1859.980103,-172.518005,-30.183001,178.0,-17.0,0.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:22:83 PM,48609.179688,-50343.890625,4795.489746,0.0,-5.0,0.0,321.877014,1874.379028,-173.929001,-30.133001,144.0,-14.0,0.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:22:179 PM,48789.769531,-50360.628906,4792.609863,0.0,-5.0,0.0,324.759003,1888.804077,-175.384003,-30.048002,144.0,-15.0,1.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:22:280 PM,48982.058594,-50378.5,4789.569824,0.0,-5.0,0.0,327.799011,1903.891113,-177.056015,-29.994001,151.0,-17.0,1.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:22:375 PM,49162.777344,-50395.339844,4786.739746,0.0,-5.0,0.0,330.627014,1917.841064,-178.80101,-29.925001,139.0,-17.0,1.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:22:478 PM,49362.457031,-50414.007812,4783.640137,0.0,-5.0,0.0,333.723022,1933.024048,-180.850006,-29.874001,152.0,-20.0,1.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:22:580 PM,49561.609375,-50432.71875,4780.589844,0.0,-5.0,0.0,336.776001,1947.939087,-183.050003,-29.744001,149.0,-22.0,1.0,0.0,0.99,0.0,0.0,false
May 31 2024 12:36:22:686 PM,49766.347656,-50452.039062,4777.489746,0.0,-5.0,0.0,339.876007,1963.053101,-185.411011,-29.548002,151.0,-24.0,2.0,0.0,0.99,0.0,0.0,false
