,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 5 2024 9:30:16:553 AM,37606.070312,-49438.230469,5012.199707,0.0,0.0,0.0,0.0,0.0,0.0,-138.539001,0.0,0.0,-1385.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:16:554 AM,37606.070312,-49438.230469,5012.199707,0.0,0.0,0.0,0.0,0.0,0.0,-138.539001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:16:554 AM,37606.070312,-49438.230469,5012.199707,0.0,0.0,0.0,0.0,0.0,0.0,-138.539001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:16:760 AM,37606.070312,-49438.230469,4992.639648,0.0,0.0,0.0,19.560001,0.0,0.0,-236.343018,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:16:760 AM,37606.070312,-49438.230469,4992.639648,0.0,0.0,0.0,19.560001,0.0,0.0,-236.343018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:16:863 AM,37606.070312,-49438.230469,4962.139648,0.0,0.0,0.0,50.059002,0.0,0.0,-338.209015,0.0,0.0,-1019.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:16:954 AM,37605.148438,-49438.128906,4929.169922,-1.0,0.0,1.0,83.037003,-33.939003,-0.621,-314.192017,-339.0,-6.0,240.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:45 AM,37603.148438,-49437.917969,4912.540039,-3.0,0.0,2.0,99.664001,-14.473001,1.933,-101.017006,195.0,26.0,2132.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:148 AM,37602.550781,-49437.828125,4907.859863,-3.0,0.0,2.0,104.347008,-1.461,-0.371,-8.463,130.0,-23.0,926.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:265 AM,37602.628906,-49437.898438,4908.359863,-3.0,0.0,2.0,104.852005,1.244,-0.827,9.258,27.0,-5.0,177.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:365 AM,37602.75,-49437.96875,4909.429688,-3.0,0.0,2.0,105.924004,1.251,-0.759,10.195001,0.0,1.0,9.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:453 AM,37602.828125,-49438.019531,4910.27002,-3.0,0.0,2.0,106.760002,0.961,-0.607,8.358001,-3.0,2.0,-18.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:563 AM,37602.910156,-49438.078125,4911.0,-3.0,0.0,2.0,107.493004,0.624,-0.525,5.541,-3.0,1.0,-28.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:645 AM,37602.9375,-49438.109375,4911.379883,-3.0,0.0,2.0,107.871002,0.435,-0.456,3.915,-2.0,1.0,-16.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:755 AM,37602.980469,-49438.160156,4911.709961,-3.0,0.0,2.0,108.199005,0.267,-0.415,2.33,-2.0,0.0,-16.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:880 AM,37603.019531,-49438.21875,4911.899902,-3.0,0.0,2.0,108.389008,0.15,-0.462,1.004,-1.0,0.0,-13.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:17:945 AM,37603.019531,-49438.238281,4911.97998,-3.0,0.0,2.0,108.469002,0.108,-0.147,1.209,0.0,3.0,2.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:45 AM,37603.019531,-49438.238281,4912.060059,-3.0,0.0,2.0,108.553001,0.075,-0.031,0.735,0.0,1.0,-5.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:167 AM,37603.019531,-49438.238281,4912.089844,-3.0,0.0,2.0,108.582008,0.051,0.067,0.359,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:266 AM,37603.019531,-49438.238281,4912.109863,-3.0,0.0,2.0,108.605003,0.049,0.024,0.424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:350 AM,37603.019531,-49438.238281,4912.139648,-3.0,0.0,2.0,108.631004,0.037,0.011,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:455 AM,37603.019531,-49438.238281,4912.159668,-3.0,0.0,2.0,108.655006,0.025,0.004,0.096,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:560 AM,37603.019531,-49438.238281,4912.169922,-3.0,0.0,2.0,108.659004,0.013,0.022,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:644 AM,37603.019531,-49438.238281,4912.159668,-3.0,0.0,2.0,108.668007,-0.004,0.06,-0.391,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:761 AM,37603.019531,-49438.25,4912.169922,-3.0,0.0,2.0,108.684006,0.012,0.011,-0.094,0.0,0.0,3.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:18:861 AM,37603.019531,-49438.25,4912.199707,-3.0,0.0,2.0,108.707008,0.024,-0.028,0.148,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 5 2024 9:30:19:54 AM,37603.019531,-49438.25,4912.189941,-3.0,0.0,2.0,108.709007,-0.015,0.039,-0.369,0.0,1.0,-5.0,0.0,0.0,0.0,0.0,true
