,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 22 2024 11:15:31:964 AM,37602.609375,-49438.308594,4908.879883,-3.0,0.0,2.0,106.743004,0.588,1.9,10.266001,9.0,10.0,47.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:66 AM,37602.667969,-49438.390625,4909.859863,-3.0,0.0,2.0,107.727005,0.648,1.712,8.899,1.0,-2.0,-14.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:169 AM,37602.710938,-49438.449219,4910.639648,-3.0,0.0,2.0,108.508003,0.502,1.132,6.257,-1.0,-6.0,-26.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:272 AM,37602.71875,-49438.507812,4911.159668,-3.0,0.0,2.0,109.020004,0.357,0.66,4.112,-1.0,-5.0,-21.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:365 AM,37602.738281,-49438.550781,4911.469727,-3.0,0.0,2.0,109.337006,0.234,0.328,2.784,-1.0,-3.0,-13.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:467 AM,37602.757812,-49438.597656,4911.689941,-3.0,0.0,2.0,109.558006,0.167,-0.007,1.7,-1.0,-3.0,-11.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:566 AM,37602.75,-49438.628906,4911.830078,-3.0,0.0,2.0,109.690002,0.13,-0.179,1.095,0.0,-2.0,-6.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:666 AM,37602.738281,-49438.679688,4911.879883,-3.0,0.0,2.0,109.742004,0.05,-0.226,0.313,-1.0,0.0,-8.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:769 AM,37602.738281,-49438.730469,4911.919922,-3.0,0.0,2.0,109.778008,0.06,-0.315,0.444,0.0,-1.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:869 AM,37602.738281,-49438.738281,4911.959961,-3.0,0.0,2.0,109.820007,0.047,-0.11,0.436,0.0,2.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:32:971 AM,37602.738281,-49438.730469,4911.989746,-3.0,0.0,2.0,109.851006,0.027,-0.053,0.238,0.0,1.0,-2.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:67 AM,37602.738281,-49438.730469,4912.009766,-3.0,0.0,2.0,109.869003,0.01,-0.028,0.061,0.0,0.0,-2.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:165 AM,37602.738281,-49438.71875,4912.02002,-3.0,0.0,2.0,109.880005,0.016,-0.065,0.051,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:260 AM,37602.738281,-49438.71875,4912.029785,-3.0,0.0,2.0,109.897003,0.021,-0.056,0.156,0.0,0.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:367 AM,37602.738281,-49438.71875,4912.049805,-3.0,0.0,2.0,109.909004,0.03,-0.039,0.132,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:465 AM,37602.738281,-49438.707031,4912.049805,-3.0,0.0,2.0,109.918007,0.012,-0.016,0.024,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:563 AM,37602.738281,-49438.707031,4912.060059,-3.0,0.0,2.0,109.923004,0.025,-0.053,0.123,0.0,0.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:660 AM,37602.738281,-49438.699219,4912.060059,-3.0,0.0,2.0,109.928009,0.011,-0.034,-0.008,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:763 AM,37602.738281,-49438.699219,4912.069824,-3.0,0.0,2.0,109.929008,0.019,-0.031,0.071,0.0,0.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:869 AM,37602.738281,-49438.699219,4912.069824,-3.0,0.0,2.0,109.937004,0.0,0.0,0.0,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:33:965 AM,37602.738281,-49438.699219,4912.069824,-3.0,0.0,2.0,109.938004,0.017,-0.035,0.035,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:65 AM,37602.738281,-49438.6875,4912.069824,-3.0,0.0,2.0,109.938004,0.021,-0.02,0.014,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:162 AM,37602.738281,-49438.6875,4912.080078,-3.0,0.0,2.0,109.940002,0.023,-0.023,0.048,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:268 AM,37602.738281,-49438.6875,4912.080078,-3.0,0.0,2.0,109.941002,0.007,-0.051,-0.063,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:368 AM,37602.738281,-49438.6875,4912.080078,-3.0,0.0,2.0,109.944008,0.016,-0.03,0.006,0.0,0.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:466 AM,37602.738281,-49438.6875,4912.080078,-3.0,0.0,2.0,109.946007,0.009,-0.019,-0.022,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:565 AM,37602.738281,-49438.6875,4912.080078,-3.0,0.0,2.0,109.947006,0.009,-0.016,0.016,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:661 AM,37602.738281,-49438.6875,4912.080078,-3.0,0.0,2.0,109.950005,0.024,-0.04,0.07,0.0,0.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:760 AM,37602.738281,-49438.6875,4912.080078,-3.0,0.0,2.0,109.953003,0.013,-0.025,0.017,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:34:862 AM,37602.738281,-49438.6875,4912.069824,-3.0,0.0,2.0,109.957008,0.013,-0.051,-0.061,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
