,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 9:45:51:146 AM,37606.070312,-49438.230469,5016.02002,0.0,0.0,0.0,0.0,0.0,0.0,-110.070007,0.0,0.0,-1101.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:147 AM,37606.070312,-49438.230469,5016.02002,0.0,0.0,0.0,0.0,0.0,0.0,-110.070007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:147 AM,37606.070312,-49438.230469,5016.02002,0.0,0.0,0.0,0.0,0.0,0.0,-110.070007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:252 AM,37606.070312,-49438.230469,4992.109863,0.0,0.0,0.0,23.917002,0.0,0.0,-238.859009,0.0,0.0,-1288.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:320 AM,37606.070312,-49438.230469,4972.799805,0.0,0.0,0.0,43.219002,0.0,0.0,-306.373016,0.0,0.0,-675.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:429 AM,37605.378906,-49438.929688,4934.310059,0.0,0.0,1.0,81.709007,5.506,18.952002,-351.525024,55.0,190.0,-452.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:545 AM,37602.75,-49438.519531,4911.72998,-3.0,0.0,2.0,104.296005,4.578,11.035001,-92.286003,-9.0,-79.0,2592.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:642 AM,37602.328125,-49437.949219,4907.97998,-3.0,0.0,2.0,108.047005,-2.47,-0.048,-6.043,-70.0,-111.0,862.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:725 AM,37602.410156,-49438.007812,4908.259766,-3.0,0.0,2.0,108.331009,-0.022,1.856,7.773,24.0,19.0,138.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:841 AM,37602.488281,-49438.078125,4909.359863,-3.0,0.0,2.0,109.428001,0.634,2.017,9.858001,7.0,2.0,21.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:51:921 AM,37602.519531,-49438.128906,4910.120117,-3.0,0.0,2.0,110.188004,0.622,1.578,8.190001,0.0,-4.0,-17.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:30 AM,37602.550781,-49438.1875,4910.879883,-3.0,0.0,2.0,110.949005,0.446,1.008,5.548,-2.0,-6.0,-26.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:131 AM,37602.570312,-49438.238281,4911.330078,-3.0,0.0,2.0,111.399002,0.309,0.54,3.766,-1.0,-5.0,-18.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:224 AM,37602.589844,-49438.269531,4911.620117,-3.0,0.0,2.0,111.692009,0.201,0.219,1.992,-1.0,-3.0,-18.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:325 AM,37602.609375,-49438.320312,4911.790039,-3.0,0.0,2.0,111.863007,0.146,-0.184,1.247,-1.0,-4.0,-7.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:421 AM,37602.597656,-49438.347656,4911.919922,-3.0,0.0,2.0,111.993004,0.125,-0.198,1.364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:530 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,-1.0,2.0,-14.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:620 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:726 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:828 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:52:931 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:53:21 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:53:141 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:45:53:249 AM,37602.597656,-49438.359375,4911.97998,-3.0,0.0,2.0,112.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
