,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 20 2024 2:45:43:981 PM,38427.308594,-49502.660156,4918.859863,4.0,-7.0,26.0,286.460022,495.505035,-37.488003,32.457001,374.0,389.0,-199.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:81 PM,38478.039062,-49508.667969,4919.609863,4.0,-7.0,27.0,287.209015,502.415039,-59.202003,-32.760002,69.0,-217.0,-652.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:176 PM,38525.96875,-49514.480469,4914.120117,3.0,-7.0,27.0,292.69101,525.81604,-89.678001,-54.806004,234.0,-305.0,-220.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:276 PM,38578.070312,-49521.4375,4905.589844,2.0,-8.0,24.0,301.226013,546.723999,-128.005005,-69.423004,209.0,-383.0,-146.0,-0.02,1.0,0.0,true
May 20 2024 2:45:44:378 PM,38631.507812,-49532.660156,4898.669922,0.0,-9.0,22.0,308.146027,577.21405,-117.090004,-36.162003,305.0,109.0,333.0,-0.02,1.0,0.0,true
May 20 2024 2:45:44:478 PM,38685.527344,-49549.847656,4913.909668,-2.0,-11.0,31.0,323.386017,610.583008,-67.674004,48.159,334.0,494.0,843.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:576 PM,38746.019531,-49564.1875,4923.060059,-1.0,-12.0,38.0,332.536011,597.732056,-111.051003,-27.089001,-129.0,-434.0,-752.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:678 PM,38807.679688,-49577.25,4917.029785,1.0,-12.0,36.0,338.570007,578.959045,-154.408005,-63.609001,-188.0,-434.0,-365.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:777 PM,38865.828125,-49588.128906,4907.409668,1.0,-12.0,32.0,348.188019,571.041016,-186.687012,-58.584003,-79.0,-323.0,50.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:877 PM,38922.277344,-49601.339844,4896.509766,0.0,-13.0,26.0,359.086029,562.141052,-223.915009,-76.457001,-89.0,-372.0,-179.0,-0.02,1.0,0.0,false
May 20 2024 2:45:44:977 PM,38979.308594,-49615.117188,4883.049805,-1.0,-13.0,19.0,372.546021,553.58905,-259.738007,-103.429008,-86.0,-358.0,-270.0,-0.02,1.0,0.0,false
May 20 2024 2:45:45:77 PM,39037.339844,-49629.628906,4867.989746,-1.0,-14.0,10.0,387.608032,557.384033,-289.953003,-95.807007,38.0,-302.0,76.0,-0.02,1.0,0.0,false
May 20 2024 2:45:45:177 PM,39096.46875,-49648.019531,4861.889648,-1.0,-14.0,6.0,393.702026,582.374023,-212.045013,-29.346001,250.0,779.0,665.0,-0.02,1.0,0.0,false
May 20 2024 2:45:45:277 PM,39159.140625,-49665.359375,4859.899902,0.0,-14.0,4.0,395.699005,642.81604,-192.237015,-12.238001,604.0,198.0,171.0,-0.02,1.0,0.0,false
May 20 2024 2:45:45:377 PM,39227.417969,-49682.519531,4858.959961,0.0,-14.0,3.0,396.640015,693.672058,-174.88501,-7.836,509.0,174.0,44.0,0.98,1.0,0.0,false
May 20 2024 2:45:45:477 PM,39299.9375,-49695.308594,4858.139648,0.0,-12.0,2.0,397.455017,733.297058,-126.883003,-7.969,396.0,480.0,-1.0,0.98,1.0,0.0,false
May 20 2024 2:45:45:577 PM,39375.019531,-49700.738281,4857.419922,0.0,-7.0,1.0,398.179016,757.771057,-43.473003,-5.215,245.0,834.0,28.0,0.98,1.0,0.0,false
May 20 2024 2:45:45:677 PM,39450.320312,-49695.777344,4856.879883,0.0,0.0,-1.0,398.716034,759.02002,66.292,-4.094,12.0,1098.0,11.0,0.98,1.0,0.0,false
May 20 2024 2:45:45:777 PM,39523.519531,-49678.847656,4856.319824,-1.0,10.0,-2.0,399.275024,734.791016,191.478012,-3.347,-242.0,1252.0,7.0,0.98,1.0,0.0,false
May 20 2024 2:45:45:878 PM,39594.488281,-49651.097656,4855.339844,-1.0,19.0,-3.0,400.259033,722.457031,297.479004,-17.068001,-123.0,1060.0,-137.0,-1.02,1.0,0.0,false
May 20 2024 2:45:45:979 PM,39667.859375,-49616.507812,4853.080078,-1.0,25.0,-2.0,402.519012,731.235046,356.614014,-24.514002,88.0,591.0,-74.0,-1.02,1.0,0.0,false
May 20 2024 2:45:46:78 PM,39742.917969,-49582.117188,4850.819824,0.0,26.0,-1.0,404.776031,751.740051,359.642029,-21.956001,205.0,30.0,26.0,-1.02,1.0,0.0,false
May 20 2024 2:45:46:180 PM,39823.089844,-49551.019531,4849.069824,0.0,23.0,1.0,406.52301,783.437012,315.888,-15.577001,317.0,-438.0,64.0,-1.02,1.0,0.0,false
May 20 2024 2:45:46:280 PM,39905.339844,-49528.199219,4848.069824,0.0,17.0,4.0,407.522034,812.519043,236.706009,-9.641001,291.0,-792.0,59.0,-1.02,1.0,0.0,false
May 20 2024 2:45:46:376 PM,39984.597656,-49514.808594,4848.209961,0.0,10.0,5.0,407.660034,822.050049,132.513,9.467,95.0,-1042.0,191.0,-1.02,1.0,0.0,false
May 20 2024 2:45:46:484 PM,40069.980469,-49512.519531,4850.259766,1.0,-1.0,6.0,409.70401,808.193054,-1.298,20.299002,-139.0,-1338.0,108.0,-0.02,1.0,0.0,false
May 20 2024 2:45:46:584 PM,40150.839844,-49521.46875,4852.540039,1.0,-11.0,7.0,411.993011,813.074036,-101.539001,16.033001,49.0,-1002.0,-43.0,-0.02,1.0,0.0,false
May 20 2024 2:45:46:684 PM,40232.269531,-49536.757812,4854.169922,2.0,-17.0,7.0,413.621033,819.607056,-174.468002,17.021,65.0,-729.0,10.0,0.98,1.0,0.0,false
May 20 2024 2:45:46:777 PM,40308.539062,-49553.398438,4855.580078,2.0,-17.0,6.0,415.024017,810.975037,-190.706009,14.558001,-86.0,-162.0,-25.0,0.98,1.0,0.0,false
May 20 2024 2:45:46:877 PM,40390.269531,-49566.148438,4856.609863,2.0,-12.0,4.0,416.062012,804.396057,-137.557007,13.249001,-66.0,531.0,-13.0,0.98,1.0,0.0,false
May 20 2024 2:45:46:977 PM,40470.820312,-49569.019531,4857.560059,1.0,-5.0,2.0,417.009033,787.643066,-36.752003,11.666,-168.0,1008.0,-16.0,0.98,1.0,0.0,false
May 20 2024 2:45:47:80 PM,40549.570312,-49559.617188,4858.350098,1.0,4.0,-1.0,417.802032,750.101013,86.209007,6.413,-375.0,1230.0,-53.0,-0.02,1.0,0.0,false
May 20 2024 2:45:47:182 PM,40624.289062,-49542.828125,4859.889648,1.0,12.0,-2.0,419.335022,734.232056,175.244003,11.358001,-159.0,890.0,49.0,-0.02,1.0,0.0,false
May 20 2024 2:45:47:283 PM,40698.828125,-49524.128906,4860.609863,1.0,14.0,-1.0,420.061035,739.14502,191.446014,5.724,49.0,162.0,-56.0,-1.02,1.0,0.0,false
May 20 2024 2:45:47:378 PM,40770.347656,-49509.21875,4861.25,1.0,13.0,0.0,420.699005,752.89502,167.775009,7.018,138.0,-237.0,13.0,-1.02,1.0,0.0,false
May 20 2024 2:45:47:485 PM,40853.230469,-49496.699219,4862.359863,1.0,10.0,2.0,421.805023,775.522034,136.667007,11.348001,226.0,-311.0,43.0,-0.02,1.0,0.0,false
May 20 2024 2:45:47:577 PM,40926.347656,-49484.929688,4863.609863,2.0,9.0,2.0,423.060028,796.975037,130.806,13.505001,215.0,-59.0,22.0,-0.02,1.0,0.0,false
May 20 2024 2:45:47:677 PM,41007.820312,-49472.5,4865.109863,2.0,8.0,2.0,424.554016,821.192017,124.831009,14.611001,242.0,-60.0,11.0,-0.02,1.0,0.0,false
May 20 2024 2:45:47:777 PM,41091.4375,-49460.488281,4866.600098,2.0,8.0,3.0,426.045013,845.153015,122.248009,14.635,240.0,-26.0,0.0,-0.02,1.0,0.0,false
May 20 2024 2:45:47:877 PM,41177.25,-49448.480469,4868.279785,2.0,8.0,3.0,427.726013,869.554016,118.301003,18.633001,244.0,-39.0,40.0,-0.02,1.0,0.0,false
May 20 2024 2:45:47:977 PM,41265.507812,-49436.679688,4870.22998,2.0,7.0,2.0,429.683014,893.786072,114.832008,19.892,242.0,-35.0,13.0,-0.02,1.0,0.0,false
May 20 2024 2:45:48:77 PM,41356.027344,-49423.929688,4871.929688,2.0,8.0,2.0,431.375031,913.354065,135.697006,14.267001,196.0,209.0,-56.0,0.98,1.0,0.0,false
May 20 2024 2:45:48:177 PM,41447.269531,-49404.707031,4873.419922,2.0,11.0,1.0,432.863007,916.741028,195.822006,16.904001,34.0,601.0,26.0,0.98,1.0,0.0,false
May 20 2024 2:45:48:277 PM,41536.429688,-49376.488281,4875.330078,2.0,16.0,-1.0,434.77301,892.625061,293.473022,20.439001,-241.0,977.0,35.0,0.98,1.0,0.0,false
May 20 2024 2:45:48:377 PM,41619.789062,-49337.359375,4877.459961,1.0,25.0,-2.0,436.904022,831.391052,410.910034,21.628,-612.0,1174.0,12.0,0.98,1.0,0.0,false
May 20 2024 2:45:48:477 PM,41695.078125,-49286.738281,4879.949707,1.0,35.0,-3.0,439.39502,739.382019,534.157043,22.625002,-920.0,1232.0,10.0,0.98,1.0,0.0,false
May 20 2024 2:45:48:577 PM,41759.679688,-49225.507812,4882.009766,0.0,46.0,-4.0,441.456024,631.767029,641.538025,10.739,-1076.0,1074.0,-119.0,0.98,1.0,0.0,false
May 20 2024 2:45:48:677 PM,41813.96875,-49154.679688,4884.560059,1.0,56.0,-4.0,444.012024,495.399017,735.457031,21.625002,-1364.0,939.0,109.0,0.98,1.0,0.0,false
May 20 2024 2:45:48:777 PM,41854.320312,-49076.007812,4887.069824,2.0,67.0,-4.0,446.514008,373.608032,799.715027,14.813001,-1218.0,643.0,-68.0,-0.02,1.0,0.0,false
May 20 2024 2:45:48:877 PM,41885.890625,-48992.4375,4888.649902,3.0,76.0,-3.0,448.095032,290.987,854.87207,16.649,-826.0,552.0,18.0,-0.02,1.0,0.0,false
May 20 2024 2:45:48:977 PM,41913.097656,-48905.160156,4890.879883,3.0,80.0,-1.0,450.333008,221.321014,896.664062,20.622002,-697.0,418.0,40.0,-0.02,1.0,0.0,false
May 20 2024 2:45:49:77 PM,41933.378906,-48814.1875,4892.689941,3.0,81.0,0.0,452.138031,162.368011,932.332031,19.147001,-590.0,357.0,-15.0,-0.02,1.0,0.0,false
May 20 2024 2:45:49:177 PM,41950.398438,-48720.019531,4894.600098,2.0,81.0,1.0,454.044006,160.03801,958.488037,19.796001,-23.0,262.0,6.0,-1.02,1.0,0.0,false
May 20 2024 2:45:49:277 PM,41972.109375,-48624.507812,4896.75,2.0,78.0,2.0,456.201019,217.642014,961.771057,20.928001,576.0,33.0,11.0,-1.02,1.0,0.0,false
May 20 2024 2:45:49:377 PM,42001.808594,-48530.199219,4899.040039,2.0,73.0,3.0,458.491028,301.950012,949.460022,19.932001,843.0,-123.0,-10.0,-0.02,1.0,0.0,false
May 20 2024 2:45:49:477 PM,42035.269531,-48435.609375,4900.879883,2.0,69.0,4.0,460.331024,345.413025,961.437073,19.18,435.0,120.0,-8.0,-0.02,1.0,0.0,false
May 20 2024 2:45:49:577 PM,42068.988281,-48338.578125,4902.719727,2.0,69.0,2.0,462.164032,354.02002,981.193054,21.156,86.0,198.0,20.0,0.98,1.0,0.0,true
May 20 2024 2:45:49:677 PM,42098.589844,-48237.917969,4904.0,1.0,72.0,1.0,463.452026,300.72403,1012.215027,10.019,-533.0,310.0,-111.0,0.98,1.0,0.0,true
