,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:51:50:390 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,-1.0,2.0,-11.0,0.0,0.0,0.0,true
May 22 2024 9:51:50:485 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:50:587 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:50:682 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:50:782 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:50:891 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:50:985 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:51:90 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:51:182 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:51:289 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:51:380 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:51:482 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:51:586 AM,37602.757812,-49438.488281,4911.929688,-3.0,0.0,2.0,109.723007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:51:51:688 AM,37602.757812,-49438.527344,4911.919922,-3.0,0.0,2.0,109.734009,-0.11,-0.316,0.192,-1.0,-3.0,2.0,0.02,1.0,0.0,true
May 22 2024 9:51:51:782 AM,37603.128906,-49438.570312,4911.929688,-3.0,0.0,2.0,109.746002,5.13,-0.239,-0.056,52.0,1.0,-2.0,0.02,1.0,0.0,true
May 22 2024 9:51:51:887 AM,37605.210938,-49438.597656,4911.879883,-3.0,0.0,2.0,109.793007,28.543001,-0.38,-1.316,234.0,-1.0,-13.0,0.02,1.0,0.0,true
May 22 2024 9:51:51:981 AM,37610.429688,-49438.597656,4911.689941,-3.0,0.0,2.0,109.987007,69.244003,-0.165,-3.508,407.0,2.0,-22.0,0.02,1.0,0.0,true
May 22 2024 9:51:52:83 AM,37620.167969,-49438.597656,4911.219727,-2.0,0.0,2.0,110.453003,109.138008,0.424,-5.908,399.0,6.0,-24.0,0.02,1.0,0.0,true
May 22 2024 9:51:52:188 AM,37634.789062,-49438.480469,4910.509766,-2.0,0.0,2.0,111.172005,149.737,0.637,-8.125,406.0,2.0,-22.0,0.02,0.0,0.0,true
May 22 2024 9:51:52:285 AM,37650.027344,-49438.339844,4909.689941,-2.0,0.0,2.0,111.986008,162.432007,1.03,-8.453,127.0,4.0,-3.0,0.02,0.0,0.0,true
May 22 2024 9:51:52:379 AM,37665.429688,-49438.1875,4908.839844,-2.0,0.0,2.0,112.834007,166.105011,1.339,-8.752001,37.0,3.0,-3.0,0.02,0.0,0.0,true
May 22 2024 9:51:52:481 AM,37681.828125,-49438.007812,4907.939941,-2.0,0.0,2.0,113.736008,162.312012,1.516,-8.342,-38.0,2.0,4.0,0.02,-1.0,0.0,true
May 22 2024 9:51:52:590 AM,37697.21875,-49437.828125,4907.049805,-3.0,0.0,2.0,114.631004,123.271004,1.363,-6.301,-390.0,-2.0,20.0,0.02,-1.0,0.0,true
May 22 2024 9:51:52:689 AM,37702.960938,-49437.730469,4906.589844,-4.0,0.0,2.0,115.089005,36.328003,0.811,-1.597,-869.0,-6.0,47.0,0.02,-1.0,0.0,true
May 22 2024 9:51:52:781 AM,37703.257812,-49437.578125,4906.600098,-4.0,0.0,2.0,115.106003,6.844,-0.454,1.184,-295.0,-13.0,28.0,0.02,-1.0,0.0,true
May 22 2024 9:51:52:883 AM,37703.308594,-49437.570312,4906.659668,-4.0,0.0,2.0,115.159004,-9.333,0.26,0.354,-162.0,7.0,-8.0,0.02,-1.0,0.0,true
May 22 2024 9:51:52:984 AM,37701.050781,-49437.578125,4906.759766,-4.0,0.0,2.0,115.259003,-34.831001,0.342,1.265,-255.0,1.0,9.0,0.02,0.0,0.0,true
May 22 2024 9:51:53:83 AM,37696.96875,-49437.589844,4906.929688,-4.0,0.0,2.0,115.435005,-49.842003,0.666,2.245,-150.0,3.0,10.0,-0.98,0.0,0.0,true
May 22 2024 9:51:53:181 AM,37691.917969,-49437.269531,4907.189941,-4.0,0.0,2.0,115.692009,-55.891003,3.5,2.884,-60.0,28.0,6.0,-0.98,0.0,0.0,true
May 22 2024 9:51:53:288 AM,37686.339844,-49436.46875,4907.52002,-4.0,1.0,2.0,116.021004,-54.323002,6.998,2.902,16.0,35.0,0.0,-0.98,0.0,0.0,true
May 22 2024 9:51:53:388 AM,37681.621094,-49435.410156,4907.819824,-3.0,1.0,2.0,116.319008,-48.939003,9.617001,2.687,54.0,26.0,-2.0,-0.98,0.0,0.0,true
May 22 2024 9:51:53:490 AM,37677.359375,-49434.109375,4908.109863,-3.0,2.0,2.0,116.613007,-41.999001,10.989,2.527,69.0,14.0,-2.0,-0.98,0.0,0.0,true
May 22 2024 9:51:53:583 AM,37674.0,-49433.019531,4908.339844,-3.0,2.0,2.0,116.843002,-36.636002,10.1,2.076,54.0,-9.0,-5.0,-0.98,0.0,0.0,true
May 22 2024 9:51:53:687 AM,37670.710938,-49431.988281,4908.569824,-3.0,3.0,2.0,117.068008,-30.514002,8.38,1.87,61.0,-17.0,-2.0,-0.98,0.0,0.0,true
May 22 2024 9:51:53:789 AM,37667.917969,-49431.410156,4908.75,-3.0,3.0,2.0,117.249008,-26.251001,4.065,1.472,43.0,-43.0,-4.0,0.02,0.0,0.0,true
May 22 2024 9:51:53:886 AM,37665.699219,-49431.347656,4908.870117,-3.0,3.0,2.0,117.375008,-21.154001,0.079,1.008,51.0,-40.0,-5.0,1.02,0.0,0.0,true
May 22 2024 9:51:53:982 AM,37663.980469,-49431.519531,4908.969727,-3.0,3.0,2.0,117.472008,-15.997001,-1.949,0.896,52.0,-20.0,-1.0,1.02,0.0,0.0,true
May 22 2024 9:51:54:88 AM,37662.578125,-49431.769531,4909.049805,-3.0,3.0,2.0,117.547005,-10.927,-2.675,0.692,51.0,-7.0,-2.0,1.02,0.0,0.0,true
May 22 2024 9:51:54:180 AM,37662.148438,-49431.859375,4909.060059,-3.0,3.0,2.0,117.566002,-0.405,-0.639,-0.253,105.0,20.0,-9.0,1.02,0.0,0.0,true
May 22 2024 9:51:54:283 AM,37662.128906,-49431.828125,4909.040039,-3.0,3.0,2.0,117.585007,0.425,-0.268,0.073,8.0,4.0,3.0,0.02,0.0,0.0,true
May 22 2024 9:51:54:386 AM,37662.109375,-49431.820312,4909.029785,-3.0,3.0,2.0,117.596008,0.606,-0.339,-0.017,2.0,-1.0,-1.0,0.02,1.0,0.0,true
May 22 2024 9:51:54:488 AM,37662.808594,-49431.769531,4909.009766,-3.0,3.0,2.0,117.620003,12.146001,0.44,-0.572,115.0,8.0,-6.0,0.02,1.0,0.0,true
May 22 2024 9:51:54:582 AM,37664.808594,-49431.640625,4908.929688,-3.0,3.0,2.0,117.698006,28.935001,1.647,-1.498,168.0,12.0,-9.0,0.02,1.0,0.0,true
May 22 2024 9:51:54:685 AM,37669.289062,-49431.347656,4908.719727,-2.0,3.0,2.0,117.908005,51.150002,3.255,-2.872,222.0,16.0,-14.0,0.02,1.0,0.0,true
May 22 2024 9:51:54:789 AM,37678.289062,-49430.789062,4908.319824,-2.0,3.0,2.0,118.313004,106.659004,6.214,-5.881,555.0,30.0,-30.0,0.02,1.0,0.0,true
May 22 2024 9:51:54:886 AM,37692.039062,-49430.007812,4907.669922,-2.0,3.0,2.0,118.965004,153.942001,7.233,-8.199,473.0,10.0,-23.0,-0.98,1.0,0.0,true
May 22 2024 9:51:54:989 AM,37710.699219,-49430.320312,4906.739746,-1.0,2.0,2.0,119.889008,196.177002,-3.693,-10.394,422.0,-109.0,-22.0,-0.98,1.0,0.0,true
May 22 2024 9:51:55:86 AM,37731.429688,-49432.597656,4905.679688,-1.0,1.0,3.0,120.949005,230.700012,-21.904001,-12.282001,345.0,-182.0,-19.0,-0.98,1.0,0.0,true
May 22 2024 9:51:55:180 AM,37754.339844,-49437.519531,4904.459961,-1.0,-1.0,3.0,122.175003,258.766998,-48.093002,-14.880001,281.0,-262.0,-26.0,-0.98,1.0,0.0,true
May 22 2024 9:51:55:280 AM,37780.777344,-49446.5,4903.029785,-2.0,-5.0,4.0,123.598007,280.478027,-87.989006,-11.789001,217.0,-399.0,31.0,-0.98,1.0,0.0,true
May 22 2024 9:51:55:388 AM,37810.71875,-49460.0,4902.149902,-2.0,-11.0,5.0,124.479004,301.84201,-132.550003,-7.196001,214.0,-446.0,46.0,-0.98,1.0,0.0,true
May 22 2024 9:51:55:481 AM,37839.609375,-49476.429688,4901.439941,-1.0,-16.0,5.0,125.186005,317.228027,-173.844009,-10.882001,154.0,-413.0,-37.0,-0.98,1.0,0.0,true
May 22 2024 9:51:55:582 AM,37871.5,-49498.230469,4900.679688,-1.0,-21.0,6.0,125.952003,326.41803,-222.561005,-5.744,92.0,-487.0,51.0,-0.98,1.0,0.0,true
May 22 2024 9:51:55:690 AM,37905.558594,-49527.109375,4900.100098,-1.0,-28.0,6.0,126.534004,325.693024,-280.696014,-6.147,-7.0,-581.0,-4.0,-0.98,0.0,0.0,true
May 22 2024 9:51:55:781 AM,37932.980469,-49555.777344,4899.659668,-1.0,-34.0,7.0,126.969009,310.603027,-325.77002,-4.651,-151.0,-451.0,15.0,-0.98,0.0,0.0,true
May 22 2024 9:51:55:884 AM,37961.300781,-49592.1875,4899.509766,0.0,-41.0,7.0,127.123009,269.207001,-362.669006,0.533,-414.0,-369.0,52.0,-0.98,0.0,0.0,true
May 22 2024 9:51:55:980 AM,37983.449219,-49628.109375,4899.899902,0.0,-47.0,6.0,127.511009,220.315018,-379.827026,2.432,-489.0,-172.0,19.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:87 AM,38001.980469,-49668.480469,4899.909668,0.0,-54.0,6.0,127.52401,165.962006,-384.692017,2.888,-544.0,-49.0,5.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:181 AM,38013.679688,-49704.039062,4899.929688,-1.0,-60.0,6.0,127.545006,115.480003,-380.563019,2.991,-505.0,41.0,1.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:285 AM,38021.71875,-49742.207031,4900.040039,-1.0,-66.0,6.0,127.657005,65.096001,-367.650024,3.025,-504.0,129.0,0.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:382 AM,38025.148438,-49775.949219,4900.209961,-1.0,-71.0,5.0,127.827003,25.363001,-350.437012,3.688,-397.0,172.0,7.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:488 AM,38025.039062,-49811.230469,4900.389648,-1.0,-77.0,5.0,128.004013,-9.838,-328.274017,1.115,-352.0,222.0,-26.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:586 AM,38021.980469,-49841.707031,4900.459961,-1.0,-82.0,5.0,128.080002,-36.329002,-306.221008,0.523,-265.0,221.0,-6.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:685 AM,38016.578125,-49870.367188,4900.589844,-1.0,-86.0,5.0,128.209,-58.431004,-283.239014,2.059,-221.0,230.0,15.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:790 AM,38008.679688,-49898.46875,4900.779785,0.0,-91.0,4.0,128.394012,-78.094002,-258.590027,2.113,-197.0,246.0,1.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:890 AM,37999.738281,-49922.449219,4900.939941,0.0,-95.0,4.0,128.557007,-90.883003,-236.820007,1.55,-128.0,218.0,-6.0,-0.98,0.0,0.0,true
May 22 2024 9:51:56:987 AM,37989.789062,-49944.179688,4901.120117,0.0,-99.0,4.0,128.737,-100.714005,-215.654007,2.197,-98.0,212.0,6.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:79 AM,37979.820312,-49962.640625,4901.359863,0.0,-102.0,4.0,128.971008,-107.403008,-196.594009,2.905,-67.0,191.0,7.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:180 AM,37968.429688,-49980.910156,4901.689941,0.0,-106.0,4.0,129.304001,-112.160004,-176.877014,3.534,-48.0,197.0,6.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:290 AM,37955.558594,-49998.828125,4902.120117,0.0,-110.0,4.0,129.734009,-114.737007,-156.740005,4.125,-26.0,201.0,6.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:381 AM,37944.859375,-50012.039062,4902.5,0.0,-112.0,3.0,130.118011,-115.120003,-141.420013,4.335,-4.0,153.0,2.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:489 AM,37932.898438,-50025.417969,4902.929688,0.0,-115.0,3.0,130.549011,-102.241005,-111.178009,3.92,129.0,302.0,-4.0,-0.98,-1.0,0.0,true
May 22 2024 9:51:57:589 AM,37926.019531,-50032.597656,4903.100098,0.0,-117.0,3.0,130.71701,-52.053001,-46.478001,1.963,502.0,647.0,-20.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:690 AM,37925.390625,-50033.367188,4903.169922,-1.0,-117.0,2.0,130.789001,-0.039,0.81,3.183,520.0,473.0,12.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:783 AM,37925.289062,-50033.539062,4903.350098,-1.0,-117.0,2.0,130.960007,2.079,2.831,0.468,21.0,20.0,-27.0,-0.98,0.0,0.0,true
May 22 2024 9:51:57:890 AM,37925.128906,-50033.789062,4903.409668,0.0,-117.0,2.0,131.028,2.081,2.736,-0.487,0.0,-1.0,-10.0,-0.98,1.0,0.0,true
May 22 2024 9:51:57:985 AM,37924.988281,-50033.9375,4903.419922,0.0,-117.0,2.0,131.031006,0.763,3.16,-0.605,-13.0,4.0,-1.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:87 AM,37924.507812,-50034.347656,4903.439941,1.0,-117.0,2.0,131.060013,-6.906,-6.156,-0.185,-77.0,-93.0,4.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:186 AM,37922.539062,-50035.96875,4903.549805,1.0,-118.0,3.0,131.16301,-21.722,-21.467001,0.613,-148.0,-153.0,8.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:280 AM,37918.398438,-50039.757812,4903.779785,1.0,-119.0,3.0,131.391006,-49.545002,-50.820004,1.773,-278.0,-294.0,12.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:383 AM,37910.757812,-50046.570312,4904.149902,2.0,-120.0,3.0,131.764008,-79.182007,-76.533005,3.13,-296.0,-257.0,14.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:488 AM,37899.769531,-50055.738281,4904.620117,2.0,-123.0,3.0,132.236008,-109.630005,-98.164001,3.979,-304.0,-216.0,8.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:581 AM,37887.371094,-50065.289062,4905.169922,2.0,-125.0,3.0,132.784012,-137.834,-113.542007,5.849,-282.0,-154.0,19.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:691 AM,37869.277344,-50077.847656,4905.929688,2.0,-129.0,3.0,133.549011,-172.777008,-126.903008,7.01,-349.0,-134.0,12.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:788 AM,37850.257812,-50089.480469,4906.669922,2.0,-132.0,4.0,134.290009,-205.14801,-134.027008,7.609,-324.0,-71.0,6.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:882 AM,37828.0,-50101.367188,4907.589844,3.0,-136.0,4.0,135.201004,-240.283005,-134.915009,10.617001,-351.0,-9.0,30.0,-0.98,1.0,0.0,true
May 22 2024 9:51:58:990 AM,37798.898438,-50114.21875,4908.850098,3.0,-141.0,4.0,136.463013,-281.207001,-129.067001,12.334001,-409.0,58.0,17.0,-0.98,1.0,0.0,true
May 22 2024 9:51:59:84 AM,37769.988281,-50124.300781,4910.139648,3.0,-146.0,4.0,137.751007,-317.421021,-116.683006,13.585001,-362.0,124.0,13.0,-0.98,1.0,0.0,true
May 22 2024 9:51:59:186 AM,37734.847656,-50133.367188,4911.75,3.0,-152.0,4.0,139.363007,-355.949005,-95.490005,17.733002,-385.0,212.0,41.0,-0.98,1.0,0.0,true
May 22 2024 9:51:59:281 AM,37698.71875,-50139.109375,4913.439941,3.0,-157.0,4.0,141.057007,-390.911011,-66.208,17.266001,-350.0,293.0,-5.0,-0.98,1.0,0.0,true
May 22 2024 9:51:59:389 AM,37654.230469,-50141.699219,4915.549805,3.0,-164.0,4.0,143.162003,-426.345032,-23.259001,19.527,-354.0,429.0,23.0,-0.98,1.0,0.0,true
May 22 2024 9:51:59:486 AM,37611.71875,-50139.519531,4917.620117,3.0,-171.0,4.0,145.230011,-452.804016,23.960001,21.490002,-265.0,472.0,20.0,-0.98,1.0,0.0,true
May 22 2024 9:51:59:590 AM,37563.71875,-50131.539062,4920.069824,3.0,-178.0,4.0,147.686005,-473.666016,83.928001,23.926001,-209.0,600.0,24.0,-0.98,1.0,0.0,true
May 22 2024 9:51:59:690 AM,37517.078125,-50117.847656,4922.540039,3.0,174.0,4.0,150.155014,-483.514038,146.622009,26.163002,-98.0,627.0,22.0,-0.98,0.0,0.0,true
May 22 2024 9:51:59:789 AM,37471.527344,-50097.988281,4925.049805,3.0,167.0,4.0,152.665009,-471.673035,211.153015,26.063002,118.0,645.0,-1.0,-0.98,0.0,0.0,true
May 22 2024 9:51:59:890 AM,37426.410156,-50071.148438,4927.589844,3.0,159.0,4.0,155.201004,-429.654022,272.859009,27.084002,420.0,617.0,10.0,-0.98,0.0,0.0,true
May 22 2024 9:51:59:984 AM,37389.898438,-50042.519531,4929.709961,3.0,152.0,3.0,157.323013,-377.949005,312.065002,21.211,517.0,392.0,-59.0,-0.98,0.0,0.0,true
May 22 2024 9:52:00:85 AM,37355.648438,-50009.277344,4931.679688,3.0,146.0,3.0,159.292007,-334.581024,333.569031,17.741001,434.0,215.0,-35.0,0.02,0.0,0.0,true
May 22 2024 9:52:00:187 AM,37321.777344,-49977.078125,4933.22998,3.0,142.0,1.0,160.841003,-325.859009,315.315002,16.18,87.0,-183.0,-16.0,0.02,0.0,0.0,true
May 22 2024 9:52:00:287 AM,37288.6875,-49949.949219,4934.759766,2.0,142.0,0.0,162.37001,-318.615021,278.835022,15.894001,72.0,-365.0,-3.0,0.02,0.0,0.0,true
May 22 2024 9:52:00:385 AM,37257.738281,-49925.359375,4936.25,2.0,142.0,-1.0,163.863007,-302.703003,252.661011,15.215001,159.0,-262.0,-7.0,0.02,0.0,0.0,true
May 22 2024 9:52:00:488 AM,37226.890625,-49901.140625,4937.759766,2.0,142.0,-2.0,165.375015,-283.614014,229.469009,14.485001,191.0,-232.0,-7.0,0.02,0.0,0.0,true
May 22 2024 9:52:00:587 AM,37199.730469,-49880.0,4939.159668,2.0,142.0,-2.0,166.77301,-265.157013,210.486008,13.873001,185.0,-190.0,-6.0,0.02,0.0,0.0,true
May 22 2024 9:52:00:690 AM,37173.300781,-49859.738281,4940.569824,2.0,142.0,-2.0,168.188004,-248.048019,190.090012,13.540001,171.0,-204.0,-3.0,1.02,0.0,0.0,true
May 22 2024 9:52:00:789 AM,37148.75,-49843.359375,4941.949707,2.0,143.0,-2.0,169.563004,-238.442017,158.272003,13.413001,96.0,-318.0,-1.0,1.02,0.0,0.0,true
May 22 2024 9:52:00:887 AM,37125.179688,-49830.777344,4943.299805,2.0,145.0,-3.0,170.919006,-229.328018,121.550003,13.199,91.0,-367.0,-2.0,1.02,0.0,0.0,true
May 22 2024 9:52:00:986 AM,37102.597656,-49821.929688,4944.600098,2.0,148.0,-3.0,172.219009,-218.095016,83.219002,12.457001,112.0,-383.0,-7.0,1.02,0.0,0.0,true
May 22 2024 9:52:01:89 AM,37080.539062,-49816.488281,4945.899902,2.0,152.0,-3.0,173.520004,-203.960007,46.454002,12.393001,141.0,-368.0,-1.0,1.02,0.0,0.0,true
May 22 2024 9:52:01:181 AM,37062.210938,-49813.167969,4947.02002,2.0,154.0,-3.0,174.630005,-194.364014,37.574001,11.653001,96.0,-89.0,-7.0,0.02,0.0,0.0,true
May 22 2024 9:52:01:282 AM,37043.550781,-49807.929688,4948.149902,3.0,156.0,-2.0,175.765015,-178.188004,49.973003,10.674001,162.0,124.0,-10.0,0.02,0.0,0.0,true
May 22 2024 9:52:01:388 AM,37026.289062,-49800.847656,4949.199707,3.0,156.0,-1.0,176.818008,-156.471008,60.673004,9.474,217.0,107.0,-12.0,0.02,0.0,0.0,true
May 22 2024 9:52:01:484 AM,37011.96875,-49794.828125,4950.069824,3.0,156.0,-1.0,177.687012,-142.205002,57.793003,8.531,143.0,-29.0,-9.0,1.02,0.0,0.0,true
May 22 2024 9:52:01:586 AM,36997.960938,-49790.039062,4950.929688,3.0,157.0,-1.0,178.547012,-130.604004,44.551003,8.018001,116.0,-132.0,-5.0,1.02,0.0,0.0,true
May 22 2024 9:52:01:690 AM,36984.777344,-49786.890625,4951.739746,3.0,158.0,-2.0,179.350006,-118.655006,28.359001,7.126,119.0,-162.0,-9.0,1.02,0.0,0.0,true
May 22 2024 9:52:01:781 AM,36974.347656,-49785.179688,4952.370117,3.0,159.0,-2.0,179.987015,-109.254005,21.027,6.599,94.0,-73.0,-5.0,0.02,0.0,0.0,true
May 22 2024 9:52:01:885 AM,36963.710938,-49782.230469,4953.029785,3.0,160.0,-1.0,180.649002,-96.536003,28.323002,5.789001,127.0,73.0,-8.0,0.02,0.0,0.0,true
May 22 2024 9:52:01:988 AM,36954.488281,-49778.929688,4953.620117,3.0,160.0,-1.0,181.230011,-84.683006,29.408001,5.182,119.0,11.0,-6.0,0.02,0.0,0.0,true
May 22 2024 9:52:02:81 AM,36947.050781,-49776.230469,4954.080078,3.0,160.0,-1.0,181.698013,-75.531006,27.699001,4.701,92.0,-17.0,-5.0,0.02,0.0,0.0,true
May 22 2024 9:52:02:186 AM,36939.578125,-49773.519531,4954.549805,3.0,160.0,-1.0,182.16301,-66.211006,24.777,4.147,93.0,-29.0,-6.0,0.02,0.0,0.0,true
May 22 2024 9:52:02:280 AM,36933.667969,-49771.367188,4954.919922,3.0,160.0,-1.0,182.533005,-58.472004,21.959002,3.633,77.0,-28.0,-5.0,0.02,0.0,0.0,true
May 22 2024 9:52:02:388 AM,36927.757812,-49769.417969,4955.290039,3.0,160.0,-1.0,182.903015,-50.713001,16.560001,3.082,78.0,-54.0,-6.0,1.02,0.0,0.0,true
May 22 2024 9:52:02:480 AM,36923.328125,-49768.347656,4955.569824,3.0,160.0,-1.0,183.183014,-44.300003,10.901001,2.802,64.0,-57.0,-3.0,1.02,0.0,0.0,true
