,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:47:11:551 AM,43047.558594,-49242.347656,4890.580078,-2.0,83.0,-9.0,222.925003,-28.395,464.933014,-12.786,-564.0,-4.0,-23.0,0.98,0.0,0.0,false
May 22 2024 9:47:11:650 AM,43039.898438,-49198.660156,4890.100098,-2.0,90.0,-9.0,223.410004,-82.659004,442.985016,-1.873,-543.0,-219.0,109.0,0.98,0.0,0.0,false
May 22 2024 9:47:11:749 AM,43027.527344,-49157.128906,4890.5,-1.0,96.0,-10.0,223.813004,-130.755005,407.061005,4.883,-481.0,-359.0,68.0,0.98,0.0,0.0,false
May 22 2024 9:47:11:848 AM,43011.480469,-49120.289062,4891.189941,-1.0,102.0,-10.0,224.499008,-167.445007,365.764008,5.907,-367.0,-413.0,10.0,0.98,0.0,0.0,false
May 22 2024 9:47:11:950 AM,42992.328125,-49086.640625,4892.120117,0.0,108.0,-9.0,225.428009,-196.34201,321.072021,9.126,-289.0,-447.0,32.0,0.98,0.0,0.0,false
May 22 2024 9:47:12:50 AM,42971.257812,-49057.457031,4893.0,0.0,114.0,-9.0,226.306015,-217.903015,275.96701,9.431001,-216.0,-451.0,3.0,0.98,0.0,0.0,false
May 22 2024 9:47:12:145 AM,42950.429688,-49033.890625,4893.899902,1.0,119.0,-8.0,227.210007,-229.142014,236.527008,10.867001,-112.0,-394.0,14.0,0.98,0.0,0.0,false
May 22 2024 9:47:12:243 AM,42928.308594,-49013.027344,4894.899902,1.0,123.0,-7.0,228.205017,-232.485016,198.696014,11.864,-33.0,-378.0,10.0,0.98,1.0,0.0,false
May 22 2024 9:47:12:352 AM,42903.46875,-48993.558594,4896.049805,1.0,128.0,-6.0,229.356018,-237.015015,167.569016,10.684001,-45.0,-311.0,-12.0,0.98,1.0,0.0,false
May 22 2024 9:47:12:451 AM,42879.847656,-48977.238281,4897.0,2.0,132.0,-5.0,230.308014,-249.290009,168.356003,8.944,-123.0,8.0,-17.0,-0.02,1.0,0.0,false
May 22 2024 9:47:12:546 AM,42856.339844,-48958.730469,4897.790039,2.0,135.0,-4.0,231.101013,-256.576019,196.696014,8.893001,-73.0,283.0,-1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:12:656 AM,42829.75,-48933.238281,4898.47998,2.0,135.0,-3.0,231.785004,-258.473999,236.989014,5.82,-19.0,403.0,-31.0,-0.02,1.0,0.0,false
May 22 2024 9:47:12:746 AM,42806.289062,-48909.207031,4898.959961,2.0,135.0,-2.0,232.268005,-266.491028,266.947021,5.502,-80.0,300.0,-3.0,-1.02,1.0,0.0,false
May 22 2024 9:47:12:847 AM,42780.800781,-48878.730469,4899.47998,2.0,133.0,-1.0,232.790009,-261.958008,307.797028,5.559,45.0,408.0,1.0,-1.02,1.0,0.0,false
May 22 2024 9:47:12:952 AM,42755.960938,-48842.5,4900.02002,2.0,130.0,0.0,233.330017,-253.929016,351.679016,5.527,80.0,439.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:13:47 AM,42730.617188,-48807.980469,4900.560059,2.0,129.0,0.0,233.874008,-280.359009,369.291016,6.33,-264.0,176.0,8.0,-0.02,0.0,0.0,false
May 22 2024 9:47:13:144 AM,42702.597656,-48771.820312,4901.179688,2.0,128.0,-1.0,234.488007,-292.053009,376.114014,7.32,-117.0,68.0,10.0,-0.02,0.0,0.0,false
May 22 2024 9:47:13:248 AM,42672.757812,-48733.289062,4901.839844,1.0,128.0,0.0,235.150009,-289.738007,369.993011,7.461,23.0,-61.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:13:343 AM,42646.390625,-48699.257812,4902.350098,1.0,128.0,0.0,235.662018,-279.659027,358.077026,4.818,101.0,-119.0,-26.0,-0.02,0.0,0.0,false
May 22 2024 9:47:13:451 AM,42617.617188,-48662.140625,4902.620117,0.0,128.0,0.0,235.925018,-263.384003,340.912018,2.47,163.0,-172.0,-23.0,-0.02,0.0,0.0,false
May 22 2024 9:47:13:545 AM,42593.960938,-48631.398438,4902.75,0.0,128.0,0.0,236.056015,-248.239014,323.47403,1.71,151.0,-174.0,-8.0,-0.02,0.0,0.0,false
May 22 2024 9:47:13:653 AM,42568.398438,-48597.988281,4902.879883,0.0,128.0,0.0,236.19101,-230.916016,302.899017,1.619,173.0,-206.0,-1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:13:746 AM,42548.027344,-48571.199219,4903.009766,0.0,128.0,0.0,236.324005,-219.977005,291.376007,1.754,109.0,-115.0,1.0,-1.02,1.0,0.0,false
May 22 2024 9:47:13:853 AM,42525.777344,-48538.457031,4903.219727,0.0,127.0,0.0,236.528015,-201.05101,303.660004,1.607,189.0,123.0,-1.0,-1.02,1.0,0.0,true
May 22 2024 9:47:13:947 AM,42508.960938,-48507.648438,4903.409668,0.0,124.0,1.0,236.71701,-178.410004,328.624023,1.507,226.0,250.0,-1.0,-1.02,1.0,0.0,true
May 22 2024 9:47:14:45 AM,42494.71875,-48472.410156,4903.569824,0.0,121.0,1.0,236.879013,-143.868011,360.134003,0.513,345.0,315.0,-10.0,-1.02,1.0,0.0,false
May 22 2024 9:47:14:147 AM,42484.179688,-48432.707031,4903.689941,0.0,115.0,2.0,237.000015,-110.303009,396.750031,0.483,336.0,366.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:14:248 AM,42472.359375,-48390.257812,4903.799805,1.0,112.0,1.0,237.111008,-125.474007,431.692017,1.07,-152.0,349.0,6.0,-0.02,1.0,0.0,false
May 22 2024 9:47:14:349 AM,42456.398438,-48345.320312,4903.97998,1.0,111.0,0.0,237.286011,-154.268005,456.07901,1.428,-288.0,244.0,4.0,-0.02,1.0,0.0,false
May 22 2024 9:47:14:449 AM,42439.140625,-48298.148438,4904.179688,1.0,111.0,0.0,237.493011,-171.175003,484.393036,1.868,-169.0,283.0,4.0,-0.02,1.0,0.0,false
May 22 2024 9:47:14:546 AM,42421.507812,-48249.847656,4904.359863,1.0,111.0,0.0,237.667007,-184.548004,512.636047,1.362,-134.0,282.0,-5.0,-0.02,0.0,0.0,false
May 22 2024 9:47:14:646 AM,42402.429688,-48197.308594,4904.489746,1.0,110.0,0.0,237.802017,-193.314011,535.863037,1.259,-88.0,232.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:14:752 AM,42381.859375,-48140.167969,4904.569824,1.0,110.0,0.0,237.884018,-193.622009,539.871033,1.184,-3.0,40.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:14:852 AM,42363.117188,-48087.597656,4904.600098,1.0,110.0,0.0,237.91301,-187.927002,528.695007,1.047,57.0,-112.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:14:947 AM,42345.738281,-48038.359375,4904.609863,0.0,110.0,0.0,237.924011,-179.544006,510.09903,0.938,84.0,-186.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:15:54 AM,42327.4375,-47985.9375,4904.629883,0.0,110.0,-1.0,237.937012,-168.558014,484.47403,0.8,110.0,-256.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:151 AM,42311.839844,-47940.769531,4904.620117,0.0,109.0,-1.0,237.94101,-158.031006,458.978027,0.333,105.0,-255.0,-5.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:247 AM,42297.339844,-47898.359375,4904.620117,-1.0,109.0,-1.0,237.948013,-147.573013,432.979034,0.431,105.0,-260.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:346 AM,42283.417969,-47857.269531,4904.620117,-1.0,109.0,-1.0,237.955017,-137.134003,406.340027,0.41,104.0,-266.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:444 AM,42270.769531,-47819.550781,4904.629883,-1.0,109.0,-1.0,237.964005,-127.380005,380.914032,0.236,98.0,-254.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:554 AM,42257.289062,-47779.070312,4904.649902,-1.0,109.0,-1.0,237.987015,-117.348007,353.423004,0.129,100.0,-275.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:650 AM,42246.488281,-47746.390625,4904.659668,-1.0,109.0,-1.0,237.991013,-109.340004,331.52301,0.08,80.0,-219.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:749 AM,42236.109375,-47714.757812,4904.669922,-1.0,109.0,-1.0,238.000015,-101.726006,310.47403,0.075,76.0,-210.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:847 AM,42226.507812,-47685.289062,4904.669922,-1.0,108.0,-1.0,238.003006,-94.730003,290.95401,0.034,70.0,-195.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:15:946 AM,42217.480469,-47657.4375,4904.669922,-1.0,108.0,-1.0,238.003006,-88.203003,272.547028,-0.088,65.0,-184.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:16:50 AM,42208.660156,-47630.050781,4904.669922,-1.0,108.0,-1.0,238.004013,-81.860001,254.476013,-0.001,63.0,-181.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:16:152 AM,42200.660156,-47605.039062,4904.679688,-1.0,108.0,-1.0,238.01001,-76.130005,237.99501,0.059,57.0,-165.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:16:248 AM,42193.628906,-47582.949219,4904.679688,-1.0,108.0,-1.0,238.015015,-71.130005,223.464005,-0.026,50.0,-145.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:16:349 AM,42186.71875,-47561.097656,4904.679688,-1.0,108.0,-1.0,238.019012,-66.241005,209.108017,-0.107,49.0,-144.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:16:449 AM,42180.390625,-47541.027344,4904.659668,-1.0,108.0,-1.0,238.035019,-61.138004,193.955002,-0.142,51.0,-152.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:16:549 AM,42174.308594,-47521.640625,4904.659668,-1.0,108.0,-1.0,238.037018,-59.914001,192.547012,-0.201,12.0,-14.0,-1.0,-1.02,1.0,0.0,true
May 22 2024 9:47:16:646 AM,42168.117188,-47501.847656,4904.689941,0.0,108.0,-1.0,238.065018,-65.173004,207.615005,-0.321,-53.0,151.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:16:752 AM,42160.667969,-47477.917969,4904.72998,0.0,108.0,-1.0,238.110016,-73.048004,233.586014,-0.315,-79.0,260.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:16:843 AM,42153.460938,-47454.640625,4904.75,0.0,108.0,-1.0,238.130005,-80.985001,260.189026,-0.545,-79.0,266.0,-2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:16:953 AM,42143.867188,-47423.539062,4904.779785,1.0,107.0,-1.0,238.153015,-91.099007,294.673004,-0.539,-101.0,345.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:17:49 AM,42134.5,-47393.238281,4904.779785,1.0,107.0,-1.0,238.162018,-103.000008,325.008026,-0.487,-119.0,303.0,1.0,0.98,1.0,0.0,true
May 22 2024 9:47:17:150 AM,42121.558594,-47359.050781,4904.739746,1.0,108.0,-1.0,238.202011,-134.294006,347.82901,-0.761,-313.0,228.0,-3.0,0.98,1.0,0.0,true
May 22 2024 9:47:17:249 AM,42104.648438,-47324.578125,4904.659668,1.0,111.0,-2.0,238.281006,-176.225006,360.439026,-1.248,-419.0,126.0,-5.0,-0.02,1.0,0.0,true
May 22 2024 9:47:17:350 AM,42085.828125,-47286.160156,4904.540039,1.0,113.0,-1.0,238.405014,-184.170013,395.107025,-1.049,-79.0,347.0,2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:17:449 AM,42068.75,-47245.679688,4904.409668,1.0,113.0,-1.0,238.533005,-180.463013,412.772034,-0.878,37.0,177.0,2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:17:549 AM,42051.769531,-47204.6875,4904.239746,1.0,113.0,0.0,238.705017,-174.201004,411.291016,-0.953,63.0,-15.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:17:646 AM,42035.890625,-47165.917969,4904.100098,0.0,112.0,0.0,238.845016,-165.88501,399.31601,-0.465,83.0,-120.0,5.0,-0.02,0.0,0.0,true
May 22 2024 9:47:17:745 AM,42020.300781,-47127.480469,4903.969727,0.0,112.0,0.0,238.974014,-156.085007,381.416016,-0.593,98.0,-179.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:17:846 AM,42005.429688,-47090.488281,4903.850098,0.0,112.0,0.0,239.096008,-145.928009,360.665009,-0.653,102.0,-208.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:17:946 AM,41991.679688,-47055.980469,4903.75,0.0,112.0,0.0,239.199005,-136.201004,339.77002,-0.768,97.0,-209.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:46 AM,41978.738281,-47023.277344,4903.659668,-1.0,112.0,0.0,239.286011,-126.922005,319.216003,-0.642,93.0,-206.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:151 AM,41966.097656,-46991.117188,4903.580078,-1.0,112.0,0.0,239.369019,-117.827003,298.574005,-0.83,91.0,-206.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:250 AM,41954.980469,-46962.609375,4903.52002,-1.0,112.0,0.0,239.425018,-109.824005,280.08902,-0.488,80.0,-185.0,3.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:351 AM,41944.460938,-46935.5,4903.489746,-1.0,112.0,0.0,239.460007,-102.367004,262.309021,-0.149,75.0,-178.0,3.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:451 AM,41934.640625,-46910.050781,4903.47998,-1.0,111.0,0.0,239.464005,-95.229004,245.619019,0.094,71.0,-167.0,2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:548 AM,41925.730469,-46886.828125,4903.489746,-1.0,111.0,0.0,239.476013,-88.829002,230.374008,0.126,64.0,-152.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:644 AM,41917.589844,-46865.519531,4903.5,-1.0,111.0,0.0,239.488007,-83.026001,216.375015,0.026,58.0,-140.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:751 AM,41908.988281,-46843.160156,4903.52002,-1.0,111.0,0.0,239.499008,-79.128006,200.723007,0.018,39.0,-157.0,0.0,0.98,0.0,0.0,true
May 22 2024 9:47:18:853 AM,41900.269531,-46823.917969,4903.509766,-1.0,112.0,0.0,239.501007,-82.058006,183.327011,-0.118,-29.0,-174.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:18:948 AM,41893.359375,-46806.800781,4903.52002,-1.0,112.0,0.0,239.512009,-71.026001,172.752014,0.036,110.0,-106.0,2.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:19:44 AM,41887.320312,-46791.457031,4903.509766,-1.0,112.0,0.0,239.527008,-59.101002,147.680008,-0.008,119.0,-251.0,0.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:19:151 AM,41882.140625,-46778.207031,4903.459961,-1.0,112.0,0.0,239.573013,-43.970001,111.548004,-0.165,151.0,-361.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:19:246 AM,41878.289062,-46768.238281,4903.459961,-1.0,112.0,0.0,239.574005,-39.323002,102.848007,0.02,46.0,-87.0,2.0,-1.02,0.0,0.0,true
May 22 2024 9:47:19:351 AM,41874.867188,-46757.367188,4903.489746,-1.0,111.0,1.0,239.605011,-29.644001,97.692001,0.019,97.0,-52.0,0.0,-1.02,0.0,0.0,true
May 22 2024 9:47:19:446 AM,41872.898438,-46748.507812,4903.5,-1.0,111.0,1.0,239.618011,-15.64,75.532005,-0.029,140.0,-222.0,0.0,-1.02,-1.0,0.0,true
May 22 2024 9:47:19:553 AM,41871.847656,-46743.4375,4903.459961,-1.0,110.0,1.0,239.665009,-7.16,36.236,0.046,85.0,-393.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:19:651 AM,41870.988281,-46740.917969,4903.449707,-1.0,110.0,0.0,239.672012,-6.339,21.699001,0.03,8.0,-145.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:19:743 AM,41870.328125,-46739.058594,4903.469727,-1.0,110.0,0.0,239.696014,-5.506,15.783001,-0.039,8.0,-59.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:19:846 AM,41869.71875,-46737.378906,4903.509766,-1.0,110.0,0.0,239.731018,-4.54,11.849001,0.064,10.0,-39.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:19:946 AM,41869.257812,-46736.117188,4903.549805,0.0,110.0,0.0,239.767014,-3.618,9.13,0.11,9.0,-27.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:43 AM,41869.1875,-46735.949219,4903.560059,0.0,110.0,0.0,239.777008,-0.047,-0.717,0.09,36.0,-98.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:145 AM,41869.148438,-46735.890625,4903.569824,0.0,110.0,0.0,239.796005,0.109,-0.992,-0.034,2.0,-3.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:243 AM,41869.109375,-46735.828125,4903.600098,0.0,110.0,0.0,239.817017,0.104,-0.824,0.045,0.0,2.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:352 AM,41869.078125,-46735.789062,4903.609863,0.0,110.0,0.0,239.834015,0.055,-0.58,0.045,0.0,2.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:452 AM,41869.070312,-46735.769531,4903.620117,0.0,110.0,0.0,239.84201,0.001,-0.23,0.018,-1.0,4.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:553 AM,41869.058594,-46735.769531,4903.629883,0.0,110.0,0.0,239.849014,-0.008,-0.281,0.062,0.0,-1.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:643 AM,41869.050781,-46735.757812,4903.629883,0.0,110.0,0.0,239.851013,0.038,-0.217,-0.088,0.0,1.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:750 AM,41869.039062,-46735.75,4903.629883,0.0,110.0,0.0,239.853012,0.038,-0.143,0.098,0.0,1.0,2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:854 AM,41869.039062,-46735.738281,4903.629883,0.0,110.0,0.0,239.853012,0.011,-0.046,-0.036,0.0,1.0,-1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:20:953 AM,41869.039062,-46735.730469,4903.629883,0.0,110.0,0.0,239.854004,0.017,-0.063,-0.232,0.0,0.0,-2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:44 AM,41869.027344,-46735.71875,4903.629883,0.0,110.0,0.0,239.856018,0.012,-0.055,-0.001,0.0,0.0,2.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:147 AM,41869.027344,-46735.707031,4903.629883,0.0,110.0,0.0,239.85701,0.008,-0.038,-0.012,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:249 AM,41869.027344,-46735.699219,4903.629883,0.0,110.0,0.0,239.861008,0.002,-0.008,0.05,0.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:352 AM,41869.027344,-46735.699219,4903.629883,0.0,110.0,0.0,239.861008,0.001,-0.017,0.131,0.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:452 AM,41869.027344,-46735.699219,4903.639648,0.0,110.0,0.0,239.863007,0.001,-0.014,-0.126,0.0,0.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:548 AM,41869.027344,-46735.699219,4903.629883,0.0,110.0,0.0,239.869019,-0.001,-0.011,-0.033,0.0,0.0,1.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:646 AM,41869.027344,-46735.699219,4903.639648,0.0,110.0,0.0,239.877014,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,true
May 22 2024 9:47:21:753 AM,41869.027344,-46735.699219,4903.639648,0.0,110.0,0.0,239.881012,-0.002,-0.005,0.06,0.0,0.0,1.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:21:847 AM,41869.039062,-46735.757812,4903.629883,0.0,110.0,0.0,239.890015,-0.097,0.223,-0.07,-1.0,2.0,-1.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:21:945 AM,41869.21875,-46736.238281,4903.629883,0.0,110.0,0.0,239.896011,1.965,-5.766,0.013,21.0,-60.0,1.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:50 AM,41870.019531,-46738.507812,4903.580078,0.0,110.0,0.0,239.942017,11.589001,-32.330002,-0.396,96.0,-266.0,-4.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:149 AM,41871.9375,-46743.910156,4903.529785,-1.0,110.0,0.0,239.996017,24.449001,-68.160004,0.087,129.0,-358.0,5.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:246 AM,41875.390625,-46753.609375,4903.459961,-1.0,110.0,0.0,240.069016,40.652,-113.134003,0.027,162.0,-450.0,-1.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:346 AM,41880.339844,-46767.449219,4903.399902,-1.0,110.0,0.0,240.124008,54.646004,-151.721008,-0.223,140.0,-386.0,-2.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:446 AM,41886.578125,-46784.847656,4903.379883,-1.0,110.0,0.0,240.14801,67.756004,-187.422012,0.027,131.0,-357.0,2.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:550 AM,41894.417969,-46806.609375,4903.359863,-1.0,110.0,0.0,240.166016,81.093002,-223.274017,-0.03,133.0,-359.0,-1.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:646 AM,41902.769531,-46829.699219,4903.350098,-1.0,110.0,0.0,240.170013,93.244003,-255.489014,0.112,122.0,-322.0,1.0,-0.02,-1.0,0.0,true
May 22 2024 9:47:22:745 AM,41912.6875,-46856.9375,4903.359863,-1.0,111.0,0.0,240.17601,104.347008,-284.243011,-0.202,111.0,-288.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 9:47:22:851 AM,41923.617188,-46886.75,4903.399902,-1.0,111.0,0.0,240.215012,107.126007,-289.981018,0.105,28.0,-57.0,3.0,-0.02,1.0,0.0,true
May 22 2024 9:47:22:947 AM,41933.460938,-46913.449219,4903.5,-1.0,111.0,0.0,240.315018,99.550003,-267.901001,0.146,-76.0,221.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:44 AM,41941.988281,-46936.457031,4903.629883,0.0,111.0,0.0,240.444016,86.127007,-230.485016,-0.007,-134.0,374.0,-2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:144 AM,41949.347656,-46956.21875,4903.75,1.0,111.0,0.0,240.567017,69.912003,-185.897003,-0.074,-162.0,446.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:248 AM,41955.257812,-46972.070312,4903.859863,1.0,111.0,0.0,240.67601,51.883003,-137.215012,0.055,-180.0,487.0,1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:349 AM,41958.839844,-46981.597656,4903.97998,2.0,111.0,0.0,240.797012,23.507002,-62.002003,-0.011,-284.0,752.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:449 AM,41959.300781,-46982.847656,4904.089844,2.0,111.0,0.0,240.909012,1.843,-4.549,-0.154,-217.0,575.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:549 AM,41959.339844,-46982.957031,4904.02002,2.0,111.0,0.0,240.981018,-1.961,5.658,0.034,-38.0,102.0,2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:649 AM,41958.890625,-46981.808594,4903.959961,1.0,111.0,0.0,241.044006,-10.137,26.584002,0.126,-82.0,209.0,1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:751 AM,41957.367188,-46977.847656,4903.929688,1.0,111.0,0.0,241.073013,-22.543001,59.281002,-0.058,-124.0,327.0,-2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:850 AM,41954.160156,-46969.308594,4903.949707,1.0,111.0,0.0,241.096008,-39.492001,104.194008,-0.168,-169.0,449.0,-1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:23:949 AM,41949.367188,-46956.550781,4903.959961,2.0,111.0,0.0,241.103012,-54.404003,143.700012,-0.201,-149.0,395.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:24:50 AM,41943.128906,-46939.867188,4903.939941,2.0,111.0,0.0,241.116013,-67.938004,180.004013,-0.112,-135.0,363.0,1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:24:150 AM,41935.738281,-46920.050781,4903.939941,2.0,111.0,0.0,241.122009,-80.423004,214.193008,0.055,-125.0,342.0,2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:24:253 AM,41925.839844,-46896.609375,4903.929688,2.0,111.0,0.0,241.131012,-105.335007,242.375015,0.097,-249.0,282.0,0.0,0.98,1.0,0.0,true
May 22 2024 9:47:24:344 AM,41913.800781,-46873.910156,4903.909668,1.0,113.0,0.0,241.152008,-136.643005,259.732025,-0.144,-313.0,174.0,-2.0,0.98,1.0,0.0,true
May 22 2024 9:47:24:443 AM,41899.429688,-46846.25,4903.899902,1.0,114.0,0.0,241.16301,-145.255005,296.528015,0.059,-86.0,368.0,2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:24:556 AM,41883.347656,-46809.96875,4903.889648,1.0,114.0,0.0,241.170013,-153.145004,336.799011,-0.398,-79.0,403.0,-5.0,-0.02,1.0,0.0,true
May 22 2024 9:47:24:651 AM,41868.660156,-46776.277344,4903.879883,1.0,114.0,1.0,241.175018,-163.200012,368.588013,-0.115,-101.0,318.0,3.0,-0.02,1.0,0.0,true
May 22 2024 9:47:24:744 AM,41854.0,-46740.527344,4903.870117,1.0,113.0,1.0,241.194016,-163.172012,401.718018,-0.175,0.0,331.0,-1.0,-1.02,1.0,0.0,true
May 22 2024 9:47:24:854 AM,41838.96875,-46692.820312,4903.859863,1.0,111.0,2.0,241.20401,-137.005005,444.11203,-0.3,262.0,424.0,-1.0,-1.02,1.0,0.0,true
May 22 2024 9:47:24:946 AM,41829.980469,-46649.9375,4903.949707,1.0,108.0,2.0,241.293015,-104.590004,478.764008,3.562,324.0,347.0,39.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:44 AM,41819.128906,-46600.988281,4904.109863,1.0,105.0,2.0,241.45401,-119.583008,512.329041,0.866,-150.0,336.0,-27.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:145 AM,41805.488281,-46547.71875,4904.100098,1.0,105.0,1.0,241.460007,-134.162003,543.496033,-0.363,-146.0,312.0,-12.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:244 AM,41791.359375,-46492.488281,4904.049805,1.0,105.0,1.0,241.515015,-143.81601,574.377014,-0.6,-97.0,309.0,-2.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:344 AM,41776.488281,-46433.757812,4903.97998,1.0,105.0,1.0,241.577011,-151.565002,605.366028,-0.616,-77.0,310.0,0.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:449 AM,41759.949219,-46367.660156,4903.919922,1.0,104.0,1.0,241.636017,-158.296005,638.186035,-0.474,-67.0,328.0,1.0,-0.02,1.0,0.0,true
May 22 2024 9:47:25:548 AM,41743.988281,-46302.808594,4903.879883,1.0,104.0,1.0,241.683014,-163.629013,668.499023,-0.424,-53.0,303.0,1.0,-0.02,1.0,0.0,true
