,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 10:42:55:408 AM,37606.070312,-49438.230469,5013.319824,0.0,0.0,0.0,0.0,0.0,0.0,-131.085007,0.0,0.0,-1311.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:55:408 AM,37606.070312,-49438.230469,5013.319824,0.0,0.0,0.0,0.0,0.0,0.0,-131.085007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:55:409 AM,37606.070312,-49438.230469,5013.319824,0.0,0.0,0.0,0.0,0.0,0.0,-131.085007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:55:820 AM,37606.070312,-49438.230469,4994.509766,0.0,0.0,0.0,18.815001,0.0,0.0,-228.897018,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:55:820 AM,37606.070312,-49438.230469,4994.509766,0.0,0.0,0.0,18.815001,0.0,0.0,-228.897018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:55:820 AM,37606.070312,-49438.230469,4994.509766,0.0,0.0,0.0,18.815001,0.0,0.0,-228.897018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:55:821 AM,37606.070312,-49438.230469,4994.509766,0.0,0.0,0.0,18.815001,0.0,0.0,-228.897018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:55:928 AM,37606.070312,-49438.230469,4963.109863,0.0,0.0,0.0,50.212002,0.0,0.0,-335.141022,0.0,0.0,-1062.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:26 AM,37604.648438,-49438.96875,4928.0,-1.0,0.0,1.0,85.320007,19.280001,25.338001,-314.163025,193.0,253.0,210.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:131 AM,37602.808594,-49438.550781,4910.819824,-3.0,0.0,2.0,102.501007,3.967,9.378,-77.334007,-153.0,-160.0,2368.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:229 AM,37602.527344,-49438.019531,4907.939941,-3.0,0.0,2.0,105.385002,-2.169,0.005,-2.726,-61.0,-94.0,746.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:333 AM,37602.621094,-49438.097656,4908.540039,-3.0,0.0,2.0,105.985008,0.253,1.882,9.568001,24.0,19.0,123.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:419 AM,37602.667969,-49438.148438,4909.419922,-3.0,0.0,2.0,106.872002,0.667,1.872,9.764001,4.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:538 AM,37602.71875,-49438.21875,4910.449707,-3.0,0.0,2.0,107.899002,0.638,1.245,7.448,0.0,-6.0,-23.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:627 AM,37602.738281,-49438.257812,4910.959961,-3.0,0.0,2.0,108.413002,0.487,0.931,5.084,-2.0,-3.0,-24.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:722 AM,37602.757812,-49438.320312,4911.399902,-3.0,0.0,2.0,108.844002,0.33,0.397,3.166,-2.0,-5.0,-19.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:824 AM,37602.769531,-49438.367188,4911.649902,-3.0,0.0,2.0,109.095009,0.207,-0.124,1.8,-1.0,-5.0,-14.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:56:937 AM,37602.769531,-49438.410156,4911.859863,-3.0,0.0,2.0,109.306007,0.148,-0.21,1.575,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:29 AM,37602.769531,-49438.449219,4911.939941,-3.0,0.0,2.0,109.389008,0.091,-0.289,0.4,-1.0,-1.0,-12.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:138 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,-1.0,3.0,-4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:232 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:332 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:427 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:529 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:635 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:740 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:822 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:57:922 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:34 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:133 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:234 AM,37602.757812,-49438.46875,4911.959961,-3.0,0.0,2.0,109.413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:325 AM,37602.757812,-49438.507812,4911.949707,-3.0,0.0,2.0,109.427002,0.041,-0.318,0.428,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:433 AM,37602.757812,-49438.519531,4911.97998,-3.0,0.0,2.0,109.453003,0.028,-0.094,0.292,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:535 AM,37602.757812,-49438.519531,4912.029785,-3.0,0.0,2.0,109.509003,0.042,-0.044,0.488,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:621 AM,37602.757812,-49438.519531,4912.049805,-3.0,0.0,2.0,109.524002,0.001,-0.118,-0.349,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:726 AM,37602.757812,-49438.507812,4912.049805,-3.0,0.0,2.0,109.526009,0.034,-0.077,0.158,0.0,0.0,5.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:828 AM,37602.757812,-49438.507812,4912.069824,-3.0,0.0,2.0,109.552002,0.027,-0.038,0.35,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:58:921 AM,37602.757812,-49438.507812,4912.089844,-3.0,0.0,2.0,109.568008,-0.001,-0.116,-0.424,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:34 AM,37602.757812,-49438.488281,4912.089844,-3.0,0.0,2.0,109.568008,0.029,-0.046,0.333,0.0,1.0,8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:133 AM,37602.757812,-49438.488281,4912.100098,-3.0,0.0,2.0,109.579002,-0.008,-0.083,-0.508,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:225 AM,37602.75,-49438.488281,4912.080078,-3.0,0.0,2.0,109.593002,0.014,-0.056,-0.058,0.0,0.0,4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:320 AM,37602.757812,-49438.488281,4912.120117,-3.0,0.0,2.0,109.624008,0.049,0.034,0.555,0.0,1.0,6.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:422 AM,37602.757812,-49438.488281,4912.129883,-3.0,0.0,2.0,109.641006,0.01,-0.05,0.002,0.0,-1.0,-6.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:536 AM,37602.75,-49438.488281,4912.129883,-3.0,0.0,2.0,109.643005,0.028,-0.015,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:642 AM,37602.75,-49438.480469,4912.129883,-3.0,0.0,2.0,109.647003,0.011,-0.049,0.073,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:728 AM,37602.75,-49438.480469,4912.139648,-3.0,0.0,2.0,109.660004,0.027,-0.018,0.139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:826 AM,37602.75,-49438.480469,4912.129883,-3.0,0.0,2.0,109.665009,0.035,-0.011,0.34,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:42:59:929 AM,37602.75,-49438.480469,4912.139648,-3.0,0.0,2.0,109.666008,0.011,0.014,0.134,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:31 AM,37602.75,-49438.480469,4912.149902,-3.0,0.0,2.0,109.682007,0.017,-0.032,0.011,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:143 AM,37602.75,-49438.480469,4912.149902,-3.0,0.0,2.0,109.687004,-0.01,-0.084,-0.333,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:233 AM,37602.75,-49438.46875,4912.129883,-3.0,0.0,2.0,109.706009,0.001,-0.057,-0.12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:322 AM,37602.75,-49438.46875,4912.139648,-3.0,0.0,2.0,109.721008,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:427 AM,37602.75,-49438.46875,4912.139648,-3.0,0.0,2.0,109.724007,0.018,-0.023,0.122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:541 AM,37602.75,-49438.46875,4912.129883,-3.0,0.0,2.0,109.731003,0.004,-0.046,-0.078,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:624 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.745003,0.026,0.003,0.293,0.0,0.0,4.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:741 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.749008,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:820 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.757004,0.015,-0.026,0.107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:00:930 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.766006,0.021,-0.03,0.024,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:33 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.772003,0.018,-0.023,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:119 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.774002,0.007,-0.051,-0.195,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:223 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.781006,0.018,-0.012,0.104,0.0,0.0,3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:333 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.789001,0.03,-0.002,0.306,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:428 AM,37602.75,-49438.46875,4912.169922,-3.0,0.0,2.0,109.801003,0.022,-0.007,0.118,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:528 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.818008,0.025,-0.022,0.308,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:641 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.821007,0.018,-0.013,0.062,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:723 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.825005,0.001,-0.045,-0.082,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:821 AM,37602.75,-49438.457031,4912.149902,-3.0,0.0,2.0,109.833008,0.025,-0.017,0.13,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:01:931 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.843002,0.012,-0.006,0.016,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:24 AM,37602.75,-49438.457031,4912.139648,-3.0,0.0,2.0,109.861008,0.005,-0.024,-0.102,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:133 AM,37602.75,-49438.46875,4912.139648,-3.0,0.0,2.0,109.862007,0.018,-0.015,0.196,0.0,0.0,3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:238 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.882004,0.02,0.014,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:346 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.888008,0.007,-0.032,-0.099,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:430 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.890007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:518 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.897003,-0.001,-0.032,-0.265,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:639 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.902008,0.024,-0.007,0.188,0.0,0.0,5.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:725 AM,37602.75,-49438.46875,4912.169922,-3.0,0.0,2.0,109.908005,0.023,-0.051,0.052,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:822 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.917007,0.011,-0.032,-0.074,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:02:943 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.918007,0.01,-0.025,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:03:27 AM,37602.75,-49438.46875,4912.169922,-3.0,0.0,2.0,109.925003,0.013,-0.02,0.144,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:03:121 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.928009,-0.017,-0.075,-0.612,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:03:236 AM,37602.75,-49438.46875,4912.149902,-3.0,0.0,2.0,109.938004,0.039,-0.021,0.227,1.0,1.0,8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:03:332 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.950005,0.023,-0.006,0.157,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:03:435 AM,37602.75,-49438.457031,4912.139648,-3.0,0.0,2.0,109.972008,0.02,-0.006,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:43:03:539 AM,37602.75,-49438.46875,4912.159668,-3.0,0.0,2.0,109.990005,0.022,-0.014,0.098,0.0,0.0,0.0,0.0,0.06,0.0,0.0,true
