,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:40:17:114 AM,37606.070312,-49438.230469,5013.159668,0.0,0.0,0.0,0.0,0.0,0.0,-132.174011,0.0,0.0,-1322.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:114 AM,37606.070312,-49438.230469,5013.159668,0.0,0.0,0.0,0.0,0.0,0.0,-132.174011,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:114 AM,37606.070312,-49438.230469,5013.159668,0.0,0.0,0.0,0.0,0.0,0.0,-132.174011,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:410 AM,37606.070312,-49438.230469,4994.239746,0.0,0.0,0.0,18.924002,0.0,0.0,-229.985016,0.0,0.0,-978.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:411 AM,37606.070312,-49438.230469,4994.239746,0.0,0.0,0.0,18.924002,0.0,0.0,-229.985016,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:411 AM,37606.070312,-49438.230469,4994.239746,0.0,0.0,0.0,18.924002,0.0,0.0,-229.985016,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:519 AM,37606.070312,-49438.230469,4962.370117,0.0,0.0,0.0,50.798004,0.0,0.0,-337.203003,0.0,0.0,-1072.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:595 AM,37605.578125,-49438.199219,4934.209961,0.0,0.0,1.0,78.950005,-34.839001,-4.269,-348.994019,-348.0,-43.0,-118.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:701 AM,37603.070312,-49437.949219,4912.429688,-3.0,0.0,2.0,100.729004,-14.227,1.893,-99.539001,206.0,62.0,2495.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:804 AM,37602.480469,-49437.847656,4907.850098,-3.0,0.0,2.0,105.311005,-2.044,0.629,-12.345,122.0,-13.0,872.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:17:907 AM,37602.519531,-49437.898438,4908.209961,-3.0,0.0,2.0,105.670006,1.173,-0.726,8.795,32.0,-14.0,211.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:40:18:4 AM,37602.628906,-49437.957031,4909.239746,-3.0,0.0,2.0,106.697006,1.258,-0.748,10.521001,1.0,0.0,17.0,-0.01,1.0,0.0,0.0,true
Jun 4 2024 11:40:18:98 AM,37602.898438,-49438.0,4910.139648,-3.0,0.0,2.0,107.596008,4.877,-0.453,8.467,36.0,3.0,-21.0,-0.01,1.0,0.0,0.0,true
Jun 4 2024 11:40:18:194 AM,37604.167969,-49438.039062,4910.77002,-3.0,0.0,2.0,108.228004,23.222002,-0.593,5.0,183.0,-1.0,-35.0,-0.01,1.0,0.0,0.0,true
Jun 4 2024 11:40:18:301 AM,37607.9375,-49437.828125,4911.029785,-3.0,0.0,2.0,108.492004,47.043003,3.677,1.676,238.0,43.0,-33.0,0.99,1.0,0.0,0.0,true
