,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:28:22:268 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:22:358 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:22:462 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:22:564 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:22:655 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:22:757 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:22:858 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:22:960 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:65 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:166 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:259 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:362 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:456 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:557 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:660 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:762 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:863 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:23:968 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:60 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:162 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:266 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:355 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:461 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:566 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:658 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:763 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:866 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:24:961 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:62 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:160 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:261 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:358 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:460 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:565 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:668 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:768 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:857 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:25:968 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:63 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:159 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:267 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:360 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:470 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:563 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:667 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:757 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:867 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:26:965 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:64 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:163 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:256 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:365 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:466 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:554 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:663 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:767 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:857 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:27:958 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:64 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:155 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:263 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:365 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:468 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:560 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:665 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:766 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:858 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:28:960 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:66 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:157 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:262 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:355 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:460 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:564 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:657 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:760 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:864 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:29:956 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:63 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:169 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:256 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:361 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:466 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:557 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:659 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:764 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:855 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:30:957 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:60 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:165 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:261 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:365 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:466 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:557 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:665 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:759 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:863 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:31:967 AM,37602.589844,-49438.75,4911.959961,-3.0,0.0,2.0,110.074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:28:32:61 AM,37602.589844,-49438.738281,4911.929688,-3.0,0.0,2.0,110.099007,0.029,-0.152,0.142,0.0,-2.0,1.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:164 AM,37602.589844,-49438.730469,4911.959961,-3.0,0.0,2.0,110.125008,0.042,-0.082,0.334,0.0,1.0,2.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:258 AM,37602.589844,-49438.71875,4911.97998,-3.0,0.0,2.0,110.148003,0.033,-0.057,0.311,0.0,0.0,0.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:363 AM,37602.589844,-49438.71875,4912.009766,-3.0,0.0,2.0,110.176003,0.021,-0.07,0.234,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:468 AM,37602.589844,-49438.71875,4912.02002,-3.0,0.0,2.0,110.186005,0.018,-0.052,0.051,0.0,0.0,-2.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:559 AM,37602.589844,-49438.707031,4912.029785,-3.0,0.0,2.0,110.197006,0.025,-0.057,0.181,0.0,0.0,1.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:663 AM,37602.589844,-49438.707031,4912.040039,-3.0,0.0,2.0,110.210007,0.011,-0.065,0.05,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:758 AM,37602.589844,-49438.699219,4912.049805,-3.0,0.0,2.0,110.215004,0.012,-0.056,0.082,0.0,0.0,0.0,0.02,0.0,0.0,true
May 22 2024 10:28:32:862 AM,37602.589844,-49438.699219,4912.060059,-3.0,0.0,2.0,110.222008,0.013,-0.035,0.07,0.0,0.0,0.0,0.02,0.0,0.0,true
