,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 10:01:34:912 AM,37606.070312,-49438.230469,5016.5,0.0,0.0,0.0,0.0,0.0,0.0,-106.101006,0.0,0.0,-1061.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:34:912 AM,37606.070312,-49438.230469,5016.5,0.0,0.0,0.0,0.0,0.0,0.0,-106.101006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:34:912 AM,37606.070312,-49438.230469,5016.5,0.0,0.0,0.0,0.0,0.0,0.0,-106.101006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:35:16 AM,37606.070312,-49438.230469,5000.189941,0.0,0.0,0.0,16.318001,0.0,0.0,-203.938004,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:35:110 AM,37606.070312,-49438.230469,4975.830078,0.0,0.0,0.0,40.671001,0.0,0.0,-296.541016,0.0,0.0,-926.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:35:205 AM,37605.949219,-49438.679688,4942.47998,0.0,0.0,0.0,74.025002,-1.472,-2.863,-381.256012,-15.0,-29.0,-847.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:35:310 AM,37603.410156,-49438.789062,4915.100098,-2.0,0.0,2.0,101.405006,6.802001,14.347001,-143.116013,83.0,172.0,2381.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:35:410 AM,37602.5,-49438.628906,4908.209961,-3.0,0.0,2.0,108.297005,2.247,5.309,-30.388002,-46.0,-90.0,1127.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:35:512 AM,37602.597656,-49438.160156,4908.120117,-3.0,0.0,2.0,108.387009,-0.214,1.423,6.093,-25.0,-39.0,365.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 10:01:35:612 AM,37602.667969,-49438.230469,4909.069824,-3.0,0.0,2.0,109.338005,0.584,2.098,10.143001,8.0,7.0,40.0,0.0,0.0,0.0,0.0,true
