,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:39:37:242 AM,37606.070312,-49438.230469,5012.969727,0.0,0.0,0.0,0.0,0.0,0.0,-133.501007,0.0,0.0,-1335.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:243 AM,37606.070312,-49438.230469,5012.969727,0.0,0.0,0.0,0.0,0.0,0.0,-133.501007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:243 AM,37606.070312,-49438.230469,5012.969727,0.0,0.0,0.0,0.0,0.0,0.0,-133.501007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:302 AM,37606.070312,-49438.230469,4993.909668,0.0,0.0,0.0,19.056002,0.0,0.0,-231.310013,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:438 AM,37606.070312,-49438.230469,4965.080078,0.0,0.0,0.0,47.888,0.0,0.0,-329.022003,0.0,0.0,-977.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:494 AM,37606.019531,-49438.46875,4943.669922,0.0,0.0,0.0,69.294006,-0.635,-2.344,-381.629028,-6.0,-23.0,-526.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:610 AM,37602.949219,-49438.558594,4914.290039,-3.0,0.0,2.0,98.677002,6.004,14.384001,-130.146011,66.0,167.0,2515.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:693 AM,37602.199219,-49438.417969,4908.549805,-3.0,0.0,2.0,104.421005,2.141,6.119,-36.304001,-39.0,-83.0,938.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:791 AM,37602.269531,-49437.949219,4908.120117,-3.0,0.0,2.0,104.853004,-0.552,1.729,5.227,-27.0,-44.0,415.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:37:892 AM,37602.347656,-49438.027344,4909.040039,-3.0,0.0,2.0,105.773003,0.543,2.014,10.191001,11.0,3.0,50.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:26 AM,37602.410156,-49438.109375,4910.219727,-3.0,0.0,2.0,106.962006,0.627,1.47,8.068001,1.0,-5.0,-21.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:94 AM,37602.429688,-49438.160156,4910.719727,-3.0,0.0,2.0,107.459007,0.509,1.077,6.159,-1.0,-4.0,-19.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:203 AM,37602.449219,-49438.199219,4911.290039,-3.0,0.0,2.0,108.023003,0.351,0.495,3.994,-2.0,-6.0,-22.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:296 AM,37602.460938,-49438.238281,4911.580078,-3.0,0.0,2.0,108.322006,0.244,0.152,2.41,-1.0,-3.0,-16.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:406 AM,37602.480469,-49438.289062,4911.810059,-3.0,0.0,2.0,108.549004,0.144,-0.056,1.517,-1.0,-2.0,-9.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:490 AM,37602.46875,-49438.339844,4911.899902,-3.0,0.0,2.0,108.637009,0.129,-0.285,1.271,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:613 AM,37602.46875,-49438.390625,4911.989746,-3.0,0.0,2.0,108.729004,0.08,-0.324,0.832,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:699 AM,37602.460938,-49438.429688,4912.02002,-3.0,0.0,2.0,108.756004,0.036,-0.51,0.084,0.0,-2.0,-7.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:797 AM,37602.460938,-49438.417969,4912.049805,-3.0,0.0,2.0,108.787003,0.041,-0.065,0.377,0.0,4.0,3.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:38:912 AM,37602.460938,-49438.410156,4912.080078,-3.0,0.0,2.0,108.819008,0.018,-0.11,0.142,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:39:2 AM,37602.460938,-49438.410156,4912.109863,-3.0,0.0,2.0,108.846008,0.041,-0.058,0.356,0.0,1.0,2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:39:97 AM,37602.460938,-49438.398438,4912.120117,-3.0,0.0,2.0,108.858002,0.022,-0.076,0.079,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:39:209 AM,37602.460938,-49438.398438,4912.129883,-3.0,0.0,2.0,108.868004,0.03,-0.056,0.138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:39:39:321 AM,37602.460938,-49438.390625,4912.129883,-3.0,0.0,2.0,108.869003,0.009,-0.054,0.225,0.0,0.0,1.0,0.0,0.03,0.0,0.0,true
Jun 3 2024 11:39:39:413 AM,37602.597656,-49438.417969,4912.109863,-3.0,0.0,2.0,108.886002,4.001,-0.356,-0.285,40.0,-3.0,-5.0,0.0,0.15,0.0,0.0,true
Jun 3 2024 11:39:39:512 AM,37603.25,-49438.457031,4912.100098,-3.0,0.0,2.0,108.902008,7.623,-0.41,-0.615,36.0,-1.0,-3.0,-0.01,0.46,0.0,0.0,true
Jun 3 2024 11:39:39:606 AM,37604.148438,-49438.488281,4912.060059,-3.0,0.0,2.0,108.936005,11.027,-0.416,-0.487,34.0,0.0,1.0,-0.01,0.64,0.0,0.0,true
Jun 3 2024 11:39:39:705 AM,37606.210938,-49438.539062,4911.969727,-3.0,0.0,2.0,109.031006,27.764002,-0.553,-1.512,167.0,-1.0,-10.0,-0.01,0.91,0.0,0.0,true
Jun 3 2024 11:39:39:801 AM,37610.1875,-49438.628906,4911.790039,-3.0,0.0,2.0,109.214005,49.944004,-0.92,-2.648,222.0,-4.0,-11.0,-0.04,1.0,0.0,0.0,true
Jun 3 2024 11:39:39:913 AM,37619.648438,-49438.878906,4911.339844,-2.0,0.0,3.0,109.661003,103.737007,-1.964,-6.107,538.0,-10.0,-35.0,-0.06,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:3 AM,37631.640625,-49439.238281,4910.739746,-2.0,0.0,3.0,110.260002,143.306,-3.941,-7.902,396.0,-20.0,-18.0,-0.08,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:90 AM,37646.320312,-49439.859375,4909.97998,-2.0,-1.0,3.0,111.020004,178.98201,-6.785,-9.808001,357.0,-28.0,-19.0,-0.11,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:200 AM,37668.621094,-49441.109375,4908.799805,-2.0,-1.0,3.0,112.204002,221.698013,-11.083,-12.082001,427.0,-43.0,-23.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:307 AM,37695.0,-49442.898438,4907.399902,-2.0,-2.0,3.0,113.602005,263.032013,-16.302,-14.030001,413.0,-52.0,-19.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:404 AM,37722.019531,-49445.039062,4905.959961,-2.0,-2.0,3.0,115.044006,299.377014,-21.652,-16.311001,363.0,-54.0,-23.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:492 AM,37750.429688,-49447.597656,4904.459961,-2.0,-3.0,3.0,116.539009,333.136017,-27.542002,-17.656,338.0,-59.0,-13.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:609 AM,37792.238281,-49451.917969,4902.339844,-1.0,-4.0,3.0,118.664009,376.535004,-37.983002,-18.433001,434.0,-104.0,-8.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:692 AM,37825.039062,-49455.707031,4900.799805,-1.0,-5.0,3.0,120.199005,406.554016,-46.582001,-18.431002,300.0,-86.0,0.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:794 AM,37868.359375,-49461.367188,4898.879883,-1.0,-6.0,3.0,122.119003,442.64801,-57.516003,-20.323002,361.0,-109.0,-19.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:900 AM,37917.757812,-49468.6875,4896.629883,-1.0,-7.0,4.0,124.374008,479.841034,-69.706001,-21.393002,372.0,-122.0,-11.0,-0.14,1.0,0.0,0.0,true
Jun 3 2024 11:39:40:992 AM,37963.398438,-49476.117188,4894.709961,-1.0,-8.0,4.0,126.287003,511.202026,-82.652,-20.939001,314.0,-129.0,5.0,-0.14,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:96 AM,38019.308594,-49486.289062,4892.489746,-1.0,-9.0,4.0,128.514008,545.832031,-99.941002,-21.664001,346.0,-173.0,-7.0,-0.14,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:192 AM,38071.679688,-49496.898438,4890.47998,-1.0,-10.0,4.0,130.519012,575.276001,-116.854004,-21.944,294.0,-169.0,-3.0,-0.14,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:294 AM,38131.25,-49510.269531,4888.319824,-1.0,-11.0,4.0,132.680008,597.53302,-135.314011,-21.518002,223.0,-185.0,4.0,-0.14,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:411 AM,38201.058594,-49527.757812,4885.879883,-1.0,-13.0,4.0,135.123001,594.347046,-151.877014,-19.607,-32.0,-166.0,19.0,-0.14,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:509 AM,38259.96875,-49544.097656,4883.97998,-1.0,-14.0,5.0,137.017014,592.626038,-166.646011,-18.089001,-17.0,-148.0,15.0,-0.14,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:605 AM,38315.46875,-49560.839844,4882.350098,-1.0,-16.0,5.0,138.646011,590.361023,-180.30101,-16.742001,-23.0,-137.0,13.0,-0.13,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:694 AM,38368.910156,-49577.96875,4880.879883,-1.0,-17.0,5.0,140.12001,588.410034,-191.839005,-15.865001,-20.0,-115.0,9.0,-0.11,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:818 AM,38440.828125,-49602.078125,4878.989746,-1.0,-18.0,4.0,142.013,612.272034,-210.883011,-15.669001,239.0,-190.0,2.0,-0.08,1.0,0.0,0.0,true
Jun 3 2024 11:39:41:889 AM,38487.828125,-49618.378906,4877.870117,-1.0,-19.0,4.0,143.131012,643.143005,-226.979004,-15.723001,309.0,-161.0,-1.0,-0.06,1.0,0.0,0.0,true
Jun 3 2024 11:39:42:8 AM,38568.109375,-49646.878906,4876.080078,0.0,-19.0,4.0,144.922012,686.687012,-249.090012,-15.415001,435.0,-221.0,3.0,-0.04,1.0,0.0,0.0,true
Jun 3 2024 11:39:42:116 AM,38644.480469,-49674.507812,4874.359863,0.0,-20.0,4.0,146.639008,720.730042,-268.071014,-16.349001,340.0,-190.0,-9.0,-0.03,1.0,0.0,0.0,true
Jun 3 2024 11:39:42:196 AM,38703.609375,-49696.308594,4873.069824,0.0,-20.0,3.0,147.925003,743.965027,-281.341003,-15.798,232.0,-133.0,6.0,-0.03,1.0,0.0,0.0,true
Jun 3 2024 11:39:42:301 AM,38783.988281,-49726.457031,4871.439941,0.0,-20.0,3.0,149.555008,772.938049,-297.366028,-15.111001,290.0,-160.0,7.0,-0.02,1.0,0.0,0.0,true
Jun 3 2024 11:39:42:408 AM,38866.328125,-49757.578125,4869.929688,0.0,-21.0,3.0,151.069,800.922058,-310.215027,-13.885,280.0,-128.0,12.0,-0.01,1.0,0.0,0.0,true
