,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:35:04:742 AM,37602.628906,-49438.25,4910.939941,-3.0,0.0,2.0,108.311005,0.473,0.701,5.291,-2.0,-6.0,-24.0,0.0,0.0,0.0,true
May 22 2024 10:35:04:836 AM,37602.648438,-49438.308594,4911.350098,-3.0,0.0,2.0,108.713005,0.322,0.325,3.503,-2.0,-4.0,-18.0,0.0,0.0,0.0,true
May 22 2024 10:35:04:938 AM,37602.679688,-49438.359375,4911.620117,-3.0,0.0,2.0,108.983002,0.22,0.078,1.963,-1.0,-2.0,-15.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:43 AM,37602.667969,-49438.398438,4911.799805,-3.0,0.0,2.0,109.165009,0.148,-0.178,1.386,-1.0,-3.0,-6.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:138 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,-1.0,2.0,-14.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:247 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:347 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:442 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:542 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:641 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:741 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:836 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:05:938 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:36 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:143 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:239 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:341 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:440 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:541 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:640 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:739 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:844 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:06:941 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:42 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:136 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:236 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:343 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:444 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:537 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:639 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:738 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:838 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:07:939 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:38 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:147 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:238 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:339 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:449 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:541 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:642 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:746 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:845 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:08:942 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:39 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:142 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:238 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:344 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:436 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:540 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:640 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:740 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:837 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:09:937 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:38 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:139 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:240 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:342 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:438 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:542 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:644 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:738 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:845 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:10:949 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:42 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:143 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:238 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:338 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:441 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:538 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:640 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:743 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:837 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:11:938 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:38 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:137 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:242 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:340 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:442 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:538 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:639 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:743 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:836 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:12:942 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:36 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:136 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:240 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:345 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:774 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:774 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:775 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:13:775 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:111 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:111 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:112 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:442 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:442 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:442 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:776 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:777 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:777 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:14:778 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:110 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:111 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:112 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:446 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:446 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:447 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:782 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:783 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:784 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:15:785 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:119 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:120 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:121 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:454 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:454 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:455 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:456 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:786 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:788 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:16:788 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:123 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:124 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:125 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:456 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:458 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:458 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:459 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:791 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:792 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:17:793 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:18:126 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 10:35:18:127 AM,37602.667969,-49438.398438,4911.810059,-3.0,0.0,2.0,109.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
