,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:17:50:502 AM,37606.070312,-49438.230469,5012.739746,0.0,0.0,0.0,0.0,0.0,0.0,-135.014008,0.0,0.0,-1350.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:50:503 AM,37606.070312,-49438.230469,5012.739746,0.0,0.0,0.0,0.0,0.0,0.0,-135.014008,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:50:503 AM,37606.070312,-49438.230469,5012.739746,0.0,0.0,0.0,0.0,0.0,0.0,-135.014008,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:50:616 AM,37606.070312,-49438.230469,4993.529785,0.0,0.0,0.0,19.208,0.0,0.0,-232.822006,0.0,0.0,-978.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:50:718 AM,37606.070312,-49438.230469,4964.549805,0.0,0.0,0.0,48.191002,0.0,0.0,-330.532013,0.0,0.0,-977.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:50:787 AM,37605.847656,-49438.800781,4939.540039,0.0,0.0,0.0,73.200005,-0.566,6.799,-376.784027,-6.0,68.0,-463.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:50:879 AM,37603.21875,-49438.679688,4915.72998,-2.0,0.0,2.0,97.008003,6.83,15.619,-148.565002,74.0,88.0,2282.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:50:967 AM,37602.308594,-49438.507812,4908.739746,-3.0,0.0,2.0,103.998009,2.404,6.327,-39.950001,-44.0,-93.0,1086.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:51:76 AM,37602.328125,-49438.019531,4908.069824,-3.0,0.0,2.0,104.676003,-0.307,1.619,5.27,-27.0,-47.0,452.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:51:183 AM,37602.398438,-49438.089844,4909.049805,-3.0,0.0,2.0,105.666008,0.576,2.073,10.234,9.0,5.0,50.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:51:287 AM,37602.449219,-49438.140625,4910.02002,-3.0,0.0,2.0,106.629005,0.598,1.939,8.458,0.0,-1.0,-18.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:51:374 AM,37602.480469,-49438.1875,4910.699707,-3.0,0.0,2.0,107.313004,0.491,1.086,6.632,-1.0,-9.0,-18.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:51:490 AM,37602.507812,-49438.238281,4911.279785,-3.0,0.0,2.0,107.893005,0.305,0.527,3.762,-2.0,-6.0,-29.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:51:580 AM,37602.519531,-49438.277344,4911.580078,-3.0,0.0,2.0,108.194008,0.213,0.206,2.722,-1.0,-3.0,-10.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:17:51:686 AM,37602.527344,-49438.328125,4911.810059,-3.0,0.0,2.0,108.417007,0.15,-0.084,1.652,-1.0,-3.0,-11.0,-0.03,0.1,0.0,0.0,true
Jun 3 2024 11:17:51:769 AM,37602.660156,-49438.359375,4911.909668,-3.0,0.0,2.0,108.525002,2.312,-0.18,1.051,22.0,-1.0,-6.0,-0.03,0.2,0.0,0.0,true
Jun 3 2024 11:17:51:867 AM,37603.269531,-49438.398438,4911.969727,-3.0,0.0,2.0,108.585007,7.76,-0.379,0.34,54.0,-2.0,-7.0,-0.03,0.25,0.0,0.0,true
Jun 3 2024 11:17:51:974 AM,37604.238281,-49438.4375,4911.989746,-3.0,0.0,2.0,108.598007,11.182,-0.478,-0.092,34.0,-1.0,-4.0,-0.04,0.49,0.0,0.0,true
Jun 3 2024 11:17:52:79 AM,37605.890625,-49438.507812,4911.939941,-3.0,0.0,2.0,108.642006,21.894001,-0.672,-0.929,107.0,-2.0,-8.0,-0.04,0.73,0.0,0.0,true
Jun 3 2024 11:17:52:185 AM,37609.597656,-49438.628906,4911.790039,-3.0,0.0,2.0,108.791008,43.268002,-1.072,-2.26,214.0,-4.0,-13.0,-0.05,0.83,0.0,0.0,true
Jun 3 2024 11:17:52:275 AM,37615.46875,-49438.800781,4911.509766,-3.0,0.0,2.0,109.075005,75.012001,-1.645,-4.613,317.0,-6.0,-24.0,-0.05,1.0,0.0,0.0,true
Jun 3 2024 11:17:52:388 AM,37627.640625,-49439.109375,4910.899902,-2.0,0.0,3.0,109.683006,124.592003,-2.842,-7.086,496.0,-12.0,-25.0,-0.06,1.0,0.0,0.0,true
Jun 3 2024 11:17:52:485 AM,37642.308594,-49439.570312,4910.149902,-2.0,-1.0,3.0,110.431007,163.709015,-4.79,-9.003,391.0,-19.0,-19.0,-0.08,1.0,0.0,0.0,true
Jun 3 2024 11:17:52:570 AM,37658.050781,-49440.1875,4909.339844,-2.0,-1.0,3.0,111.242004,196.78801,-6.787,-10.567,331.0,-20.0,-16.0,-0.08,1.0,0.0,0.0,true
Jun 3 2024 11:17:52:677 AM,37681.859375,-49441.308594,4908.089844,-2.0,-1.0,3.0,112.492004,238.000015,-10.241,-12.739,412.0,-35.0,-22.0,-0.09,1.0,0.0,0.0,true
Jun 3 2024 11:17:52:791 AM,37711.621094,-49443.058594,4906.52002,-2.0,-2.0,3.0,114.064003,281.106018,-15.386001,-15.205001,431.0,-51.0,-25.0,-0.11,1.0,0.0,0.0,true
