,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:50:54:935 AM,37606.070312,-49438.230469,5008.77002,0.0,0.0,0.0,0.0,0.0,0.0,-159.681015,0.0,0.0,-1597.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:54:935 AM,37606.070312,-49438.230469,5008.77002,0.0,0.0,0.0,0.0,0.0,0.0,-159.681015,0.0,0.0,0.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:54:936 AM,37606.070312,-49438.230469,5008.77002,0.0,0.0,0.0,0.0,0.0,0.0,-159.681015,0.0,0.0,0.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:433 AM,37606.070312,-49438.230469,4987.100098,0.0,0.0,0.0,21.673,0.0,0.0,-257.465027,0.0,0.0,-978.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:433 AM,37606.070312,-49438.230469,4987.100098,0.0,0.0,0.0,21.673,0.0,0.0,-257.465027,0.0,0.0,0.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:434 AM,37606.070312,-49438.230469,4987.100098,0.0,0.0,0.0,21.673,0.0,0.0,-257.465027,0.0,0.0,0.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:435 AM,37606.070312,-49438.230469,4987.100098,0.0,0.0,0.0,21.673,0.0,0.0,-257.465027,0.0,0.0,0.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:548 AM,37606.070312,-49438.230469,4949.009766,0.0,0.0,0.0,59.762001,0.0,0.0,-373.383026,0.0,0.0,-1159.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:636 AM,37604.199219,-49438.46875,4921.060059,-2.0,0.0,1.0,87.720001,16.478001,23.416,-220.123016,165.0,234.0,1533.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:737 AM,37602.6875,-49438.1875,4909.389648,-3.0,0.0,2.0,99.387001,2.947,7.873,-54.836002,-135.0,-155.0,1653.0,0.02,0.0,0.0,0.0,true
Jun 3 2024 11:50:55:833 AM,37602.578125,-49437.679688,4907.939941,-3.0,0.0,2.0,100.831001,-1.684,1.47,1.46,-46.0,-64.0,563.0,0.02,0.11,0.0,0.0,true
Jun 3 2024 11:50:55:930 AM,37602.878906,-49437.738281,4908.679688,-3.0,0.0,2.0,101.569008,3.553,2.111,9.922001,52.0,6.0,85.0,0.02,0.35,0.0,0.0,true
Jun 3 2024 11:50:56:44 AM,37603.820312,-49437.789062,4909.779785,-3.0,0.0,2.0,102.670006,10.204,1.703,8.649,67.0,-4.0,-13.0,0.02,0.5,0.0,0.0,true
