,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 11:33:26:927 AM,37602.4375,-49437.910156,4907.919922,-3.0,0.0,2.0,105.841003,-2.615,-0.87,-8.435,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:260 AM,37602.539062,-49437.949219,4908.27002,-3.0,0.0,2.0,106.193008,0.045,3.049,8.197001,27.0,39.0,166.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:261 AM,37602.539062,-49437.949219,4908.27002,-3.0,0.0,2.0,106.193008,0.045,3.049,8.197001,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:262 AM,37602.539062,-49437.949219,4908.27002,-3.0,0.0,2.0,106.193008,0.045,3.049,8.197001,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:594 AM,37602.609375,-49438.007812,4909.27002,-3.0,0.0,2.0,107.189003,0.68,3.234,10.083,6.0,2.0,19.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:595 AM,37602.609375,-49438.007812,4909.27002,-3.0,0.0,2.0,107.189003,0.68,3.234,10.083,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:595 AM,37602.609375,-49438.007812,4909.27002,-3.0,0.0,2.0,107.189003,0.68,3.234,10.083,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:596 AM,37602.609375,-49438.007812,4909.27002,-3.0,0.0,2.0,107.189003,0.68,3.234,10.083,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:927 AM,37602.648438,-49438.058594,4910.179688,-3.0,0.0,2.0,108.101006,0.662,2.816,8.129001,0.0,-4.0,-20.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:927 AM,37602.648438,-49438.058594,4910.179688,-3.0,0.0,2.0,108.101006,0.662,2.816,8.129001,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:27:928 AM,37602.648438,-49438.058594,4910.179688,-3.0,0.0,2.0,108.101006,0.662,2.816,8.129001,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:260 AM,37602.667969,-49438.089844,4910.850098,-3.0,0.0,2.0,108.772003,0.519,2.325,5.703,-1.0,-5.0,-24.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:261 AM,37602.667969,-49438.089844,4910.850098,-3.0,0.0,2.0,108.772003,0.519,2.325,5.703,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:261 AM,37602.667969,-49438.089844,4910.850098,-3.0,0.0,2.0,108.772003,0.519,2.325,5.703,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:595 AM,37602.699219,-49438.128906,4911.299805,-3.0,0.0,2.0,109.223007,0.358,1.921,3.71,-2.0,-4.0,-20.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:596 AM,37602.699219,-49438.128906,4911.299805,-3.0,0.0,2.0,109.223007,0.358,1.921,3.71,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:596 AM,37602.699219,-49438.128906,4911.299805,-3.0,0.0,2.0,109.223007,0.358,1.921,3.71,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:597 AM,37602.699219,-49438.128906,4911.299805,-3.0,0.0,2.0,109.223007,0.358,1.921,3.71,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:929 AM,37602.699219,-49438.160156,4911.589844,-3.0,0.0,2.0,109.511002,0.226,1.61,2.354,-1.0,-3.0,-14.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:929 AM,37602.699219,-49438.160156,4911.589844,-3.0,0.0,2.0,109.511002,0.226,1.61,2.354,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:28:930 AM,37602.699219,-49438.160156,4911.589844,-3.0,0.0,2.0,109.511002,0.226,1.61,2.354,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:263 AM,37602.71875,-49438.199219,4911.77002,-3.0,0.0,2.0,109.689003,0.15,1.421,1.431,-1.0,-2.0,-9.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:264 AM,37602.71875,-49438.199219,4911.77002,-3.0,0.0,2.0,109.689003,0.15,1.421,1.431,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:264 AM,37602.71875,-49438.199219,4911.77002,-3.0,0.0,2.0,109.689003,0.15,1.421,1.431,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:604 AM,37602.71875,-49438.230469,4911.879883,-3.0,0.0,2.0,109.798004,0.107,1.285,0.868,0.0,-1.0,-6.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:605 AM,37602.71875,-49438.230469,4911.879883,-3.0,0.0,2.0,109.798004,0.107,1.285,0.868,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:605 AM,37602.71875,-49438.230469,4911.879883,-3.0,0.0,2.0,109.798004,0.107,1.285,0.868,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:605 AM,37602.71875,-49438.230469,4911.879883,-3.0,0.0,2.0,109.798004,0.107,1.285,0.868,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:938 AM,37602.710938,-49438.269531,4911.939941,-3.0,0.0,2.0,109.862007,0.067,1.23,0.52,0.0,-1.0,-3.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:938 AM,37602.710938,-49438.269531,4911.939941,-3.0,0.0,2.0,109.862007,0.067,1.23,0.52,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:29:938 AM,37602.710938,-49438.269531,4911.939941,-3.0,0.0,2.0,109.862007,0.067,1.23,0.52,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:272 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.026,-0.777,0.176,0.0,-20.0,-3.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:272 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.026,-0.777,0.176,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:272 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.026,-0.777,0.176,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:604 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,8.0,-2.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:604 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:604 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:604 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:938 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:938 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:30:939 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:271 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:272 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:272 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:613 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:614 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:615 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:616 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:948 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:949 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:31:950 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:277 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:278 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:279 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:298 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:386 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:491 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:592 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:686 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:785 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:883 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:32:987 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:33:90 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:33:183 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:33:290 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:33:677 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:33:678 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:33:678 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:11 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:11 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:11 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:12 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:351 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:352 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:353 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:683 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:683 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:34:683 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:18 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:19 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:19 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:20 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:352 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:353 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:354 AM,37602.699219,-49438.378906,4911.97998,-3.0,0.0,2.0,109.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 11:33:35:679 AM,37602.699219,-49438.359375,4911.929688,-3.0,0.0,2.0,109.947006,0.009,-0.056,-0.08,0.0,-1.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:35:679 AM,37602.699219,-49438.359375,4911.929688,-3.0,0.0,2.0,109.947006,0.009,-0.056,-0.08,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:35:680 AM,37602.699219,-49438.359375,4911.929688,-3.0,0.0,2.0,109.947006,0.009,-0.056,-0.08,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:35:689 AM,37602.699219,-49438.359375,4911.939941,-3.0,0.0,2.0,109.955002,0.045,0.013,0.67,0.0,1.0,8.0,0.02,0.0,0.0,true
May 21 2024 11:33:35:788 AM,37602.699219,-49438.378906,4912.0,-3.0,0.0,2.0,110.016006,0.05,0.021,0.58,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:35:891 AM,37602.699219,-49438.378906,4912.040039,-3.0,0.0,2.0,110.053009,0.032,-0.029,0.242,0.0,-1.0,-3.0,0.02,0.0,0.0,true
May 21 2024 11:33:35:984 AM,37602.699219,-49438.378906,4912.060059,-3.0,0.0,2.0,110.071007,0.022,-0.02,0.145,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:88 AM,37602.699219,-49438.378906,4912.060059,-3.0,0.0,2.0,110.077003,0.027,-0.04,0.168,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:183 AM,37602.699219,-49438.378906,4912.069824,-3.0,0.0,2.0,110.083008,0.031,-0.048,0.12,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:283 AM,37602.699219,-49438.367188,4912.069824,-3.0,0.0,2.0,110.088005,0.01,-0.068,-0.099,0.0,0.0,-2.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:388 AM,37602.699219,-49438.367188,4912.080078,-3.0,0.0,2.0,110.095009,0.002,-0.034,-0.042,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:490 AM,37602.699219,-49438.367188,4912.080078,-3.0,0.0,2.0,110.101006,0.02,-0.035,0.075,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:583 AM,37602.710938,-49438.367188,4912.089844,-3.0,0.0,2.0,110.107002,0.023,-0.05,0.166,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:683 AM,37602.710938,-49438.359375,4912.100098,-3.0,0.0,2.0,110.111008,0.019,-0.029,0.054,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:789 AM,37602.699219,-49438.359375,4912.100098,-3.0,0.0,2.0,110.113007,0.008,-0.034,-0.081,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:890 AM,37602.699219,-49438.359375,4912.100098,-3.0,0.0,2.0,110.115005,0.022,-0.06,-0.055,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:36:986 AM,37602.699219,-49438.359375,4912.100098,-3.0,0.0,2.0,110.119003,0.026,-0.043,0.064,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:84 AM,37602.699219,-49438.359375,4912.100098,-3.0,0.0,2.0,110.120003,0.02,-0.035,0.068,0.0,0.0,0.0,0.02,0.0,1.0,true
May 21 2024 11:33:37:192 AM,37602.699219,-49438.359375,4912.100098,-3.0,0.0,2.0,110.124008,0.017,-0.032,-0.041,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:286 AM,37602.699219,-49438.359375,4912.100098,-3.0,0.0,2.0,110.125008,0.015,-0.033,-0.05,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:382 AM,37602.699219,-49438.359375,4912.100098,-3.0,0.0,2.0,110.126007,0.015,-0.012,0.074,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:487 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.128006,0.021,-0.025,0.055,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:589 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.132004,0.024,-0.014,0.072,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:691 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.132004,0.022,-0.014,0.068,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:788 AM,37602.699219,-49438.347656,4912.109863,-3.0,0.0,2.0,110.136002,0.017,-0.032,-0.02,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:890 AM,37602.699219,-49438.347656,4912.109863,-3.0,0.0,2.0,110.138008,0.019,-0.027,0.021,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:37:990 AM,37602.699219,-49438.347656,4912.109863,-3.0,0.0,2.0,110.138008,0.02,-0.028,0.017,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:38:90 AM,37602.699219,-49438.347656,4912.109863,-3.0,0.0,2.0,110.138008,0.016,-0.019,-0.001,0.0,0.0,0.0,0.02,0.0,1.0,true
May 21 2024 11:33:38:183 AM,37602.699219,-49438.347656,4912.109863,-3.0,0.0,2.0,110.139008,0.018,-0.032,-0.015,0.0,0.0,0.0,0.02,0.0,1.0,true
May 21 2024 11:33:38:286 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.144005,0.018,-0.024,0.035,0.0,0.0,1.0,0.02,0.0,1.0,true
May 21 2024 11:33:38:388 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.144005,0.019,-0.02,0.07,0.0,0.0,0.0,0.02,0.0,1.0,true
May 21 2024 11:33:38:487 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.145004,0.015,-0.006,0.009,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 11:33:38:586 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.146004,0.021,-0.022,-0.01,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:38:684 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.147003,0.026,-0.024,0.061,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 11:33:38:787 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.150002,0.023,-0.022,0.029,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 11:33:38:887 AM,37602.699219,-49438.347656,4912.100098,-3.0,0.0,2.0,110.151009,0.021,-0.029,-0.004,0.0,0.0,0.0,0.02,1.0,0.0,true
May 21 2024 11:33:38:989 AM,37602.890625,-49438.367188,4912.089844,-3.0,0.0,2.0,110.168007,3.858,-0.19,-0.237,38.0,-2.0,-2.0,0.02,1.0,0.0,true
May 21 2024 11:33:39:87 AM,37604.46875,-49438.390625,4912.029785,-3.0,0.0,2.0,110.225006,23.629002,-0.222,-1.358,198.0,0.0,-11.0,0.02,1.0,0.0,true
May 21 2024 11:33:39:189 AM,37609.621094,-49438.417969,4911.819824,-3.0,0.0,2.0,110.438004,65.797005,-0.256,-3.662,422.0,0.0,-23.0,0.02,1.0,0.0,true
May 21 2024 11:33:39:286 AM,37618.890625,-49438.449219,4911.370117,-2.0,0.0,2.0,110.887009,108.223007,0.082,-6.482,424.0,3.0,-28.0,0.02,1.0,0.0,true
May 21 2024 11:33:39:384 AM,37632.058594,-49438.390625,4910.679688,-2.0,0.0,2.0,111.575005,147.681,0.294,-8.217,395.0,2.0,-17.0,0.02,1.0,0.0,true
