,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:10:56:460 AM,37606.070312,-49438.230469,5008.589844,0.0,0.0,0.0,0.0,0.0,0.0,-160.703003,0.0,0.0,-1607.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:56:461 AM,37606.070312,-49438.230469,5008.589844,0.0,0.0,0.0,0.0,0.0,0.0,-160.703003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:56:461 AM,37606.070312,-49438.230469,5008.589844,0.0,0.0,0.0,0.0,0.0,0.0,-160.703003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:56:901 AM,37606.070312,-49438.230469,4986.819824,0.0,0.0,0.0,21.775002,0.0,0.0,-258.485016,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:56:902 AM,37606.070312,-49438.230469,4986.819824,0.0,0.0,0.0,21.775002,0.0,0.0,-258.485016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:56:902 AM,37606.070312,-49438.230469,4986.819824,0.0,0.0,0.0,21.775002,0.0,0.0,-258.485016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:56:902 AM,37606.070312,-49438.230469,4986.819824,0.0,0.0,0.0,21.775002,0.0,0.0,-258.485016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:57:30 AM,37606.070312,-49438.230469,4944.549805,0.0,0.0,0.0,64.044006,0.0,0.0,-384.384033,0.0,0.0,-1259.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:57:103 AM,37603.980469,-49438.777344,4920.949707,-2.0,0.0,1.0,87.637001,12.43,20.969002,-217.99501,124.0,210.0,1664.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:57:200 AM,37602.527344,-49438.488281,4909.629883,-3.0,0.0,2.0,98.964005,3.068,7.66,-58.235004,-94.0,-133.0,1598.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:57:305 AM,37602.417969,-49438.070312,4907.97998,-3.0,0.0,2.0,100.609001,-0.99,-0.307,1.957,-41.0,-80.0,602.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:57:409 AM,37602.5,-49438.148438,4908.799805,-3.0,0.0,2.0,101.425003,0.48,1.877,9.899,15.0,22.0,79.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:57:512 AM,37602.558594,-49438.207031,4909.810059,-3.0,0.0,2.0,102.434006,0.642,1.826,8.806001,2.0,-1.0,-11.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:10:57:601 AM,37602.589844,-49438.269531,4910.509766,-3.0,0.0,2.0,103.142006,0.566,1.373,7.03,-1.0,-5.0,-18.0,-0.01,0.16,0.0,0.0,true
Jun 4 2024 11:10:57:709 AM,37602.828125,-49438.308594,4911.120117,-3.0,0.0,2.0,103.747002,5.213,0.713,4.476,46.0,-7.0,-26.0,-0.04,0.49,0.0,0.0,true
Jun 4 2024 11:10:57:812 AM,37603.789062,-49438.359375,4911.469727,-3.0,0.0,2.0,104.100006,12.06,0.088,2.213,68.0,-6.0,-23.0,-0.07,0.7,0.0,0.0,true
Jun 4 2024 11:10:57:907 AM,37605.417969,-49438.4375,4911.629883,-3.0,0.0,2.0,104.261002,24.619001,-0.623,0.266,126.0,-7.0,-19.0,-0.09,0.82,0.0,0.0,true
Jun 4 2024 11:10:58:6 AM,37609.0,-49438.660156,4911.589844,-3.0,0.0,2.0,104.301003,41.801003,-1.803,-1.282,172.0,-12.0,-15.0,-0.12,0.91,0.0,0.0,true
Jun 4 2024 11:10:58:118 AM,37616.757812,-49439.1875,4911.330078,-2.0,0.0,3.0,104.568008,89.238007,-4.27,-4.91,474.0,-25.0,-36.0,-0.15,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:213 AM,37628.359375,-49440.019531,4910.790039,-2.0,-1.0,3.0,105.102005,133.944,-8.084001,-7.076,447.0,-38.0,-22.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:312 AM,37644.347656,-49441.449219,4910.0,-2.0,-1.0,3.0,105.891006,175.44101,-13.918,-9.528001,415.0,-58.0,-25.0,-0.22,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:410 AM,37663.96875,-49443.648438,4908.949707,-2.0,-2.0,3.0,106.942001,214.226013,-21.162001,-12.348001,388.0,-72.0,-28.0,-0.25,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:505 AM,37686.007812,-49446.640625,4907.77002,-2.0,-3.0,3.0,108.128006,249.963013,-30.165001,-14.068001,357.0,-90.0,-17.0,-0.28,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:605 AM,37712.558594,-49450.847656,4906.449707,-2.0,-5.0,3.0,109.446007,286.682007,-43.185001,-13.741001,367.0,-130.0,3.0,-0.3,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:713 AM,37746.378906,-49457.347656,4904.939941,-1.0,-6.0,4.0,110.950005,325.697021,-61.284004,-14.111001,390.0,-181.0,-4.0,-0.33,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:804 AM,37777.878906,-49464.597656,4903.620117,-1.0,-8.0,4.0,112.275002,356.618011,-79.679001,-15.591001,309.0,-184.0,-15.0,-0.35,1.0,0.0,0.0,true
Jun 4 2024 11:10:58:910 AM,37816.878906,-49475.160156,4902.049805,-1.0,-10.0,4.0,113.841003,389.597015,-104.461006,-16.0,330.0,-248.0,-4.0,-0.36,1.0,0.0,0.0,true
Jun 4 2024 11:10:59:21 AM,37861.378906,-49489.378906,4900.370117,-1.0,-13.0,5.0,115.523003,421.637024,-134.382004,-15.887001,320.0,-299.0,1.0,-0.36,1.0,0.0,0.0,true
Jun 4 2024 11:10:59:99 AM,37895.820312,-49501.679688,4899.290039,-1.0,-15.0,5.0,116.609009,443.937012,-157.57901,-14.800001,223.0,-232.0,11.0,-0.33,1.0,0.0,0.0,true
Jun 4 2024 11:10:59:210 AM,37946.230469,-49521.539062,4897.639648,-1.0,-18.0,5.0,118.256004,474.01001,-187.548004,-15.768001,301.0,-300.0,-10.0,-0.28,0.96,0.0,0.0,true
Jun 4 2024 11:10:59:298 AM,37989.777344,-49539.96875,4896.179688,-1.0,-20.0,5.0,119.718002,496.997009,-212.054016,-16.880001,230.0,-245.0,-11.0,-0.23,0.91,0.0,0.0,true
Jun 4 2024 11:10:59:406 AM,38044.550781,-49564.480469,4894.359863,0.0,-22.0,5.0,121.532005,522.969055,-237.744019,-16.766001,260.0,-257.0,1.0,-0.17,0.84,0.0,0.0,true
Jun 4 2024 11:10:59:505 AM,38097.75,-49589.238281,4892.709961,0.0,-24.0,5.0,123.187004,544.767029,-258.032013,-16.110001,218.0,-203.0,7.0,-0.12,0.83,0.0,0.0,true
Jun 4 2024 11:10:59:602 AM,38150.789062,-49614.449219,4891.139648,0.0,-25.0,4.0,124.751007,564.133057,-274.482025,-16.461,194.0,-165.0,-4.0,-0.08,0.83,0.0,0.0,true
