,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:55:20:950 AM,37602.847656,-49438.257812,4911.580078,-3.0,0.0,2.0,109.709007,0.209,0.184,2.145,-1.0,-3.0,-13.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:48 AM,37602.859375,-49438.289062,4911.739746,-3.0,0.0,2.0,109.867004,0.148,0.061,1.391,-1.0,-1.0,-8.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:151 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,-1.0,-1.0,-14.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:242 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:340 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:449 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:542 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:641 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:745 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:848 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:21:941 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:22:48 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:22:148 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:22:247 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:22:343 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:22:449 AM,37602.847656,-49438.328125,4911.850098,-3.0,0.0,2.0,109.982002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 22 2024 9:55:22:541 AM,37602.847656,-49438.347656,4911.839844,-3.0,0.0,2.0,109.994003,0.031,-0.22,0.087,0.0,-2.0,1.0,0.01,0.0,0.0,true
May 22 2024 9:55:22:641 AM,37602.847656,-49438.398438,4911.879883,-3.0,0.0,2.0,110.028008,0.048,-0.311,0.447,0.0,-1.0,4.0,0.01,0.0,0.0,true
May 22 2024 9:55:22:738 AM,37602.847656,-49438.398438,4911.919922,-3.0,0.0,2.0,110.067009,0.059,-0.083,0.537,0.0,2.0,1.0,0.01,0.0,0.0,true
May 22 2024 9:55:22:844 AM,37602.847656,-49438.390625,4911.959961,-3.0,0.0,2.0,110.113007,0.037,-0.025,0.478,0.0,1.0,-1.0,0.01,0.0,0.0,true
May 22 2024 9:55:22:947 AM,37602.847656,-49438.398438,4911.97998,-3.0,0.0,2.0,110.135002,-0.103,-0.198,0.126,-1.0,-2.0,-4.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:46 AM,37603.257812,-49438.4375,4911.97998,-3.0,0.0,2.0,110.141006,5.262,-0.205,-0.313,54.0,0.0,-4.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:139 AM,37605.019531,-49438.457031,4911.929688,-3.0,0.0,2.0,110.186005,26.669001,-0.297,-1.293,214.0,-1.0,-10.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:246 AM,37610.429688,-49438.488281,4911.719727,-3.0,0.0,2.0,110.403008,67.387001,-0.425,-3.798,407.0,-1.0,-25.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:349 AM,37621.109375,-49438.539062,4911.209961,-2.0,0.0,2.0,110.908005,117.680008,-0.056,-6.783,503.0,4.0,-30.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:439 AM,37634.210938,-49438.519531,4910.560059,-2.0,0.0,2.0,111.564003,156.781006,-0.193,-8.554001,391.0,-1.0,-18.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:550 AM,37654.371094,-49438.5,4909.509766,-2.0,0.0,2.0,112.610008,201.090012,-0.129,-10.767,443.0,1.0,-22.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:642 AM,37675.179688,-49438.46875,4908.429688,-2.0,0.0,2.0,113.692009,237.671005,0.002,-12.529,366.0,1.0,-18.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:747 AM,37702.648438,-49438.4375,4907.0,-1.0,0.0,2.0,115.119003,278.409027,-0.109,-14.580001,407.0,-1.0,-21.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:845 AM,37732.078125,-49438.457031,4905.489746,-1.0,0.0,2.0,116.633003,315.580017,-0.987,-15.906001,372.0,-9.0,-13.0,0.01,1.0,0.0,true
May 22 2024 9:55:23:942 AM,37764.339844,-49438.539062,4903.850098,-1.0,0.0,2.0,118.271004,347.846008,-1.121,-18.063002,323.0,-1.0,-22.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:46 AM,37801.667969,-49438.617188,4901.779785,-2.0,0.0,2.0,120.334007,362.85202,-0.163,-19.144001,150.0,10.0,-11.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:139 AM,37834.808594,-49438.570312,4900.049805,-2.0,0.0,2.0,122.065002,360.541016,-1.144,-16.879002,-23.0,-10.0,23.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:249 AM,37872.527344,-49438.507812,4898.25,-2.0,0.0,2.0,123.868004,349.424011,-1.438,-15.808001,-111.0,-3.0,11.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:341 AM,37903.847656,-49438.488281,4896.739746,-3.0,0.0,2.0,125.382004,336.480011,-0.57,-15.811001,-129.0,9.0,0.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:445 AM,37937.179688,-49438.417969,4895.120117,-3.0,0.0,2.0,126.997009,320.660004,0.051,-15.142001,-158.0,6.0,7.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:545 AM,37968.410156,-49438.347656,4893.549805,-3.0,0.0,2.0,128.569,305.249023,1.624,-16.302,-154.0,16.0,-12.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:639 AM,37996.121094,-49438.238281,4891.97998,-3.0,0.0,2.0,130.139999,291.268005,2.871,-15.539001,-140.0,12.0,8.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:748 AM,38025.917969,-49438.019531,4890.419922,-4.0,0.0,2.0,131.702011,262.522003,2.874,-13.667001,-287.0,0.0,19.0,0.01,-1.0,0.0,true
May 22 2024 9:55:24:841 AM,38048.527344,-49437.859375,4889.169922,-4.0,0.0,2.0,132.944,233.809006,3.808,-12.928,-287.0,9.0,7.0,0.01,0.0,0.0,true
May 22 2024 9:55:24:942 AM,38071.550781,-49437.617188,4887.949707,-4.0,0.0,2.0,134.169006,220.980011,3.608,-11.111,-128.0,-2.0,18.0,0.01,0.0,0.0,true
May 22 2024 9:55:25:49 AM,38094.449219,-49437.367188,4886.889648,-4.0,0.0,2.0,135.230011,208.85701,1.366,-9.55,-121.0,-22.0,16.0,-0.99,0.0,0.0,true
May 22 2024 9:55:25:146 AM,38114.378906,-49438.367188,4886.069824,-4.0,0.0,3.0,136.049011,196.595016,-11.086,-8.074,-123.0,-125.0,15.0,-0.99,0.0,0.0,true
May 22 2024 9:55:25:249 AM,38133.738281,-49441.140625,4885.350098,-3.0,-1.0,3.0,136.768005,181.49501,-27.082001,-6.989,-151.0,-160.0,11.0,-0.99,0.0,0.0,true
May 22 2024 9:55:25:340 AM,38149.488281,-49445.050781,4884.810059,-3.0,-3.0,3.0,137.308014,166.197006,-41.726002,-5.909,-153.0,-146.0,11.0,-0.99,0.0,0.0,true
May 22 2024 9:55:25:445 AM,38165.789062,-49451.207031,4884.310059,-3.0,-6.0,4.0,137.811005,147.23201,-57.072002,-4.71,-190.0,-153.0,12.0,-0.99,0.0,0.0,true
May 22 2024 9:55:25:541 AM,38179.058594,-49457.5,4883.929688,-3.0,-8.0,4.0,138.189011,133.317001,-63.110004,-3.852,-139.0,-60.0,9.0,-0.99,1.0,0.0,true
May 22 2024 9:55:25:645 AM,38192.847656,-49464.867188,4883.580078,-3.0,-11.0,4.0,138.539001,133.381012,-70.328003,-3.798,1.0,-72.0,1.0,-0.99,1.0,0.0,true
May 22 2024 9:55:25:742 AM,38206.871094,-49473.207031,4883.179688,-2.0,-13.0,4.0,138.937012,148.631012,-83.130005,-5.87,152.0,-128.0,-21.0,-0.99,1.0,0.0,true
May 22 2024 9:55:25:839 AM,38222.527344,-49483.429688,4882.870117,-2.0,-16.0,4.0,139.251007,166.960007,-104.962006,-3.601,183.0,-218.0,23.0,-0.99,1.0,0.0,true
May 22 2024 9:55:25:943 AM,38241.148438,-49497.140625,4882.709961,-1.0,-20.0,5.0,139.411011,186.699005,-133.126007,-2.326,197.0,-282.0,13.0,-0.99,1.0,0.0,true
May 22 2024 9:55:26:45 AM,38260.699219,-49513.570312,4882.649902,-1.0,-24.0,5.0,139.470001,203.026016,-165.109009,-1.541,163.0,-320.0,8.0,-0.99,1.0,0.0,true
May 22 2024 9:55:26:141 AM,38281.71875,-49531.628906,4882.589844,0.0,-28.0,5.0,139.532013,235.246017,-188.597015,-1.759,322.0,-235.0,-2.0,0.01,1.0,0.0,true
May 22 2024 9:55:26:243 AM,38308.75,-49550.839844,4882.299805,0.0,-30.0,4.0,139.815002,281.222015,-193.875015,-3.676,460.0,-53.0,-19.0,0.01,1.0,0.0,true
May 22 2024 9:55:26:343 AM,38340.050781,-49569.367188,4881.759766,0.0,-30.0,4.0,140.362,322.081024,-197.227005,-5.577,409.0,-34.0,-19.0,0.01,1.0,0.0,true
May 22 2024 9:55:26:444 AM,38374.597656,-49590.019531,4881.149902,0.0,-30.0,3.0,140.974014,355.507019,-212.129013,-6.37,334.0,-149.0,-8.0,0.01,1.0,0.0,true
May 22 2024 9:55:26:543 AM,38411.738281,-49611.640625,4880.47998,0.0,-30.0,3.0,141.643005,387.59201,-227.252014,-6.877,321.0,-151.0,-5.0,0.01,1.0,0.0,true
May 22 2024 9:55:26:643 AM,38452.578125,-49635.289062,4879.75,0.0,-30.0,3.0,142.367004,418.582031,-243.95401,-6.938,310.0,-167.0,-1.0,0.01,1.0,0.0,true
May 22 2024 9:55:26:744 AM,38496.128906,-49660.457031,4879.069824,0.0,-30.0,3.0,143.053009,448.393036,-260.821014,-6.557,298.0,-169.0,4.0,0.01,1.0,0.0,true
May 22 2024 9:55:26:839 AM,38541.089844,-49685.289062,4878.27002,0.0,-30.0,3.0,143.850006,481.422028,-266.009003,-9.227,330.0,-52.0,-27.0,1.01,1.0,0.0,true
May 22 2024 9:55:26:938 AM,38591.960938,-49708.628906,4877.139648,0.0,-28.0,2.0,144.976013,523.189026,-242.890015,-11.753,418.0,231.0,-25.0,1.01,1.0,0.0,true
May 22 2024 9:55:27:43 AM,38650.179688,-49728.039062,4875.870117,0.0,-23.0,0.0,146.253006,554.447021,-178.460007,-9.157001,313.0,644.0,26.0,1.01,1.0,0.0,true
May 22 2024 9:55:27:146 AM,38707.039062,-49737.820312,4874.52002,-1.0,-17.0,-1.0,147.598007,556.536011,-89.686005,-13.358001,21.0,888.0,-42.0,1.01,1.0,0.0,true
May 22 2024 9:55:27:247 AM,38762.230469,-49738.539062,4873.209961,-1.0,-9.0,-2.0,148.911011,549.386047,8.271001,-9.64,-71.0,980.0,37.0,1.01,1.0,0.0,true
May 22 2024 9:55:27:349 AM,38817.609375,-49731.730469,4872.0,-1.0,-1.0,-2.0,150.123001,546.688049,75.806007,-16.367001,-27.0,675.0,-67.0,0.01,0.0,0.0,true
May 22 2024 9:55:27:449 AM,38872.898438,-49723.949219,4870.029785,-1.0,3.0,-2.0,152.091003,557.626038,82.982002,-20.013,109.0,72.0,-36.0,0.01,0.0,0.0,true
May 22 2024 9:55:27:546 AM,38928.898438,-49718.96875,4868.089844,-1.0,4.0,0.0,154.032013,586.650024,66.787003,-19.92,290.0,-162.0,1.0,0.01,0.0,0.0,true
