,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:07:54:626 AM,37606.070312,-49438.230469,5012.600098,0.0,0.0,0.0,0.0,0.0,0.0,-135.933014,0.0,0.0,-1359.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:54:626 AM,37606.070312,-49438.230469,5012.600098,0.0,0.0,0.0,0.0,0.0,0.0,-135.933014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:54:627 AM,37606.070312,-49438.230469,5012.600098,0.0,0.0,0.0,0.0,0.0,0.0,-135.933014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:83 AM,37606.070312,-49438.230469,4993.299805,0.0,0.0,0.0,19.299002,0.0,0.0,-233.740005,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:83 AM,37606.070312,-49438.230469,4993.299805,0.0,0.0,0.0,19.299002,0.0,0.0,-233.740005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:84 AM,37606.070312,-49438.230469,4993.299805,0.0,0.0,0.0,19.299002,0.0,0.0,-233.740005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:84 AM,37606.070312,-49438.230469,4993.299805,0.0,0.0,0.0,19.299002,0.0,0.0,-233.740005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:192 AM,37606.070312,-49438.230469,4960.620117,0.0,0.0,0.0,51.983002,0.0,0.0,-342.03302,0.0,0.0,-1083.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:287 AM,37604.75,-49438.789062,4926.679688,-1.0,0.0,1.0,85.924004,23.762001,27.371002,-293.471008,238.0,274.0,486.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:381 AM,37602.960938,-49438.390625,4911.409668,-3.0,0.0,2.0,101.193008,4.436,10.914001,-87.524002,-193.0,-165.0,2059.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:497 AM,37602.597656,-49437.917969,4907.929688,-3.0,0.0,2.0,104.672005,-1.48,-0.199,-1.244,-59.0,-111.0,863.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:595 AM,37602.667969,-49437.988281,4908.549805,-3.0,0.0,2.0,105.292007,0.345,1.736,9.314,18.0,19.0,106.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:693 AM,37602.71875,-49438.050781,4909.529785,-3.0,0.0,2.0,106.273003,0.664,1.965,9.481001,3.0,2.0,2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:795 AM,37602.757812,-49438.117188,4910.389648,-3.0,0.0,2.0,107.135002,0.6,1.389,7.349,-1.0,-6.0,-21.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:886 AM,37602.769531,-49438.160156,4910.969727,-3.0,0.0,2.0,107.713005,0.468,0.908,5.605,-1.0,-5.0,-17.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:55:987 AM,37602.789062,-49438.207031,4911.389648,-3.0,0.0,2.0,108.127007,0.3,0.871,3.359,-2.0,0.0,-22.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:91 AM,37602.808594,-49438.230469,4911.669922,-3.0,0.0,2.0,108.416008,0.226,0.214,2.533,-1.0,-7.0,-8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:195 AM,37602.828125,-49438.238281,4911.819824,-3.0,0.0,2.0,108.563004,0.136,0.947,1.113,-1.0,7.0,-14.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:291 AM,37602.820312,-49438.277344,4911.939941,-3.0,0.0,2.0,108.684006,0.082,-0.057,0.365,-1.0,-10.0,-7.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:395 AM,37602.820312,-49438.339844,4911.97998,-3.0,0.0,2.0,108.719002,0.012,-0.408,-0.087,-1.0,-4.0,-5.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:484 AM,37602.820312,-49438.359375,4912.02002,-3.0,0.0,2.0,108.759003,0.043,-0.179,0.418,0.0,2.0,5.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:589 AM,37602.820312,-49438.359375,4912.060059,-3.0,0.0,2.0,108.796005,0.037,-0.049,0.461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:685 AM,37602.808594,-49438.359375,4912.080078,-3.0,0.0,2.0,108.820007,0.037,-0.104,0.307,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:788 AM,37602.808594,-49438.347656,4912.109863,-3.0,0.0,2.0,108.854004,0.03,-0.077,0.255,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:882 AM,37602.808594,-49438.347656,4912.129883,-3.0,0.0,2.0,108.875008,0.022,-0.067,0.091,0.0,0.0,-2.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:07:56:992 AM,37602.808594,-49438.339844,4912.129883,-3.0,0.0,2.0,108.878006,-0.012,-0.111,-0.426,0.0,0.0,-5.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:07:57:96 AM,37602.808594,-49438.339844,4912.129883,-3.0,0.0,2.0,108.882004,0.046,-0.041,0.342,1.0,1.0,8.0,-0.01,0.0,0.0,0.0,true
Jun 4 2024 11:07:57:193 AM,37602.808594,-49438.328125,4912.139648,-3.0,0.0,2.0,108.887009,-0.017,-0.117,-0.659,-1.0,-1.0,-10.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:07:57:286 AM,37602.808594,-49438.328125,4912.159668,-3.0,0.0,2.0,108.910004,0.031,-0.03,0.221,0.0,1.0,9.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 11:07:57:383 AM,37602.878906,-49438.339844,4912.169922,-3.0,0.0,2.0,108.913002,3.419,-0.282,-0.745,34.0,-3.0,-10.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 11:07:57:490 AM,37603.71875,-49438.390625,4912.120117,-3.0,0.0,2.0,108.962006,13.23,-0.491,-0.751,98.0,-2.0,0.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 11:07:57:586 AM,37606.820312,-49438.429688,4912.0,-3.0,0.0,2.0,109.076004,44.755001,-0.494,-2.355,315.0,0.0,-16.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 11:07:57:690 AM,37614.1875,-49438.507812,4911.659668,-2.0,0.0,2.0,109.416008,88.630005,-0.747,-5.108,439.0,-3.0,-28.0,0.0,1.0,0.0,0.0,true
