,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:38:25:91 AM,37606.070312,-49438.230469,5012.169922,0.0,0.0,0.0,0.0,0.0,0.0,-138.741013,0.0,0.0,-1387.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:92 AM,37606.070312,-49438.230469,5012.169922,0.0,0.0,0.0,0.0,0.0,0.0,-138.741013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:93 AM,37606.070312,-49438.230469,5012.169922,0.0,0.0,0.0,0.0,0.0,0.0,-138.741013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:282 AM,37606.070312,-49438.230469,4965.959961,0.0,0.0,0.0,46.213001,0.0,0.0,-326.567017,0.0,0.0,-1878.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:283 AM,37606.070312,-49438.230469,4965.959961,0.0,0.0,0.0,46.213001,0.0,0.0,-326.567017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:368 AM,37605.328125,-49439.058594,4933.77002,-1.0,0.0,1.0,78.403008,6.283,18.545,-350.244019,63.0,185.0,-237.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:466 AM,37603.019531,-49439.109375,4912.959961,-3.0,0.0,2.0,99.212006,4.95,11.479,-111.355003,-13.0,-71.0,2389.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:587 AM,37602.460938,-49438.558594,4907.859863,-3.0,0.0,2.0,104.308006,-2.005,-1.926,-4.054,-70.0,-134.0,1073.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:676 AM,37602.527344,-49438.609375,4908.299805,-3.0,0.0,2.0,104.741005,0.264,1.361,8.822001,23.0,33.0,129.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:804 AM,37602.597656,-49438.707031,4909.540039,-3.0,0.0,2.0,105.982002,0.789,1.785,9.676001,5.0,4.0,9.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:864 AM,37602.609375,-49438.757812,4910.089844,-3.0,0.0,2.0,106.535004,0.735,1.118,8.201,-1.0,-7.0,-15.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:25:984 AM,37602.640625,-49438.808594,4910.929688,-3.0,0.0,2.0,107.372002,0.532,0.868,5.617,-2.0,-3.0,-26.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:62 AM,37602.648438,-49438.847656,4911.299805,-3.0,0.0,2.0,107.743004,0.388,0.489,4.088,-1.0,-4.0,-15.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:171 AM,37602.667969,-49438.898438,4911.629883,-3.0,0.0,2.0,108.069008,0.243,0.185,2.131,-1.0,-3.0,-20.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:269 AM,37602.679688,-49438.9375,4911.810059,-3.0,0.0,2.0,108.258003,0.182,-0.109,1.602,-1.0,-3.0,-5.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:376 AM,37602.667969,-49438.980469,4911.929688,-3.0,0.0,2.0,108.370003,0.107,-0.268,0.668,-1.0,-2.0,-9.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:470 AM,37602.660156,-49439.039062,4912.0,-3.0,0.0,2.0,108.444008,0.095,-0.319,0.516,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:584 AM,37602.648438,-49439.078125,4912.029785,-3.0,0.0,2.0,108.476006,0.017,-0.035,0.063,-1.0,3.0,-5.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:671 AM,37602.648438,-49439.070312,4912.060059,-3.0,0.0,2.0,108.500008,0.025,-0.057,0.193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:771 AM,37602.648438,-49439.070312,4912.080078,-3.0,0.0,2.0,108.526009,0.034,-0.096,0.098,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:874 AM,37602.648438,-49439.058594,4912.100098,-3.0,0.0,2.0,108.542007,0.039,-0.073,0.261,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:26:962 AM,37602.648438,-49439.058594,4912.109863,-3.0,0.0,2.0,108.551003,0.025,-0.046,0.086,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:72 AM,37602.648438,-49439.050781,4912.109863,-3.0,0.0,2.0,108.553001,0.036,-0.058,0.187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:164 AM,37602.648438,-49439.039062,4912.109863,-3.0,0.0,2.0,108.559006,0.022,-0.032,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:287 AM,37602.648438,-49439.027344,4912.089844,-3.0,0.0,2.0,108.584007,0.013,-0.104,-0.191,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:372 AM,37602.648438,-49439.027344,4912.100098,-3.0,0.0,2.0,108.591003,0.016,-0.035,0.006,0.0,1.0,2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:466 AM,37602.648438,-49439.027344,4912.120117,-3.0,0.0,2.0,108.612007,0.029,-0.012,0.347,0.0,0.0,3.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:582 AM,37602.648438,-49439.039062,4912.129883,-3.0,0.0,2.0,108.620003,0.018,-0.03,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:694 AM,37602.648438,-49439.027344,4912.109863,-3.0,0.0,2.0,108.634003,-0.007,-0.072,-0.306,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:776 AM,37602.648438,-49439.019531,4912.109863,-3.0,0.0,2.0,108.637009,0.013,-0.043,0.08,0.0,0.0,4.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:862 AM,37602.648438,-49439.019531,4912.129883,-3.0,0.0,2.0,108.650002,0.015,-0.035,0.136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:27:976 AM,37602.648438,-49439.019531,4912.129883,-3.0,0.0,2.0,108.651009,0.005,-0.055,-0.095,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:38:28:71 AM,37602.648438,-49439.019531,4912.129883,-3.0,0.0,2.0,108.655006,0.009,-0.01,0.062,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
