,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 9:51:35:595 AM,37606.070312,-49438.230469,5015.639648,0.0,0.0,0.0,0.0,0.0,0.0,-113.050003,0.0,0.0,-1130.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:35:596 AM,37606.070312,-49438.230469,5015.639648,0.0,0.0,0.0,0.0,0.0,0.0,-113.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:35:596 AM,37606.070312,-49438.230469,5015.639648,0.0,0.0,0.0,0.0,0.0,0.0,-113.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:35:703 AM,37606.070312,-49438.230469,4993.919922,0.0,0.0,0.0,21.722,0.0,0.0,-231.343018,0.0,0.0,-1183.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:35:806 AM,37606.070312,-49438.230469,4964.759766,0.0,0.0,0.0,50.884003,0.0,0.0,-330.314026,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:35:894 AM,37605.097656,-49438.878906,4932.049805,-1.0,0.0,1.0,83.591003,7.693,21.071001,-340.613007,77.0,211.0,-103.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:35:988 AM,37602.929688,-49438.507812,4912.969727,-3.0,0.0,2.0,102.673004,5.392,12.525001,-108.369003,-23.0,-85.0,2322.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:95 AM,37602.347656,-49437.949219,4908.009766,-3.0,0.0,2.0,107.630005,-2.254,-0.328,-6.781,-76.0,-129.0,1016.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:195 AM,37602.429688,-49438.019531,4908.370117,-3.0,0.0,2.0,107.984009,0.109,1.571,8.047,24.0,19.0,148.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:295 AM,37602.5,-49438.097656,4909.350098,-3.0,0.0,2.0,108.966003,0.639,2.067,9.799001,5.0,5.0,18.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:380 AM,37602.539062,-49438.148438,4910.149902,-3.0,0.0,2.0,109.766006,0.592,1.643,7.938,0.0,-4.0,-19.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:484 AM,37602.570312,-49438.199219,4910.870117,-3.0,0.0,2.0,110.491005,0.452,0.982,6.038,-1.0,-7.0,-19.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:583 AM,37602.589844,-49438.257812,4911.339844,-3.0,0.0,2.0,110.959007,0.323,0.501,3.724,-1.0,-5.0,-23.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:693 AM,37602.609375,-49438.300781,4911.639648,-3.0,0.0,2.0,111.258003,0.229,0.202,2.731,-1.0,-3.0,-10.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:791 AM,37602.609375,-49438.347656,4911.799805,-3.0,0.0,2.0,111.422005,0.121,-0.044,1.042,-1.0,-2.0,-17.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:886 AM,37602.609375,-49438.367188,4911.939941,-3.0,0.0,2.0,111.552002,0.116,-0.202,1.305,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:36:993 AM,37602.597656,-49438.429688,4912.02002,-3.0,0.0,2.0,111.634003,0.076,-0.297,0.645,0.0,-1.0,-7.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:95 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,-1.0,3.0,-6.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:196 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:295 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:396 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:498 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:592 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:696 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:782 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:906 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:37:985 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:91 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:186 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:302 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:383 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:503 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:591 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:693 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:782 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:891 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:38:989 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:95 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:190 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:285 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:386 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:489 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:600 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:695 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:798 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:898 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:39:990 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:86 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:188 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:283 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:391 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:483 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:585 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:692 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:798 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:886 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:51:40:992 AM,37602.597656,-49438.4375,4912.029785,-3.0,0.0,2.0,111.646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
