,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:41:46:628 AM,37720.371094,-49479.390625,4907.029785,-1.0,-13.0,3.0,111.943008,292.674011,-78.089005,-10.981001,435.0,127.0,-32.0,0.02,1.0,0.0,true
May 21 2024 10:41:46:737 AM,37755.289062,-49487.328125,4905.629883,-1.0,-13.0,3.0,113.345009,336.032013,-77.630005,-13.919001,434.0,5.0,-29.0,0.02,1.0,0.0,true
May 21 2024 10:41:46:835 AM,37790.21875,-49495.039062,4904.179688,-1.0,-13.0,3.0,114.792007,373.037018,-81.990005,-15.690001,370.0,-44.0,-18.0,0.02,1.0,0.0,true
May 21 2024 10:41:46:931 AM,37827.730469,-49504.527344,4902.659668,-1.0,-13.0,3.0,116.315002,402.649017,-104.401009,-16.290001,296.0,-224.0,-6.0,-0.98,1.0,0.0,true
May 21 2024 10:41:47:31 AM,37868.917969,-49518.71875,4901.139648,-1.0,-15.0,4.0,117.836006,421.905029,-145.809006,-16.190001,193.0,-414.0,1.0,-0.98,1.0,0.0,true
May 21 2024 10:41:47:128 AM,37910.578125,-49534.980469,4899.609863,-1.0,-18.0,4.0,119.368004,452.925018,-164.602005,-16.744001,310.0,-188.0,-6.0,0.02,1.0,0.0,true
May 21 2024 10:41:47:232 AM,37960.300781,-49551.179688,4897.77002,-1.0,-18.0,4.0,121.207008,491.960022,-165.089005,-17.598001,390.0,-5.0,-9.0,0.02,1.0,0.0,true
May 21 2024 10:41:47:335 AM,38013.417969,-49568.039062,4895.850098,-1.0,-18.0,4.0,123.124008,528.315002,-171.268005,-18.714001,364.0,-62.0,-11.0,0.02,1.0,0.0,true
May 21 2024 10:41:47:430 AM,38065.449219,-49584.328125,4894.0,-1.0,-18.0,3.0,124.979004,560.579041,-178.621002,-20.034,323.0,-74.0,-13.0,0.02,1.0,0.0,true
May 21 2024 10:41:47:533 AM,38124.820312,-49602.699219,4891.850098,-1.0,-17.0,3.0,127.126007,579.294006,-182.145004,-20.776001,187.0,-35.0,-7.0,0.02,1.0,0.0,true
May 21 2024 10:41:47:634 AM,38183.050781,-49620.488281,4889.72998,-1.0,-17.0,3.0,129.243011,582.331055,-180.616013,-20.074001,30.0,15.0,7.0,0.02,1.0,0.0,true
May 21 2024 10:41:47:730 AM,38238.21875,-49638.988281,4887.850098,-1.0,-18.0,3.0,131.121002,575.670044,-200.553009,-18.67,-67.0,-199.0,14.0,-0.98,1.0,0.0,true
May 21 2024 10:41:47:829 AM,38293.71875,-49661.328125,4886.149902,-1.0,-20.0,4.0,132.82901,566.481018,-222.74501,-16.917002,-92.0,-222.0,18.0,0.02,1.0,0.0,true
May 21 2024 10:41:47:932 AM,38352.859375,-49683.078125,4884.379883,-1.0,-20.0,3.0,134.591003,570.757019,-216.309006,-16.027,43.0,64.0,9.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:30 AM,38409.679688,-49703.628906,4882.810059,-1.0,-20.0,3.0,136.170013,594.664001,-221.476013,-16.261002,239.0,-52.0,-2.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:133 AM,38474.640625,-49726.859375,4881.149902,-1.0,-20.0,2.0,137.82901,640.980042,-234.55101,-16.912001,463.0,-131.0,-7.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:236 AM,38543.519531,-49751.167969,4879.459961,0.0,-20.0,2.0,139.514008,680.984009,-245.141006,-16.956001,400.0,-106.0,0.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:332 AM,38611.480469,-49774.898438,4877.810059,0.0,-19.0,1.0,141.167999,715.005005,-253.390015,-17.913,340.0,-82.0,-10.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:429 AM,38682.21875,-49799.289062,4876.089844,0.0,-19.0,1.0,142.889999,746.47406,-260.557007,-17.801001,315.0,-72.0,1.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:536 AM,38764.128906,-49827.167969,4874.199707,0.0,-19.0,1.0,144.779007,779.491028,-267.593018,-17.521,330.0,-70.0,3.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:632 AM,38840.980469,-49852.96875,4872.52002,0.0,-19.0,1.0,146.45401,807.889038,-273.630005,-17.525002,284.0,-60.0,0.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:735 AM,38926.199219,-49881.308594,4870.679688,0.0,-18.0,1.0,148.294006,837.907043,-278.167023,-18.105001,300.0,-45.0,-6.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:829 AM,39006.039062,-49907.417969,4869.009766,0.0,-18.0,1.0,149.962006,864.284058,-282.369019,-17.650002,264.0,-42.0,5.0,0.02,1.0,0.0,true
May 21 2024 10:41:48:932 AM,39097.4375,-49936.839844,4867.27002,0.0,-18.0,1.0,151.705002,893.039062,-286.413025,-16.511002,288.0,-40.0,11.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:28 AM,39184.730469,-49964.4375,4865.75,0.0,-18.0,1.0,153.224014,919.209045,-289.949005,-15.422001,262.0,-35.0,11.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:130 AM,39279.609375,-49993.917969,4864.299805,0.0,-17.0,0.0,154.675003,946.487061,-293.094025,-13.915001,273.0,-31.0,15.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:236 AM,39381.738281,-50025.027344,4862.929688,0.0,-17.0,0.0,156.042007,974.614075,-295.996002,-12.176001,281.0,-29.0,17.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:330 AM,39474.1875,-50052.660156,4861.949707,1.0,-17.0,0.0,157.025009,998.978027,-298.194,-9.737,244.0,-22.0,24.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:436 AM,39583.128906,-50084.570312,4861.080078,1.0,-16.0,0.0,157.891006,1026.525024,-300.331024,-7.422,275.0,-21.0,23.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:530 AM,39680.507812,-50112.539062,4860.620117,1.0,-16.0,0.0,158.358002,1050.223022,-301.651001,-4.372,237.0,-13.0,30.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:633 AM,39790.808594,-50141.878906,4860.409668,1.0,-15.0,0.0,158.563004,1079.282104,-280.233002,-0.617,291.0,214.0,38.0,1.02,1.0,0.0,true
May 21 2024 10:41:49:735 AM,39903.320312,-50164.398438,4860.830078,1.0,-11.0,-2.0,158.978012,1105.268066,-210.126007,9.509001,260.0,701.0,101.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:833 AM,40012.617188,-50182.117188,4861.399902,1.0,-8.0,-2.0,159.547012,1125.768066,-185.437012,4.013,205.0,247.0,-55.0,0.02,1.0,0.0,true
May 21 2024 10:41:49:931 AM,40123.289062,-50198.167969,4861.810059,1.0,-7.0,-2.0,159.962006,1146.879028,-160.308014,4.125,211.0,251.0,1.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:29 AM,40237.359375,-50212.738281,4862.299805,1.0,-7.0,-2.0,160.447006,1168.592041,-142.083008,4.832,217.0,182.0,7.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:128 AM,40355.4375,-50226.378906,4862.839844,1.0,-6.0,-2.0,160.99501,1190.776001,-130.514008,6.017,222.0,116.0,12.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:237 AM,40485.910156,-50240.269531,4863.529785,1.0,-6.0,-2.0,161.684006,1215.013062,-122.339005,6.462,242.0,82.0,4.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:333 AM,40603.1875,-50252.699219,4864.149902,1.0,-6.0,-1.0,162.302002,1234.24707,-130.336014,6.767,192.0,-80.0,3.0,-0.98,1.0,0.0,false
May 21 2024 10:41:50:429 AM,40722.289062,-50270.457031,4864.759766,1.0,-8.0,0.0,162.91301,1243.064087,-177.480011,6.385,88.0,-471.0,-4.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:535 AM,40853.667969,-50291.398438,4865.439941,1.0,-10.0,0.0,163.596008,1242.203003,-192.647003,6.676,-9.0,-152.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:632 AM,40973.789062,-50311.347656,4866.009766,1.0,-10.0,1.0,164.159012,1237.670044,-205.224014,6.084,-45.0,-126.0,-6.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:733 AM,41098.898438,-50332.578125,4866.600098,1.0,-10.0,1.0,164.754013,1234.4021,-210.270004,6.021,-33.0,-50.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:41:50:830 AM,41217.777344,-50354.628906,4867.149902,1.0,-10.0,1.0,165.30101,1225.259033,-235.085007,6.135,-91.0,-248.0,1.0,-0.98,1.0,0.0,false
May 21 2024 10:41:50:935 AM,41343.519531,-50386.019531,4867.909668,0.0,-14.0,3.0,166.058014,1192.235107,-307.744019,6.254,-330.0,-727.0,1.0,-0.98,1.0,0.0,false
May 21 2024 10:41:51:30 AM,41453.0,-50423.398438,4869.52002,1.0,-20.0,4.0,167.670013,1148.968994,-416.050018,27.6,-433.0,-1083.0,213.0,-0.98,0.0,0.0,false
May 21 2024 10:41:51:134 AM,41565.679688,-50476.890625,4872.540039,1.0,-29.0,5.0,170.694016,1060.177002,-540.43103,29.689001,-888.0,-1244.0,21.0,-0.98,1.0,0.0,false
May 21 2024 10:41:51:231 AM,41658.898438,-50537.417969,4875.359863,1.0,-39.0,6.0,173.515015,937.832031,-647.314026,28.036001,-1223.0,-1069.0,-17.0,-0.98,1.0,0.0,false
May 21 2024 10:41:51:328 AM,41738.929688,-50606.828125,4877.969727,1.0,-49.0,7.0,176.116013,800.342041,-744.539062,14.822001,-1375.0,-972.0,-132.0,0.02,1.0,0.0,false
May 21 2024 10:41:51:434 AM,41812.917969,-50690.667969,4879.819824,1.0,-58.0,8.0,177.973007,684.739014,-833.80603,1.806,-1156.0,-893.0,-130.0,1.02,1.0,0.0,false
May 21 2024 10:41:51:535 AM,41877.46875,-50777.757812,4880.189941,1.0,-63.0,7.0,178.345001,611.690002,-892.439026,-4.083,-730.0,-586.0,-59.0,1.02,1.0,0.0,false
May 21 2024 10:41:51:635 AM,41939.128906,-50867.597656,4879.540039,1.0,-61.0,6.0,178.998001,593.957031,-911.41803,-6.662,-177.0,-190.0,-26.0,1.02,1.0,0.0,false
May 21 2024 10:41:51:728 AM,42001.699219,-50948.820312,4878.739746,1.0,-55.0,3.0,179.803009,643.151001,-876.70105,-3.997,492.0,347.0,27.0,1.02,1.0,0.0,false
May 21 2024 10:41:51:828 AM,42077.140625,-51027.097656,4878.339844,1.0,-46.0,-1.0,180.196014,730.601013,-784.825012,-2.19,875.0,919.0,18.0,1.02,1.0,0.0,false
May 21 2024 10:41:51:928 AM,42159.6875,-51092.410156,4878.409668,1.0,-36.0,-4.0,180.265015,817.129028,-661.54303,-2.024,865.0,1233.0,2.0,0.02,1.0,0.0,false
May 21 2024 10:41:52:28 AM,42246.539062,-51147.75,4880.919922,1.0,-26.0,-6.0,182.778015,892.044067,-559.562012,23.200001,749.0,1020.0,252.0,0.02,1.0,0.0,false
May 21 2024 10:41:52:130 AM,42341.117188,-51200.089844,4883.949707,1.0,-21.0,-6.0,185.805008,937.676025,-501.925018,29.601002,456.0,576.0,64.0,-0.98,1.0,0.0,false
May 21 2024 10:41:52:233 AM,42441.9375,-51251.917969,4887.419922,3.0,-22.0,-6.0,189.272003,958.587036,-477.500031,30.684002,209.0,244.0,11.0,-0.98,1.0,0.0,false
May 21 2024 10:41:52:328 AM,42531.640625,-51303.46875,4890.629883,3.0,-28.0,-5.0,192.486008,926.426025,-535.009033,35.976002,-322.0,-575.0,53.0,-0.98,1.0,0.0,false
May 21 2024 10:41:52:431 AM,42618.96875,-51369.789062,4894.719727,3.0,-37.0,-2.0,196.577011,858.165039,-633.291016,49.688004,-683.0,-983.0,137.0,0.02,1.0,0.0,false
May 21 2024 10:41:52:530 AM,42698.617188,-51437.820312,4899.899902,2.0,-43.0,-1.0,201.754013,825.125061,-681.946045,41.899002,-330.0,-487.0,-78.0,0.02,1.0,0.0,false
May 21 2024 10:41:52:631 AM,42777.828125,-51510.21875,4903.109863,2.0,-45.0,1.0,204.960007,785.352051,-717.169006,27.828001,-398.0,-352.0,-141.0,-0.98,1.0,0.0,false
May 21 2024 10:41:52:732 AM,42851.1875,-51587.007812,4905.589844,1.0,-47.0,2.0,207.439011,722.473022,-762.608032,23.054001,-629.0,-454.0,-48.0,-0.98,1.0,0.0,false
May 21 2024 10:41:52:832 AM,42920.097656,-51664.980469,4907.5,1.0,-50.0,3.0,209.353012,692.675049,-783.019043,16.413,-298.0,-204.0,-66.0,0.02,1.0,0.0,true
May 21 2024 10:41:52:933 AM,42989.578125,-51744.488281,4908.989746,1.0,-50.0,2.0,210.844009,673.986023,-794.622009,14.543,-187.0,-116.0,-19.0,0.02,1.0,0.0,true
May 21 2024 10:41:53:33 AM,43056.109375,-51824.5,4910.449707,1.0,-50.0,2.0,212.302017,648.880005,-812.072021,14.677001,-251.0,-175.0,1.0,-0.98,1.0,0.0,true
May 21 2024 10:41:53:134 AM,43116.847656,-51908.378906,4911.870117,1.0,-53.0,3.0,213.724014,594.501038,-850.267029,16.502001,-544.0,-382.0,18.0,-0.98,1.0,0.0,true
May 21 2024 10:41:53:233 AM,43168.800781,-51996.640625,4914.02002,1.0,-60.0,3.0,215.868011,496.541016,-901.036072,21.081001,-980.0,-508.0,46.0,-0.98,1.0,0.0,true
May 21 2024 10:41:53:333 AM,43209.0,-52089.609375,4916.419922,0.0,-68.0,4.0,218.272003,380.860016,-946.894043,19.884001,-1157.0,-459.0,-12.0,0.02,1.0,0.0,true
May 21 2024 10:41:53:433 AM,43240.378906,-52186.917969,4917.799805,1.0,-75.0,4.0,219.651016,305.872009,-993.311035,5.642,-750.0,-464.0,-142.0,0.02,1.0,0.0,true
May 21 2024 10:41:53:534 AM,43268.6875,-52287.910156,4918.129883,1.0,-78.0,4.0,219.987015,261.960999,-1027.363037,1.988,-439.0,-341.0,-37.0,0.02,1.0,0.0,true
May 21 2024 10:41:53:634 AM,43294.117188,-52392.25,4918.139648,1.0,-78.0,3.0,219.990005,235.21701,-1057.77002,-0.957,-267.0,-304.0,-29.0,0.02,1.0,0.0,true
May 21 2024 10:41:53:733 AM,43318.710938,-52499.417969,4918.060059,1.0,-78.0,2.0,220.068008,229.623016,-1083.45105,1.028,-56.0,-257.0,20.0,0.02,1.0,0.0,true
May 21 2024 10:41:53:833 AM,43343.617188,-52609.128906,4918.299805,1.0,-77.0,1.0,220.310013,235.629013,-1106.333008,3.032,60.0,-229.0,20.0,0.02,1.0,0.0,true
May 21 2024 10:41:53:927 AM,43367.738281,-52714.257812,4918.699707,1.0,-77.0,1.0,220.706009,246.349014,-1126.408081,5.277,107.0,-201.0,22.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:27 AM,43394.359375,-52827.957031,4919.589844,2.0,-77.0,0.0,221.600006,260.264008,-1146.690063,10.522,139.0,-203.0,52.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:127 AM,43422.117188,-52943.589844,4920.799805,2.0,-76.0,-1.0,222.809006,274.957001,-1166.594116,12.762001,147.0,-199.0,22.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:227 AM,43451.117188,-53061.199219,4922.159668,2.0,-76.0,-1.0,224.172012,289.776001,-1186.205078,13.976001,148.0,-196.0,12.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:327 AM,43481.417969,-53180.777344,4923.620117,2.0,-76.0,-1.0,225.632004,304.493011,-1205.565063,14.85,147.0,-194.0,9.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:427 AM,43513.050781,-53302.308594,4925.159668,2.0,-75.0,-2.0,227.172012,319.088013,-1224.680054,15.634001,146.0,-191.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:527 AM,43545.898438,-53425.277344,4926.759766,2.0,-75.0,-2.0,228.770004,330.347015,-1231.393066,16.233002,113.0,-67.0,6.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:627 AM,43579.480469,-53547.699219,4928.370117,1.0,-74.0,-2.0,230.375015,338.266022,-1225.958008,16.751001,79.0,54.0,5.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:727 AM,43613.789062,-53669.660156,4930.02002,1.0,-74.0,-2.0,232.030014,346.061005,-1220.432007,17.231001,78.0,55.0,5.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:827 AM,43648.859375,-53791.160156,4931.72998,1.0,-74.0,-2.0,233.742004,353.738007,-1214.847046,17.655001,77.0,56.0,4.0,0.02,1.0,0.0,true
May 21 2024 10:41:54:929 AM,43685.128906,-53913.699219,4933.52002,1.0,-73.0,-2.0,235.528015,361.389008,-1209.138062,18.060001,77.0,57.0,4.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:29 AM,43722.0,-54035.25,4935.359863,1.0,-73.0,-2.0,237.374008,373.167023,-1217.553101,18.639,118.0,-84.0,6.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:129 AM,43760.238281,-54158.328125,4937.319824,1.0,-73.0,-2.0,239.331009,387.998016,-1235.867065,19.376001,148.0,-183.0,7.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:230 AM,43799.917969,-54283.128906,4939.350098,2.0,-72.0,-2.0,241.358017,402.577026,-1252.803101,20.146002,146.0,-169.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:330 AM,43841.347656,-54410.46875,4941.459961,2.0,-72.0,-2.0,243.465012,417.212006,-1268.900024,20.963001,146.0,-161.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:430 AM,43883.878906,-54538.320312,4943.620117,2.0,-71.0,-1.0,245.625015,431.809021,-1284.143066,21.774,146.0,-152.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:530 AM,43928.0,-54668.046875,4945.850098,2.0,-71.0,-1.0,247.863007,446.611023,-1298.855103,22.6,148.0,-147.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:630 AM,43973.578125,-54799.128906,4948.169922,2.0,-71.0,-1.0,250.178009,461.610016,-1313.070068,23.427002,150.0,-142.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:732 AM,44021.230469,-54933.199219,4950.589844,2.0,-70.0,-1.0,252.603012,477.037018,-1327.02002,24.243002,154.0,-139.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:832 AM,44069.710938,-55066.6875,4953.060059,2.0,-70.0,-1.0,255.072006,492.491028,-1340.376099,25.069,155.0,-134.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:55:933 AM,44120.257812,-55202.917969,4955.639648,2.0,-69.0,-1.0,257.651001,508.375031,-1353.500122,25.916,159.0,-131.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:56:33 AM,44171.867188,-55339.019531,4958.279785,2.0,-69.0,-1.0,260.288025,524.356018,-1366.136108,26.749001,160.0,-126.0,8.0,0.02,1.0,0.0,true
May 21 2024 10:41:56:133 AM,44225.078125,-55476.367188,4961.0,2.0,-69.0,-1.0,263.009003,540.605042,-1378.426025,27.6,162.0,-123.0,9.0,0.02,1.0,0.0,false
May 21 2024 10:41:56:233 AM,44279.917969,-55614.9375,4963.810059,2.0,-68.0,-1.0,265.817017,557.124023,-1390.376099,28.466002,165.0,-119.0,9.0,0.02,1.0,0.0,false
May 21 2024 10:41:56:333 AM,44336.390625,-55754.699219,4966.699707,2.0,-68.0,0.0,268.712006,573.953003,-1401.973022,29.311001,168.0,-116.0,8.0,0.02,1.0,0.0,false
May 21 2024 10:41:56:433 AM,44394.628906,-55895.507812,4969.609863,2.0,-67.0,0.0,271.618011,590.919006,-1413.399048,29.183001,170.0,-114.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:41:56:533 AM,44452.117188,-56038.347656,4972.549805,2.0,-68.0,0.0,274.562012,574.268005,-1435.13208,29.601002,-167.0,-217.0,4.0,-0.98,1.0,0.0,false
May 21 2024 10:41:56:633 AM,44503.988281,-56184.339844,4975.549805,2.0,-71.0,2.0,277.554016,529.472046,-1463.459106,29.611002,-448.0,-283.0,0.0,0.02,0.0,0.0,false
May 21 2024 10:41:56:733 AM,44555.007812,-56332.058594,4978.569824,2.0,-73.0,2.0,280.582001,508.375031,-1483.013062,30.457001,-211.0,-196.0,8.0,0.02,0.0,0.0,false
May 21 2024 10:41:56:828 AM,44601.398438,-56472.96875,4981.489746,2.0,-73.0,2.0,283.497009,484.063019,-1487.763062,31.274002,-243.0,-48.0,8.0,0.02,0.0,0.0,false
May 21 2024 10:41:56:930 AM,44650.007812,-56624.570312,4984.679688,2.0,-73.0,2.0,286.689026,469.591034,-1487.548096,32.172001,-145.0,2.0,9.0,0.02,0.0,0.0,false
May 21 2024 10:41:57:30 AM,44697.417969,-56773.269531,4987.889648,2.0,-73.0,2.0,289.903015,466.230011,-1483.986084,32.853001,-34.0,36.0,7.0,0.02,0.0,0.0,false
May 21 2024 10:41:57:131 AM,44744.949219,-56921.019531,4991.159668,1.0,-72.0,2.0,293.170013,469.966034,-1478.158081,33.305,37.0,58.0,5.0,0.02,0.0,0.0,false
May 21 2024 10:41:57:232 AM,44793.878906,-57070.570312,4994.540039,1.0,-72.0,1.0,296.544006,477.894012,-1470.805054,33.626003,79.0,74.0,3.0,0.02,0.0,0.0,false
