,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 22 2024 11:05:45:873 AM,38680.910156,-49664.320312,4872.609863,-2.0,-16.0,3.0,149.225006,189.109009,-53.760002,-4.667,-112.0,30.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:45:972 AM,38699.539062,-49669.539062,4872.189941,-2.0,-16.0,3.0,149.646011,178.366013,-50.813004,-3.963,-107.0,29.0,7.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:75 AM,38717.25,-49674.527344,4871.799805,-2.0,-16.0,3.0,150.03801,168.211014,-48.099003,-4.053,-102.0,27.0,-1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:175 AM,38733.609375,-49679.148438,4871.429688,-2.0,-16.0,3.0,150.406006,158.931015,-45.585003,-3.746,-93.0,25.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:275 AM,38749.089844,-49683.539062,4871.089844,-2.0,-16.0,3.0,150.747009,150.159012,-43.258003,-3.228,-88.0,23.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:375 AM,38763.769531,-49687.707031,4870.77002,-2.0,-16.0,3.0,151.063004,141.899002,-41.041,-2.999,-83.0,22.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:476 AM,38777.660156,-49691.667969,4870.47998,-2.0,-16.0,3.0,151.358002,134.157013,-38.865002,-2.934,-77.0,22.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:580 AM,38791.257812,-49695.558594,4870.199707,-2.0,-16.0,3.0,151.633011,126.639008,-36.753002,-2.676,-75.0,21.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:681 AM,38803.488281,-49699.058594,4869.939941,-1.0,-16.0,3.0,151.889008,119.956009,-34.866001,-2.862,-67.0,19.0,-2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:784 AM,38815.46875,-49702.507812,4869.699707,-1.0,-16.0,3.0,152.131012,113.502007,-33.063,-2.33,-65.0,18.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:869 AM,38825.230469,-49705.308594,4869.509766,-1.0,-16.0,3.0,152.326004,108.212006,-31.666002,-2.348,-53.0,14.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:46:972 AM,38836.117188,-49708.449219,4869.290039,-1.0,-16.0,3.0,152.542007,102.406006,-30.046001,-2.022,-58.0,16.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:70 AM,38845.808594,-49711.238281,4869.100098,-1.0,-16.0,2.0,152.730011,97.321007,-28.605001,-1.756,-51.0,14.0,3.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:181 AM,38856.417969,-49714.300781,4868.899902,-1.0,-16.0,2.0,152.931,91.763008,-26.907001,-1.702,-56.0,17.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:268 AM,38864.269531,-49716.578125,4868.75,-1.0,-16.0,2.0,153.083008,87.698006,-25.683001,-1.752,-41.0,12.0,-1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:370 AM,38872.929688,-49719.078125,4868.589844,-1.0,-16.0,2.0,153.240005,83.276001,-24.397001,-1.648,-44.0,13.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:481 AM,38881.988281,-49721.707031,4868.429688,-1.0,-16.0,2.0,153.400009,78.717003,-23.105001,-1.421,-46.0,13.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:578 AM,38889.480469,-49723.867188,4868.299805,-1.0,-16.0,2.0,153.536011,75.015007,-22.029001,-1.42,-37.0,11.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:680 AM,38896.9375,-49726.039062,4868.149902,-1.0,-16.0,2.0,153.681,71.390007,-20.954,-1.626,-36.0,11.0,-2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:769 AM,38903.160156,-49727.839844,4868.029785,-1.0,-16.0,2.0,153.799011,68.433006,-20.088001,-1.244,-30.0,9.0,4.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:881 AM,38910.589844,-49730.0,4867.899902,-1.0,-16.0,2.0,153.929001,64.941002,-19.089001,-1.125,-35.0,10.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:47:969 AM,38916.230469,-49731.628906,4867.799805,-1.0,-16.0,2.0,154.030014,62.350002,-18.341002,-1.092,-26.0,7.0,0.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:48:79 AM,38922.9375,-49733.578125,4867.679688,-1.0,-16.0,2.0,154.154007,59.253002,-17.462,-1.179,-31.0,9.0,-1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:48:179 AM,38928.71875,-49735.257812,4867.569824,-1.0,-16.0,2.0,154.262009,56.644001,-16.700001,-1.24,-26.0,8.0,-1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:48:280 AM,38934.289062,-49736.867188,4867.469727,-1.0,-16.0,2.0,154.363007,54.188004,-15.967001,-1.139,-25.0,7.0,1.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:48:372 AM,38939.148438,-49738.289062,4867.399902,-1.0,-16.0,2.0,154.429001,52.078003,-15.421,-0.466,-21.0,5.0,7.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:48:476 AM,38944.539062,-49739.859375,4867.299805,-1.0,-16.0,2.0,154.535004,49.810001,-14.705001,-0.976,-23.0,7.0,-5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:05:48:575 AM,38949.378906,-49741.257812,4867.209961,-1.0,-16.0,2.0,154.626007,47.826004,-14.092001,-0.901,-20.0,6.0,1.0,-0.02,0.0,0.0,0.0,true
