,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:18:56:268 AM,37606.070312,-49438.230469,5013.389648,0.0,0.0,0.0,0.0,0.0,0.0,-130.639008,0.0,0.0,-1306.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:269 AM,37606.070312,-49438.230469,5013.389648,0.0,0.0,0.0,0.0,0.0,0.0,-130.639008,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:269 AM,37606.070312,-49438.230469,5013.389648,0.0,0.0,0.0,0.0,0.0,0.0,-130.639008,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:687 AM,37606.070312,-49438.230469,4994.620117,0.0,0.0,0.0,18.771002,0.0,0.0,-228.451004,0.0,0.0,-978.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:688 AM,37606.070312,-49438.230469,4994.620117,0.0,0.0,0.0,18.771002,0.0,0.0,-228.451004,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:688 AM,37606.070312,-49438.230469,4994.620117,0.0,0.0,0.0,18.771002,0.0,0.0,-228.451004,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:688 AM,37606.070312,-49438.230469,4994.620117,0.0,0.0,0.0,18.771002,0.0,0.0,-228.451004,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:804 AM,37606.070312,-49438.230469,4960.259766,0.0,0.0,0.0,53.125004,0.0,0.0,-343.200012,0.0,0.0,-1147.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:889 AM,37604.730469,-49439.257812,4929.409668,-1.0,0.0,1.0,83.973007,13.166,19.166,-329.081024,132.0,192.0,141.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:56:998 AM,37602.757812,-49439.230469,4910.799805,-3.0,0.0,2.0,102.584007,3.569,8.517,-82.741005,-96.0,-106.0,2463.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:87 AM,37602.449219,-49438.539062,4907.779785,-3.0,0.0,2.0,105.608002,-2.197,-0.124,-6.766,-58.0,-86.0,760.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:201 AM,37602.527344,-49438.609375,4908.350098,-3.0,0.0,2.0,106.182007,0.47,1.962,9.910001,27.0,21.0,167.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:303 AM,37602.578125,-49438.6875,4909.419922,-3.0,0.0,2.0,107.255005,0.824,1.855,10.102,4.0,-1.0,2.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:391 AM,37602.628906,-49438.75,4910.22998,-3.0,0.0,2.0,108.063004,0.731,1.316,8.206,-1.0,-5.0,-19.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:500 AM,37602.648438,-49438.800781,4910.929688,-3.0,0.0,2.0,108.759003,0.534,0.731,5.644,-2.0,-6.0,-26.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:589 AM,37602.648438,-49438.847656,4911.330078,-3.0,0.0,2.0,109.165009,0.347,0.3,3.451,-2.0,-4.0,-22.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:687 AM,37602.667969,-49438.910156,4911.620117,-3.0,0.0,2.0,109.445007,0.271,0.078,2.718,-1.0,-2.0,-7.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:791 AM,37602.667969,-49438.949219,4911.790039,-3.0,0.0,2.0,109.622002,0.185,-0.144,1.924,-1.0,-2.0,-8.0,0.01,0.0,0.0,0.0,true
Jun 4 2024 11:18:57:889 AM,37602.667969,-49438.988281,4911.899902,-3.0,0.0,2.0,109.728004,0.045,-0.184,0.267,-1.0,0.0,-17.0,0.01,0.0,0.0,0.0,true
