,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:43:29:166 AM,44905.230469,-56165.667969,4957.549805,1.0,-57.0,3.0,255.680008,0.025,0.032,-0.034,0.0,0.0,-1.0,-0.02,0.46,0.0,true
May 21 2024 10:43:29:266 AM,44905.238281,-56165.628906,4957.549805,1.0,-57.0,3.0,255.681015,2.266,2.564,-0.434,22.0,25.0,-4.0,-0.03,0.56,0.0,true
May 21 2024 10:43:29:365 AM,44905.25,-56165.507812,4957.560059,1.0,-58.0,4.0,255.695007,1.988,2.981,-0.405,-3.0,4.0,0.0,-0.04,0.72,0.0,true
May 21 2024 10:43:29:466 AM,44905.25,-56165.449219,4957.529785,1.0,-58.0,4.0,255.724014,1.27,2.55,-1.142,-7.0,-4.0,-7.0,-0.05,0.83,0.0,true
May 21 2024 10:43:29:565 AM,44905.277344,-56165.410156,4957.439941,1.0,-58.0,4.0,255.815018,0.862,1.336,-1.358,-4.0,-12.0,-2.0,-0.05,1.0,0.0,true
May 21 2024 10:43:29:666 AM,44905.328125,-56165.417969,4957.290039,1.0,-58.0,4.0,255.969009,0.685,1.477,-1.88,-2.0,1.0,-5.0,-0.04,1.0,0.0,true
May 21 2024 10:43:29:765 AM,44905.347656,-56165.417969,4957.199707,1.0,-58.0,4.0,256.059021,0.851,1.557,-0.637,2.0,1.0,12.0,-0.03,1.0,0.0,true
May 21 2024 10:43:29:866 AM,44905.390625,-56165.347656,4957.179688,1.0,-58.0,4.0,256.078003,0.677,1.082,-0.516,-2.0,-5.0,1.0,-0.02,1.0,0.0,true
May 21 2024 10:43:29:966 AM,44905.398438,-56165.328125,4957.139648,1.0,-58.0,4.0,256.117004,1.05,1.134,-0.384,4.0,1.0,1.0,-0.01,0.99,0.0,true
May 21 2024 10:43:30:66 AM,44905.4375,-56165.277344,4957.120117,1.0,-58.0,4.0,256.137024,0.8,1.156,-0.654,-3.0,0.0,-3.0,-0.01,0.98,0.0,true
May 21 2024 10:43:30:166 AM,44905.449219,-56165.257812,4957.089844,1.0,-58.0,4.0,256.166016,0.542,1.047,-0.6,-3.0,-1.0,1.0,-0.01,0.9,0.0,true
May 21 2024 10:43:30:266 AM,44905.480469,-56165.21875,4957.060059,1.0,-58.0,4.0,256.193024,0.697,1.03,-0.154,2.0,0.0,4.0,-0.01,0.84,0.0,true
May 21 2024 10:43:30:367 AM,44905.539062,-56165.128906,4957.060059,1.0,-58.0,4.0,256.201019,0.32,0.451,0.032,-4.0,-6.0,2.0,-0.01,0.86,0.0,true
May 21 2024 10:43:30:466 AM,44904.960938,-56163.757812,4956.879883,1.0,-58.0,4.0,256.375,1.636,19.02,-4.116,13.0,186.0,-41.0,-0.01,-0.12,0.0,true
May 21 2024 10:43:30:567 AM,44904.488281,-56161.648438,4956.659668,1.0,-58.0,5.0,256.600006,4.132,24.864,-6.251,25.0,58.0,-21.0,-0.01,-0.13,0.0,true
May 21 2024 10:43:30:666 AM,44903.9375,-56159.4375,4956.330078,0.0,-59.0,5.0,256.929016,4.126,25.695002,-6.41,0.0,8.0,-2.0,-0.01,-0.15,0.0,true
May 21 2024 10:43:30:766 AM,44903.449219,-56157.199219,4956.02002,0.0,-59.0,6.0,257.242004,3.084,25.597002,-6.167,-10.0,-1.0,2.0,-0.01,-0.16,0.0,true
May 21 2024 10:43:30:867 AM,44902.679688,-56154.988281,4955.75,0.0,-59.0,6.0,257.509003,-2.668,25.202002,-3.835,-58.0,-4.0,23.0,-0.01,-0.18,0.0,true
May 21 2024 10:43:30:966 AM,44901.527344,-56152.6875,4955.540039,0.0,-59.0,6.0,257.721008,-7.094,22.724001,-1.569,-44.0,-25.0,23.0,-0.01,-0.2,0.0,true
May 21 2024 10:43:31:67 AM,44900.328125,-56150.367188,4955.469727,0.0,-59.0,7.0,257.787018,-10.868001,23.847002,-0.358,-38.0,11.0,12.0,-0.01,-0.17,0.0,true
May 21 2024 10:43:31:167 AM,44899.027344,-56147.910156,4955.459961,0.0,-59.0,7.0,257.798004,-12.542001,24.661001,0.005,-17.0,8.0,4.0,-0.01,-0.17,0.0,true
May 21 2024 10:43:31:266 AM,44897.679688,-56145.378906,4955.469727,0.0,-59.0,7.0,257.808014,-13.753,25.949001,0.113,-12.0,13.0,1.0,-0.01,-0.21,0.0,true
May 21 2024 10:43:31:368 AM,44896.269531,-56142.738281,4955.47998,0.0,-59.0,7.0,257.817017,-14.509001,27.143002,0.017,-8.0,12.0,-1.0,-0.01,-0.33,0.0,true
May 21 2024 10:43:31:468 AM,44894.660156,-56139.777344,4955.47998,0.0,-59.0,7.0,257.821014,-18.273001,33.514,0.106,-38.0,64.0,1.0,-0.01,-0.51,0.0,true
May 21 2024 10:43:31:567 AM,44892.257812,-56135.46875,4955.469727,0.0,-59.0,7.0,257.835999,-26.543001,47.839001,0.089,-83.0,143.0,0.0,-0.01,-0.58,0.0,true
May 21 2024 10:43:31:668 AM,44888.9375,-56129.578125,4955.449707,-1.0,-59.0,7.0,257.848999,-35.265003,62.878002,0.156,-87.0,150.0,1.0,-0.01,-0.6,0.0,true
May 21 2024 10:43:31:768 AM,44884.738281,-56122.199219,4955.449707,-1.0,-59.0,7.0,257.854004,-45.907001,81.175003,0.205,-106.0,183.0,0.0,-0.01,-0.78,0.0,true
May 21 2024 10:43:31:868 AM,44879.257812,-56112.648438,4955.449707,-1.0,-59.0,7.0,257.855011,-58.968002,103.705002,0.285,-131.0,225.0,1.0,-0.01,-0.88,0.0,true
May 21 2024 10:43:31:968 AM,44872.4375,-56100.808594,4955.459961,-1.0,-59.0,7.0,257.865021,-72.836006,127.583008,0.399,-139.0,239.0,1.0,-0.01,-0.97,0.0,true
May 21 2024 10:43:32:68 AM,44864.148438,-56086.449219,4955.47998,-1.0,-59.0,7.0,257.888,-88.016006,153.751007,0.459,-152.0,262.0,1.0,-0.01,-1.0,0.0,true
May 21 2024 10:43:32:168 AM,44854.277344,-56069.410156,4955.509766,-1.0,-59.0,7.0,257.921997,-104.214005,181.557007,0.58,-162.0,278.0,1.0,-0.01,-1.0,0.0,true
May 21 2024 10:43:32:268 AM,44842.738281,-56049.410156,4955.589844,-1.0,-59.0,7.0,257.998016,-121.568008,210.113007,2.22,-174.0,286.0,16.0,-0.01,-0.99,0.0,false
May 21 2024 10:43:32:368 AM,44829.519531,-56026.699219,4955.72998,-2.0,-59.0,7.0,258.137024,-138.267014,239.614014,1.0,-167.0,295.0,-12.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:32:468 AM,44814.550781,-56001.007812,4955.810059,-2.0,-59.0,7.0,258.218018,-155.234009,269.409027,1.017,-170.0,298.0,0.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:32:568 AM,44798.050781,-55972.410156,4956.069824,-2.0,-59.0,7.0,258.482025,-173.696014,298.844025,3.016,-185.0,294.0,20.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:32:668 AM,44779.6875,-55940.859375,4956.359863,-2.0,-59.0,7.0,258.771027,-191.117004,328.513,2.947,-174.0,297.0,-1.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:32:768 AM,44759.667969,-55906.4375,4956.759766,-2.0,-59.0,7.0,259.166016,-209.210007,357.389008,3.402,-181.0,289.0,5.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:32:868 AM,44737.847656,-55869.179688,4956.909668,-2.0,-59.0,7.0,259.320007,-229.589005,385.003021,0.822,-204.0,276.0,-26.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:32:969 AM,44714.269531,-55829.1875,4956.929688,-2.0,-59.0,7.0,259.341003,-248.589005,412.855011,0.228,-190.0,279.0,-6.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:33:62 AM,44690.507812,-55789.097656,4956.969727,-2.0,-59.0,6.0,259.375,-265.931,438.762024,0.887,-173.0,259.0,7.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:33:163 AM,44662.988281,-55742.929688,4957.040039,-1.0,-59.0,6.0,259.447021,-284.40802,466.419037,1.132,-185.0,277.0,2.0,-0.01,-1.0,0.0,false
May 21 2024 10:43:33:263 AM,44635.019531,-55694.328125,4957.049805,-1.0,-58.0,6.0,259.457001,-289.892029,498.656036,0.041,-55.0,322.0,-11.0,-1.01,0.0,0.0,false
May 21 2024 10:43:33:364 AM,44608.167969,-55642.617188,4956.97998,-1.0,-56.0,5.0,259.524017,-279.987,521.562012,-1.126,99.0,229.0,-12.0,-1.01,0.0,0.0,false
May 21 2024 10:43:33:464 AM,44582.300781,-55590.140625,4956.669922,-1.0,-51.0,4.0,259.834015,-272.031006,516.018005,-3.268,80.0,-55.0,-21.0,-1.01,0.0,0.0,false
May 21 2024 10:43:33:564 AM,44556.699219,-55539.558594,4956.339844,-1.0,-44.0,4.0,260.169006,-269.955017,486.871033,-2.613,21.0,-291.0,7.0,-1.01,0.0,0.0,false
May 21 2024 10:43:33:664 AM,44529.109375,-55493.257812,4956.419922,-1.0,-37.0,5.0,260.253998,-305.380005,433.026031,7.969,-354.0,-538.0,106.0,0.99,0.0,0.0,false
May 21 2024 10:43:33:764 AM,44494.738281,-55455.679688,4957.739746,-2.0,-32.0,6.0,261.575012,-362.087006,341.889008,11.960001,-567.0,-911.0,40.0,0.99,0.0,0.0,false
May 21 2024 10:43:33:864 AM,44457.027344,-55427.96875,4959.379883,-1.0,-32.0,6.0,263.212006,-385.267029,251.077011,12.378,-232.0,-908.0,4.0,0.99,0.0,0.0,false
May 21 2024 10:43:33:964 AM,44419.320312,-55406.769531,4960.080078,-1.0,-33.0,6.0,263.916016,-381.627014,191.016006,1.933,36.0,-601.0,-104.0,0.99,0.0,0.0,false
May 21 2024 10:43:34:64 AM,44383.308594,-55389.417969,4960.189941,0.0,-36.0,5.0,264.018005,-361.983032,156.388,-0.494,196.0,-346.0,-24.0,0.99,0.0,0.0,false
May 21 2024 10:43:34:165 AM,44349.398438,-55374.277344,4960.139648,1.0,-41.0,4.0,264.068024,-334.176025,137.100006,-0.112,278.0,-193.0,4.0,0.99,0.0,0.0,false
May 21 2024 10:43:34:265 AM,44318.578125,-55360.308594,4960.129883,1.0,-46.0,3.0,264.077026,-304.33902,137.376007,-1.495,298.0,3.0,-14.0,0.99,0.0,0.0,false
May 21 2024 10:43:34:365 AM,44290.320312,-55345.160156,4959.75,2.0,-51.0,1.0,264.450012,-272.032013,153.349014,-4.258,323.0,160.0,-28.0,0.99,0.0,0.0,false
May 21 2024 10:43:34:465 AM,44265.238281,-55328.230469,4959.22998,1.0,-56.0,0.0,264.971008,-236.429016,177.832016,-5.387,356.0,245.0,-11.0,-0.01,0.0,0.0,false
May 21 2024 10:43:34:565 AM,44245.238281,-55307.738281,4958.609863,1.0,-59.0,-1.0,265.594025,-185.887009,209.687012,-6.392,505.0,319.0,-10.0,-0.01,0.0,0.0,false
May 21 2024 10:43:34:665 AM,44230.320312,-55285.398438,4958.0,1.0,-60.0,-2.0,266.206024,-139.937012,221.26001,-6.234,460.0,116.0,2.0,-0.01,0.0,0.0,false
May 21 2024 10:43:34:765 AM,44217.320312,-55263.769531,4957.439941,1.0,-59.0,-2.0,266.763,-120.187004,215.844009,-5.203,198.0,-54.0,10.0,-0.01,0.0,0.0,false
May 21 2024 10:43:34:865 AM,44205.070312,-55243.390625,4956.969727,1.0,-60.0,-1.0,267.232025,-114.019005,202.76001,-4.271,62.0,-131.0,9.0,0.99,0.0,0.0,false
May 21 2024 10:43:34:965 AM,44192.46875,-55224.988281,4956.600098,2.0,-60.0,0.0,267.608002,-116.492004,182.790009,-3.581,-25.0,-200.0,7.0,0.99,0.0,0.0,false
May 21 2024 10:43:35:65 AM,44179.769531,-55208.539062,4956.290039,2.0,-62.0,0.0,267.915009,-117.541008,162.419006,-3.105,-10.0,-204.0,5.0,0.99,0.0,0.0,false
May 21 2024 10:43:35:167 AM,44167.128906,-55193.71875,4956.02002,2.0,-64.0,0.0,268.181,-115.894005,143.369003,-2.861,16.0,-191.0,2.0,0.99,0.0,0.0,false
May 21 2024 10:43:35:266 AM,44155.050781,-55180.558594,4955.719727,2.0,-67.0,0.0,268.481018,-111.981003,129.582001,-3.157,39.0,-138.0,-3.0,0.99,0.0,0.0,false
May 21 2024 10:43:35:366 AM,44144.257812,-55167.507812,4955.379883,2.0,-70.0,0.0,268.826019,-98.540001,132.883011,-3.167,134.0,33.0,0.0,-0.01,0.0,0.0,false
May 21 2024 10:43:35:466 AM,44136.300781,-55153.257812,4955.029785,2.0,-71.0,-1.0,269.174011,-72.294006,140.928009,-3.015,262.0,80.0,2.0,-0.01,0.0,0.0,false
May 21 2024 10:43:35:566 AM,44130.917969,-55138.847656,4954.72998,1.0,-71.0,-1.0,269.471008,-50.623001,140.170013,-2.757,217.0,-8.0,3.0,-0.01,0.0,0.0,false
May 21 2024 10:43:35:666 AM,44126.199219,-55125.167969,4954.469727,1.0,-71.0,-1.0,269.738007,-42.896004,134.432007,-2.512,77.0,-57.0,2.0,-0.01,0.0,0.0,false
May 21 2024 10:43:35:766 AM,44121.777344,-55112.199219,4954.219727,1.0,-71.0,-1.0,269.985016,-39.658001,127.544006,-2.315,32.0,-69.0,2.0,-0.01,0.0,0.0,false
May 21 2024 10:43:35:866 AM,44117.597656,-55099.917969,4953.989746,1.0,-71.0,0.0,270.212006,-37.874001,120.558006,-2.186,18.0,-70.0,1.0,-0.01,0.0,0.0,false
May 21 2024 10:43:35:966 AM,44113.648438,-55088.296875,4953.779785,1.0,-71.0,0.0,270.428009,-36.475002,113.870003,-2.075,14.0,-67.0,1.0,-0.01,0.0,0.0,false
May 21 2024 10:43:36:66 AM,44109.910156,-55077.289062,4953.569824,1.0,-71.0,0.0,270.634003,-35.112003,107.600006,-1.97,14.0,-63.0,1.0,-0.01,0.0,0.0,false
May 21 2024 10:43:36:168 AM,44106.300781,-55066.6875,4953.370117,1.0,-71.0,0.0,270.833008,-33.685001,101.659004,-1.869,14.0,-59.0,1.0,-0.01,0.0,0.0,false
May 21 2024 10:43:36:268 AM,44102.929688,-55056.820312,4953.189941,1.0,-71.0,0.0,271.016998,-32.25,96.236008,-1.773,14.0,-54.0,1.0,-0.01,0.0,0.0,false
May 21 2024 10:43:36:365 AM,44099.878906,-55047.898438,4953.02002,1.0,-71.0,0.0,271.183014,-27.653002,81.958,-1.479,46.0,-143.0,3.0,-0.01,0.04,0.0,false
May 21 2024 10:43:36:467 AM,44098.058594,-55042.558594,4952.989746,2.0,-71.0,0.0,271.210999,-13.982,41.599003,-0.774,137.0,-404.0,7.0,-0.01,0.38,0.0,false
May 21 2024 10:43:36:564 AM,44097.140625,-55039.917969,4952.97998,2.0,-71.0,0.0,271.226013,-7.367001,21.876001,-0.442,66.0,-197.0,3.0,-0.01,0.65,0.0,false
May 21 2024 10:43:36:669 AM,44096.617188,-55038.378906,4952.939941,2.0,-71.0,0.0,271.258026,-2.932,8.692,-0.135,44.0,-132.0,3.0,-0.01,0.82,0.0,false
May 21 2024 10:43:36:771 AM,44096.480469,-55037.988281,4952.919922,2.0,-71.0,0.0,271.285004,1.117,-3.147,0.007,40.0,-118.0,1.0,-0.01,0.99,0.0,false
May 21 2024 10:43:36:865 AM,44096.9375,-55039.398438,4952.939941,2.0,-71.0,0.0,271.312012,7.788001,-22.897001,0.284,67.0,-197.0,3.0,-0.01,1.0,0.0,false
May 21 2024 10:43:36:969 AM,44098.46875,-55043.9375,4953.069824,2.0,-71.0,0.0,271.435028,21.766001,-63.835003,1.2,140.0,-409.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:65 AM,44101.398438,-55052.578125,4953.290039,2.0,-71.0,0.0,271.654022,35.379002,-103.770004,1.878,136.0,-399.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:167 AM,44105.800781,-55065.539062,4953.560059,2.0,-71.0,0.0,271.926025,47.870003,-140.503006,2.535,125.0,-367.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:270 AM,44111.367188,-55081.988281,4953.870117,2.0,-71.0,0.0,272.240021,59.555004,-174.99501,3.21,117.0,-345.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:363 AM,44117.410156,-55099.847656,4954.209961,2.0,-71.0,0.0,272.572021,69.829002,-205.513016,3.785,103.0,-305.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:463 AM,44124.960938,-55122.179688,4954.620117,3.0,-71.0,0.0,272.985016,80.742004,-238.112015,4.407,109.0,-326.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:563 AM,44133.578125,-55147.777344,4955.100098,3.0,-71.0,0.0,273.460999,91.577003,-270.743011,5.048,108.0,-326.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:663 AM,44143.277344,-55176.628906,4955.629883,3.0,-71.0,0.0,274.002014,102.321007,-303.34201,5.693,107.0,-326.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:763 AM,44154.027344,-55208.75,4956.239746,3.0,-71.0,0.0,274.606018,112.893005,-335.735016,6.326,106.0,-324.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:863 AM,44165.828125,-55244.078125,4956.899902,3.0,-71.0,0.0,275.271027,123.262009,-367.830017,6.920001,104.0,-321.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:37:962 AM,44178.648438,-55282.597656,4957.629883,3.0,-71.0,0.0,275.996002,133.407013,-399.56601,7.578001,101.0,-317.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:68 AM,44193.289062,-55326.769531,4958.459961,2.0,-72.0,0.0,276.831024,143.861008,-432.706024,8.131001,105.0,-331.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:166 AM,44207.847656,-55370.878906,4959.310059,2.0,-72.0,0.0,277.676025,153.308014,-463.083008,8.934,94.0,-304.0,8.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:267 AM,44223.648438,-55418.9375,4960.25,2.0,-72.0,0.0,278.614014,162.715012,-493.702026,9.679001,94.0,-306.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:366 AM,44240.347656,-55469.957031,4961.239746,2.0,-72.0,0.0,279.606018,171.817001,-523.879028,10.208,91.0,-302.0,5.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:467 AM,44257.929688,-55523.988281,4962.290039,2.0,-72.0,0.0,280.656006,180.644012,-553.663025,10.77,88.0,-298.0,6.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:567 AM,44276.058594,-55579.96875,4963.350098,2.0,-72.0,0.0,281.715027,182.419006,-562.133057,11.042001,18.0,-85.0,3.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:667 AM,44293.980469,-55635.597656,4964.379883,2.0,-72.0,1.0,282.741028,180.680008,-559.952026,11.165001,-17.0,22.0,1.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:767 AM,44311.757812,-55691.078125,4965.419922,2.0,-72.0,1.0,283.787018,178.945007,-557.75,11.125001,-17.0,22.0,0.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:867 AM,44329.410156,-55746.46875,4966.489746,2.0,-72.0,1.0,284.855011,177.205002,-555.527039,11.184001,-17.0,22.0,1.0,-0.01,1.0,0.0,false
May 21 2024 10:43:38:967 AM,44346.917969,-55801.730469,4967.580078,1.0,-72.0,1.0,285.943024,175.470001,-553.301025,11.161,-17.0,22.0,0.0,-0.01,1.0,0.0,false
May 21 2024 10:43:39:67 AM,44364.777344,-55858.417969,4968.75,2.0,-72.0,1.0,287.115021,184.239014,-584.272034,11.814,88.0,-310.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:39:167 AM,44384.019531,-55919.777344,4970.089844,2.0,-72.0,1.0,288.452026,196.290009,-625.444031,12.708,121.0,-412.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:39:267 AM,44404.300781,-55984.738281,4971.469727,2.0,-73.0,1.0,289.83902,206.489014,-660.850037,13.454,102.0,-354.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:39:368 AM,44425.738281,-56053.707031,4972.919922,2.0,-73.0,1.0,291.290009,215.422012,-692.76001,14.307001,89.0,-319.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:39:468 AM,44447.679688,-56124.679688,4974.409668,2.0,-73.0,1.0,292.774017,223.291016,-721.634033,14.996,79.0,-289.0,7.0,-0.01,1.0,0.0,false
May 21 2024 10:43:39:568 AM,44470.347656,-56198.347656,4975.949707,2.0,-73.0,1.0,294.318024,230.526016,-748.734009,15.774001,72.0,-271.0,8.0,-0.01,1.0,0.0,false
May 21 2024 10:43:39:668 AM,44493.738281,-56274.628906,4977.560059,2.0,-73.0,1.0,295.927002,237.536011,-774.581055,16.402,70.0,-258.0,6.0,0.0,1.0,0.0,false
May 21 2024 10:43:39:768 AM,44517.828125,-56353.417969,4979.22998,2.0,-73.0,1.0,297.601013,244.53801,-799.501038,17.093,70.0,-249.0,7.0,0.0,1.0,0.0,false
May 21 2024 10:43:39:868 AM,44542.628906,-56434.660156,4980.969727,2.0,-73.0,1.0,299.334015,251.386017,-823.820068,17.656,68.0,-243.0,6.0,0.0,1.0,0.0,false
May 21 2024 10:43:39:969 AM,44568.339844,-56519.070312,4982.779785,2.0,-73.0,1.0,301.151001,258.170013,-847.881042,18.378,68.0,-241.0,7.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:70 AM,44594.75,-56605.9375,4984.669922,2.0,-73.0,1.0,303.036011,265.047028,-871.541016,19.015001,69.0,-237.0,6.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:170 AM,44621.597656,-56694.347656,4986.600098,2.0,-73.0,1.0,304.965027,271.553009,-894.759033,19.569,65.0,-232.0,6.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:271 AM,44649.070312,-56785.078125,4988.600098,2.0,-73.0,1.0,306.962006,277.735016,-917.78302,20.302,62.0,-230.0,7.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:370 AM,44677.148438,-56878.097656,4990.659668,2.0,-73.0,1.0,309.028015,283.690002,-940.632019,20.987001,60.0,-228.0,7.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:470 AM,44705.808594,-56973.410156,4992.799805,2.0,-73.0,1.0,311.170013,289.471008,-963.300049,21.714001,58.0,-227.0,7.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:570 AM,44735.058594,-57070.96875,4995.02002,2.0,-73.0,1.0,313.38501,295.095001,-985.786072,22.526001,56.0,-225.0,8.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:670 AM,44764.847656,-57170.769531,4997.310059,2.0,-73.0,1.0,315.676025,300.640015,-1008.094055,23.248001,55.0,-223.0,7.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:770 AM,44795.238281,-57272.789062,4999.679688,2.0,-73.0,1.0,318.045013,306.828003,-1030.003052,23.974001,62.0,-219.0,7.0,0.0,1.0,0.0,false
May 21 2024 10:43:40:870 AM,44826.429688,-57376.929688,5002.120117,2.0,-73.0,1.0,320.488007,314.771027,-1051.176025,24.765001,79.0,-212.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:40:970 AM,44858.527344,-57483.140625,5004.639648,2.0,-73.0,1.0,323.002014,323.762024,-1071.838013,25.519001,90.0,-207.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:70 AM,44891.578125,-57591.398438,5007.22998,2.0,-73.0,1.0,325.591003,333.451019,-1092.092041,26.235001,97.0,-203.0,7.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:163 AM,44923.289062,-57694.148438,5009.709961,2.0,-73.0,1.0,328.076019,342.934021,-1110.658081,26.910002,95.0,-186.0,7.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:263 AM,44958.269531,-57806.25,5012.439941,2.0,-73.0,0.0,330.810028,353.41803,-1130.268066,27.687002,105.0,-196.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:363 AM,44994.308594,-57920.308594,5015.25,2.0,-72.0,0.0,333.619019,364.096008,-1149.615112,28.469002,107.0,-193.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:463 AM,45031.410156,-58036.289062,5018.139648,2.0,-72.0,0.0,336.505005,374.929016,-1168.712036,29.200001,108.0,-191.0,7.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:563 AM,45069.578125,-58154.167969,5021.100098,2.0,-72.0,0.0,339.469025,385.865021,-1187.58606,29.957001,109.0,-189.0,8.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:663 AM,45108.398438,-58272.570312,5024.069824,2.0,-72.0,0.0,342.439026,389.654022,-1184.072998,30.185001,38.0,35.0,2.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:763 AM,45147.488281,-58390.289062,5027.040039,2.0,-72.0,0.0,345.411011,392.835022,-1178.621094,30.406002,32.0,55.0,2.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:863 AM,45186.917969,-58507.589844,5030.049805,2.0,-71.0,0.0,348.412018,396.008026,-1173.13208,30.564001,32.0,55.0,2.0,0.01,1.0,0.0,false
May 21 2024 10:43:41:963 AM,45226.6875,-58624.410156,5033.080078,2.0,-71.0,0.0,351.443024,399.128021,-1167.630005,30.702002,31.0,55.0,1.0,0.01,1.0,0.0,false
May 21 2024 10:43:42:63 AM,45266.757812,-58740.738281,5036.129883,2.0,-71.0,0.0,354.498016,401.827026,-1162.251099,30.806002,27.0,54.0,1.0,0.01,1.0,0.0,false
May 21 2024 10:43:42:164 AM,45307.96875,-58859.6875,5039.330078,2.0,-71.0,0.0,357.696014,410.823029,-1182.295044,31.608002,90.0,-200.0,8.0,0.0,1.0,0.0,false
May 21 2024 10:43:42:264 AM,45349.390625,-58979.390625,5042.600098,2.0,-71.0,0.0,360.962006,417.251007,-1201.89209,32.422001,64.0,-196.0,8.0,-0.01,1.0,0.0,false
May 21 2024 10:43:42:364 AM,45391.289062,-59100.917969,5045.929688,2.0,-71.0,1.0,364.294006,422.005005,-1220.866089,33.260002,48.0,-190.0,8.0,-0.01,1.0,0.0,false
May 21 2024 10:43:42:464 AM,45433.570312,-59224.238281,5049.330078,2.0,-71.0,1.0,367.695007,425.482025,-1239.473999,34.115002,35.0,-186.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:42:564 AM,45476.140625,-59349.339844,5052.799805,2.0,-71.0,1.0,371.170013,428.162018,-1257.794067,34.967003,27.0,-183.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:42:664 AM,45518.957031,-59476.21875,5056.359863,2.0,-71.0,1.0,374.723022,430.367035,-1275.865112,35.781002,22.0,-181.0,8.0,-0.01,1.0,0.0,false
May 21 2024 10:43:42:764 AM,45562.0,-59604.847656,5059.989746,2.0,-72.0,1.0,378.356018,432.281006,-1293.721069,36.654003,19.0,-179.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:42:864 AM,45605.238281,-59735.25,5063.709961,2.0,-72.0,1.0,382.072021,433.997009,-1311.399048,37.443001,17.0,-177.0,8.0,-0.01,1.0,0.0,false
May 21 2024 10:43:42:964 AM,45648.648438,-59867.386719,5067.5,2.0,-72.0,1.0,385.871033,435.557007,-1328.918091,38.329002,16.0,-175.0,9.0,-0.01,1.0,0.0,false
May 21 2024 10:43:43:64 AM,45692.230469,-60001.269531,5071.389648,2.0,-72.0,1.0,389.757019,437.011017,-1346.294067,39.173,15.0,-174.0,8.0,-0.01,1.0,0.0,false
