,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:16:12:361 AM,37606.070312,-49438.230469,5015.52002,0.0,0.0,0.0,0.0,0.0,0.0,-113.989006,0.0,0.0,-1140.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:12:361 AM,37606.070312,-49438.230469,5015.52002,0.0,0.0,0.0,0.0,0.0,0.0,-113.989006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:12:361 AM,37606.070312,-49438.230469,5015.52002,0.0,0.0,0.0,0.0,0.0,0.0,-113.989006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:12:837 AM,37606.070312,-49438.230469,4998.409668,0.0,0.0,0.0,17.106001,0.0,0.0,-211.818008,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:12:837 AM,37606.070312,-49438.230469,4998.409668,0.0,0.0,0.0,17.106001,0.0,0.0,-211.818008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:12:838 AM,37606.070312,-49438.230469,4998.409668,0.0,0.0,0.0,17.106001,0.0,0.0,-211.818008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:12:838 AM,37606.070312,-49438.230469,4998.409668,0.0,0.0,0.0,17.106001,0.0,0.0,-211.818008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:12:937 AM,37606.070312,-49438.230469,4970.669922,0.0,0.0,0.0,44.847004,0.0,0.0,-313.113007,0.0,0.0,-1013.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:51 AM,37604.878906,-49439.019531,4930.219727,-1.0,0.0,1.0,85.297005,14.014001,20.431002,-329.230011,140.0,204.0,-161.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:150 AM,37602.789062,-49438.578125,4912.040039,-3.0,0.0,2.0,103.482002,4.771,11.187,-95.462006,-92.0,-92.0,2338.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:244 AM,37602.328125,-49438.140625,4908.009766,-3.0,0.0,2.0,107.505005,-2.13,-1.225,-8.416,-69.0,-124.0,870.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:344 AM,37602.410156,-49438.1875,4908.319824,-3.0,0.0,2.0,107.816002,0.146,1.545,8.212001,23.0,28.0,166.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:444 AM,37602.46875,-49438.257812,4909.319824,-3.0,0.0,2.0,108.812004,0.641,1.859,10.176001,5.0,3.0,20.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:535 AM,37602.507812,-49438.320312,4910.169922,-3.0,0.0,2.0,109.662003,0.594,1.55,8.312,0.0,-3.0,-19.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:642 AM,37602.539062,-49438.378906,4910.909668,-3.0,0.0,2.0,110.403008,0.45,0.927,5.681,-1.0,-6.0,-26.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:748 AM,37602.570312,-49438.429688,4911.389648,-3.0,0.0,2.0,110.886002,0.298,0.45,3.581,-2.0,-5.0,-21.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:846 AM,37602.589844,-49438.480469,4911.669922,-3.0,0.0,2.0,111.159004,0.203,0.142,2.333,-1.0,-3.0,-12.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:13:949 AM,37602.578125,-49438.519531,4911.839844,-3.0,0.0,2.0,111.333008,0.134,-0.077,1.538,-1.0,-2.0,-8.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:34 AM,37602.578125,-49438.539062,4911.899902,-3.0,0.0,2.0,111.393005,0.053,-0.156,0.594,-1.0,-1.0,-9.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:140 AM,37602.578125,-49438.609375,4911.959961,-3.0,0.0,2.0,111.453003,0.061,-0.262,0.593,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:246 AM,37602.578125,-49438.648438,4912.02002,-3.0,0.0,2.0,111.517006,0.056,-0.169,0.511,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:339 AM,37602.578125,-49438.648438,4912.060059,-3.0,0.0,2.0,111.553009,0.039,-0.03,0.345,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:451 AM,37602.578125,-49438.648438,4912.080078,-3.0,0.0,2.0,111.571007,0.015,-0.039,0.061,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:543 AM,37602.578125,-49438.640625,4912.089844,-3.0,0.0,2.0,111.587006,0.032,-0.07,0.151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:636 AM,37602.578125,-49438.640625,4912.109863,-3.0,0.0,2.0,111.604004,0.025,-0.034,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:740 AM,37602.578125,-49438.628906,4912.120117,-3.0,0.0,2.0,111.614006,0.037,-0.051,0.275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:834 AM,37602.570312,-49438.628906,4912.129883,-3.0,0.0,2.0,111.628006,0.023,-0.021,0.111,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:14:950 AM,37602.570312,-49438.628906,4912.139648,-3.0,0.0,2.0,111.635002,0.02,-0.022,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:46 AM,37602.570312,-49438.617188,4912.149902,-3.0,0.0,2.0,111.640007,0.021,-0.074,-0.048,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:140 AM,37602.570312,-49438.617188,4912.149902,-3.0,0.0,2.0,111.648003,0.025,-0.043,0.105,0.0,0.0,2.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:236 AM,37602.570312,-49438.617188,4912.159668,-3.0,0.0,2.0,111.650002,0.015,-0.019,0.016,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:345 AM,37602.570312,-49438.609375,4912.159668,-3.0,0.0,2.0,111.653008,0.023,-0.04,0.081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:440 AM,37602.570312,-49438.609375,4912.159668,-3.0,0.0,2.0,111.655006,0.017,-0.038,0.01,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:545 AM,37602.570312,-49438.609375,4912.159668,-3.0,0.0,2.0,111.660004,0.014,-0.046,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:647 AM,37602.570312,-49438.609375,4912.159668,-3.0,0.0,2.0,111.661003,0.017,-0.006,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:737 AM,37602.570312,-49438.609375,4912.159668,-3.0,0.0,2.0,111.663002,0.02,-0.03,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:851 AM,37602.570312,-49438.609375,4912.159668,-3.0,0.0,2.0,111.665009,0.021,-0.026,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:15:940 AM,37602.570312,-49438.609375,4912.169922,-3.0,0.0,2.0,111.670006,0.02,-0.027,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:51 AM,37602.570312,-49438.609375,4912.169922,-3.0,0.0,2.0,111.671005,0.0,0.0,0.0,0.0,0.0,-1.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:146 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.671005,0.017,-0.022,0.073,0.0,0.0,1.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:249 AM,37602.570312,-49438.597656,4912.159668,-3.0,0.0,2.0,111.675003,0.008,-0.038,0.01,0.0,0.0,-1.0,-0.05,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:348 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.680008,0.019,-0.007,0.095,0.0,0.0,1.0,-0.08,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:454 AM,37602.570312,-49438.597656,4912.159668,-3.0,0.0,2.0,111.684006,0.005,-0.026,-0.172,0.0,0.0,-3.0,-0.11,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:549 AM,37602.570312,-49438.597656,4912.179688,-3.0,0.0,2.0,111.696007,0.011,-0.011,0.083,0.0,0.0,3.0,-0.11,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:645 AM,37602.570312,-49438.597656,4912.179688,-3.0,0.0,2.0,111.698006,0.018,-0.013,0.047,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:739 AM,37602.570312,-49438.597656,4912.179688,-3.0,0.0,2.0,111.699005,0.019,-0.027,0.052,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:835 AM,37602.570312,-49438.597656,4912.179688,-3.0,0.0,2.0,111.701004,0.007,-0.041,-0.047,0.0,0.0,-1.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:16:16:950 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.705002,0.001,-0.02,-0.154,0.0,0.0,-1.0,-0.08,0.0,0.0,0.0,true
Jun 3 2024 11:16:17:51 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.707008,0.016,-0.017,0.049,0.0,0.0,2.0,-0.09,0.0,0.0,0.0,true
Jun 3 2024 11:16:17:149 AM,37602.570312,-49438.597656,4912.149902,-3.0,0.0,2.0,111.722008,0.023,-0.027,0.086,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,true
Jun 3 2024 11:16:17:247 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.737007,0.021,-0.011,0.128,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:16:17:340 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.742004,0.017,-0.02,0.008,0.0,0.0,-1.0,-0.02,0.0,0.0,0.0,true
Jun 3 2024 11:16:17:438 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.743004,0.031,-0.037,0.099,0.0,0.0,1.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:16:17:547 AM,37602.570312,-49438.597656,4912.179688,-3.0,0.0,2.0,111.747002,0.03,-0.038,0.072,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:16:17:645 AM,37602.570312,-49438.597656,4912.169922,-3.0,0.0,2.0,111.750008,0.023,-0.029,0.069,0.0,0.0,0.0,-0.02,0.01,0.0,0.0,true
Jun 3 2024 11:16:17:738 AM,37602.589844,-49438.609375,4912.169922,-3.0,0.0,2.0,111.751007,2.202,-0.172,-0.163,22.0,-1.0,-2.0,-0.04,0.22,0.0,0.0,true
