,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 22 2024 11:15:08:684 AM,37602.5,-49438.488281,4912.100098,-3.0,0.0,2.0,110.282005,0.012,-0.015,0.011,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:08:786 AM,37602.5,-49438.488281,4912.100098,-3.0,0.0,2.0,110.285004,0.018,-0.028,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:08:888 AM,37602.5,-49438.488281,4912.100098,-3.0,0.0,2.0,110.286003,0.005,-0.059,-0.242,0.0,0.0,-3.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:08:990 AM,37602.5,-49438.480469,4912.100098,-3.0,0.0,2.0,110.289001,0.017,-0.027,0.087,0.0,0.0,3.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:09:87 AM,37602.5,-49438.480469,4912.100098,-3.0,0.0,2.0,110.292007,0.0,0.0,0.0,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:09:186 AM,37602.5,-49438.480469,4912.100098,-3.0,0.0,2.0,110.295006,-0.005,-0.023,-0.123,0.0,0.0,-1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:09:288 AM,37602.5,-49438.480469,4912.100098,-3.0,0.0,2.0,110.298004,0.003,-0.034,-0.068,0.0,0.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:09:387 AM,37602.5,-49438.480469,4912.100098,-3.0,0.0,2.0,110.302002,0.008,-0.015,0.013,0.0,0.0,1.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:09:485 AM,37602.5,-49438.488281,4912.100098,-3.0,0.0,2.0,110.302002,-0.005,-0.122,-0.051,0.0,-1.0,-1.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:09:586 AM,37602.949219,-49438.519531,4912.080078,-3.0,0.0,2.0,110.324005,6.932,-0.32,-0.431,69.0,-2.0,-4.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:09:689 AM,37605.417969,-49438.539062,4911.97998,-3.0,0.0,2.0,110.427002,32.402,-0.217,-1.776,255.0,1.0,-13.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:09:790 AM,37610.828125,-49438.578125,4911.72998,-3.0,0.0,2.0,110.670006,69.408005,-0.25,-3.931,370.0,0.0,-22.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:09:890 AM,37621.269531,-49438.597656,4911.22998,-2.0,0.0,2.0,111.179008,118.860008,0.168,-6.844,495.0,4.0,-29.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:09:985 AM,37635.140625,-49438.558594,4910.52002,-2.0,0.0,2.0,111.886002,160.080002,0.133,-8.764001,412.0,0.0,-19.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:10:85 AM,37654.078125,-49438.488281,4909.540039,-2.0,0.0,2.0,112.864006,201.649002,0.337,-10.73,416.0,2.0,-20.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:10:189 AM,37677.390625,-49438.390625,4908.319824,-2.0,0.0,2.0,114.083008,242.37001,0.665,-12.922001,407.0,3.0,-22.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:10:292 AM,37704.980469,-49438.269531,4906.889648,-1.0,0.0,2.0,115.514008,282.728027,0.829,-14.888,404.0,2.0,-20.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:10:385 AM,37733.167969,-49438.167969,4905.439941,-1.0,0.0,2.0,116.960007,317.937012,0.145,-15.968,352.0,-7.0,-11.0,0.01,1.0,0.0,0.0,true
May 22 2024 11:15:10:489 AM,37768.210938,-49438.917969,4903.659668,-1.0,0.0,3.0,118.747009,355.356018,-10.281,-19.061001,374.0,-104.0,-31.0,-0.99,1.0,0.0,0.0,true
May 22 2024 11:15:10:586 AM,37804.078125,-49442.667969,4901.679688,-2.0,-2.0,3.0,120.722008,385.64502,-36.888,-21.224001,303.0,-266.0,-22.0,-0.99,1.0,0.0,0.0,true
May 22 2024 11:15:10:685 AM,37842.800781,-49450.378906,4900.02002,-2.0,-5.0,4.0,122.383003,406.462006,-84.591003,-12.654,208.0,-477.0,86.0,-0.99,1.0,0.0,0.0,true
May 22 2024 11:15:10:785 AM,37882.980469,-49464.179688,4898.889648,-2.0,-10.0,5.0,123.516006,413.953033,-143.786011,-13.039001,75.0,-592.0,-4.0,-0.99,1.0,0.0,0.0,true
May 22 2024 11:15:10:890 AM,37925.277344,-49485.769531,4897.679688,-1.0,-17.0,6.0,124.721008,421.208008,-205.12001,-16.604,73.0,-613.0,-36.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:10:991 AM,37969.179688,-49508.417969,4896.47998,-1.0,-21.0,6.0,125.926003,452.472015,-228.46701,-12.908001,313.0,-233.0,37.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:91 AM,38016.21875,-49529.070312,4894.870117,-1.0,-22.0,5.0,127.536003,470.387024,-212.774017,-15.707001,179.0,157.0,-28.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:196 AM,38065.570312,-49549.359375,4893.049805,-1.0,-22.0,4.0,129.352005,467.268036,-199.548004,-16.089001,-31.0,132.0,-4.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:290 AM,38109.121094,-49567.039062,4891.47998,-1.0,-22.0,4.0,130.927002,454.489014,-188.274002,-15.425001,-128.0,113.0,7.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:390 AM,38152.738281,-49584.539062,4889.969727,-2.0,-22.0,4.0,132.433014,435.567017,-177.614014,-13.868001,-189.0,107.0,16.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:493 AM,38195.828125,-49601.71875,4888.569824,-2.0,-22.0,3.0,133.836014,413.323029,-166.415009,-12.492001,-222.0,112.0,14.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:595 AM,38236.667969,-49617.878906,4887.299805,-2.0,-22.0,3.0,135.108002,389.611023,-156.560013,-11.996,-237.0,99.0,5.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:686 AM,38271.070312,-49631.449219,4886.209961,-2.0,-22.0,3.0,136.19101,368.611023,-147.866013,-11.273001,-210.0,87.0,7.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:785 AM,38306.539062,-49645.378906,4885.129883,-2.0,-22.0,3.0,137.274002,346.774017,-138.785004,-10.294001,-218.0,91.0,10.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:889 AM,38341.398438,-49659.007812,4884.100098,-2.0,-22.0,3.0,138.30101,325.590027,-129.682007,-9.209001,-212.0,91.0,11.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:11:989 AM,38373.128906,-49671.367188,4883.209961,-2.0,-22.0,3.0,139.192001,306.497009,-121.405006,-8.486,-191.0,83.0,7.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:90 AM,38403.179688,-49683.007812,4882.379883,-2.0,-22.0,3.0,140.021011,288.433014,-113.813004,-7.714,-181.0,76.0,8.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:194 AM,38432.257812,-49694.230469,4881.609863,-2.0,-22.0,2.0,140.795013,271.071014,-106.446007,-7.484,-174.0,74.0,2.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:286 AM,38456.699219,-49703.628906,4880.97998,-2.0,-22.0,2.0,141.42601,256.528015,-100.367004,-6.569,-145.0,61.0,9.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:386 AM,38481.878906,-49713.277344,4880.350098,-2.0,-21.0,2.0,142.053009,241.569016,-94.315002,-6.021,-150.0,61.0,5.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:485 AM,38505.148438,-49722.167969,4879.779785,-2.0,-21.0,2.0,142.62001,227.880005,-88.604004,-5.519,-137.0,57.0,5.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:589 AM,38528.289062,-49730.96875,4879.22998,-2.0,-21.0,2.0,143.170013,214.361008,-82.935005,-5.011,-135.0,57.0,5.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:691 AM,38549.46875,-49739.007812,4878.739746,-2.0,-21.0,2.0,143.666,202.035004,-77.929001,-4.73,-123.0,50.0,3.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:789 AM,38568.898438,-49746.347656,4878.290039,-2.0,-21.0,2.0,144.109009,190.728012,-73.444,-4.386,-113.0,45.0,3.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:895 AM,38588.460938,-49753.707031,4877.839844,-2.0,-21.0,2.0,144.564011,179.465012,-68.912003,-4.431,-113.0,45.0,0.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:12:984 AM,38603.980469,-49759.550781,4877.469727,-2.0,-21.0,2.0,144.929001,170.743011,-65.261002,-3.946,-87.0,37.0,5.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:13:84 AM,38620.730469,-49765.859375,4877.080078,-2.0,-21.0,2.0,145.323013,161.401001,-61.465004,-3.853,-93.0,38.0,1.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:13:183 AM,38636.339844,-49771.71875,4876.709961,-2.0,-21.0,2.0,145.689011,152.665009,-58.108002,-3.645,-87.0,34.0,2.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:13:285 AM,38651.4375,-49777.378906,4876.359863,-2.0,-21.0,2.0,146.046005,144.304001,-54.857002,-3.378,-84.0,33.0,3.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:13:385 AM,38665.539062,-49782.660156,4876.029785,-2.0,-21.0,2.0,146.375,136.563004,-51.803001,-3.167,-77.0,31.0,2.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:13:490 AM,38679.429688,-49787.839844,4875.709961,-2.0,-21.0,1.0,146.69101,128.997009,-48.716003,-2.85,-76.0,31.0,3.0,0.01,0.0,0.0,0.0,true
May 22 2024 11:15:13:589 AM,38691.917969,-49792.5,4875.439941,-2.0,-21.0,1.0,146.966003,122.249008,-46.062004,-2.731,-67.0,27.0,1.0,0.01,0.0,0.0,0.0,true
