,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:31:05:947 AM,37606.070312,-49438.230469,5013.909668,0.0,0.0,0.0,0.0,0.0,0.0,-126.480003,0.0,0.0,-1265.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:05:948 AM,37606.070312,-49438.230469,5013.909668,0.0,0.0,0.0,0.0,0.0,0.0,-126.480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:05:948 AM,37606.070312,-49438.230469,5013.909668,0.0,0.0,0.0,0.0,0.0,0.0,-126.480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:388 AM,37606.070312,-49438.230469,4995.549805,0.0,0.0,0.0,18.354,0.0,0.0,-224.296005,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:389 AM,37606.070312,-49438.230469,4995.549805,0.0,0.0,0.0,18.354,0.0,0.0,-224.296005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:389 AM,37606.070312,-49438.230469,4995.549805,0.0,0.0,0.0,18.354,0.0,0.0,-224.296005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:389 AM,37606.070312,-49438.230469,4995.549805,0.0,0.0,0.0,18.354,0.0,0.0,-224.296005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:491 AM,37606.070312,-49438.230469,4966.310059,0.0,0.0,0.0,47.602001,0.0,0.0,-325.794006,0.0,0.0,-1015.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:595 AM,37604.769531,-49439.027344,4928.5,-1.0,0.0,1.0,85.410004,15.171,24.005001,-316.255005,152.0,240.0,95.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:694 AM,37602.859375,-49438.578125,4911.609863,-3.0,0.0,2.0,102.301003,2.26,8.153001,-89.762001,-129.0,-159.0,2265.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:786 AM,37602.46875,-49438.1875,4907.959961,-3.0,0.0,2.0,105.945007,-2.042,-1.909,-8.297,-43.0,-101.0,815.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:891 AM,37602.550781,-49438.269531,4908.310059,-3.0,0.0,2.0,106.292007,0.227,1.213,8.512,23.0,31.0,168.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:06:996 AM,37602.621094,-49438.347656,4909.359863,-3.0,0.0,2.0,107.347008,0.601,1.514,10.031,4.0,3.0,15.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:07:91 AM,37602.667969,-49438.417969,4910.239746,-3.0,0.0,2.0,108.223007,0.536,1.12,8.076,-1.0,-4.0,-20.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:07:203 AM,37602.710938,-49438.480469,4910.949707,-3.0,0.0,2.0,108.929008,0.357,0.603,4.972,-2.0,-5.0,-31.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:31:07:295 AM,37602.71875,-49438.539062,4911.350098,-3.0,0.0,2.0,109.336006,0.275,0.244,3.726,-1.0,-4.0,-12.0,0.0,0.0,0.0,0.0,true
