,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 1:56:14:883 PM,40066.628906,-40539.519531,4895.97998,1.0,106.0,4.0,247.011017,-474.047028,1596.998047,-6.126,120.0,219.0,-8.0,0.01,1.0,0.0,false
May 21 2024 1:56:14:986 PM,40017.199219,-40374.738281,4895.299805,1.0,106.0,3.0,247.690018,-473.636017,1616.966064,-6.202,4.0,200.0,-1.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:88 PM,39967.507812,-40209.1875,4894.600098,1.0,107.0,3.0,248.38501,-481.479034,1634.210083,-6.551,-78.0,172.0,-3.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:183 PM,39920.289062,-40053.367188,4893.909668,1.0,107.0,2.0,249.078018,-492.984009,1648.866089,-7.265,-115.0,147.0,-7.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:287 PM,39866.769531,-39881.238281,4893.049805,1.0,108.0,2.0,249.938019,-518.417053,1659.774048,-8.571,-254.0,109.0,-13.0,1.01,1.0,0.0,false
May 21 2024 1:56:15:383 PM,39811.558594,-39723.890625,4892.040039,0.0,110.0,0.0,250.950012,-571.231018,1636.161133,-10.737,-528.0,-236.0,-22.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:486 PM,39749.738281,-39557.140625,4890.77002,0.0,112.0,-1.0,252.212006,-605.386047,1620.699097,-12.687,-342.0,-155.0,-19.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:581 PM,39689.109375,-39403.9375,4889.429688,0.0,113.0,-1.0,253.553009,-642.07605,1603.242065,-14.672001,-367.0,-175.0,-20.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:684 PM,39621.238281,-39241.449219,4887.799805,0.0,114.0,-1.0,255.182007,-674.225037,1587.100098,-16.560001,-321.0,-161.0,-19.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:785 PM,39551.96875,-39082.320312,4886.009766,0.0,114.0,-1.0,256.972015,-697.761047,1574.623047,-18.233002,-235.0,-125.0,-17.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:886 PM,39480.328125,-38922.867188,4884.069824,0.0,115.0,-1.0,258.915009,-722.663025,1581.738037,-19.979,-249.0,71.0,-17.0,0.01,1.0,0.0,false
May 21 2024 1:56:15:986 PM,39409.648438,-38762.738281,4882.049805,0.0,114.0,0.0,260.936005,-708.819031,1604.150024,-20.140001,138.0,224.0,-2.0,-0.99,1.0,0.0,false
May 21 2024 1:56:16:86 PM,39345.667969,-38598.910156,4880.22998,0.0,110.0,2.0,262.753998,-645.820007,1636.973022,-17.989,630.0,328.0,22.0,0.01,1.0,0.0,false
May 21 2024 1:56:16:186 PM,39285.257812,-38432.71875,4878.540039,0.0,107.0,3.0,264.443024,-607.955017,1666.64502,-17.781,379.0,297.0,2.0,0.01,1.0,0.0,false
May 21 2024 1:56:16:281 PM,39230.667969,-38271.210938,4876.97998,0.0,106.0,4.0,266.005005,-566.777039,1694.478027,-16.801001,412.0,278.0,10.0,0.01,1.0,0.0,false
May 21 2024 1:56:16:384 PM,39175.238281,-38097.25,4875.580078,0.0,106.0,4.0,267.411011,-533.223999,1719.722046,-11.728001,336.0,252.0,51.0,0.01,0.0,0.0,false
May 21 2024 1:56:16:500 PM,39114.539062,-37897.121094,4873.969727,0.0,106.0,4.0,269.021027,-513.114014,1731.631104,-14.439001,201.0,119.0,-27.0,0.01,0.0,0.0,false
May 21 2024 1:56:16:585 PM,39070.449219,-37749.210938,4872.620117,0.0,106.0,3.0,270.371002,-506.122009,1728.610107,-15.408001,70.0,-30.0,-10.0,0.01,0.0,0.0,false
