,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 9:48:19:291 AM,40833.347656,-50479.300781,4867.109863,1.0,-18.0,-4.0,175.810013,1090.312012,-373.733032,18.962002,217.0,962.0,46.0,0.42,0.0,0.0,false
May 21 2024 9:48:19:397 AM,40949.238281,-50508.828125,4869.22998,1.0,-11.0,-5.0,177.92601,1103.756104,-247.88501,16.470001,134.0,1258.0,-25.0,0.48,0.0,0.0,false
May 21 2024 9:48:19:500 AM,41061.480469,-50524.769531,4871.080078,1.0,-4.0,-5.0,179.776001,1074.339111,-118.974007,17.290001,-294.0,1289.0,8.0,0.53,0.0,0.0,false
May 21 2024 9:48:19:593 AM,41157.140625,-50527.609375,4872.47998,1.0,2.0,-6.0,181.177002,1018.858032,-0.598,11.856001,-555.0,1184.0,-54.0,0.56,0.0,0.0,false
May 21 2024 9:48:19:704 AM,41263.757812,-50517.410156,4873.739746,0.0,10.0,-6.0,182.434006,933.596069,133.409012,8.198,-853.0,1340.0,-37.0,0.59,0.0,0.0,false
May 21 2024 9:48:19:796 AM,41343.808594,-50498.820312,4874.449707,0.0,17.0,-6.0,183.149002,850.02301,229.902008,8.208,-836.0,965.0,0.0,0.6,0.0,0.0,false
May 21 2024 9:48:19:892 AM,41417.980469,-50470.597656,4874.790039,0.0,24.0,-6.0,183.487015,753.446045,320.826019,-3.724,-966.0,909.0,-119.0,0.6,0.0,0.0,false
May 21 2024 9:48:19:994 AM,41487.757812,-50432.769531,4874.580078,0.0,31.0,-6.0,183.699005,647.250061,398.132019,-2.325,-1062.0,773.0,14.0,0.6,0.0,0.0,false
May 21 2024 9:48:20:102 AM,41548.648438,-50385.6875,4873.870117,0.0,37.0,-6.0,184.403015,533.307007,453.484009,-9.456,-1139.0,554.0,-71.0,0.58,0.0,0.0,false
May 21 2024 9:48:20:194 AM,41591.289062,-50343.140625,4872.77002,-1.0,43.0,-6.0,185.501007,459.311035,470.646027,-15.894001,-740.0,172.0,-64.0,0.52,0.0,0.0,false
May 21 2024 9:48:20:301 AM,41634.078125,-50293.328125,4871.299805,-1.0,49.0,-6.0,186.973007,385.30603,480.16803,-11.476001,-740.0,95.0,44.0,0.39,0.0,0.0,false
May 21 2024 9:48:20:401 AM,41669.988281,-50246.039062,4870.47998,-1.0,52.0,-5.0,187.792007,328.733002,474.52301,-13.483001,-566.0,-56.0,-20.0,0.25,0.0,0.0,false
May 21 2024 9:48:20:491 AM,41699.578125,-50204.488281,4869.689941,0.0,54.0,-4.0,188.584015,302.333008,450.929016,-9.448001,-264.0,-236.0,40.0,0.1,0.0,0.0,false
May 21 2024 9:48:20:596 AM,41732.839844,-50160.0,4869.439941,0.0,54.0,-3.0,188.838013,299.821014,402.320007,-4.175,-25.0,-486.0,53.0,-0.12,0.0,0.0,false
May 21 2024 9:48:20:691 AM,41762.148438,-50124.617188,4869.339844,0.0,53.0,-3.0,188.935013,297.156006,361.190002,-4.419,-27.0,-411.0,-2.0,-0.19,0.0,0.0,false
May 21 2024 9:48:20:795 AM,41793.789062,-50089.660156,4869.290039,0.0,51.0,-2.0,188.985016,289.448029,321.374023,0.269,-77.0,-398.0,47.0,-0.26,0.0,0.0,false
May 21 2024 9:48:20:903 AM,41825.019531,-50058.140625,4869.620117,0.0,49.0,-2.0,189.31601,279.354004,284.864014,4.389,-101.0,-365.0,41.0,-0.31,0.0,0.0,false
May 21 2024 9:48:20:994 AM,41851.027344,-50034.207031,4870.109863,0.0,47.0,-1.0,189.800003,271.641022,253.892014,5.855,-77.0,-310.0,15.0,-0.35,0.0,0.0,false
May 21 2024 9:48:21:101 AM,41880.328125,-50009.859375,4870.969727,0.0,45.0,-1.0,190.66301,259.609009,221.052017,8.881001,-120.0,-328.0,30.0,-0.39,0.0,0.0,false
May 21 2024 9:48:21:196 AM,41905.9375,-49991.078125,4872.060059,0.0,43.0,0.0,191.749008,251.193008,191.867004,8.364,-84.0,-292.0,-5.0,-0.41,0.0,0.0,false
May 21 2024 9:48:21:300 AM,41932.628906,-49973.558594,4873.199707,1.0,41.0,0.0,192.891006,241.915009,163.906006,6.292,-93.0,-280.0,-21.0,-0.42,0.0,0.0,false
May 21 2024 9:48:21:401 AM,41957.660156,-49958.800781,4874.219727,1.0,39.0,1.0,193.915009,231.193008,141.625,5.501,-107.0,-223.0,-8.0,-0.42,0.0,0.0,false
May 21 2024 9:48:21:501 AM,41980.9375,-49945.898438,4875.339844,2.0,37.0,1.0,195.035004,219.39801,119.502007,7.705,-118.0,-221.0,22.0,-0.42,0.0,0.0,false
May 21 2024 9:48:21:598 AM,42002.089844,-49935.0,4876.469727,2.0,36.0,1.0,196.165009,206.418015,102.680008,8.003,-130.0,-168.0,3.0,-0.42,0.0,0.0,false
May 21 2024 9:48:21:697 AM,42022.519531,-49925.160156,4877.600098,3.0,34.0,0.0,197.298004,192.346008,89.127007,7.885,-141.0,-136.0,-1.0,-0.42,0.0,0.0,false
May 21 2024 9:48:21:802 AM,42042.308594,-49916.1875,4878.679688,3.0,33.0,0.0,198.376007,175.240005,76.373001,7.286,-171.0,-128.0,-6.0,-0.42,0.23,0.0,false
May 21 2024 9:48:21:895 AM,42058.558594,-49909.148438,4879.600098,3.0,31.0,0.0,199.291016,163.476013,71.505005,9.676001,-118.0,-49.0,24.0,-0.42,0.44,0.0,false
May 21 2024 9:48:21:997 AM,42075.808594,-49901.949219,4880.859863,4.0,30.0,0.0,200.553009,159.626007,70.660004,11.399,-39.0,-8.0,17.0,-0.42,0.59,0.0,false
May 21 2024 9:48:22:91 AM,42091.789062,-49895.628906,4881.969727,4.0,29.0,0.0,201.665009,166.099014,69.828003,10.320001,65.0,-8.0,-11.0,-0.42,0.73,0.0,false
May 21 2024 9:48:22:198 AM,42111.179688,-49888.480469,4883.189941,5.0,27.0,0.0,202.886017,180.77301,71.072006,10.322001,147.0,12.0,0.0,-0.42,0.89,0.0,false
May 21 2024 9:48:22:296 AM,42130.6875,-49881.878906,4884.299805,5.0,26.0,1.0,203.998016,200.689011,74.896004,9.517,199.0,38.0,-8.0,-0.42,0.93,0.0,false
May 21 2024 9:48:22:402 AM,42154.289062,-49874.640625,4885.259766,5.0,24.0,1.0,204.958008,227.591003,80.467003,7.889,269.0,56.0,-16.0,-0.42,0.93,0.0,false
May 21 2024 9:48:22:496 AM,42177.339844,-49868.140625,4886.25,5.0,23.0,1.0,205.943008,253.182007,78.494003,13.814001,256.0,-20.0,59.0,-0.42,0.95,0.0,false
May 21 2024 9:48:22:597 AM,42204.429688,-49861.367188,4887.870117,5.0,21.0,1.0,207.560013,282.866028,74.421005,18.76,297.0,-41.0,49.0,-0.42,1.0,0.0,false
May 21 2024 9:48:22:698 AM,42234.210938,-49855.019531,4889.779785,4.0,18.0,1.0,209.475006,314.088013,69.649002,21.401001,312.0,-48.0,26.0,-0.42,1.0,0.0,false
May 21 2024 9:48:22:800 AM,42267.730469,-49849.1875,4891.949707,4.0,16.0,1.0,211.641006,346.725006,62.219002,23.552002,326.0,-74.0,22.0,-0.42,1.0,0.0,false
May 21 2024 9:48:22:901 AM,42303.429688,-49844.4375,4894.22998,3.0,14.0,1.0,213.920013,378.655029,51.694004,25.147001,319.0,-105.0,16.0,-0.42,1.0,0.0,false
May 21 2024 9:48:22:995 AM,42339.808594,-49841.109375,4896.509766,3.0,11.0,1.0,216.207016,408.40802,38.366001,26.668001,298.0,-133.0,15.0,-0.42,1.0,0.0,false
May 21 2024 9:48:23:95 AM,42382.039062,-49839.117188,4898.600098,2.0,8.0,1.0,218.292007,442.11203,21.229,14.996,337.0,-171.0,-117.0,-0.42,1.0,0.0,false
May 21 2024 9:48:23:198 AM,42429.328125,-49839.238281,4899.659668,2.0,5.0,2.0,219.355011,475.560028,-1.734,7.960001,334.0,-230.0,-70.0,-0.42,1.0,0.0,true
May 21 2024 9:48:23:297 AM,42477.929688,-49841.9375,4900.379883,2.0,2.0,2.0,220.078003,505.63501,-28.752001,7.38,301.0,-270.0,-6.0,-0.42,1.0,0.0,true
May 21 2024 9:48:23:402 AM,42532.917969,-49848.167969,4901.149902,2.0,-2.0,2.0,220.839005,535.644043,-62.079002,6.31,300.0,-333.0,-11.0,-0.42,1.0,0.0,true
May 21 2024 9:48:23:501 AM,42586.6875,-49857.328125,4901.929688,2.0,-5.0,2.0,221.623016,561.369019,-97.966003,9.309,257.0,-359.0,30.0,-0.42,1.0,0.0,true
May 21 2024 9:48:23:593 AM,42637.878906,-49869.289062,4902.409668,2.0,-9.0,2.0,222.102005,569.091003,-134.787003,5.026,77.0,-368.0,-43.0,-0.41,1.0,0.0,true
May 21 2024 9:48:23:694 AM,42693.867188,-49885.808594,4902.580078,1.0,-12.0,2.0,222.269012,559.112,-168.081009,2.138,-100.0,-333.0,-29.0,-0.38,1.0,0.0,true
May 21 2024 9:48:23:795 AM,42748.269531,-49905.058594,4902.659668,0.0,-16.0,2.0,222.350006,546.791016,-198.228012,2.013,-123.0,-301.0,-1.0,-0.35,1.0,0.0,true
May 21 2024 9:48:23:892 AM,42799.839844,-49926.230469,4902.649902,0.0,-19.0,3.0,222.358017,536.967041,-222.285004,-0.835,-98.0,-241.0,-28.0,-0.31,1.0,0.0,true
May 21 2024 9:48:23:991 AM,42851.648438,-49949.859375,4902.47998,0.0,-22.0,3.0,222.528015,528.012024,-241.705017,-1.584,-90.0,-194.0,-7.0,-0.25,1.0,0.0,true
May 21 2024 9:48:24:102 AM,42910.097656,-49978.25,4902.169922,0.0,-24.0,3.0,222.836014,542.952026,-268.042023,-4.307,149.0,-263.0,-27.0,-0.16,1.0,0.0,true
May 21 2024 9:48:24:192 AM,42961.347656,-50003.597656,4901.790039,0.0,-25.0,2.0,223.213013,579.28302,-291.113007,-5.247,363.0,-231.0,-9.0,-0.06,1.0,0.0,false
May 21 2024 9:48:24:297 AM,43026.058594,-50034.6875,4901.330078,1.0,-25.0,2.0,223.679016,621.137024,-302.374023,-4.577,419.0,-113.0,7.0,0.04,1.0,0.0,false
May 21 2024 9:48:24:399 AM,43091.609375,-50065.148438,4900.529785,1.0,-25.0,1.0,224.479004,660.449036,-303.388,-11.719001,393.0,-10.0,-71.0,0.06,1.0,0.0,false
May 21 2024 9:48:24:495 AM,43155.859375,-50094.070312,4899.129883,0.0,-24.0,2.0,225.877014,695.511047,-302.641022,-14.668,351.0,7.0,-29.0,0.06,1.0,0.0,false
May 21 2024 9:48:24:601 AM,43230.609375,-50126.070312,4897.379883,0.0,-24.0,2.0,227.622009,732.308044,-300.541016,-18.555,368.0,21.0,-39.0,0.09,1.0,0.0,false
May 21 2024 9:48:24:694 AM,43299.488281,-50153.207031,4894.719727,-2.0,-22.0,2.0,230.289017,763.967041,-300.655029,-33.044003,317.0,-1.0,-145.0,0.12,1.0,0.0,false
May 21 2024 9:48:24:800 AM,43380.519531,-50183.167969,4889.839844,-3.0,-21.0,2.0,235.164017,806.456055,-277.752014,-50.807003,425.0,229.0,-178.0,0.16,1.0,0.0,false
May 21 2024 9:48:24:890 AM,43454.730469,-50206.617188,4885.449707,-3.0,-19.0,2.0,239.555008,839.769043,-255.534012,-46.292004,333.0,222.0,45.0,0.2,1.0,0.0,false
May 21 2024 9:48:24:997 AM,43548.269531,-50230.050781,4879.109863,-3.0,-16.0,0.0,245.900009,876.358032,-234.575012,-67.864006,366.0,210.0,-216.0,0.25,1.0,0.0,false
May 21 2024 9:48:25:94 AM,43637.238281,-50248.75,4874.419922,-2.0,-12.0,0.0,250.589005,910.499023,-175.636002,-46.148003,341.0,589.0,217.0,0.3,1.0,0.0,false
May 21 2024 9:48:25:192 AM,43731.429688,-50259.25,4870.549805,0.0,-8.0,-3.0,254.453018,941.417053,-134.548004,-44.404003,309.0,411.0,17.0,0.33,1.0,0.0,false
May 21 2024 9:48:25:303 AM,43837.488281,-50266.539062,4868.540039,0.0,-3.0,-4.0,256.46402,967.281067,-52.850002,-0.11,259.0,817.0,443.0,0.36,1.0,0.0,false
May 21 2024 9:48:25:399 AM,43929.648438,-50265.929688,4870.219727,0.0,2.0,-4.0,258.141022,981.899048,26.276001,3.032,146.0,791.0,31.0,0.36,1.0,0.0,false
May 21 2024 9:48:25:497 AM,44027.300781,-50254.980469,4869.959961,1.0,8.0,-6.0,258.402008,991.228027,112.614006,-11.332001,93.0,863.0,-144.0,0.36,1.0,0.0,false
May 21 2024 9:48:25:593 AM,44120.660156,-50237.558594,4870.779785,0.0,13.0,-6.0,259.228027,988.854065,215.065018,5.386,-24.0,1025.0,167.0,0.34,1.0,0.0,false
May 21 2024 9:48:25:694 AM,44218.640625,-50209.609375,4871.540039,0.0,19.0,-6.0,259.985016,982.366028,310.194,2.157,-65.0,951.0,-32.0,0.3,1.0,0.0,false
May 21 2024 9:48:25:798 AM,44318.578125,-50171.140625,4871.859863,0.0,24.0,-6.0,260.301025,971.027039,402.847015,-0.931,-113.0,927.0,-31.0,0.24,1.0,0.0,false
May 21 2024 9:48:25:901 AM,44417.027344,-50124.699219,4871.540039,0.0,27.0,-6.0,260.619019,961.373047,481.496033,-7.029,-97.0,786.0,-61.0,0.13,1.0,0.0,false
May 21 2024 9:48:26:1 AM,44513.269531,-50074.019531,4870.509766,0.0,30.0,-6.0,261.650024,965.345032,529.236023,-12.064,40.0,477.0,-50.0,-0.03,0.97,0.0,false
May 21 2024 9:48:26:101 AM,44611.800781,-50022.117188,4869.02002,0.0,29.0,-5.0,263.133026,986.177063,539.585999,-14.435,208.0,104.0,-24.0,-0.15,0.71,0.0,false
May 21 2024 9:48:26:197 AM,44710.527344,-49973.859375,4867.259766,0.0,27.0,-3.0,264.893005,1015.598022,516.040039,-17.041,294.0,-235.0,-26.0,-0.25,0.4,0.0,false
May 21 2024 9:48:26:293 AM,44810.800781,-49931.488281,4865.370117,0.0,23.0,0.0,266.791016,1043.06311,454.828033,-19.741001,275.0,-612.0,-27.0,-0.35,0.2,0.0,false
May 21 2024 9:48:26:395 AM,44919.179688,-49895.289062,4863.149902,-1.0,17.0,2.0,269.005005,1064.894043,356.685028,-22.855001,218.0,-981.0,-31.0,-0.43,0.13,0.0,false
May 21 2024 9:48:26:502 AM,45034.378906,-49868.558594,4861.179688,-1.0,10.0,4.0,270.978027,1078.254028,228.947006,-8.626,134.0,-1277.0,142.0,-0.49,0.11,0.0,false
May 21 2024 9:48:26:591 AM,45129.230469,-49857.070312,4860.439941,-1.0,4.0,5.0,271.715027,1077.305054,111.009003,-12.330001,-9.0,-1179.0,-37.0,-0.54,0.11,0.0,false
May 21 2024 9:48:26:697 AM,45241.859375,-49856.519531,4859.469727,-1.0,-4.0,6.0,272.689026,1055.764038,-31.559002,-14.386001,-215.0,-1426.0,-21.0,-0.59,0.1,0.0,false
May 21 2024 9:48:26:795 AM,45340.710938,-49869.199219,4858.27002,-1.0,-12.0,7.0,273.88501,1005.188049,-158.411011,-20.213001,-506.0,-1269.0,-58.0,-0.63,0.08,0.0,false
May 21 2024 9:48:26:899 AM,45437.890625,-49894.308594,4857.129883,-1.0,-20.0,7.0,275.032013,909.162048,-274.5,-11.504001,-960.0,-1161.0,87.0,-0.66,0.06,0.0,false
May 21 2024 9:48:26:991 AM,45514.480469,-49926.257812,4856.049805,-1.0,-27.0,8.0,276.107025,808.995056,-369.053009,-19.931002,-1002.0,-946.0,-84.0,-0.67,0.04,0.0,false
May 21 2024 9:48:27:92 AM,45587.019531,-49969.0,4855.0,-1.0,-35.0,8.0,277.154999,690.824036,-451.963013,-17.977001,-1182.0,-829.0,20.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:197 AM,45649.890625,-50020.738281,4853.969727,-1.0,-43.0,8.0,278.187012,562.854004,-514.502014,-17.299002,-1280.0,-625.0,7.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:307 AM,45701.929688,-50079.707031,4852.859863,0.0,-50.0,8.0,279.297028,428.689026,-556.279053,-9.115001,-1342.0,-418.0,82.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:393 AM,45732.867188,-50128.019531,4851.830078,0.0,-56.0,8.0,280.324005,332.466003,-569.513,-15.68,-962.0,-132.0,-66.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:500 AM,45760.6875,-50187.6875,4850.459961,-1.0,-62.0,7.0,281.697021,223.814011,-567.618042,-12.017,-1087.0,19.0,37.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:601 AM,45777.457031,-50243.007812,4849.080078,-1.0,-68.0,7.0,283.074005,141.024002,-550.759033,-14.443001,-828.0,169.0,-24.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:693 AM,45786.828125,-50291.558594,4848.02002,-1.0,-74.0,6.0,284.133026,74.622002,-528.373047,-8.569,-664.0,224.0,59.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:795 AM,45790.957031,-50342.6875,4846.839844,-1.0,-79.0,6.0,285.321014,18.784,-497.335022,-11.462001,-558.0,310.0,-29.0,-0.67,0.0,0.0,false
May 21 2024 9:48:27:892 AM,45790.390625,-50388.328125,4845.790039,-1.0,-84.0,5.0,286.369019,-24.215002,-465.222015,-9.884001,-430.0,321.0,16.0,-0.67,0.0,0.0,false
May 21 2024 9:48:28:1 AM,45785.339844,-50435.949219,4844.72998,-1.0,-89.0,5.0,287.430023,-62.711002,-428.203033,-9.498,-385.0,370.0,4.0,-0.67,0.0,0.0,false
May 21 2024 9:48:28:91 AM,45778.328125,-50472.257812,4843.719727,-1.0,-93.0,4.0,288.437012,-86.833008,-399.287018,-12.634001,-241.0,289.0,-31.0,-0.67,0.0,0.0,false
May 21 2024 9:48:28:196 AM,45767.558594,-50511.269531,4842.219727,-2.0,-97.0,4.0,289.933014,-108.998009,-366.91803,-13.225,-222.0,324.0,-6.0,-0.67,0.0,0.0,false
May 21 2024 9:48:28:303 AM,45754.519531,-50547.800781,4841.109863,-2.0,-101.0,4.0,291.048004,-126.122009,-333.593018,-7.368001,-171.0,333.0,59.0,-0.67,0.09,0.0,false
May 21 2024 9:48:28:397 AM,45741.730469,-50576.9375,4840.589844,-2.0,-104.0,4.0,291.569,-135.968002,-306.141022,-5.023,-98.0,275.0,23.0,-0.67,0.37,0.0,false
May 21 2024 9:48:28:496 AM,45727.007812,-50605.648438,4840.109863,-2.0,-108.0,4.0,292.046021,-149.381012,-286.254028,-4.8,-134.0,199.0,2.0,-0.67,0.61,0.0,false
May 21 2024 9:48:28:602 AM,45709.679688,-50634.660156,4839.759766,-2.0,-111.0,4.0,292.400024,-165.504013,-275.345001,-2.216,-161.0,109.0,26.0,-0.67,0.64,0.0,false
May 21 2024 9:48:28:691 AM,45693.308594,-50658.667969,4839.799805,-2.0,-114.0,4.0,292.442017,-180.384003,-270.34201,-0.597,-149.0,50.0,16.0,-0.67,0.71,0.0,false
May 21 2024 9:48:28:800 AM,45670.9375,-50687.660156,4839.819824,-1.0,-118.0,5.0,292.466003,-203.48201,-267.44101,0.65,-231.0,29.0,12.0,-0.67,0.8,0.0,false
May 21 2024 9:48:28:896 AM,45648.570312,-50713.367188,4840.389648,0.0,-122.0,5.0,293.032013,-228.264008,-262.830017,6.816,-248.0,46.0,62.0,-0.67,0.8,0.0,false
May 21 2024 9:48:28:994 AM,45623.539062,-50738.9375,4841.330078,1.0,-126.0,5.0,293.976013,-255.859009,-258.766022,7.184,-276.0,41.0,4.0,-0.67,0.82,0.0,false
May 21 2024 9:48:29:99 AM,45616.96875,-50741.390625,4841.959961,1.0,-125.0,5.0,294.607025,-10.709001,2.713,-3.025,2452.0,2615.0,-102.0,-0.67,0.83,0.0,false
May 21 2024 9:48:29:191 AM,45616.117188,-50741.519531,4841.279785,1.0,-125.0,5.0,295.291016,-4.998,1.052,-10.599001,57.0,-17.0,-76.0,-0.65,0.83,0.0,false
May 21 2024 9:48:29:291 AM,45615.539062,-50741.617188,4840.639648,1.0,-125.0,5.0,295.934021,-4.894,1.828,-1.895,1.0,8.0,87.0,-0.6,0.83,0.0,false
May 21 2024 9:48:29:391 AM,45615.070312,-50741.488281,4840.709961,1.0,-125.0,5.0,296.01001,-5.05,0.804,1.97,-2.0,-10.0,39.0,-0.54,0.84,0.0,false
May 21 2024 9:48:29:491 AM,45614.597656,-50741.347656,4840.899902,1.0,-125.0,5.0,296.200012,-4.686,1.19,0.494,4.0,4.0,-15.0,-0.49,0.84,0.0,false
May 21 2024 9:48:29:595 AM,45614.117188,-50741.238281,4840.879883,1.0,-124.0,5.0,296.219025,-4.899,1.42,-0.134,-2.0,2.0,-6.0,-0.43,0.84,0.0,false
May 21 2024 9:48:29:696 AM,45613.71875,-50741.148438,4840.889648,1.0,-124.0,5.0,296.22702,-3.658,0.924,0.117,12.0,-5.0,3.0,-0.33,0.83,0.0,false
May 21 2024 9:48:29:797 AM,45613.347656,-50741.070312,4840.899902,1.0,-124.0,5.0,296.236023,-3.839,0.939,-0.056,-2.0,0.0,-2.0,-0.21,0.82,0.0,false
May 21 2024 9:48:29:892 AM,45613.007812,-50740.988281,4840.909668,1.0,-124.0,5.0,296.242004,-4.137,1.096,0.207,-3.0,2.0,3.0,-0.08,0.82,0.0,false
May 21 2024 9:48:29:993 AM,45612.589844,-50740.898438,4840.899902,1.0,-124.0,5.0,296.245026,-3.988,1.054,-0.203,1.0,0.0,-4.0,0.03,0.82,0.0,false
May 21 2024 9:48:30:95 AM,45612.230469,-50740.808594,4840.919922,1.0,-124.0,5.0,296.256012,-3.512,0.973,0.221,5.0,-1.0,4.0,0.02,0.81,0.0,false
May 21 2024 9:48:30:195 AM,45611.910156,-50740.75,4840.919922,1.0,-124.0,5.0,296.258026,-3.289,0.892,0.118,2.0,-1.0,-1.0,0.0,0.8,0.0,false
May 21 2024 9:48:30:295 AM,45611.558594,-50740.667969,4840.919922,1.0,-124.0,5.0,296.265015,-3.266,0.948,-0.044,0.0,1.0,-2.0,0.0,0.77,0.0,false
May 21 2024 9:48:30:399 AM,45611.21875,-50740.597656,4840.919922,1.0,-124.0,5.0,296.266022,-3.988,1.03,0.124,-7.0,1.0,2.0,0.0,0.61,0.0,false
May 21 2024 9:48:30:500 AM,45610.898438,-50740.527344,4840.929688,1.0,-124.0,5.0,296.275024,-2.988,0.839,0.142,10.0,-2.0,0.0,0.0,0.26,0.0,false
May 21 2024 9:48:30:595 AM,45610.75,-50740.488281,4840.949707,1.0,-124.0,5.0,296.292999,-0.212,-0.073,0.957,28.0,-9.0,8.0,0.0,0.0,0.0,false
May 21 2024 9:48:30:695 AM,45610.730469,-50740.4375,4841.040039,1.0,-124.0,5.0,296.387024,-0.252,0.102,0.682,0.0,2.0,-3.0,0.0,0.0,0.0,false
May 21 2024 9:48:30:791 AM,45610.71875,-50740.410156,4841.109863,1.0,-124.0,5.0,296.45401,-0.159,0.028,0.745,1.0,-1.0,1.0,0.0,0.0,0.0,false
May 21 2024 9:48:30:896 AM,45610.707031,-50740.367188,4841.179688,1.0,-123.0,5.0,296.526001,-0.141,-0.033,0.747,0.0,-1.0,0.0,0.0,0.0,0.0,false
May 21 2024 9:48:30:998 AM,45610.730469,-50740.359375,4841.22998,1.0,-123.0,5.0,296.569,-0.671,0.189,0.411,-5.0,2.0,-3.0,0.0,0.0,0.0,false
May 21 2024 9:48:31:93 AM,45610.738281,-50740.339844,4841.27002,1.0,-123.0,5.0,296.616028,-0.226,-0.026,0.62,4.0,-2.0,2.0,0.0,0.0,0.0,false
May 21 2024 9:48:31:195 AM,45610.738281,-50740.320312,4841.330078,1.0,-123.0,5.0,296.677002,-0.198,0.068,0.431,0.0,1.0,-2.0,0.0,0.0,0.0,false
May 21 2024 9:48:31:296 AM,45610.789062,-50740.308594,4841.379883,1.0,-123.0,5.0,296.720001,-0.636,0.202,0.672,-4.0,1.0,2.0,0.0,-0.09,0.0,false
May 21 2024 9:48:31:398 AM,45610.890625,-50740.328125,4841.419922,1.0,-123.0,5.0,296.763,-0.742,0.323,0.915,-1.0,1.0,2.0,0.0,-0.2,0.0,false
May 21 2024 9:48:31:497 AM,45611.027344,-50740.417969,4841.529785,1.0,-123.0,4.0,296.876007,-1.919,1.22,1.664,-12.0,9.0,7.0,0.0,-0.27,0.0,false
May 21 2024 9:48:31:600 AM,45611.179688,-50740.4375,4841.659668,1.0,-123.0,4.0,297.003021,-1.185,1.31,1.141,7.0,1.0,-5.0,0.0,-0.24,0.0,false
May 21 2024 9:48:31:691 AM,45611.328125,-50740.410156,4841.759766,1.0,-123.0,4.0,297.10202,-0.482,1.92,1.227,7.0,6.0,1.0,0.0,-0.27,0.0,false
May 21 2024 9:48:31:791 AM,45611.550781,-50740.269531,4841.830078,1.0,-123.0,4.0,297.171021,0.784,2.732,0.743,13.0,8.0,-5.0,0.0,-0.34,0.0,false
May 21 2024 9:48:31:892 AM,45611.867188,-50739.96875,4841.870117,1.0,-123.0,4.0,297.21402,2.731,4.598,0.541,19.0,19.0,-2.0,0.0,-0.3,0.0,false
May 21 2024 9:48:31:998 AM,45612.667969,-50738.949219,4841.889648,0.0,-123.0,4.0,297.229004,7.836,11.452001,0.324,51.0,69.0,-2.0,0.0,-0.15,0.0,false
May 21 2024 9:48:32:99 AM,45613.640625,-50737.6875,4841.889648,0.0,-123.0,4.0,297.237,9.919001,13.879001,0.207,21.0,24.0,-1.0,0.0,-0.11,0.0,false
May 21 2024 9:48:32:190 AM,45614.578125,-50736.4375,4841.909668,0.0,-123.0,4.0,297.25,11.017,15.333001,0.148,11.0,15.0,-1.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:293 AM,45615.96875,-50734.507812,4841.909668,0.0,-123.0,4.0,297.254028,14.255001,20.18,0.214,32.0,48.0,1.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:394 AM,45617.488281,-50732.359375,4841.919922,0.0,-123.0,4.0,297.266022,15.219001,21.661001,0.152,10.0,15.0,-1.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:492 AM,45618.988281,-50730.25,4841.939941,0.0,-123.0,4.0,297.28302,15.197001,21.486002,0.099,0.0,-2.0,-1.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:597 AM,45620.527344,-50728.089844,4841.949707,0.0,-123.0,4.0,297.297028,14.587001,20.470001,0.207,-6.0,-10.0,1.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:699 AM,45621.9375,-50726.109375,4841.959961,0.0,-123.0,4.0,297.305023,13.733001,19.105001,0.115,-9.0,-14.0,-1.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:799 AM,45623.25,-50724.277344,4841.97998,0.0,-123.0,4.0,297.324005,12.702001,17.647001,0.177,-10.0,-15.0,1.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:891 AM,45624.367188,-50722.71875,4841.97998,0.0,-123.0,4.0,297.325012,11.907001,16.992001,-0.266,-8.0,-7.0,-4.0,0.0,0.0,0.0,false
May 21 2024 9:48:32:998 AM,45625.679688,-50720.859375,4841.929688,0.0,-123.0,4.0,297.372009,11.403001,16.794001,-0.368,-5.0,-2.0,-1.0,0.0,0.0,0.0,false
May 21 2024 9:48:33:99 AM,45626.847656,-50719.199219,4841.889648,0.0,-123.0,4.0,297.417999,9.886001,14.68,-0.289,-15.0,-21.0,1.0,0.0,-0.04,0.0,false
May 21 2024 9:48:33:194 AM,45627.570312,-50718.25,4841.859863,0.0,-123.0,4.0,297.44101,6.312,8.409,-0.126,-36.0,-63.0,2.0,0.0,-0.14,0.0,false
May 21 2024 9:48:33:294 AM,45628.140625,-50717.550781,4841.850098,0.0,-123.0,4.0,297.459015,4.692,5.67,-0.316,-16.0,-27.0,-2.0,0.0,-0.22,0.0,false
