,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:15:28:685 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:28:792 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:28:888 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:28:979 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:96 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:188 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:286 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:378 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:493 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:585 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:678 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:787 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:884 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:29:990 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:82 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:192 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:279 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:377 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:486 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:581 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:691 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:794 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:887 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:30:983 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:75 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:189 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:290 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:385 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:495 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:582 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:675 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:786 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:885 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:31:984 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:91 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:187 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:284 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:390 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:486 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:589 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:692 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:795 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:894 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:32:977 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:90 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:179 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:290 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:392 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:481 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:592 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:688 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:780 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:892 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:33:988 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:81 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:178 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:289 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:376 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:483 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:591 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:684 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:783 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:892 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:34:985 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:75 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:182 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:293 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:384 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:489 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:582 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:681 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:793 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:886 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:35:981 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:98 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:181 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:284 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:384 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:477 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:590 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:683 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:784 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:878 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:36:997 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:82 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:185 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:276 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:376 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:488 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:592 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:681 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:776 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:877 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:37:975 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:75 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:191 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:280 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:382 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:479 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:586 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:675 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:789 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:880 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:15:38:990 AM,37602.648438,-49438.609375,4911.899902,-3.0,0.0,2.0,109.232002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
