,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:06:13:636 AM,38152.480469,-49767.257812,4893.77002,4.0,-139.0,0.0,277.913025,-155.569,-174.324005,9.434,-338.0,-160.0,19.0,-0.01,1.0,0.0,false
May 22 2024 10:06:13:744 AM,38132.257812,-49785.738281,4894.909668,3.0,-139.0,1.0,279.057007,-196.623016,-184.253006,11.182,-411.0,-99.0,17.0,-0.01,1.0,0.0,false
May 22 2024 10:06:13:847 AM,38109.910156,-49804.890625,4896.120117,3.0,-139.0,2.0,280.27002,-229.670013,-198.442017,11.807,-330.0,-142.0,6.0,-1.01,1.0,0.0,false
May 22 2024 10:06:13:943 AM,38085.238281,-49823.21875,4897.279785,3.0,-140.0,2.0,281.423004,-267.181,-198.265015,11.838,-375.0,2.0,0.0,-1.01,1.0,0.0,false
May 22 2024 10:06:14:43 AM,38055.378906,-49841.078125,4898.540039,3.0,-143.0,3.0,282.684021,-308.164001,-184.931015,12.747001,-410.0,133.0,9.0,-1.01,1.0,0.0,false
May 22 2024 10:06:14:139 AM,38023.007812,-49855.75,4900.109863,3.0,-147.0,3.0,284.259003,-348.194031,-154.355011,18.679001,-400.0,306.0,59.0,-1.01,1.0,0.0,false
May 22 2024 10:06:14:243 AM,37984.070312,-49870.640625,4901.879883,3.0,-151.0,3.0,286.028015,-388.732025,-160.087006,16.407001,-405.0,-57.0,-23.0,-0.01,0.0,0.0,false
May 22 2024 10:06:14:337 AM,37946.757812,-49888.140625,4903.399902,3.0,-152.0,2.0,287.542023,-403.443024,-189.305008,16.286001,-147.0,-292.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:14:437 AM,37906.828125,-49908.417969,4904.959961,3.0,-152.0,2.0,289.106018,-404.215027,-200.729004,16.418001,-8.0,-114.0,1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:14:540 AM,37866.46875,-49929.039062,4906.529785,3.0,-153.0,1.0,290.679016,-392.419006,-199.500015,16.300001,118.0,12.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:14:645 AM,37827.070312,-49949.199219,4908.089844,3.0,-153.0,1.0,292.235016,-372.331024,-190.77301,15.569001,201.0,87.0,-7.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:14:737 AM,37794.800781,-49965.6875,4909.389648,2.0,-153.0,1.0,293.540009,-343.267029,-175.924011,14.872001,291.0,148.0,-7.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:14:843 AM,37761.789062,-49982.507812,4910.739746,2.0,-153.0,1.0,294.889008,-296.110016,-151.59201,13.111001,472.0,243.0,-18.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:14:937 AM,37736.679688,-49995.269531,4911.77002,1.0,-153.0,1.0,295.917999,-249.52301,-127.63501,10.973001,466.0,240.0,-21.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:42 AM,37714.089844,-50006.738281,4912.659668,1.0,-153.0,2.0,296.802002,-196.669006,-100.826004,8.153001,529.0,268.0,-28.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:136 AM,37698.417969,-50014.6875,4913.25,1.0,-153.0,2.0,297.391022,-149.69101,-76.821007,5.908,470.0,240.0,-22.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:241 AM,37685.699219,-50020.96875,4913.790039,0.0,-153.0,2.0,297.938019,-98.918007,-49.976002,4.113,508.0,268.0,-18.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:336 AM,37680.890625,-50023.269531,4914.259766,0.0,-153.0,2.0,298.406006,-18.935001,-11.699,4.799,800.0,383.0,7.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:440 AM,37680.878906,-50023.328125,4914.580078,0.0,-153.0,2.0,298.725006,5.1,2.822,-0.11,240.0,145.0,-49.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:542 AM,37681.417969,-50023.109375,4914.529785,1.0,-153.0,2.0,298.77301,17.531,9.137,-2.215,124.0,63.0,-21.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:638 AM,37683.910156,-50021.917969,4914.310059,1.0,-153.0,2.0,298.998016,36.305,18.352001,-3.417,188.0,92.0,-12.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:740 AM,37690.359375,-50018.738281,4913.889648,1.0,-153.0,2.0,299.416016,85.148003,42.906002,-4.732,488.0,246.0,-13.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:840 AM,37701.390625,-50013.269531,4913.290039,1.0,-153.0,2.0,300.016022,126.671005,63.796001,-6.385,415.0,209.0,-17.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:15:939 AM,37716.078125,-50005.96875,4912.600098,1.0,-153.0,2.0,300.699005,158.528015,79.948006,-7.034,319.0,162.0,-6.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:40 AM,37732.46875,-49997.800781,4911.929688,1.0,-153.0,2.0,301.370026,168.077011,84.870003,-7.150001,95.0,49.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:136 AM,37748.269531,-49989.917969,4911.319824,1.0,-153.0,1.0,301.984009,169.114014,85.397003,-7.147,10.0,5.0,0.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:241 AM,37765.347656,-49981.359375,4910.629883,2.0,-153.0,1.0,302.673004,165.69101,83.792007,-7.435,-34.0,-16.0,-3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:347 AM,37782.039062,-49972.96875,4909.929688,2.0,-153.0,1.0,303.371002,159.843002,80.938004,-7.348001,-58.0,-29.0,1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:442 AM,37796.75,-49965.570312,4909.310059,2.0,-153.0,1.0,303.998016,153.645004,77.928001,-6.995,-62.0,-30.0,4.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:537 AM,37810.71875,-49958.527344,4908.699707,2.0,-153.0,1.0,304.601013,147.315002,74.869003,-6.715,-63.0,-31.0,3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:639 AM,37825.308594,-49951.167969,4908.069824,2.0,-153.0,1.0,305.234009,140.550003,71.465004,-6.388,-68.0,-34.0,3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:740 AM,37839.097656,-49944.1875,4907.469727,3.0,-153.0,1.0,305.832001,134.012009,68.333,-5.878,-65.0,-31.0,5.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:844 AM,37852.628906,-49937.328125,4906.889648,3.0,-153.0,1.0,306.416016,127.623009,65.277,-5.67,-64.0,-31.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:16:936 AM,37864.007812,-49931.558594,4906.399902,3.0,-153.0,1.0,306.903015,122.369003,62.712002,-5.3,-53.0,-26.0,4.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:38 AM,37876.257812,-49925.328125,4905.870117,3.0,-153.0,1.0,307.433014,116.830002,59.971004,-5.079,-55.0,-27.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:136 AM,37887.417969,-49919.648438,4905.389648,3.0,-153.0,1.0,307.909027,111.858002,57.546001,-4.811,-50.0,-24.0,3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:241 AM,37898.917969,-49913.800781,4904.899902,3.0,-153.0,1.0,308.406006,106.878006,55.062004,-4.618,-50.0,-25.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:345 AM,37909.789062,-49908.257812,4904.429688,3.0,-152.0,1.0,308.872009,102.311005,52.763004,-4.383,-46.0,-23.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:435 AM,37918.847656,-49903.628906,4904.040039,3.0,-152.0,1.0,309.26001,98.593002,50.892002,-4.271,-37.0,-19.0,1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:536 AM,37928.539062,-49898.667969,4903.629883,3.0,-152.0,1.0,309.678009,94.718002,48.942001,-4.053,-39.0,-20.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:644 AM,37938.660156,-49893.488281,4903.189941,3.0,-152.0,1.0,310.115021,90.789001,46.961002,-3.872,-39.0,-20.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:737 AM,37946.898438,-49889.257812,4902.830078,3.0,-152.0,1.0,310.473022,87.654007,45.326004,-3.733,-31.0,-16.0,1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:17:846 AM,37955.890625,-49884.660156,4902.459961,3.0,-152.0,1.0,310.840027,70.673004,36.440002,-3.07,-170.0,-89.0,7.0,-0.01,1.0,0.0,false
May 22 2024 10:06:17:942 AM,37960.660156,-49882.230469,4902.319824,3.0,-152.0,1.0,310.982025,42.289001,21.696001,-1.769,-284.0,-147.0,13.0,-0.01,1.0,0.0,false
May 22 2024 10:06:18:38 AM,37963.429688,-49880.828125,4902.239746,3.0,-152.0,1.0,311.067017,24.240002,12.282001,-1.136,-180.0,-94.0,6.0,-0.01,0.0,0.0,false
May 22 2024 10:06:18:139 AM,37965.039062,-49880.019531,4902.169922,3.0,-152.0,1.0,311.130005,11.324,5.639,-0.467,-129.0,-66.0,7.0,-0.01,0.0,0.0,false
May 22 2024 10:06:18:241 AM,37965.550781,-49879.789062,4902.139648,3.0,-152.0,1.0,311.160004,-0.471,-0.478,0.043,-118.0,-61.0,5.0,-0.01,0.0,0.0,false
May 22 2024 10:06:18:343 AM,37965.640625,-49879.769531,4902.109863,3.0,-152.0,1.0,311.192017,-1.208,-0.835,0.097,-7.0,-4.0,1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:18:441 AM,37965.75,-49879.738281,4902.069824,3.0,-152.0,1.0,311.231018,-1.09,-0.794,-0.132,1.0,0.0,-2.0,-1.01,0.0,0.0,false
May 22 2024 10:06:18:541 AM,37965.808594,-49879.71875,4902.040039,3.0,-152.0,1.0,311.263,-0.814,-0.586,-0.038,3.0,2.0,1.0,-1.01,0.0,0.0,false
May 22 2024 10:06:18:635 AM,37965.859375,-49879.699219,4902.029785,3.0,-152.0,1.0,311.274017,-0.572,-0.37,0.128,2.0,2.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:18:736 AM,37965.910156,-49879.699219,4902.02002,3.0,-152.0,1.0,311.284027,-0.326,-0.32,0.028,2.0,0.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:18:838 AM,37965.9375,-49879.707031,4902.009766,3.0,-152.0,1.0,311.292023,-0.146,-0.301,0.018,2.0,0.0,0.0,-0.01,1.0,0.0,false
May 22 2024 10:06:18:940 AM,37965.929688,-49879.75,4902.009766,2.0,-152.0,1.0,311.296021,-2.368,-1.485,0.152,-22.0,-12.0,1.0,-0.01,1.0,0.0,false
May 22 2024 10:06:19:45 AM,37965.828125,-49879.839844,4902.009766,2.0,-152.0,1.0,311.296021,-0.132,-0.351,0.026,22.0,11.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:19:137 AM,37965.859375,-49879.859375,4902.0,2.0,-152.0,1.0,311.300018,0.011,-0.258,-0.015,1.0,1.0,0.0,-0.01,0.0,0.0,false
May 22 2024 10:06:19:244 AM,37965.871094,-49879.898438,4902.0,2.0,-152.0,1.0,311.307007,0.075,-0.225,-0.059,1.0,0.0,0.0,-0.01,0.0,0.0,false
May 22 2024 10:06:19:340 AM,37965.871094,-49879.929688,4902.0,2.0,-152.0,1.0,311.308014,0.095,-0.214,-0.163,0.0,0.0,-1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:19:440 AM,37965.871094,-49879.949219,4902.0,2.0,-152.0,1.0,311.311005,0.06,-0.102,0.007,0.0,1.0,2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:19:542 AM,37965.878906,-49879.957031,4902.0,2.0,-152.0,1.0,311.312012,0.106,-0.187,0.052,0.0,-1.0,0.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:19:639 AM,37966.179688,-49879.828125,4901.969727,2.0,-152.0,1.0,311.33902,5.52,2.612,-0.127,54.0,28.0,-2.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:19:744 AM,37967.269531,-49879.300781,4901.909668,2.0,-152.0,1.0,311.399017,17.267,8.714001,-0.671,117.0,61.0,-5.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:19:836 AM,37970.597656,-49877.597656,4901.719727,2.0,-152.0,1.0,311.59201,51.162003,26.380001,-2.136,339.0,177.0,-15.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:19:940 AM,37979.199219,-49873.179688,4901.259766,2.0,-152.0,1.0,312.049011,95.163002,49.282001,-4.043,440.0,229.0,-19.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:40 AM,37991.21875,-49866.980469,4900.679688,1.0,-152.0,1.0,312.625,131.680008,68.169006,-5.8,365.0,189.0,-18.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:141 AM,38006.667969,-49858.988281,4899.969727,1.0,-152.0,1.0,313.337006,166.345001,86.146004,-7.358,347.0,180.0,-16.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:243 AM,38025.6875,-49849.140625,4899.120117,1.0,-152.0,1.0,314.189026,200.486008,104.132004,-8.724,341.0,180.0,-14.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:343 AM,38047.550781,-49837.789062,4898.169922,1.0,-152.0,1.0,315.137024,233.469009,121.740005,-10.039001,330.0,176.0,-13.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:445 AM,38073.160156,-49824.449219,4897.069824,1.0,-152.0,1.0,316.239014,267.028015,139.758011,-11.285001,336.0,180.0,-12.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:535 AM,38099.027344,-49810.9375,4895.969727,1.0,-152.0,1.0,317.336029,296.989014,156.062012,-12.448001,300.0,163.0,-12.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:638 AM,38131.621094,-49793.859375,4894.589844,1.0,-152.0,1.0,318.719025,330.664001,174.534012,-14.185,337.0,185.0,-17.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:743 AM,38168.039062,-49774.71875,4892.909668,1.0,-152.0,1.0,320.401001,363.818024,194.925003,-17.471001,332.0,204.0,-33.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:839 AM,38204.847656,-49755.257812,4891.129883,1.0,-152.0,1.0,322.18103,394.549011,212.883011,-19.171001,307.0,180.0,-17.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:20:942 AM,38247.230469,-49732.738281,4889.100098,1.0,-152.0,0.0,324.208008,423.64801,230.206009,-20.754002,291.0,173.0,-16.0,-0.01,0.0,0.0,false
May 22 2024 10:06:21:42 AM,38290.199219,-49709.359375,4887.100098,1.0,-152.0,0.0,326.207001,430.882019,244.24501,-20.414001,72.0,140.0,3.0,0.99,0.0,0.0,false
May 22 2024 10:06:21:140 AM,38330.871094,-49684.4375,4885.259766,2.0,-153.0,0.0,328.051025,413.890015,257.671021,-19.545,-170.0,134.0,9.0,0.99,0.0,0.0,false
May 22 2024 10:06:21:245 AM,38371.710938,-49657.300781,4883.339844,2.0,-156.0,0.0,329.969025,387.798004,258.983002,-20.880001,-261.0,13.0,-13.0,0.99,0.0,0.0,false
May 22 2024 10:06:21:342 AM,38407.289062,-49632.839844,4881.370117,3.0,-161.0,-1.0,331.938019,363.797028,246.346008,-21.633001,-240.0,-126.0,-8.0,0.99,1.0,0.0,false
May 22 2024 10:06:21:441 AM,38441.179688,-49610.148438,4879.429688,3.0,-167.0,-2.0,333.877014,337.814026,216.63501,-19.880001,-260.0,-297.0,18.0,0.99,1.0,0.0,false
May 22 2024 10:06:21:542 AM,38473.398438,-49591.628906,4877.699707,3.0,-173.0,-3.0,335.613007,311.876007,167.716003,-17.261002,-259.0,-489.0,26.0,0.99,1.0,0.0,false
May 22 2024 10:06:21:639 AM,38501.449219,-49578.519531,4876.299805,3.0,-178.0,-4.0,337.014008,279.921021,119.147003,-14.927001,-320.0,-486.0,23.0,0.99,1.0,0.0,false
May 22 2024 10:06:21:740 AM,38527.179688,-49568.4375,4875.279785,3.0,178.0,-5.0,338.03302,239.899017,76.610001,-10.154,-400.0,-425.0,48.0,0.99,1.0,0.0,false
May 22 2024 10:06:21:838 AM,38548.277344,-49561.867188,4874.5,3.0,174.0,-5.0,338.808014,195.453003,46.488003,-8.382,-444.0,-301.0,18.0,0.99,1.0,0.0,false
May 22 2024 10:06:21:941 AM,38565.460938,-49557.578125,4873.830078,3.0,171.0,-5.0,339.479004,147.477005,24.981001,-6.93,-480.0,-215.0,15.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:41 AM,38576.179688,-49555.207031,4873.509766,3.0,170.0,-5.0,339.804016,74.847,8.974,-1.179,-726.0,-160.0,58.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:137 AM,38578.859375,-49554.488281,4873.659668,3.0,169.0,-5.0,339.962006,12.391001,-1.952,0.0,-625.0,-109.0,12.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:236 AM,38579.878906,-49554.269531,4873.399902,3.0,169.0,-4.0,340.22702,2.245,-3.0,-2.52,-101.0,-10.0,-25.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:340 AM,38579.769531,-49554.179688,4873.029785,3.0,169.0,-4.0,340.597015,-15.322001,-2.341,-2.042,-176.0,7.0,5.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:441 AM,38577.367188,-49554.308594,4872.839844,3.0,170.0,-4.0,340.786011,-34.496002,-2.956,-0.848,-192.0,-6.0,12.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:545 AM,38571.320312,-49555.230469,4872.939941,3.0,171.0,-4.0,340.88501,-79.483002,-9.026,1.824,-450.0,-61.0,27.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:642 AM,38561.179688,-49557.097656,4873.299805,3.0,172.0,-4.0,341.248016,-117.889008,-17.407001,3.967,-384.0,-84.0,21.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:738 AM,38548.148438,-49559.917969,4873.830078,3.0,175.0,-4.0,341.776001,-149.944,-27.685001,5.972,-321.0,-103.0,20.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:840 AM,38530.917969,-49564.417969,4874.589844,3.0,177.0,-4.0,342.538025,-181.359009,-42.153004,7.931,-314.0,-145.0,20.0,0.99,1.0,0.0,false
May 22 2024 10:06:22:937 AM,38512.148438,-49570.320312,4875.489746,4.0,-179.0,-4.0,343.439026,-208.026016,-59.693005,9.962001,-267.0,-175.0,20.0,0.99,1.0,0.0,false
May 22 2024 10:06:23:39 AM,38489.550781,-49578.847656,4876.75,4.0,-175.0,-4.0,344.698029,-233.758011,-83.728004,12.927001,-257.0,-240.0,30.0,0.99,1.0,0.0,false
May 22 2024 10:06:23:136 AM,38466.257812,-49589.480469,4877.97998,4.0,-171.0,-4.0,345.925018,-255.162018,-111.520004,12.618001,-214.0,-278.0,-3.0,0.99,1.0,0.0,false
May 22 2024 10:06:23:239 AM,38439.570312,-49604.039062,4879.419922,4.0,-166.0,-4.0,347.366028,-273.163025,-147.252014,15.115001,-180.0,-357.0,25.0,0.99,1.0,0.0,false
May 22 2024 10:06:23:335 AM,38413.449219,-49621.21875,4880.889648,4.0,-161.0,-4.0,348.835022,-285.016998,-184.305008,15.805,-119.0,-371.0,7.0,0.99,1.0,0.0,false
May 22 2024 10:06:23:440 AM,38382.128906,-49642.597656,4882.679688,4.0,-157.0,-3.0,350.630005,-319.406006,-208.450012,18.753,-344.0,-241.0,29.0,-0.01,1.0,0.0,false
May 22 2024 10:06:23:543 AM,38346.148438,-49662.847656,4884.719727,4.0,-155.0,-2.0,352.661011,-363.337006,-202.302017,21.291,-439.0,61.0,25.0,-0.01,1.0,0.0,false
May 22 2024 10:06:23:643 AM,38307.128906,-49681.71875,4886.759766,4.0,-155.0,-1.0,354.703003,-398.613007,-203.911011,19.949001,-353.0,-16.0,-13.0,-0.01,1.0,0.0,false
May 22 2024 10:06:23:738 AM,38267.300781,-49700.019531,4888.600098,4.0,-155.0,0.0,356.545013,-431.922028,-201.928009,19.565001,-333.0,20.0,-4.0,-1.01,1.0,0.0,false
May 22 2024 10:06:23:843 AM,38218.988281,-49717.730469,4890.719727,4.0,-157.0,1.0,358.661011,-471.537018,-175.015015,21.242001,-396.0,269.0,17.0,-1.01,1.0,0.0,false
May 22 2024 10:06:23:935 AM,38173.078125,-49729.410156,4892.949707,4.0,-160.0,2.0,360.896027,-504.676025,-128.192001,26.188002,-331.0,468.0,49.0,-1.01,1.0,0.0,false
May 22 2024 10:06:24:45 AM,38115.21875,-49737.359375,4895.830078,3.0,-166.0,2.0,363.772003,-544.899048,-83.170006,23.890001,-402.0,450.0,-23.0,-0.01,1.0,0.0,false
May 22 2024 10:06:24:141 AM,38061.929688,-49745.847656,4898.02002,3.0,-169.0,2.0,365.963013,-556.572021,-92.932007,22.916,-117.0,-98.0,-10.0,-0.01,1.0,0.0,false
May 22 2024 10:06:24:241 AM,38007.539062,-49756.097656,4900.219727,3.0,-169.0,1.0,368.163025,-550.527039,-98.723007,23.403002,60.0,-58.0,5.0,-0.01,1.0,0.0,false
May 22 2024 10:06:24:336 AM,37956.039062,-49765.867188,4902.370117,3.0,-169.0,1.0,370.314026,-545.445007,-100.235008,23.072001,51.0,-15.0,-3.0,-0.01,1.0,0.0,false
May 22 2024 10:06:24:442 AM,37898.480469,-49776.75,4904.759766,3.0,-169.0,1.0,372.701019,-540.252014,-99.668007,22.821001,52.0,6.0,-3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:24:544 AM,37843.578125,-49787.019531,4907.089844,3.0,-169.0,1.0,375.040009,-535.213013,-98.821007,23.219002,50.0,8.0,4.0,-0.01,0.0,0.0,false
May 22 2024 10:06:24:636 AM,37794.109375,-49796.199219,4909.299805,3.0,-169.0,1.0,377.250031,-553.087036,-101.568008,24.904001,-179.0,-27.0,17.0,-0.01,0.0,0.0,false
May 22 2024 10:06:24:736 AM,37736.527344,-49806.757812,4912.009766,3.0,-169.0,1.0,379.955017,-580.33905,-105.785004,26.619001,-273.0,-42.0,17.0,-0.01,0.0,0.0,false
May 22 2024 10:06:24:840 AM,37675.378906,-49817.828125,4914.879883,3.0,-170.0,1.0,382.830017,-584.901001,-105.757004,27.501001,-46.0,0.0,9.0,-0.01,0.0,0.0,false
May 22 2024 10:06:24:944 AM,37615.109375,-49828.597656,4917.75,3.0,-170.0,1.0,385.697021,-576.541016,-102.941002,28.086,84.0,28.0,6.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:38 AM,37561.871094,-49838.007812,4920.330078,3.0,-170.0,1.0,388.271027,-564.018005,-99.477005,27.771002,125.0,35.0,-3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:147 AM,37502.0,-49848.417969,4923.259766,3.0,-170.0,1.0,391.207031,-546.980042,-95.782005,27.161001,170.0,37.0,-6.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:238 AM,37452.71875,-49856.917969,4925.719727,3.0,-170.0,1.0,393.661011,-531.735046,-92.201004,26.979002,152.0,36.0,-2.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:344 AM,37397.398438,-49866.347656,4928.509766,3.0,-170.0,1.0,396.457031,-513.942017,-87.977005,26.220001,178.0,42.0,-8.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:444 AM,37347.257812,-49874.769531,4931.089844,3.0,-170.0,1.0,399.039032,-497.243011,-84.328003,25.920002,167.0,36.0,-3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:542 AM,37299.300781,-49882.75,4933.589844,3.0,-170.0,1.0,401.536011,-480.959015,-80.635002,25.445002,163.0,37.0,-5.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:640 AM,37253.167969,-49890.339844,4936.029785,3.0,-171.0,1.0,403.97403,-465.087036,-77.506004,24.506001,159.0,31.0,-9.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:737 AM,37208.9375,-49897.539062,4938.370117,3.0,-171.0,1.0,406.31601,-449.667023,-74.383003,23.847002,154.0,31.0,-7.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:836 AM,37165.050781,-49904.589844,4940.72998,3.0,-171.0,1.0,408.671021,-434.117035,-71.317001,23.376001,156.0,31.0,-5.0,-0.01,0.0,0.0,false
May 22 2024 10:06:25:939 AM,37121.050781,-49911.597656,4943.120117,3.0,-171.0,1.0,411.065033,-418.322021,-67.925003,22.828001,158.0,34.0,-5.0,-0.01,0.0,0.0,false
May 22 2024 10:06:26:42 AM,37079.019531,-49918.21875,4945.429688,3.0,-171.0,1.0,413.375031,-403.035034,-64.650002,22.129002,153.0,33.0,-7.0,-0.01,0.0,0.0,false
May 22 2024 10:06:26:136 AM,37041.398438,-49924.007812,4947.509766,3.0,-171.0,1.0,415.457031,-392.892029,-60.122002,21.898001,101.0,45.0,-2.0,-1.01,0.0,0.0,false
May 22 2024 10:06:26:239 AM,37000.980469,-49927.917969,4949.830078,3.0,-172.0,2.0,417.772034,-386.530029,-35.154003,21.883001,64.0,250.0,0.0,-1.01,0.0,0.0,false
May 22 2024 10:06:26:343 AM,36960.898438,-49928.738281,4952.149902,3.0,-174.0,2.0,420.101013,-379.703003,-14.511001,21.940001,68.0,206.0,1.0,-0.01,0.0,0.0,false
May 22 2024 10:06:26:436 AM,36925.960938,-49931.207031,4954.179688,3.0,-175.0,2.0,422.124023,-373.973022,-24.595001,21.614,57.0,-101.0,-3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:26:535 AM,36889.109375,-49934.1875,4956.319824,3.0,-175.0,1.0,424.268005,-367.767029,-27.639002,21.282001,62.0,-30.0,-3.0,-0.01,0.0,0.0,false
May 22 2024 10:06:26:636 AM,36853.019531,-49937.109375,4958.399902,3.0,-175.0,1.0,426.351013,-339.19101,-27.024002,19.773001,286.0,6.0,-15.0,-0.01,-1.0,0.0,false
May 22 2024 10:06:26:741 AM,36821.398438,-49939.667969,4960.169922,3.0,-175.0,1.0,428.110016,-285.623016,-23.039001,16.755001,536.0,40.0,-30.0,-0.01,0.0,0.0,false
May 22 2024 10:06:26:839 AM,36795.917969,-49941.699219,4961.629883,3.0,-175.0,1.0,429.57901,-256.344025,-20.720001,15.203001,293.0,23.0,-16.0,-0.01,0.0,0.0,false
May 22 2024 10:06:26:943 AM,36770.320312,-49943.738281,4963.149902,3.0,-175.0,1.0,431.101013,-229.683014,-18.499001,13.722001,267.0,22.0,-15.0,-0.01,0.0,0.0,false
May 22 2024 10:06:27:35 AM,36750.199219,-49945.320312,4964.379883,3.0,-175.0,1.0,432.320007,-209.884003,-16.732,12.783001,198.0,18.0,-9.0,-0.01,0.0,0.0,false
May 22 2024 10:06:27:144 AM,36728.328125,-49946.789062,4965.719727,3.0,-176.0,1.0,433.663025,-188.932007,-10.851001,11.434001,210.0,59.0,-13.0,-1.01,0.0,0.0,false
May 22 2024 10:06:27:247 AM,36709.871094,-49947.6875,4966.839844,3.0,-176.0,1.0,434.787018,-171.093002,-10.602,10.338,178.0,2.0,-11.0,-0.01,0.0,0.0,false
May 22 2024 10:06:27:337 AM,36695.050781,-49948.707031,4967.77002,3.0,-176.0,1.0,435.712006,-156.785004,-10.635,9.515,143.0,0.0,-8.0,-0.01,0.0,0.0,false
May 22 2024 10:06:27:442 AM,36679.4375,-49949.789062,4968.739746,3.0,-176.0,1.0,436.683014,-141.497009,-10.016001,8.63,153.0,6.0,-9.0,-0.01,0.0,0.0,false
