,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 31 2024 12:38:31:317 PM,37603.019531,-49438.507812,4912.069824,-3.0,0.0,2.0,112.310005,8.442,-0.574,-0.037,84.0,-5.0,-1.0,-1.0,1.0,0.0,0.0,true
May 31 2024 12:38:31:424 PM,37605.277344,-49438.789062,4912.0,-3.0,0.0,3.0,112.381004,28.516001,-3.225,-1.905,201.0,-27.0,-19.0,-1.0,1.0,0.0,0.0,true
May 31 2024 12:38:31:520 PM,37609.769531,-49439.699219,4911.799805,-3.0,-1.0,3.0,112.584007,57.504002,-9.35,-3.069,290.0,-61.0,-12.0,-1.0,1.0,0.0,0.0,true
May 31 2024 12:38:31:624 PM,37618.757812,-49442.238281,4911.339844,-2.0,-2.0,3.0,113.046005,102.355003,-23.967001,-6.248,449.0,-146.0,-32.0,-1.0,1.0,0.0,0.0,true
May 31 2024 12:38:31:728 PM,37631.871094,-49447.308594,4910.629883,-2.0,-4.0,4.0,113.754005,139.234009,-46.279003,-7.014,369.0,-223.0,-8.0,-1.0,1.0,0.0,0.0,true
May 31 2024 12:38:31:820 PM,37646.378906,-49453.71875,4910.060059,-2.0,-7.0,4.0,114.328003,169.071014,-67.726006,-6.903,298.0,-214.0,1.0,-1.0,1.0,0.0,0.0,true
May 31 2024 12:38:31:916 PM,37663.871094,-49462.488281,4909.47998,-2.0,-10.0,4.0,114.902008,196.451004,-91.750008,-6.628,274.0,-240.0,3.0,-1.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:19 PM,37685.578125,-49474.777344,4908.830078,-1.0,-14.0,5.0,115.551003,226.833008,-118.639008,-7.108,304.0,-269.0,-5.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:116 PM,37709.570312,-49486.789062,4908.100098,-1.0,-17.0,5.0,116.289009,270.364014,-126.192009,-9.030001,435.0,-76.0,-19.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:227 PM,37743.21875,-49499.148438,4906.839844,-1.0,-18.0,4.0,117.545006,320.984009,-116.413002,-12.539001,506.0,98.0,-35.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:316 PM,37774.398438,-49509.257812,4905.609863,-1.0,-18.0,3.0,118.774002,356.77301,-118.858009,-14.267001,358.0,-24.0,-17.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:425 PM,37815.449219,-49521.867188,4903.939941,-1.0,-18.0,3.0,120.449005,398.399017,-118.877007,-16.327002,416.0,0.0,-21.0,1.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:520 PM,37856.269531,-49533.0,4902.259766,-1.0,-17.0,3.0,122.127007,433.068024,-125.010002,-17.456001,347.0,-61.0,-11.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:627 PM,37904.148438,-49547.179688,4900.370117,-1.0,-17.0,3.0,124.016006,469.387024,-137.893005,-17.867001,363.0,-129.0,-4.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:724 PM,37951.519531,-49561.277344,4898.600098,-1.0,-17.0,3.0,125.786003,502.203033,-148.856003,-18.775002,328.0,-110.0,-9.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:823 PM,38003.667969,-49576.859375,4896.629883,-1.0,-17.0,3.0,127.757004,535.150024,-160.956009,-20.445002,329.0,-121.0,-17.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:32:920 PM,38057.308594,-49592.917969,4894.589844,-1.0,-17.0,3.0,129.792999,566.768005,-171.610001,-21.370001,316.0,-107.0,-9.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:16 PM,38112.648438,-49609.539062,4892.529785,-1.0,-17.0,3.0,131.851013,581.187012,-176.536011,-21.208,144.0,-49.0,2.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:125 PM,38175.25,-49628.347656,4890.239746,-1.0,-17.0,3.0,134.146011,585.728027,-178.397003,-20.314001,45.0,-19.0,9.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:226 PM,38234.730469,-49646.25,4888.159668,-1.0,-17.0,3.0,136.220001,587.907043,-179.327011,-19.573002,22.0,-9.0,7.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:325 PM,38292.769531,-49663.738281,4886.239746,-1.0,-17.0,3.0,138.139008,589.921021,-180.118011,-18.932001,20.0,-8.0,6.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:417 PM,38347.019531,-49680.078125,4884.540039,-1.0,-17.0,2.0,139.844009,591.563049,-181.028015,-17.915001,16.0,-9.0,10.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:522 PM,38410.238281,-49699.148438,4882.669922,-1.0,-17.0,2.0,141.709,614.107056,-188.111008,-17.904001,225.0,-71.0,0.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:619 PM,38473.238281,-49718.167969,4880.969727,-1.0,-17.0,2.0,143.412003,657.728027,-201.539017,-18.493,436.0,-134.0,-6.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:726 PM,38546.867188,-49740.429688,4879.069824,0.0,-17.0,2.0,145.31601,699.077026,-214.487015,-18.321001,413.0,-129.0,2.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:824 PM,38617.367188,-49761.738281,4877.319824,0.0,-17.0,2.0,147.065002,732.679016,-225.151016,-18.216002,336.0,-107.0,1.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:33:920 PM,38688.910156,-49783.4375,4875.629883,0.0,-17.0,1.0,148.757004,762.757019,-234.840012,-18.015001,301.0,-97.0,2.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:23 PM,38771.039062,-49808.449219,4873.709961,0.0,-17.0,1.0,150.669006,794.343018,-244.396011,-18.271002,316.0,-96.0,-3.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:118 PM,38849.117188,-49829.050781,4871.959961,0.0,-16.0,0.0,152.428009,827.088013,-217.968018,-18.046001,327.0,264.0,2.0,1.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:219 PM,38934.609375,-49844.097656,4870.120117,0.0,-12.0,-1.0,154.263,857.98407,-151.224014,-18.625,309.0,667.0,-6.0,1.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:330 PM,39029.390625,-49849.550781,4868.989746,-1.0,-4.0,-3.0,155.392014,873.630066,-29.978001,-8.099,156.0,1212.0,105.0,1.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:426 PM,39112.027344,-49841.730469,4868.209961,-1.0,5.0,-4.0,156.177002,868.617065,98.323006,-9.858001,-50.0,1283.0,-18.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:517 PM,39190.808594,-49826.289062,4866.97998,-1.0,12.0,-4.0,157.402008,880.942017,186.616013,-17.722,123.0,883.0,-79.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:616 PM,39278.699219,-49805.328125,4864.600098,-1.0,15.0,-4.0,159.787003,900.52002,233.711014,-28.145,196.0,471.0,-104.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:725 PM,39378.949219,-49779.148438,4861.379883,-1.0,16.0,-3.0,163.004013,924.119019,269.307007,-29.240002,236.0,356.0,-11.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:825 PM,39473.730469,-49753.058594,4858.600098,0.0,16.0,-1.0,165.783005,949.035034,286.319,-26.024002,249.0,170.0,32.0,0.0,1.0,0.0,0.0,true
May 31 2024 12:38:34:926 PM,39571.910156,-49725.429688,4856.189941,0.0,16.0,0.0,168.19101,975.763062,294.281006,-23.426001,267.0,80.0,26.0,0.0,0.0,0.0,0.0,true
May 31 2024 12:38:35:20 PM,39600.078125,-49724.539062,4857.459961,0.0,18.0,0.0,169.463013,-65.084,-99.985008,19.476002,-10408.0,-3943.0,429.0,0.0,0.0,0.0,0.0,false
May 31 2024 12:38:35:126 PM,39590.910156,-49728.007812,4858.009766,0.0,18.0,-2.0,170.012009,-83.106003,-30.522001,-2.09,-180.0,695.0,-216.0,-1.0,0.0,0.0,0.0,false
May 31 2024 12:38:35:231 PM,39581.609375,-49729.957031,4857.47998,0.0,19.0,-1.0,170.543015,-85.609001,-5.645,-5.006,-25.0,249.0,-29.0,-1.0,0.0,0.0,0.0,false
May 31 2024 12:38:35:316 PM,39574.429688,-49731.410156,4856.97998,-1.0,19.0,-1.0,171.041016,-85.016006,-5.796,-4.916,6.0,-2.0,1.0,0.0,0.0,0.0,0.0,false
May 31 2024 12:38:35:424 PM,39565.679688,-49734.21875,4856.620117,-1.0,19.0,0.0,171.401001,-80.029007,-14.067,-2.329,50.0,-83.0,26.0,0.0,0.0,0.0,0.0,false
May 31 2024 12:38:35:526 PM,39555.839844,-49737.550781,4856.449707,-1.0,19.0,1.0,171.575012,-121.687004,-33.742001,0.332,-417.0,-197.0,27.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:35:625 PM,39540.097656,-49742.898438,4856.459961,-2.0,19.0,1.0,171.581009,-172.37001,-54.284004,1.415,-507.0,-205.0,11.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:35:725 PM,39519.839844,-49749.808594,4856.669922,-2.0,19.0,1.0,171.796005,-214.156006,-70.798004,3.638,-418.0,-165.0,22.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:35:818 PM,39497.847656,-49757.4375,4857.179688,-2.0,19.0,2.0,172.305008,-249.983017,-83.601006,6.748,-358.0,-128.0,31.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:35:928 PM,39468.058594,-49767.597656,4857.830078,-3.0,19.0,2.0,172.955002,-288.568024,-99.825005,5.779,-386.0,-162.0,-10.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:16 PM,39440.890625,-49776.910156,4858.370117,-3.0,19.0,1.0,173.496002,-318.379028,-112.021004,6.976,-298.0,-122.0,12.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:122 PM,39404.828125,-49789.417969,4859.209961,-3.0,19.0,1.0,174.335007,-353.757019,-124.114006,9.858001,-354.0,-121.0,29.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:228 PM,39365.179688,-49803.039062,4860.189941,-3.0,19.0,1.0,175.315002,-382.45401,-135.698013,9.307,-287.0,-116.0,-6.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:325 PM,39327.257812,-49816.109375,4861.109863,-3.0,19.0,1.0,176.239014,-389.797028,-138.944,9.096001,-73.0,-32.0,-2.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:417 PM,39292.449219,-49828.199219,4861.969727,-2.0,19.0,1.0,177.093002,-383.476013,-135.853012,8.775001,63.0,31.0,-3.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:522 PM,39253.367188,-49840.550781,4862.879883,-2.0,20.0,0.0,178.006012,-370.147003,-116.087006,7.682,133.0,198.0,-11.0,-1.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:626 PM,39216.117188,-49850.390625,4863.739746,-1.0,22.0,0.0,178.869003,-349.850006,-99.454002,7.306,203.0,166.0,-4.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:722 PM,39184.609375,-49861.660156,4864.529785,-1.0,23.0,1.0,179.656006,-321.292023,-118.528008,7.816,286.0,-191.0,5.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:818 PM,39156.21875,-49873.148438,4865.299805,-1.0,23.0,1.0,180.429016,-297.792023,-121.269005,7.982,235.0,-27.0,2.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:36:927 PM,39124.878906,-49886.078125,4866.149902,-1.0,23.0,1.0,181.280014,-273.886017,-116.682007,7.739,239.0,46.0,-2.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:37:23 PM,39099.789062,-49896.519531,4866.850098,-1.0,23.0,0.0,181.971008,-255.361008,-109.990005,7.41,185.0,67.0,-3.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:37:118 PM,39076.167969,-49906.390625,4867.529785,-1.0,23.0,0.0,182.659012,-238.122009,-102.699005,6.686,172.0,73.0,-7.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:37:227 PM,39051.667969,-49916.679688,4868.129883,-1.0,23.0,0.0,183.26001,-220.479004,-94.334007,5.554,176.0,84.0,-11.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:37:318 PM,39032.148438,-49924.878906,4868.620117,-1.0,23.0,0.0,183.749008,-205.072006,-87.272003,5.422,154.0,71.0,-1.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:37:426 PM,39011.820312,-49933.417969,4869.129883,-1.0,23.0,0.0,184.256012,-173.115005,-73.550003,4.289,320.0,137.0,-11.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:37:519 PM,38998.109375,-49939.179688,4869.529785,0.0,23.0,0.0,184.653015,-133.442001,-56.713001,3.458,397.0,168.0,-8.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:37:624 PM,38988.578125,-49943.1875,4869.870117,0.0,23.0,0.0,184.990005,-53.967003,-23.094002,1.498,795.0,336.0,-20.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:37:726 PM,38987.738281,-49943.527344,4869.969727,1.0,23.0,0.0,185.098007,-4.21,-1.588,-0.718,498.0,215.0,-22.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:37:816 PM,38987.9375,-49943.4375,4869.909668,0.0,23.0,0.0,185.161011,9.173,2.873,-0.212,134.0,45.0,5.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:37:921 PM,38990.070312,-49942.839844,4869.779785,0.0,23.0,0.0,185.292007,31.320002,10.233001,-0.922,221.0,74.0,-7.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:38:22 PM,38995.617188,-49942.097656,4869.659668,0.0,22.0,0.0,185.410004,74.589005,14.479001,-1.508,433.0,42.0,-6.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:38:118 PM,39005.230469,-49941.628906,4869.469727,0.0,20.0,1.0,185.605011,115.784004,11.838,-3.15,412.0,-26.0,-16.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:38:220 PM,39019.898438,-49941.660156,4869.129883,0.0,18.0,1.0,185.94101,155.046005,6.63,-3.794,393.0,-52.0,-6.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:38:319 PM,39037.710938,-49942.417969,4868.759766,0.0,15.0,1.0,186.307007,192.368011,-0.632,-4.22,373.0,-73.0,-4.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:38:426 PM,39060.308594,-49942.058594,4868.27002,0.0,12.0,1.0,186.803009,227.767014,12.386001,-5.02,354.0,130.0,-8.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:38:527 PM,39083.699219,-49938.609375,4867.699707,0.0,12.0,0.0,187.367004,233.606018,35.515003,-5.072,58.0,231.0,-1.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:38:626 PM,39105.859375,-49934.238281,4867.169922,0.0,12.0,0.0,187.905014,229.487015,43.669003,-5.023,-41.0,82.0,0.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:38:719 PM,39126.597656,-49930.039062,4866.639648,-1.0,12.0,0.0,188.427002,222.032013,45.387001,-4.725,-75.0,17.0,3.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:38:815 PM,39146.949219,-49925.878906,4866.149902,-1.0,12.0,0.0,188.922012,212.683014,44.481003,-4.497,-93.0,-9.0,2.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:38:926 PM,39169.417969,-49921.277344,4865.629883,-1.0,12.0,0.0,189.436005,200.85701,42.315002,-4.132,-118.0,-22.0,4.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:39:21 PM,39188.007812,-49917.46875,4865.239746,-1.0,12.0,0.0,189.835007,190.500015,40.079002,-3.863,-104.0,-22.0,3.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:39:123 PM,39206.488281,-49913.679688,4864.839844,-1.0,12.0,0.0,190.228012,179.969009,37.686001,-3.4,-105.0,-24.0,5.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:39:220 PM,39223.347656,-49910.21875,4864.509766,-1.0,12.0,0.0,190.565002,167.826004,34.866001,-2.861,-121.0,-28.0,5.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:39:319 PM,39239.429688,-49906.917969,4864.219727,-1.0,12.0,0.0,190.855011,165.588013,34.207001,-2.806,-22.0,-7.0,1.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:39:428 PM,39259.128906,-49902.878906,4863.879883,-1.0,12.0,0.0,191.193008,184.661011,37.990002,-3.838,191.0,38.0,-10.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:39:529 PM,39279.699219,-49898.667969,4863.569824,-1.0,12.0,0.0,191.502014,211.814011,43.441002,-3.643,272.0,55.0,2.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:39:630 PM,39303.328125,-49893.828125,4863.149902,-1.0,12.0,0.0,191.924011,243.141006,50.500004,-5.494,313.0,71.0,-19.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:39:727 PM,39328.519531,-49888.667969,4862.689941,0.0,12.0,0.0,192.386002,274.845001,57.283001,-5.391,317.0,68.0,1.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:39:819 PM,39356.210938,-49882.988281,4862.159668,0.0,12.0,0.0,192.91301,306.980011,63.944004,-5.833,321.0,67.0,-4.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:39:916 PM,39388.0,-49876.46875,4861.589844,0.0,12.0,0.0,193.478012,340.585022,71.043007,-6.306,336.0,71.0,-5.0,0.0,1.0,0.0,1.0,false
May 31 2024 12:38:40:20 PM,39426.238281,-49868.628906,4860.939941,0.0,12.0,1.0,194.128006,375.103027,78.003006,-6.659,345.0,70.0,-4.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:40:128 PM,39467.519531,-49860.179688,4860.25,0.0,12.0,1.0,194.824005,390.53302,81.323006,-6.366,154.0,33.0,3.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:40:222 PM,39503.917969,-49853.398438,4859.709961,0.0,11.0,1.0,195.356003,388.013031,69.745003,-5.161,-25.0,-116.0,12.0,-1.0,0.0,0.0,1.0,false
May 31 2024 12:38:40:321 PM,39540.269531,-49849.507812,4859.25,0.0,10.0,1.0,195.822006,375.198029,39.749001,-4.309,-128.0,-300.0,9.0,-1.0,0.0,0.0,1.0,false
May 31 2024 12:38:40:425 PM,39578.667969,-49849.550781,4858.850098,-1.0,7.0,2.0,196.226013,350.625031,-2.464,-2.991,-246.0,-422.0,13.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:40:514 PM,39608.648438,-49853.410156,4858.609863,-1.0,3.0,3.0,196.461014,327.353027,-42.547001,-2.619,-233.0,-401.0,4.0,-1.0,1.0,0.0,1.0,false
May 31 2024 12:38:40:621 PM,39642.4375,-49862.25,4858.779785,-1.0,-2.0,3.0,196.628006,317.39801,-86.514008,1.673,-100.0,-440.0,43.0,0.0,0.0,0.0,1.0,false
May 31 2024 12:38:40:734 PM,39679.328125,-49871.867188,4858.929688,0.0,-6.0,2.0,196.783005,335.392029,-84.492004,0.646,180.0,20.0,-10.0,0.0,0.0,0.0,1.0,false
