,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 22 2024 11:06:07:744 AM,37746.097656,-49490.917969,4906.359863,-1.0,-14.0,3.0,116.036003,336.255005,-86.460007,-14.167001,356.0,-27.0,-19.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:07:848 AM,37783.289062,-49500.300781,4904.799805,-1.0,-14.0,3.0,117.593002,375.138031,-93.905006,-15.833001,389.0,-74.0,-17.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:07:954 AM,37824.410156,-49510.707031,4903.080078,-1.0,-14.0,3.0,119.309006,412.591034,-103.759003,-17.177,375.0,-99.0,-13.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:08:45 AM,37863.808594,-49520.777344,4901.459961,-1.0,-14.0,3.0,120.931007,444.83902,-113.149002,-18.431002,322.0,-94.0,-13.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:08:151 AM,37913.808594,-49533.699219,4899.439941,-1.0,-14.0,3.0,122.955009,481.905029,-124.506004,-19.147001,371.0,-114.0,-7.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:08:248 AM,37962.050781,-49546.359375,4897.609863,-1.0,-15.0,3.0,124.78801,514.447021,-134.942001,-19.800001,325.0,-104.0,-7.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:08:356 AM,38020.269531,-49561.828125,4895.389648,-1.0,-15.0,3.0,127.003006,550.376038,-146.877014,-20.683001,359.0,-119.0,-9.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:08:450 AM,38073.6875,-49576.21875,4893.409668,-1.0,-15.0,3.0,128.981003,580.786011,-157.527008,-21.294001,304.0,-107.0,-6.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:08:554 AM,38134.890625,-49592.9375,4891.139648,-1.0,-15.0,3.0,131.257004,587.08905,-162.407013,-21.475,63.0,-49.0,-2.0,-0.02,1.0,0.0,0.0,true
May 22 2024 11:06:08:646 AM,38187.339844,-49607.480469,4889.209961,-1.0,-15.0,3.0,133.186005,588.765015,-165.269012,-20.640001,17.0,-29.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:08:755 AM,38252.449219,-49625.757812,4886.929688,-1.0,-16.0,3.0,135.465012,593.024048,-169.243011,-19.815001,43.0,-40.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:08:850 AM,38308.871094,-49641.820312,4885.060059,-1.0,-16.0,3.0,137.334,594.302002,-171.809006,-19.066,13.0,-26.0,7.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:08:959 AM,38373.277344,-49660.398438,4883.049805,-1.0,-16.0,3.0,139.344009,596.467041,-175.029007,-17.974001,22.0,-32.0,11.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:57 AM,38434.027344,-49678.148438,4881.290039,-1.0,-16.0,3.0,141.099014,626.656006,-186.268005,-18.125,302.0,-112.0,-2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:148 AM,38493.019531,-49695.597656,4879.679688,-1.0,-16.0,3.0,142.714005,646.352051,-194.487015,-17.971001,197.0,-82.0,2.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:251 AM,38560.308594,-49715.777344,4877.889648,-1.0,-17.0,2.0,144.504013,650.309021,-198.373016,-16.841002,40.0,-39.0,11.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:355 AM,38627.648438,-49736.25,4876.169922,-1.0,-17.0,2.0,146.221008,643.996033,-199.38501,-15.666,-63.0,-10.0,12.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:444 AM,38684.097656,-49753.617188,4874.819824,-1.0,-17.0,2.0,147.576004,634.77002,-199.13501,-14.373001,-92.0,2.0,13.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:551 AM,38750.757812,-49774.417969,4873.330078,-1.0,-17.0,2.0,149.059006,621.708008,-197.748016,-13.147,-131.0,14.0,12.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:653 AM,38813.550781,-49794.320312,4872.009766,-1.0,-18.0,2.0,150.380005,608.239014,-196.095016,-12.655001,-135.0,17.0,5.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:747 AM,38869.429688,-49812.277344,4870.859863,-1.0,-18.0,2.0,151.537003,595.843018,-194.294006,-11.808001,-124.0,18.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:852 AM,38932.257812,-49832.75,4869.629883,-1.0,-18.0,1.0,152.769012,581.621033,-192.108002,-10.989,-142.0,22.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:09:955 AM,38991.460938,-49852.289062,4868.529785,-1.0,-18.0,1.0,153.864014,567.88501,-190.142014,-10.1,-137.0,20.0,9.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:10:44 AM,39040.96875,-49868.847656,4867.689941,-1.0,-18.0,1.0,154.706009,556.164001,-188.741013,-9.282001,-117.0,14.0,8.0,-0.02,0.0,0.0,0.0,true
May 22 2024 11:06:10:151 AM,39099.597656,-49888.769531,4866.659668,-1.0,-19.0,1.0,155.733002,534.969055,-182.740005,-9.498,-212.0,60.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:254 AM,39151.949219,-49906.75,4865.699707,-2.0,-19.0,1.0,156.696014,492.331024,-169.98201,-8.577001,-426.0,128.0,9.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:348 AM,39196.519531,-49922.199219,4864.919922,-2.0,-19.0,1.0,157.477005,467.887024,-163.200012,-8.650001,-244.0,68.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:449 AM,39242.570312,-49938.339844,4864.209961,-2.0,-19.0,1.0,158.182007,454.009033,-159.66301,-7.191,-139.0,35.0,15.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:545 AM,39286.179688,-49953.75,4863.620117,-2.0,-19.0,1.0,158.778015,447.855011,-158.777008,-5.782,-62.0,9.0,14.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:655 AM,39336.289062,-49971.617188,4863.0,-1.0,-19.0,1.0,159.389008,447.906036,-160.589005,-5.958,1.0,-18.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:745 AM,39376.160156,-49985.96875,4862.569824,-1.0,-20.0,1.0,159.828003,447.814026,-162.016006,-5.092,-1.0,-14.0,9.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:848 AM,39423.199219,-50003.070312,4862.109863,-1.0,-20.0,1.0,160.285004,447.72403,-163.352005,-4.436,-1.0,-13.0,7.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:10:954 AM,39471.140625,-50020.640625,4861.719727,-1.0,-20.0,1.0,160.674011,447.356018,-164.977005,-3.939,-4.0,-16.0,5.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:57 AM,39516.019531,-50037.257812,4861.359863,-1.0,-20.0,1.0,161.03801,417.995026,-155.294006,-3.19,-294.0,97.0,7.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:146 AM,39550.71875,-50050.199219,4861.060059,-1.0,-20.0,1.0,161.333008,378.053009,-141.708008,-2.37,-399.0,136.0,8.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:255 AM,39589.070312,-50064.617188,4860.790039,-1.0,-20.0,1.0,161.600006,340.427002,-129.188004,-1.925,-376.0,125.0,4.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:344 AM,39617.539062,-50075.410156,4860.649902,-1.0,-21.0,1.0,161.742004,316.152008,-120.722008,-1.18,-243.0,85.0,7.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:453 AM,39650.847656,-50088.109375,4860.560059,-1.0,-21.0,1.0,161.82901,290.292999,-111.518005,-0.204,-259.0,92.0,10.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:546 AM,39676.949219,-50098.128906,4860.5,-1.0,-21.0,1.0,161.897003,271.163025,-105.042007,-0.705,-191.0,65.0,-5.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:650 AM,39704.230469,-50108.660156,4860.459961,-1.0,-21.0,1.0,161.929001,251.893005,-98.514008,-0.421,-193.0,65.0,3.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:754 AM,39729.589844,-50118.519531,4860.449707,-1.0,-21.0,1.0,161.946014,234.518005,-92.207001,-0.163,-174.0,63.0,3.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:844 AM,39749.910156,-50126.457031,4860.459961,-1.0,-21.0,1.0,161.960007,220.742004,-86.913002,0.096,-138.0,53.0,3.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:11:953 AM,39773.230469,-50135.609375,4860.5,-1.0,-21.0,0.0,161.999008,204.932007,-80.996002,0.295,-158.0,59.0,2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:43 AM,39791.199219,-50142.699219,4860.549805,-1.0,-21.0,0.0,162.048004,192.770004,-76.502007,0.579,-122.0,45.0,3.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:146 AM,39810.46875,-50150.328125,4860.600098,-1.0,-21.0,0.0,162.102005,179.742004,-71.847,0.353,-130.0,47.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:255 AM,39829.398438,-50157.859375,4860.639648,0.0,-21.0,0.0,162.140015,167.039001,-67.260002,-0.249,-127.0,46.0,-6.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:348 AM,39844.179688,-50163.769531,4860.639648,0.0,-21.0,0.0,162.141006,157.103012,-63.590004,-0.084,-99.0,37.0,2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:454 AM,39860.378906,-50170.25,4860.669922,0.0,-21.0,0.0,162.172012,146.197006,-59.122002,0.471,-109.0,45.0,6.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:545 AM,39873.097656,-50175.347656,4860.709961,0.0,-22.0,0.0,162.213013,137.605011,-55.719002,0.472,-86.0,34.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:653 AM,39887.378906,-50181.097656,4860.77002,0.0,-22.0,0.0,162.268005,127.912003,-51.870003,0.438,-97.0,38.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:755 AM,39900.25,-50186.300781,4860.819824,0.0,-22.0,0.0,162.317001,119.151009,-48.573002,0.231,-88.0,33.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:852 AM,39911.328125,-50190.789062,4860.859863,0.0,-22.0,0.0,162.361008,111.632004,-45.656002,0.788,-75.0,29.0,6.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:12:957 AM,39922.75,-50195.429688,4860.879883,0.0,-22.0,0.0,162.380005,103.900002,-42.621002,0.02,-77.0,30.0,-8.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:49 AM,39932.058594,-50199.21875,4860.879883,0.0,-22.0,0.0,162.384003,97.716003,-40.095001,0.234,-62.0,25.0,2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:151 AM,39941.597656,-50203.117188,4860.899902,0.0,-22.0,0.0,162.400009,91.372002,-37.538002,0.126,-63.0,26.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:245 AM,39950.058594,-50206.589844,4860.899902,0.0,-22.0,0.0,162.405014,85.725006,-35.279003,-0.05,-56.0,23.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:349 AM,39958.640625,-50210.109375,4860.909668,0.0,-22.0,0.0,162.412003,79.990005,-32.977001,0.043,-57.0,23.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:456 AM,39966.859375,-50213.488281,4860.919922,0.0,-22.0,0.0,162.416,74.491005,-30.773001,0.123,-55.0,22.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:545 AM,39973.300781,-50216.140625,4860.919922,0.0,-22.0,0.0,162.425003,70.155006,-28.987001,0.049,-43.0,18.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:651 AM,39980.398438,-50219.078125,4860.949707,0.0,-22.0,0.0,162.451004,65.361,-26.997002,0.692,-48.0,20.0,6.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:754 AM,39986.898438,-50221.769531,4860.949707,0.0,-22.0,0.0,162.453003,60.977001,-25.214001,0.037,-44.0,18.0,-7.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:846 AM,39992.359375,-50224.027344,4860.949707,0.0,-22.0,0.0,162.45401,57.242004,-23.721001,0.174,-37.0,15.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:13:959 AM,39998.507812,-50226.578125,4860.97998,0.0,-22.0,0.0,162.487015,53.024002,-22.018002,0.686,-42.0,17.0,5.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:50 AM,40003.1875,-50228.527344,4860.97998,0.0,-22.0,0.0,162.491013,49.788002,-20.718,0.097,-32.0,13.0,-6.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:159 AM,40008.398438,-50230.6875,4861.0,0.0,-22.0,0.0,162.506012,46.189003,-19.261002,-0.263,-36.0,15.0,-4.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:252 AM,40012.578125,-50232.4375,4861.0,0.0,-22.0,0.0,162.515015,43.294003,-18.067001,0.084,-29.0,12.0,3.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:356 AM,40016.898438,-50234.230469,4861.009766,0.0,-22.0,0.0,162.521011,40.295002,-16.84,0.064,-30.0,12.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:449 AM,40020.46875,-50235.71875,4861.009766,0.0,-22.0,0.0,162.524002,37.808002,-15.816001,-0.096,-25.0,10.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:547 AM,40024.089844,-50237.230469,4861.040039,0.0,-22.0,0.0,162.55101,35.281002,-14.773001,-0.147,-25.0,10.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:653 AM,40027.71875,-50238.75,4861.040039,0.0,-22.0,0.0,162.554001,32.718002,-13.728001,0.017,-26.0,10.0,2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:746 AM,40030.648438,-50239.980469,4861.049805,0.0,-22.0,0.0,162.559006,30.628002,-12.868001,-0.023,-21.0,9.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:851 AM,40033.699219,-50241.257812,4861.049805,0.0,-22.0,0.0,162.563004,28.445002,-11.977,0.077,-22.0,9.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:14:943 AM,40036.269531,-50242.347656,4861.060059,0.0,-22.0,0.0,162.572006,26.574001,-11.206,-0.001,-19.0,8.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:48 AM,40038.929688,-50243.46875,4861.069824,0.0,-22.0,0.0,162.578003,24.631001,-10.402,0.028,-19.0,8.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:155 AM,40041.429688,-50244.527344,4861.069824,0.0,-22.0,0.0,162.584015,22.771002,-9.617001,0.152,-19.0,8.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:249 AM,40043.539062,-50245.417969,4861.089844,0.0,-22.0,0.0,162.604004,21.196001,-8.955001,-0.027,-16.0,7.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:356 AM,40045.660156,-50246.308594,4861.089844,0.0,-22.0,0.0,162.60701,19.588001,-8.287001,0.039,-16.0,7.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:452 AM,40047.507812,-50247.078125,4861.109863,0.0,-22.0,0.0,162.624008,18.199001,-7.664001,-0.226,-14.0,6.0,-3.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:558 AM,40049.367188,-50247.859375,4861.100098,0.0,-22.0,0.0,162.630005,16.781,-7.034,-0.105,-14.0,6.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:651 AM,40050.859375,-50248.480469,4861.109863,0.0,-22.0,0.0,162.641006,15.617001,-6.544,0.025,-12.0,5.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:747 AM,40052.320312,-50249.089844,4861.120117,0.0,-22.0,0.0,162.654007,14.477,-6.07,-0.173,-11.0,5.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:856 AM,40053.828125,-50249.71875,4861.129883,0.0,-22.0,0.0,162.658005,13.275001,-5.568,-0.244,-12.0,5.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:15:949 AM,40055.0,-50250.21875,4861.129883,0.0,-22.0,0.0,162.665009,12.329,-5.172,0.603,-9.0,4.0,8.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:44 AM,40056.128906,-50250.6875,4861.120117,0.0,-22.0,0.0,162.675003,11.405001,-4.784,0.051,-9.0,4.0,-6.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:153 AM,40057.328125,-50251.1875,4861.129883,0.0,-22.0,0.0,162.677002,10.403001,-4.366,0.055,-10.0,4.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:248 AM,40058.277344,-50251.589844,4861.129883,0.0,-22.0,0.0,162.682007,9.602,-4.033,-0.102,-8.0,3.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:358 AM,40058.898438,-50251.847656,4861.129883,0.0,-22.0,0.0,162.684006,0.887,-0.375,-0.049,-87.0,37.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:451 AM,40058.878906,-50251.839844,4861.120117,0.0,-22.0,0.0,162.692001,-0.001,0.0,-0.222,-9.0,4.0,-2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:545 AM,40058.890625,-50251.847656,4861.120117,0.0,-22.0,0.0,162.692001,-0.237,0.098,-0.167,-2.0,1.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:656 AM,40058.910156,-50251.867188,4861.129883,0.0,-22.0,0.0,162.701004,-0.237,0.094,-0.279,0.0,0.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:746 AM,40058.917969,-50251.878906,4861.129883,0.0,-22.0,0.0,162.701004,-0.184,0.073,-0.041,1.0,0.0,2.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:855 AM,40058.929688,-50251.890625,4861.149902,0.0,-22.0,0.0,162.716003,-0.103,0.038,-0.095,1.0,0.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:16:946 AM,40058.9375,-50251.898438,4861.139648,0.0,-22.0,0.0,162.719009,-0.1,0.038,-0.054,0.0,0.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:17:54 AM,40058.960938,-50251.898438,4861.139648,0.0,-22.0,0.0,162.721008,-0.074,0.029,-0.004,0.0,0.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:17:148 AM,40058.96875,-50251.898438,4861.139648,0.0,-22.0,0.0,162.724014,-0.052,0.017,-0.053,0.0,0.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:17:243 AM,40058.96875,-50251.910156,4861.159668,0.0,-22.0,0.0,162.74501,-0.023,0.006,-0.044,0.0,0.0,0.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:17:350 AM,40058.980469,-50251.910156,4861.149902,0.0,-22.0,0.0,162.752014,-0.025,0.008,0.07,0.0,0.0,1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:17:456 AM,40058.980469,-50251.910156,4861.149902,0.0,-22.0,0.0,162.757004,-0.02,0.006,0.004,0.0,0.0,-1.0,-0.02,0.0,0.0,1.0,true
May 22 2024 11:06:17:549 AM,40058.980469,-50251.910156,4861.159668,0.0,-22.0,0.0,162.77301,-0.015,0.005,0.562,0.0,0.0,6.0,-0.02,0.0,0.0,1.0,true
