,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 12:06:32:649 PM,37603.359375,-49438.277344,4912.179688,-3.0,0.0,2.0,110.748009,7.355,-0.428,-0.447,66.0,-2.0,-5.0,-0.03,0.63,0.0,0.0,true
Jun 4 2024 12:06:32:753 PM,37604.578125,-49438.328125,4912.089844,-3.0,0.0,2.0,110.842003,18.918001,-0.527,-0.922,116.0,-1.0,-5.0,-0.03,1.0,0.0,0.0,true
Jun 4 2024 12:06:32:856 PM,37607.949219,-49438.417969,4911.859863,-3.0,0.0,2.0,111.067009,45.829002,-1.317,-2.785,269.0,-8.0,-19.0,-0.05,1.0,0.0,0.0,true
Jun 4 2024 12:06:32:955 PM,37615.097656,-49438.648438,4911.389648,-3.0,0.0,2.0,111.534004,92.344002,-3.032,-5.416,465.0,-17.0,-26.0,-0.08,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:53 PM,37626.410156,-49439.058594,4910.689941,-4.0,0.0,2.0,112.233002,135.366013,-4.683,-7.459001,430.0,-17.0,-20.0,-0.1,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:156 PM,37642.757812,-49439.859375,4909.77002,-4.0,-1.0,2.0,113.160004,176.770004,-9.064,-9.752001,414.0,-44.0,-23.0,-0.14,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:249 PM,37661.25,-49441.109375,4908.72998,-4.0,-1.0,2.0,114.194008,212.686005,-14.674001,-11.530001,359.0,-56.0,-18.0,-0.17,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:355 PM,37686.070312,-49443.289062,4907.389648,-4.0,-2.0,2.0,115.539009,252.299011,-22.835001,-13.635,396.0,-82.0,-21.0,-0.2,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:456 PM,37713.679688,-49446.390625,4905.899902,-4.0,-3.0,2.0,117.034004,289.604004,-33.414001,-15.352001,373.0,-106.0,-17.0,-0.23,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:552 PM,37743.507812,-49450.5,4904.359863,-4.0,-4.0,2.0,118.570007,325.003021,-45.228001,-15.946001,354.0,-118.0,-6.0,-0.25,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:654 PM,37778.597656,-49456.320312,4902.739746,-4.0,-6.0,2.0,120.188004,361.028015,-61.411003,-16.320002,360.0,-162.0,-4.0,-0.27,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:750 PM,37814.917969,-49463.558594,4901.149902,-4.0,-8.0,2.0,121.775009,393.384033,-80.068001,-16.934,324.0,-187.0,-6.0,-0.29,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:848 PM,37855.210938,-49473.078125,4899.5,-3.0,-10.0,2.0,123.430008,424.52002,-102.417007,-16.972,311.0,-223.0,0.0,-0.3,1.0,0.0,0.0,true
Jun 4 2024 12:06:33:957 PM,37903.328125,-49486.339844,4897.659668,-3.0,-12.0,2.0,125.270004,457.475037,-129.337006,-17.328001,330.0,-269.0,-4.0,-0.29,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:52 PM,37947.890625,-49500.257812,4896.080078,-3.0,-14.0,2.0,126.853004,485.001038,-153.321014,-16.781,275.0,-240.0,5.0,-0.26,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:156 PM,38000.378906,-49518.347656,4894.330078,-3.0,-16.0,2.0,128.604004,514.602051,-179.880005,-17.117001,296.0,-266.0,-3.0,-0.23,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:254 PM,38051.429688,-49537.359375,4892.679688,-3.0,-18.0,2.0,130.247009,541.369019,-203.401016,-17.782001,268.0,-235.0,-7.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:356 PM,38108.359375,-49559.847656,4890.859863,-3.0,-20.0,2.0,132.072006,565.457031,-224.477005,-17.971001,241.0,-211.0,-2.0,-0.14,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:452 PM,38162.21875,-49582.039062,4889.25,-2.0,-21.0,2.0,133.680008,564.526001,-233.769012,-17.023001,-9.0,-93.0,9.0,-0.11,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:555 PM,38220.359375,-49606.820312,4887.629883,-2.0,-22.0,2.0,135.300003,563.344055,-241.293015,-15.670001,-12.0,-75.0,14.0,-0.08,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:650 PM,38272.96875,-49629.820312,4886.199707,-2.0,-23.0,2.0,136.730011,562.934021,-246.536011,-16.057001,-4.0,-52.0,-4.0,-0.06,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:758 PM,38333.96875,-49656.898438,4884.52002,-2.0,-24.0,2.0,138.406006,563.478027,-249.927017,-15.704,5.0,-34.0,4.0,-0.03,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:854 PM,38389.039062,-49681.429688,4883.060059,-1.0,-24.0,2.0,139.87001,564.794006,-250.742004,-15.001,13.0,-8.0,7.0,-0.01,1.0,0.0,0.0,true
Jun 4 2024 12:06:34:951 PM,38445.808594,-49706.578125,4881.540039,-2.0,-24.0,2.0,141.389999,609.753052,-268.639008,-15.694001,450.0,-179.0,-7.0,0.0,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:61 PM,38515.460938,-49737.058594,4879.77002,-2.0,-24.0,1.0,143.156006,653.81604,-284.751007,-15.517001,441.0,-161.0,2.0,0.01,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:157 PM,38580.238281,-49765.179688,4878.199707,-2.0,-24.0,1.0,144.730011,687.517029,-297.779022,-16.646,337.0,-130.0,-11.0,0.01,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:248 PM,38644.847656,-49793.058594,4876.629883,-2.0,-24.0,1.0,146.296005,717.000061,-308.680023,-16.816,295.0,-109.0,-2.0,0.01,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:350 PM,38718.898438,-49824.800781,4874.959961,-2.0,-23.0,1.0,147.970001,747.379028,-319.415009,-16.276001,304.0,-107.0,5.0,0.01,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:457 PM,38802.097656,-49860.109375,4873.189941,-2.0,-23.0,1.0,149.737,778.937012,-329.125031,-16.870001,316.0,-97.0,-6.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:556 PM,38879.417969,-49892.328125,4871.509766,-2.0,-23.0,1.0,151.420013,807.664062,-333.826019,-17.661001,287.0,-47.0,-8.0,0.04,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:658 PM,38963.808594,-49926.320312,4869.719727,-2.0,-22.0,1.0,153.206009,838.923035,-333.511017,-17.678001,313.0,3.0,0.0,0.06,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:757 PM,39049.007812,-49958.980469,4868.060059,-2.0,-21.0,1.0,154.873001,870.364014,-327.711029,-16.460001,314.0,58.0,12.0,0.08,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:854 PM,39134.859375,-49989.777344,4866.52002,-2.0,-20.0,2.0,156.408005,901.907043,-316.491028,-15.857,315.0,112.0,6.0,0.1,1.0,0.0,0.0,true
Jun 4 2024 12:06:35:957 PM,39229.078125,-50020.738281,4865.0,-2.0,-18.0,2.0,157.934006,936.165039,-297.89502,-14.425001,343.0,186.0,14.0,0.12,1.0,0.0,0.0,true
Jun 4 2024 12:06:36:48 PM,39316.769531,-50046.667969,4863.719727,-2.0,-17.0,2.0,159.206009,967.051025,-277.019012,-13.723001,309.0,209.0,7.0,0.12,1.0,0.0,0.0,true
Jun 4 2024 12:06:36:154 PM,39422.527344,-50074.269531,4862.370117,-1.0,-15.0,2.0,160.563004,1002.424072,-249.349014,-12.322001,354.0,277.0,14.0,0.12,1.0,0.0,0.0,true
Jun 4 2024 12:06:36:255 PM,39525.238281,-50097.359375,4861.47998,-1.0,-13.0,2.0,161.445007,1034.483032,-221.162018,-12.284,321.0,282.0,0.0,0.12,1.0,0.0,0.0,true
Jun 4 2024 12:06:36:354 PM,39627.808594,-50116.910156,4860.830078,-1.0,-11.0,2.0,162.096008,1064.503052,-191.27301,-9.351001,300.0,299.0,29.0,0.12,1.0,0.0,0.0,true
Jun 4 2024 12:06:36:451 PM,39734.1875,-50133.578125,4860.439941,-1.0,-9.0,2.0,162.491013,1093.445068,-159.162003,-6.235,289.0,321.0,31.0,0.11,0.94,0.0,0.0,true
Jun 4 2024 12:06:36:548 PM,39842.25,-50146.929688,4860.339844,0.0,-7.0,2.0,162.591003,1118.230103,-126.464005,-3.384,248.0,327.0,29.0,0.1,0.39,0.0,0.0,true
Jun 4 2024 12:06:36:650 PM,39956.507812,-50157.4375,4860.439941,0.0,-5.0,2.0,162.697006,1127.598999,-91.738007,-1.014,94.0,347.0,24.0,0.09,0.0,0.0,0.0,true
Jun 4 2024 12:06:36:754 PM,40072.269531,-50164.4375,4860.679688,0.0,-3.0,2.0,162.934006,1127.258057,-55.867004,1.89,-3.0,359.0,29.0,0.09,0.0,0.0,0.0,true
Jun 4 2024 12:06:36:850 PM,40180.898438,-50167.769531,4861.069824,0.0,-1.0,2.0,163.321014,1125.824097,-23.263,4.772,-14.0,326.0,29.0,0.09,0.0,0.0,0.0,false
Jun 4 2024 12:06:36:952 PM,40295.1875,-50168.039062,4861.669922,0.0,0.0,2.0,163.923004,1123.368042,8.183001,6.445,-25.0,314.0,17.0,0.08,0.0,0.0,0.0,false
Jun 4 2024 12:06:37:51 PM,40407.0,-50165.378906,4862.419922,0.0,2.0,2.0,164.679001,1120.176025,36.470001,7.535,-32.0,283.0,11.0,0.08,0.0,0.0,0.0,true
Jun 4 2024 12:06:37:150 PM,40516.578125,-50160.109375,4863.219727,1.0,3.0,1.0,165.478012,1091.447998,61.508003,8.175,-287.0,250.0,6.0,0.08,0.0,0.0,0.08,true
Jun 4 2024 12:06:37:250 PM,40619.949219,-50152.757812,4864.209961,1.0,4.0,1.0,166.464005,1027.192017,80.781006,9.083,-643.0,193.0,9.0,0.08,0.0,0.0,0.11,true
Jun 4 2024 12:06:37:353 PM,40724.289062,-50143.058594,4865.22998,2.0,5.0,1.0,167.485001,951.241028,96.268005,8.226001,-760.0,155.0,-9.0,0.08,0.0,0.0,0.13,true
Jun 4 2024 12:06:37:460 PM,40820.71875,-50132.007812,4866.399902,2.0,7.0,1.0,168.650009,871.630066,107.096008,12.371,-796.0,108.0,41.0,0.08,0.0,0.0,0.13,true
Jun 4 2024 12:06:37:560 PM,40903.699219,-50120.828125,4867.350098,2.0,7.0,0.0,169.602005,795.930054,111.800003,7.211,-757.0,47.0,-52.0,0.07,0.0,0.0,0.14,false
Jun 4 2024 12:06:37:652 PM,40972.167969,-50110.507812,4867.939941,2.0,8.0,0.0,170.193008,727.188049,112.820007,5.755,-687.0,10.0,-15.0,0.07,0.0,0.0,0.14,true
Jun 4 2024 12:06:37:760 PM,41044.847656,-50098.46875,4868.580078,3.0,9.0,0.0,170.830002,646.64502,110.423004,5.537,-805.0,-24.0,-2.0,0.07,0.0,0.0,0.15,true
Jun 4 2024 12:06:37:857 PM,41104.710938,-50087.730469,4869.100098,3.0,10.0,0.0,171.349014,573.437012,105.286003,4.645,-732.0,-51.0,-9.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:37:952 PM,41156.007812,-50077.898438,4869.5,3.0,10.0,0.0,171.755005,503.971039,98.323006,3.773,-695.0,-70.0,-9.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:49 PM,41201.347656,-50068.707031,4869.810059,3.0,11.0,0.0,172.06601,435.630035,89.514008,3.077,-683.0,-88.0,-7.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:153 PM,41242.308594,-50059.988281,4870.129883,3.0,11.0,0.0,172.379013,365.684021,78.710007,3.055,-699.0,-108.0,0.0,0.07,0.0,0.0,0.15,true
Jun 4 2024 12:06:38:254 PM,41275.730469,-50052.589844,4870.399902,3.0,12.0,-1.0,172.656006,300.041016,66.948006,2.347,-656.0,-118.0,-7.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:357 PM,41303.070312,-50046.339844,4870.629883,3.0,12.0,-1.0,172.88501,236.779007,54.414001,2.074,-633.0,-125.0,-3.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:457 PM,41323.417969,-50041.558594,4870.799805,3.0,12.0,-1.0,173.054001,179.423004,42.131001,1.402,-574.0,-123.0,-7.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:550 PM,41337.480469,-50038.207031,4870.909668,2.0,12.0,-1.0,173.165009,128.914001,30.703001,1.342,-505.0,-114.0,-1.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:655 PM,41346.917969,-50035.9375,4871.009766,3.0,12.0,-1.0,173.262009,46.787003,11.143001,0.155,-821.0,-196.0,-12.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:761 PM,41347.96875,-50035.699219,4871.02002,3.0,12.0,-1.0,173.272003,1.896,0.39,-0.199,-449.0,-108.0,-4.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:858 PM,41348.117188,-50035.6875,4870.909668,2.0,12.0,-1.0,173.382004,-0.592,-0.232,0.203,-25.0,-6.0,4.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:38:948 PM,41348.070312,-50035.71875,4870.810059,2.0,12.0,-1.0,173.481003,-1.871,-0.728,0.126,-13.0,-5.0,-1.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:39:50 PM,41347.859375,-50035.789062,4870.739746,1.0,12.0,-1.0,173.555008,-3.67,-0.991,0.106,-18.0,-3.0,0.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:39:154 PM,41347.519531,-50035.890625,4870.689941,1.0,12.0,-1.0,173.605011,-3.813,-1.185,0.089,-1.0,-2.0,0.0,0.07,0.0,0.0,0.15,false
Jun 4 2024 12:06:39:250 PM,41347.148438,-50035.988281,4870.649902,1.0,12.0,-1.0,173.637009,-4.284,-1.146,-0.041,-5.0,0.0,-1.0,0.07,0.0,0.0,0.13,false
Jun 4 2024 12:06:39:353 PM,41346.71875,-50036.128906,4870.620117,1.0,12.0,-1.0,173.666016,-4.48,-1.322,0.224,-2.0,-2.0,3.0,0.06,0.0,0.0,0.06,false
Jun 4 2024 12:06:39:457 PM,41346.398438,-50036.21875,4870.600098,1.0,12.0,-1.0,173.69101,-0.726,-0.377,-0.296,38.0,9.0,-5.0,0.06,0.0,0.0,0.01,false
Jun 4 2024 12:06:39:550 PM,41346.367188,-50036.25,4870.589844,0.0,12.0,-1.0,173.702011,-0.245,-0.249,-0.031,5.0,1.0,3.0,0.06,0.0,0.0,0.01,false
Jun 4 2024 12:06:39:653 PM,41346.367188,-50036.277344,4870.589844,0.0,12.0,-1.0,173.703003,-0.05,-0.185,0.191,2.0,1.0,2.0,0.06,0.0,0.0,0.01,false
