,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
May 22 2024 11:20:34:736 AM,37602.5,-49437.859375,4907.889648,-3.0,0.0,2.0,106.650002,-2.616,1.47,-6.57,-74.0,-101.0,904.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:34:837 AM,37602.597656,-49437.929688,4908.299805,-3.0,0.0,2.0,107.059006,0.113,2.07,8.658,27.0,6.0,152.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:34:937 AM,37602.660156,-49438.0,4909.310059,-3.0,0.0,2.0,108.066002,0.687,1.821,10.072001,6.0,-2.0,14.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:39 AM,37602.699219,-49438.058594,4910.209961,-3.0,0.0,2.0,108.969002,0.645,1.306,7.959001,0.0,-5.0,-21.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:140 AM,37602.730469,-49438.117188,4910.879883,-3.0,0.0,2.0,109.640007,0.484,0.685,5.543,-2.0,-6.0,-24.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:232 AM,37602.738281,-49438.167969,4911.290039,-3.0,0.0,2.0,110.048004,0.343,0.315,3.643,-1.0,-4.0,-19.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:336 AM,37602.757812,-49438.21875,4911.580078,-3.0,0.0,2.0,110.344002,0.239,0.017,2.102,-1.0,-3.0,-15.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:441 AM,37602.757812,-49438.257812,4911.77002,-3.0,0.0,2.0,110.526009,0.13,-0.161,1.39,-1.0,-2.0,-7.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:531 AM,37602.757812,-49438.308594,4911.870117,-3.0,0.0,2.0,110.627007,0.102,-0.282,0.865,0.0,-1.0,-5.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:635 AM,37602.757812,-49438.359375,4911.929688,-3.0,0.0,2.0,110.690002,0.0,0.0,0.0,-1.0,3.0,-9.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:738 AM,37602.75,-49438.398438,4911.949707,-3.0,0.0,2.0,110.714005,0.062,-0.214,0.299,1.0,-2.0,3.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:832 AM,37602.75,-49438.390625,4911.97998,-3.0,0.0,2.0,110.739006,0.041,-0.098,0.317,0.0,1.0,0.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:35:940 AM,37602.75,-49438.378906,4912.0,-3.0,0.0,2.0,110.766006,0.04,-0.064,0.326,0.0,0.0,0.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:36:39 AM,37602.75,-49438.378906,4912.029785,-3.0,0.0,2.0,110.792007,0.022,-0.045,0.203,0.0,0.0,-1.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:36:140 AM,37602.75,-49438.378906,4912.040039,-3.0,0.0,2.0,110.800003,0.025,-0.025,0.134,0.0,0.0,-1.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:36:231 AM,37602.75,-49438.367188,4912.049805,-3.0,0.0,2.0,110.807007,0.012,-0.018,0.122,0.0,0.0,0.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:36:337 AM,37602.75,-49438.359375,4912.049805,-3.0,0.0,2.0,110.813004,0.016,-0.05,-0.017,0.0,0.0,-1.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:36:436 AM,37602.75,-49438.359375,4912.060059,-3.0,0.0,2.0,110.823006,0.029,-0.032,0.144,0.0,0.0,2.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:36:536 AM,37602.917969,-49438.417969,4912.060059,-3.0,0.0,2.0,110.824005,3.858,-1.225,-0.149,38.0,-12.0,-3.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:36:641 AM,37604.339844,-49438.988281,4912.009766,-3.0,0.0,3.0,110.878006,21.506001,-6.253,-1.374,176.0,-50.0,-12.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:36:733 AM,37607.6875,-49440.328125,4911.839844,-3.0,-1.0,3.0,111.045006,46.772003,-13.484,-3.166,253.0,-72.0,-18.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:36:834 AM,37614.859375,-49443.070312,4911.449707,-2.0,-2.0,3.0,111.437004,86.794006,-25.907001,-6.077,400.0,-124.0,-29.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:36:936 AM,37626.359375,-49447.71875,4910.859863,-2.0,-4.0,4.0,112.029007,126.915009,-44.120003,-6.252,401.0,-182.0,-2.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:37:35 AM,37640.917969,-49454.167969,4910.319824,-2.0,-7.0,4.0,112.563004,159.950012,-64.774002,-6.252,330.0,-207.0,0.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:37:137 AM,37659.109375,-49462.707031,4909.709961,-2.0,-10.0,4.0,113.173004,197.434006,-82.139008,-7.221,375.0,-174.0,-10.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:235 AM,37681.1875,-49470.660156,4908.899902,-1.0,-12.0,4.0,113.984009,242.84201,-80.397003,-9.43,454.0,17.0,-22.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:334 AM,37708.140625,-49477.027344,4907.77002,-1.0,-12.0,3.0,115.119003,285.928009,-68.904007,-12.211,431.0,115.0,-28.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:433 AM,37738.6875,-49483.449219,4906.429688,-1.0,-12.0,3.0,116.455002,325.011017,-69.456001,-14.223001,391.0,-6.0,-20.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:535 AM,37774.078125,-49490.707031,4904.899902,-1.0,-12.0,3.0,117.989006,363.781006,-74.033005,-15.922001,388.0,-46.0,-17.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:640 AM,37814.828125,-49498.917969,4903.120117,-1.0,-12.0,3.0,119.771004,402.916016,-80.350006,-17.720001,391.0,-63.0,-18.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:741 AM,37857.648438,-49507.4375,4901.279785,-1.0,-12.0,3.0,121.608009,439.627014,-86.672005,-18.771002,367.0,-63.0,-11.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:833 AM,37899.808594,-49515.730469,4899.5,-1.0,-12.0,3.0,123.386009,472.552032,-92.282005,-19.796001,329.0,-56.0,-10.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:37:936 AM,37950.410156,-49525.558594,4897.449707,-1.0,-11.0,3.0,125.434006,508.682037,-98.253006,-20.408001,361.0,-60.0,-6.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:38:31 AM,38000.390625,-49535.300781,4895.459961,-1.0,-11.0,3.0,127.42701,540.46405,-107.520004,-21.422001,318.0,-93.0,-10.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:38:135 AM,38057.777344,-49549.847656,4893.319824,-1.0,-13.0,4.0,129.570007,563.382019,-146.292007,-21.360001,229.0,-388.0,1.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:38:235 AM,38113.550781,-49569.667969,4891.449707,-1.0,-16.0,5.0,131.436005,558.468018,-202.197006,-13.775001,-49.0,-559.0,76.0,-0.98,1.0,0.0,0.0,true
May 22 2024 11:20:38:338 AM,38169.078125,-49593.9375,4889.870117,-1.0,-20.0,5.0,133.014999,549.568054,-232.456009,-15.977001,-89.0,-303.0,-22.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:38:441 AM,38226.039062,-49615.867188,4888.049805,-1.0,-21.0,4.0,134.839005,555.403015,-222.708008,-16.864,58.0,97.0,-9.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:38:531 AM,38276.429688,-49634.820312,4886.419922,-1.0,-21.0,4.0,136.464005,558.541016,-219.450012,-17.265001,31.0,33.0,-4.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:38:634 AM,38334.929688,-49654.238281,4884.529785,-1.0,-20.0,3.0,138.35701,567.528015,-190.655014,-17.556002,90.0,288.0,-3.0,1.02,0.0,0.0,0.0,true
May 22 2024 11:20:38:734 AM,38393.539062,-49667.890625,4882.600098,-1.0,-17.0,1.0,140.284012,586.417053,-137.131012,-19.017,189.0,535.0,-15.0,1.02,0.0,0.0,0.0,true
May 22 2024 11:20:38:836 AM,38456.738281,-49674.707031,4880.489746,-1.0,-11.0,0.0,142.396011,622.244019,-67.625,-21.808001,358.0,695.0,-28.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:38:932 AM,38517.367188,-49678.480469,4878.419922,-1.0,-7.0,-1.0,144.469009,646.439026,-45.440002,-21.687,242.0,222.0,1.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:39:34 AM,38585.050781,-49684.738281,4876.27002,-1.0,-6.0,0.0,146.614014,664.982056,-51.495003,-20.635,185.0,-61.0,11.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:39:134 AM,38652.527344,-49690.828125,4874.27002,-1.0,-5.0,1.0,148.611008,687.673035,-54.061001,-20.589001,227.0,-26.0,0.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:39:241 AM,38728.007812,-49697.390625,4872.149902,-1.0,-5.0,1.0,150.738007,707.454041,-55.524002,-19.802,198.0,-15.0,8.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:39:342 AM,38799.078125,-49706.257812,4870.279785,-1.0,-6.0,2.0,152.609009,702.414062,-88.331001,-17.884001,-50.0,-328.0,19.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:39:435 AM,38862.359375,-49719.609375,4868.830078,-1.0,-9.0,3.0,154.059006,677.20105,-140.951004,-15.056001,-252.0,-526.0,28.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:39:537 AM,38927.328125,-49741.070312,4867.850098,-1.0,-15.0,5.0,155.039001,625.137024,-219.37001,-4.545,-521.0,-784.0,105.0,-0.98,0.0,0.0,0.0,true
May 22 2024 11:20:39:641 AM,38989.648438,-49767.847656,4867.669922,-1.0,-20.0,5.0,155.211014,597.679016,-261.699005,-5.772,-275.0,-423.0,-12.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:39:737 AM,39048.039062,-49791.46875,4866.850098,-1.0,-22.0,4.0,156.040009,598.504028,-254.183014,-8.028001,8.0,75.0,-23.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:39:832 AM,39105.488281,-49814.128906,4865.949707,0.0,-22.0,3.0,156.932007,608.649048,-252.894012,-9.407001,101.0,13.0,-14.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:39:935 AM,39170.179688,-49839.417969,4864.939941,0.0,-22.0,2.0,157.950012,627.514038,-254.625015,-9.533,189.0,-17.0,-1.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:40:30 AM,39231.269531,-49863.058594,4864.080078,0.0,-21.0,2.0,158.805008,640.722046,-255.373016,-8.33,132.0,-7.0,12.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:40:133 AM,39297.097656,-49888.269531,4863.259766,0.0,-21.0,1.0,159.629013,641.506042,-250.994019,-7.34,8.0,44.0,10.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:40:237 AM,39364.097656,-49913.730469,4862.429688,0.0,-21.0,1.0,160.455002,637.118042,-244.977005,-7.744,-44.0,60.0,-4.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:40:339 AM,39428.980469,-49938.128906,4861.679688,0.0,-21.0,1.0,161.208008,638.660034,-241.480011,-6.985,15.0,35.0,8.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:40:440 AM,39493.589844,-49962.140625,4861.060059,0.0,-21.0,1.0,161.822006,639.590027,-238.553009,-5.686,9.0,29.0,13.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:40:531 AM,39551.960938,-49983.597656,4860.629883,0.0,-20.0,1.0,162.253006,640.281006,-235.891006,-4.477,7.0,27.0,12.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:40:637 AM,39620.550781,-50008.519531,4860.279785,0.0,-20.0,1.0,162.609009,640.642029,-233.432007,-2.748,4.0,25.0,17.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:40:731 AM,39680.488281,-50030.089844,4860.089844,0.0,-20.0,0.0,162.794006,633.997009,-228.452011,-1.666,-66.0,50.0,11.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:40:837 AM,39744.808594,-50052.457031,4859.959961,0.0,-20.0,0.0,162.922012,591.687012,-202.31601,0.223,-423.0,261.0,19.0,1.02,1.0,0.0,0.0,true
May 22 2024 11:20:40:932 AM,39800.527344,-50067.859375,4859.989746,-1.0,-18.0,-1.0,162.951004,580.170044,-158.656006,0.849,-115.0,437.0,6.0,1.02,1.0,0.0,0.0,true
May 22 2024 11:20:41:38 AM,39862.558594,-50078.1875,4860.149902,0.0,-13.0,-2.0,163.110001,581.295044,-90.301003,3.727,11.0,684.0,29.0,1.02,1.0,0.0,0.0,true
May 22 2024 11:20:41:132 AM,39917.917969,-50080.089844,4860.850098,0.0,-8.0,-3.0,163.809006,582.382019,-10.172001,5.946,11.0,801.0,22.0,1.02,1.0,0.0,0.0,true
May 22 2024 11:20:41:237 AM,39980.617188,-50076.160156,4861.359863,0.0,-2.0,-3.0,164.322006,604.082031,35.901001,1.623,217.0,461.0,-43.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:41:333 AM,40039.359375,-50073.957031,4861.459961,1.0,0.0,-2.0,164.415009,617.569031,28.128002,0.977,135.0,-78.0,-6.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:41:440 AM,40105.289062,-50072.539062,4861.549805,1.0,1.0,-1.0,164.512009,610.013,22.730001,1.767,-76.0,-54.0,8.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:41:533 AM,40160.789062,-50071.257812,4861.699707,0.0,1.0,-1.0,164.656006,592.39502,20.073002,2.392,-176.0,-27.0,6.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:41:632 AM,40218.140625,-50069.820312,4861.909668,0.0,1.0,0.0,164.867004,567.014038,18.074001,2.929,-254.0,-20.0,5.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:41:736 AM,40274.828125,-50068.277344,4862.169922,0.0,1.0,0.0,165.130005,536.805054,16.916,3.069,-302.0,-12.0,1.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:41:833 AM,40324.488281,-50066.828125,4862.439941,0.0,1.0,0.0,165.395004,507.239014,16.345001,3.183,-296.0,-6.0,1.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:41:944 AM,40378.828125,-50065.109375,4862.719727,0.0,2.0,0.0,165.680008,472.386017,15.866001,2.435,-349.0,-5.0,-7.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:42:39 AM,40421.929688,-50063.640625,4863.02002,0.0,2.0,0.0,165.975006,443.265015,15.409,3.379,-291.0,-5.0,9.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:42:132 AM,40461.667969,-50062.1875,4863.310059,-1.0,2.0,0.0,166.271011,415.615021,14.984001,3.236,-277.0,-4.0,-1.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:42:234 AM,40502.367188,-50060.628906,4863.629883,-1.0,2.0,0.0,166.588013,386.689026,14.773001,3.066,-289.0,-2.0,-2.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:42:333 AM,40539.410156,-50059.117188,4863.929688,-1.0,2.0,0.0,166.886002,360.647003,14.594001,3.103,-260.0,-2.0,0.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:42:439 AM,40576.097656,-50057.558594,4864.239746,0.0,2.0,0.0,167.202011,335.146027,14.269001,2.805,-255.0,-3.0,-3.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:42:539 AM,40608.339844,-50056.117188,4864.52002,0.0,2.0,0.0,167.476013,312.16803,13.798,2.683,-230.0,-5.0,-1.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:42:636 AM,40637.949219,-50054.738281,4864.799805,0.0,2.0,0.0,167.753006,295.223999,13.328001,2.78,-169.0,-5.0,1.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:42:740 AM,40668.617188,-50053.257812,4865.120117,0.0,2.0,0.0,168.077011,297.235016,13.698001,2.644,20.0,4.0,-1.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:42:840 AM,40699.988281,-50051.699219,4865.469727,0.0,3.0,0.0,168.425003,314.789001,14.948001,2.725,176.0,12.0,1.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:42:933 AM,40730.890625,-50050.109375,4865.799805,1.0,3.0,0.0,168.755005,337.818024,16.634001,2.798,230.0,17.0,1.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:43:40 AM,40769.4375,-50048.078125,4866.209961,1.0,3.0,0.0,169.166016,368.594025,19.046001,3.321,308.0,24.0,5.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:43:132 AM,40805.398438,-50046.097656,4866.580078,1.0,3.0,0.0,169.541016,397.044006,21.295,3.554,284.0,22.0,2.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:43:238 AM,40849.808594,-50043.558594,4867.02002,1.0,3.0,0.0,169.980011,430.650024,24.059002,3.661,336.0,28.0,1.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:43:341 AM,40895.847656,-50040.808594,4867.47998,2.0,3.0,0.0,170.433014,463.378021,26.513,4.268,327.0,25.0,6.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:43:432 AM,40939.828125,-50038.089844,4867.879883,2.0,3.0,-1.0,170.841003,492.756012,29.075001,4.257,294.0,26.0,0.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:43:539 AM,40994.847656,-50034.570312,4868.419922,2.0,3.0,-1.0,171.373001,526.937012,32.828003,4.936,342.0,38.0,7.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:43:636 AM,41047.910156,-50031.027344,4868.919922,2.0,4.0,-1.0,171.873001,557.682007,36.422001,5.104,307.0,36.0,2.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:43:740 AM,41107.75,-50026.847656,4869.449707,2.0,4.0,-1.0,172.407013,590.159058,40.202003,5.134,325.0,38.0,0.0,0.02,1.0,0.0,0.0,true
May 22 2024 11:20:43:836 AM,41164.738281,-50022.699219,4869.899902,2.0,4.0,-1.0,172.856003,595.677002,41.741001,4.881,55.0,15.0,-3.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:43:940 AM,41225.417969,-50018.148438,4870.290039,1.0,4.0,-1.0,173.243011,593.279053,43.732002,4.522,-24.0,20.0,-4.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:44:34 AM,41280.6875,-50013.828125,4870.649902,1.0,4.0,-1.0,173.603012,591.717041,45.521004,4.513,-16.0,18.0,0.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:44:132 AM,41338.339844,-50009.167969,4871.040039,1.0,4.0,-1.0,174.000015,589.987,47.230003,4.471,-17.0,17.0,0.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:44:238 AM,41400.179688,-50003.96875,4871.459961,1.0,5.0,-1.0,174.419006,588.562012,48.871002,4.161,-14.0,16.0,-3.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:44:332 AM,41456.988281,-49999.039062,4871.850098,1.0,5.0,-1.0,174.805008,615.925049,52.951004,3.509,274.0,41.0,-7.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:44:441 AM,41527.039062,-49992.757812,4872.259766,1.0,5.0,-1.0,175.221008,655.034058,58.583004,2.805,391.0,56.0,-7.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:44:531 AM,41587.5,-49987.160156,4872.549805,1.0,5.0,-1.0,175.511002,683.527039,63.324001,2.978,285.0,47.0,2.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:44:635 AM,41661.238281,-49980.078125,4872.899902,1.0,5.0,-1.0,175.856003,714.750061,69.127007,3.059,312.0,58.0,1.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:44:737 AM,41735.398438,-49972.679688,4873.159668,1.0,6.0,-1.0,176.121002,743.620056,74.512001,2.209,289.0,54.0,-8.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:44:833 AM,41808.128906,-49965.117188,4873.25,1.0,6.0,-1.0,176.210007,770.380066,78.787003,-0.309,268.0,43.0,-25.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:44:940 AM,41892.027344,-49956.4375,4873.389648,1.0,6.0,-1.0,176.348007,797.082031,87.837006,8.286,267.0,91.0,86.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:45:36 AM,41971.390625,-49947.609375,4875.819824,2.0,6.0,-1.0,178.782013,816.774048,92.284004,29.100002,197.0,44.0,208.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:45:141 AM,42061.667969,-49937.199219,4879.799805,4.0,6.0,-1.0,182.757004,839.744019,96.510002,31.886002,230.0,42.0,28.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:45:234 AM,42143.417969,-49927.898438,4883.080078,6.0,7.0,-1.0,186.034012,859.519043,103.641006,27.699001,198.0,71.0,-42.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:45:331 AM,42226.289062,-49918.21875,4887.52002,5.0,7.0,0.0,190.479004,876.021057,114.068008,59.025002,165.0,104.0,313.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:45:434 AM,42315.308594,-49906.808594,4893.339844,4.0,7.0,0.0,196.295013,898.427063,115.257004,62.928001,224.0,12.0,39.0,0.02,1.0,0.0,0.0,false
May 22 2024 11:20:45:538 AM,42407.878906,-49894.839844,4898.949707,2.0,7.0,0.0,201.904007,922.065063,122.043007,43.136002,236.0,68.0,-198.0,0.02,0.0,0.0,0.0,false
May 22 2024 11:20:45:640 AM,42503.359375,-49881.890625,4901.659668,2.0,8.0,0.0,204.62001,941.433044,128.09201,19.135,194.0,60.0,-240.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:45:732 AM,42589.808594,-49869.847656,4902.870117,2.0,8.0,0.0,205.831009,943.131042,133.037003,8.522,17.0,49.0,-106.0,0.02,0.0,0.0,0.0,true
May 22 2024 11:20:45:836 AM,42685.320312,-49856.019531,4903.139648,1.0,8.0,0.0,206.097015,929.476074,135.362,2.681,-137.0,23.0,-58.0,0.02,0.0,0.0,1.0,true
May 22 2024 11:20:45:937 AM,42775.4375,-49842.558594,4903.139648,0.0,8.0,0.0,206.097015,884.314026,133.032013,2.306,-452.0,-23.0,-4.0,0.02,0.0,0.0,1.0,true
May 22 2024 11:20:46:39 AM,42860.410156,-49829.550781,4902.819824,-1.0,9.0,0.0,206.416016,825.759033,129.34201,-6.748,-586.0,-37.0,-91.0,0.02,0.0,0.0,1.0,true
May 22 2024 11:20:46:134 AM,42935.507812,-49817.597656,4901.790039,-2.0,9.0,0.0,207.451004,771.598022,124.084007,-11.353001,-542.0,-53.0,-46.0,0.02,0.0,0.0,1.0,false
May 22 2024 11:20:46:238 AM,43012.289062,-49805.300781,4900.25,-2.0,9.0,0.0,208.987015,725.405029,123.930008,-20.879002,-462.0,-2.0,-95.0,0.02,0.0,0.0,1.0,false
May 22 2024 11:20:46:330 AM,43076.460938,-49794.417969,4897.279785,-3.0,9.0,0.0,211.959015,702.859009,121.302002,-35.714001,-225.0,-26.0,-148.0,0.02,1.0,0.0,1.0,false
May 22 2024 11:20:46:431 AM,43142.710938,-49782.980469,4893.370117,-5.0,10.0,0.0,215.866013,667.999023,116.869003,-38.049004,-349.0,-44.0,-23.0,0.02,1.0,0.0,1.0,false
May 22 2024 11:20:46:536 AM,43209.597656,-49770.789062,4889.949707,-6.0,10.0,0.0,219.289017,650.481018,108.473007,-25.283001,-175.0,-84.0,128.0,0.02,1.0,0.0,1.0,false
May 22 2024 11:20:46:640 AM,43278.277344,-49758.539062,4888.129883,-5.0,10.0,0.0,221.109009,644.025024,125.701004,-28.881001,-65.0,172.0,-36.0,0.02,1.0,0.0,1.0,false
May 22 2024 11:20:46:730 AM,43339.25,-49747.269531,4884.97998,-4.0,10.0,0.0,224.252014,652.146057,122.393005,-40.483002,81.0,-33.0,-116.0,-0.98,1.0,0.0,1.0,false
May 22 2024 11:20:46:833 AM,43411.300781,-49737.878906,4880.830078,-1.0,9.0,1.0,228.410004,669.947021,83.498001,-46.081001,178.0,-389.0,-56.0,-0.98,1.0,0.0,1.0,false
May 22 2024 11:20:46:939 AM,43485.238281,-49735.089844,4877.560059,0.0,4.0,2.0,231.675018,677.996033,-1.924,-21.882002,80.0,-854.0,242.0,-0.98,0.0,0.0,1.0,false
May 22 2024 11:20:47:40 AM,43552.558594,-49742.597656,4878.199707,0.0,-2.0,2.0,232.310013,655.401001,-95.701004,13.835001,-226.0,-938.0,357.0,-0.98,1.0,0.0,1.0,false
May 22 2024 11:20:47:132 AM,43609.390625,-49758.390625,4879.219727,0.0,-9.0,3.0,233.332016,610.240051,-178.910004,6.872,-452.0,-832.0,-70.0,-0.98,1.0,0.0,1.0,false
