,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:00:28:129 AM,37606.070312,-49438.230469,5012.569824,0.0,0.0,0.0,0.0,0.0,0.0,-136.126007,0.0,0.0,-1361.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:129 AM,37606.070312,-49438.230469,5012.569824,0.0,0.0,0.0,0.0,0.0,0.0,-136.126007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:129 AM,37606.070312,-49438.230469,5012.569824,0.0,0.0,0.0,0.0,0.0,0.0,-136.126007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:571 AM,37606.070312,-49438.230469,4993.25,0.0,0.0,0.0,19.319,0.0,0.0,-233.933014,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:572 AM,37606.070312,-49438.230469,4993.25,0.0,0.0,0.0,19.319,0.0,0.0,-233.933014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:572 AM,37606.070312,-49438.230469,4993.25,0.0,0.0,0.0,19.319,0.0,0.0,-233.933014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:572 AM,37606.070312,-49438.230469,4993.25,0.0,0.0,0.0,19.319,0.0,0.0,-233.933014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:675 AM,37606.070312,-49438.230469,4963.27002,0.0,0.0,0.0,49.299004,0.0,0.0,-334.664001,0.0,0.0,-1007.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:770 AM,37604.640625,-49438.890625,4927.959961,-1.0,0.0,1.0,84.612007,18.360001,26.147001,-312.57901,184.0,261.0,221.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:872 AM,37602.828125,-49438.46875,4911.189941,-3.0,0.0,2.0,101.387001,4.289,10.155001,-83.659004,-141.0,-160.0,2289.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:28:989 AM,37602.5,-49437.917969,4907.939941,-3.0,0.0,2.0,104.627007,-1.429,1.281,-0.442,-57.0,-89.0,832.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:29:75 AM,37602.570312,-49437.988281,4908.5,-3.0,0.0,2.0,105.180008,0.24,1.977,9.053,17.0,7.0,95.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:29:171 AM,37602.628906,-49438.058594,4909.449707,-3.0,0.0,2.0,106.132004,0.658,2.019,9.835,4.0,0.0,8.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:00:29:275 AM,37602.679688,-49438.109375,4910.370117,-3.0,0.0,2.0,107.055008,0.615,1.443,7.723001,0.0,-6.0,-21.0,0.0,0.49,0.0,0.0,true
Jun 4 2024 11:00:29:372 AM,37602.769531,-49438.148438,4910.969727,-3.0,0.0,2.0,107.650002,2.182,1.087,5.186,16.0,-4.0,-25.0,0.0,0.72,0.0,0.0,true
