,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 10:11:05:557 AM,37606.070312,-49438.230469,5012.799805,0.0,0.0,0.0,0.0,0.0,0.0,-134.638,0.0,0.0,-1346.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:05:557 AM,37606.070312,-49438.230469,5012.799805,0.0,0.0,0.0,0.0,0.0,0.0,-134.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:05:557 AM,37606.070312,-49438.230469,5012.799805,0.0,0.0,0.0,0.0,0.0,0.0,-134.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:133 AM,37606.070312,-49438.230469,4993.629883,0.0,0.0,0.0,19.17,0.0,0.0,-232.446014,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:134 AM,37606.070312,-49438.230469,4993.629883,0.0,0.0,0.0,19.17,0.0,0.0,-232.446014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:134 AM,37606.070312,-49438.230469,4993.629883,0.0,0.0,0.0,19.17,0.0,0.0,-232.446014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:134 AM,37606.070312,-49438.230469,4993.629883,0.0,0.0,0.0,19.17,0.0,0.0,-232.446014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:240 AM,37606.070312,-49438.230469,4961.879883,0.0,0.0,0.0,50.921001,0.0,0.0,-338.80603,0.0,0.0,-1064.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:347 AM,37604.578125,-49438.929688,4924.75,-1.0,0.0,1.0,88.048004,24.364,24.751001,-273.458008,244.0,248.0,653.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:452 AM,37602.710938,-49438.558594,4910.069824,-3.0,0.0,2.0,102.725006,3.437,8.538,-66.634003,-209.0,-162.0,2068.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:537 AM,37602.519531,-49438.179688,4907.939941,-3.0,0.0,2.0,104.862007,-1.739,-0.956,-3.589,-52.0,-95.0,630.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:633 AM,37602.597656,-49438.25,4908.409668,-3.0,0.0,2.0,105.340004,0.236,1.572,8.764001,20.0,25.0,124.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:06:742 AM,37602.667969,-49438.328125,4909.52002,-3.0,0.0,2.0,106.443008,0.681,1.877,9.769,4.0,3.0,10.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:06:839 AM,37602.960938,-49438.359375,4910.350098,-3.0,0.0,2.0,107.278008,5.493,1.414,7.518,48.0,-5.0,-23.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:06:940 AM,37604.277344,-49438.410156,4910.949707,-3.0,0.0,2.0,107.876007,20.215,0.896,4.321,147.0,-5.0,-32.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:38 AM,37607.949219,-49438.449219,4911.219727,-3.0,0.0,2.0,108.145004,45.014004,0.367,1.014,248.0,-5.0,-33.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:141 AM,37615.257812,-49438.5,4911.159668,-2.0,0.0,2.0,108.205002,91.630005,0.081,-2.883,466.0,-3.0,-39.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:233 AM,37627.0,-49438.519531,4910.72998,-2.0,0.0,2.0,108.630005,137.803009,0.103,-6.552001,462.0,0.0,-37.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:339 AM,37644.988281,-49438.988281,4909.919922,-2.0,0.0,3.0,109.443008,183.935013,-6.196,-9.43,461.0,-63.0,-29.0,-1.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:441 AM,37666.089844,-49441.417969,4908.859863,-2.0,-1.0,3.0,110.505005,222.309006,-22.892,-12.359,384.0,-167.0,-29.0,-1.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:532 AM,37687.449219,-49445.9375,4907.689941,-2.0,-3.0,4.0,111.674004,250.862015,-45.971001,-14.618001,286.0,-231.0,-23.0,-1.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:646 AM,37718.949219,-49452.128906,4906.100098,-2.0,-5.0,4.0,113.258003,300.28302,-47.852001,-14.852,494.0,-19.0,-2.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:747 AM,37751.757812,-49455.597656,4904.529785,-1.0,-6.0,3.0,114.836006,341.235016,-39.406002,-15.554001,410.0,84.0,-7.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:07:835 AM,37784.007812,-49458.777344,4903.009766,-1.0,-6.0,3.0,116.350006,374.212006,-38.68,-18.167002,330.0,7.0,-26.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:07:937 AM,37823.640625,-49462.609375,4901.100098,-1.0,-6.0,3.0,118.258003,394.236023,-38.449001,-18.438002,200.0,2.0,-3.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:08:37 AM,37862.339844,-49466.308594,4899.259766,-2.0,-6.0,3.0,120.103004,394.15802,-37.594002,-17.682001,-1.0,9.0,8.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 10:11:08:149 AM,37904.679688,-49470.339844,4897.239746,-2.0,-6.0,3.0,122.124008,382.469025,-36.087002,-16.983002,-117.0,15.0,7.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:08:249 AM,37942.597656,-49473.9375,4895.47998,-2.0,-6.0,3.0,123.887009,373.19101,-35.138,-16.434,-93.0,9.0,5.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:08:347 AM,37978.828125,-49477.378906,4893.859863,-2.0,-6.0,3.0,125.506004,379.424011,-35.835003,-16.904001,62.0,-7.0,-5.0,0.0,1.0,0.0,0.0,true
Jun 3 2024 10:11:08:438 AM,38014.308594,-49480.738281,4892.290039,-2.0,-6.0,3.0,127.068008,396.707031,-37.438004,-17.856001,173.0,-16.0,-10.0,0.0,1.0,0.0,0.0,true
