,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:25:26:603 AM,37602.460938,-49438.078125,4907.889648,-3.0,0.0,2.0,106.254005,-2.461,2.015,-6.112,-70.0,-80.0,810.0,0.0,0.0,0.0,true
May 21 2024 10:25:26:989 AM,37602.578125,-49438.140625,4908.679688,-3.0,0.0,2.0,107.044006,0.461,2.734,9.743,29.0,7.0,159.0,0.0,0.0,0.0,true
May 21 2024 10:25:26:990 AM,37602.578125,-49438.140625,4908.679688,-3.0,0.0,2.0,107.044006,0.461,2.734,9.743,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:26:991 AM,37602.578125,-49438.140625,4908.679688,-3.0,0.0,2.0,107.044006,0.461,2.734,9.743,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:317 AM,37602.628906,-49438.167969,4909.669922,-3.0,0.0,2.0,108.037003,0.701,2.897,9.442,2.0,2.0,-3.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:317 AM,37602.628906,-49438.167969,4909.669922,-3.0,0.0,2.0,108.037003,0.701,2.897,9.442,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:318 AM,37602.628906,-49438.167969,4909.669922,-3.0,0.0,2.0,108.037003,0.701,2.897,9.442,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:318 AM,37602.628906,-49438.167969,4909.669922,-3.0,0.0,2.0,108.037003,0.701,2.897,9.442,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:400 AM,37602.667969,-49438.277344,4910.409668,-3.0,0.0,2.0,108.777008,0.617,1.014,7.598001,-1.0,-19.0,-18.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:505 AM,37602.699219,-49438.339844,4911.029785,-3.0,0.0,2.0,109.397003,0.439,0.616,5.15,-2.0,-4.0,-24.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:599 AM,37602.710938,-49438.378906,4911.399902,-3.0,0.0,2.0,109.762009,0.28,0.267,3.128,-2.0,-3.0,-20.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:700 AM,37602.730469,-49438.417969,4911.639648,-3.0,0.0,2.0,110.004005,0.179,0.004,1.911,-1.0,-3.0,-12.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:806 AM,37602.730469,-49438.46875,4911.799805,-3.0,0.0,2.0,110.168007,0.127,-0.174,1.187,-1.0,-2.0,-7.0,0.0,0.0,0.0,true
May 21 2024 10:25:27:904 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,-1.0,2.0,-12.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:7 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:103 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:199 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:621 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:622 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:623 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:624 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:956 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:958 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:28:958 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:291 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:291 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:292 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:617 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:618 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:618 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:619 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:699 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:803 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:29:903 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:13 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:102 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:205 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:320 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:410 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:508 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:607 AM,37602.730469,-49438.5,4911.859863,-3.0,0.0,2.0,110.225006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
May 21 2024 10:25:30:815 AM,37602.71875,-49438.507812,4911.830078,-3.0,0.0,2.0,110.251007,0.019,0.07,-0.309,0.0,1.0,-3.0,0.02,0.0,0.0,true
May 21 2024 10:25:30:920 AM,37602.71875,-49438.558594,4911.859863,-3.0,0.0,2.0,110.282005,0.064,-0.312,0.329,0.0,-4.0,6.0,0.02,0.0,0.0,true
May 21 2024 10:25:30:989 AM,37602.71875,-49438.589844,4911.899902,-3.0,0.0,2.0,110.318008,0.049,-0.173,0.425,0.0,1.0,1.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:83 AM,37602.71875,-49438.578125,4911.949707,-3.0,0.0,2.0,110.364006,0.049,-0.06,0.491,0.0,1.0,1.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:185 AM,37602.71875,-49438.578125,4911.97998,-3.0,0.0,2.0,110.398003,0.02,-0.03,0.082,0.0,0.0,-4.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:284 AM,37602.71875,-49438.578125,4912.0,-3.0,0.0,2.0,110.417007,0.031,-0.063,0.26,0.0,0.0,2.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:385 AM,37602.71875,-49438.570312,4912.02002,-3.0,0.0,2.0,110.438004,0.026,-0.067,0.251,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:482 AM,37602.71875,-49438.558594,4912.040039,-3.0,0.0,2.0,110.455002,0.025,-0.085,0.133,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:586 AM,37602.71875,-49438.558594,4912.049805,-3.0,0.0,2.0,110.463005,0.0,0.0,0.0,0.0,1.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:686 AM,37602.71875,-49438.558594,4912.049805,-3.0,0.0,2.0,110.471008,0.022,-0.046,0.147,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:780 AM,37602.71875,-49438.550781,4912.060059,-3.0,0.0,2.0,110.481003,0.029,-0.056,0.111,0.0,0.0,0.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:888 AM,37602.71875,-49438.539062,4912.060059,-3.0,0.0,2.0,110.481003,0.003,-0.089,-0.334,0.0,0.0,-4.0,0.02,0.0,0.0,true
May 21 2024 10:25:31:984 AM,37602.71875,-49438.539062,4912.069824,-3.0,0.0,2.0,110.485008,0.016,-0.051,0.069,0.0,0.0,4.0,0.02,0.0,0.0,true
May 21 2024 10:25:32:84 AM,37602.71875,-49438.539062,4912.069824,-3.0,0.0,2.0,110.489006,0.018,-0.035,-0.044,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:32:184 AM,37602.71875,-49438.539062,4912.080078,-3.0,0.0,2.0,110.496002,0.027,-0.068,0.068,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 10:25:32:283 AM,37602.71875,-49438.527344,4912.080078,-3.0,0.0,2.0,110.500008,0.017,-0.04,0.032,0.0,0.0,0.0,0.02,1.0,0.0,true
May 21 2024 10:25:32:382 AM,37602.730469,-49438.539062,4912.080078,-3.0,0.0,2.0,110.501007,0.169,-0.019,0.025,2.0,0.0,0.0,-0.98,0.0,0.0,true
May 21 2024 10:25:32:490 AM,37602.71875,-49438.550781,4912.069824,-3.0,0.0,2.0,110.514008,0.023,0.027,-0.111,-1.0,0.0,-1.0,-0.98,0.0,0.0,true
May 21 2024 10:25:32:582 AM,37602.730469,-49438.558594,4912.060059,-3.0,0.0,2.0,110.526009,0.007,0.035,-0.211,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:32:687 AM,37602.730469,-49438.578125,4912.049805,-3.0,0.0,2.0,110.530006,0.005,-0.136,-0.036,0.0,-2.0,2.0,0.02,0.0,0.0,true
May 21 2024 10:25:32:786 AM,37602.730469,-49438.609375,4912.049805,-3.0,0.0,2.0,110.536003,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,true
May 21 2024 10:25:32:880 AM,37602.71875,-49438.660156,4912.049805,-3.0,0.0,2.0,110.538002,0.024,-0.304,0.024,0.0,-3.0,0.0,0.02,0.0,0.0,true
May 21 2024 10:25:32:988 AM,37602.71875,-49438.699219,4912.040039,-3.0,0.0,2.0,110.548004,0.011,-0.362,-0.065,0.0,-1.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:88 AM,37602.71875,-49438.738281,4912.040039,-3.0,0.0,2.0,110.552002,0.023,-0.447,0.095,0.0,-1.0,2.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:181 AM,37602.730469,-49438.769531,4912.029785,-3.0,0.0,2.0,110.560005,0.018,-0.409,-0.013,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:290 AM,37602.71875,-49438.820312,4912.029785,-3.0,0.0,2.0,110.562004,0.031,-0.331,-0.002,0.0,1.0,0.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:388 AM,37602.71875,-49438.847656,4912.029785,-3.0,0.0,2.0,110.563004,-0.001,-0.281,-0.192,0.0,1.0,-2.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:493 AM,37602.71875,-49438.847656,4912.029785,-3.0,0.0,2.0,110.566002,-0.014,-0.161,-0.339,0.0,1.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:581 AM,37602.730469,-49438.839844,4912.029785,-3.0,0.0,2.0,110.569008,-0.002,-0.102,-0.08,0.0,1.0,3.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:682 AM,37602.730469,-49438.839844,4912.040039,-3.0,0.0,2.0,110.580002,0.031,-0.046,0.176,0.0,1.0,3.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:788 AM,37602.730469,-49438.828125,4912.040039,-3.0,0.0,2.0,110.581009,0.012,-0.065,-0.017,0.0,0.0,-2.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:888 AM,37602.730469,-49438.828125,4912.060059,-3.0,0.0,2.0,110.594002,0.013,-0.049,0.119,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 10:25:33:988 AM,37602.730469,-49438.820312,4912.060059,-3.0,0.0,2.0,110.597008,0.016,-0.078,-0.132,0.0,0.0,-3.0,0.02,0.0,0.0,true
May 21 2024 10:25:34:80 AM,37602.730469,-49438.820312,4912.080078,-3.0,0.0,2.0,110.614006,0.015,-0.016,0.281,0.0,1.0,4.0,0.02,0.0,0.0,true
May 21 2024 10:25:34:181 AM,37602.730469,-49438.820312,4912.080078,-3.0,0.0,2.0,110.622002,0.017,-0.044,0.126,0.0,0.0,-2.0,0.02,0.0,0.0,true
May 21 2024 10:25:34:285 AM,37602.730469,-49438.808594,4912.080078,-3.0,0.0,2.0,110.626007,0.004,-0.063,-0.065,0.0,0.0,-2.0,0.02,0.0,0.0,true
May 21 2024 10:25:34:380 AM,37602.730469,-49438.808594,4912.080078,-3.0,0.0,2.0,110.627007,0.021,-0.036,0.013,0.0,0.0,1.0,0.02,0.0,0.0,true
May 21 2024 10:25:34:487 AM,37602.730469,-49438.808594,4912.080078,-3.0,0.0,2.0,110.631004,0.01,-0.029,-0.06,0.0,0.0,-1.0,0.02,0.0,0.0,true
May 21 2024 10:25:34:590 AM,37602.730469,-49438.808594,4912.069824,-3.0,0.0,2.0,110.639008,0.01,-0.048,0.091,0.0,0.0,2.0,0.02,0.0,0.0,true
May 21 2024 10:25:34:689 AM,37602.730469,-49438.800781,4912.080078,-3.0,0.0,2.0,110.644005,0.016,-0.023,0.083,0.0,0.0,0.0,0.02,1.0,0.0,true
May 21 2024 10:25:34:781 AM,37602.929688,-49438.828125,4912.069824,-3.0,0.0,2.0,110.657005,4.292,-0.36,-0.368,43.0,-3.0,-5.0,-0.98,1.0,0.0,true
May 21 2024 10:25:34:881 AM,37604.179688,-49438.949219,4912.009766,-3.0,0.0,2.0,110.710007,20.579,-1.371,-1.289,163.0,-10.0,-9.0,-0.98,1.0,0.0,true
May 21 2024 10:25:34:984 AM,37608.160156,-49439.628906,4911.830078,-3.0,-1.0,3.0,110.894005,49.252003,-7.635,-3.337,287.0,-63.0,-20.0,-0.98,1.0,0.0,true
May 21 2024 10:25:35:79 AM,37615.679688,-49441.820312,4911.459961,-2.0,-2.0,3.0,111.266006,92.779007,-21.254002,-6.178,435.0,-136.0,-28.0,-0.98,1.0,0.0,true
May 21 2024 10:25:35:185 AM,37628.0,-49446.507812,4910.77002,-2.0,-4.0,4.0,111.950005,131.445007,-41.820004,-7.469,387.0,-206.0,-13.0,-0.98,1.0,0.0,true
May 21 2024 10:25:35:286 AM,37643.109375,-49452.957031,4910.159668,-2.0,-6.0,4.0,112.565002,164.189011,-63.825005,-6.758,327.0,-220.0,7.0,-0.98,1.0,0.0,true
May 21 2024 10:25:35:389 AM,37661.679688,-49462.007812,4909.529785,-2.0,-10.0,4.0,113.195007,194.295013,-88.596001,-6.797,301.0,-248.0,0.0,-0.98,1.0,0.0,true
May 21 2024 10:25:35:484 AM,37681.277344,-49472.9375,4908.959961,-1.0,-13.0,5.0,113.767006,218.76001,-115.250008,-6.791,245.0,-267.0,0.0,-0.98,1.0,0.0,true
May 21 2024 10:25:35:585 AM,37704.019531,-49487.488281,4908.429688,-1.0,-17.0,5.0,114.298004,239.916016,-148.511002,-5.718,212.0,-333.0,11.0,-0.98,0.0,0.0,true
May 21 2024 10:25:35:691 AM,37728.929688,-49506.230469,4907.75,-1.0,-22.0,5.0,114.973007,246.080017,-181.810013,-7.459001,62.0,-333.0,-17.0,-0.98,0.0,0.0,true
May 21 2024 10:25:35:790 AM,37751.609375,-49526.328125,4907.069824,-1.0,-27.0,6.0,115.649002,231.882004,-203.586014,-6.242,-142.0,-218.0,12.0,-0.98,0.0,0.0,true
May 21 2024 10:25:35:888 AM,37771.488281,-49546.96875,4906.560059,-1.0,-32.0,6.0,116.168007,208.883011,-216.852005,-4.482,-230.0,-133.0,18.0,-0.98,0.0,0.0,true
May 21 2024 10:25:35:987 AM,37789.890625,-49569.148438,4906.22998,-1.0,-36.0,5.0,116.491005,181.560013,-224.028015,0.252,-273.0,-72.0,47.0,-0.98,0.0,0.0,true
May 21 2024 10:25:36:83 AM,37805.871094,-49590.597656,4906.25,-1.0,-40.0,5.0,116.506004,167.646011,-223.511017,-0.226,-139.0,5.0,-5.0,0.02,0.0,0.0,true
May 21 2024 10:25:36:190 AM,37824.628906,-49612.109375,4905.939941,-1.0,-42.0,4.0,116.814003,175.932007,-201.129013,-3.555,83.0,224.0,-33.0,0.02,1.0,0.0,true
May 21 2024 10:25:36:281 AM,37841.910156,-49628.167969,4905.359863,-1.0,-42.0,3.0,117.393005,183.129013,-179.961014,-6.032,72.0,212.0,-25.0,0.02,1.0,0.0,true
May 21 2024 10:25:36:388 AM,37863.277344,-49646.0,4904.569824,-1.0,-42.0,3.0,118.185005,202.456009,-168.922012,-7.594,193.0,110.0,-16.0,1.02,1.0,0.0,true
May 21 2024 10:25:36:491 AM,37886.910156,-49661.988281,4903.669922,-1.0,-40.0,2.0,119.078003,233.448013,-159.016006,-9.413,310.0,99.0,-18.0,1.02,1.0,0.0,true
May 21 2024 10:25:36:588 AM,37912.429688,-49675.597656,4902.719727,-1.0,-37.0,1.0,120.035004,267.943024,-148.444,-10.531,345.0,106.0,-11.0,0.02,1.0,0.0,true
May 21 2024 10:25:36:680 AM,37939.25,-49690.519531,4901.72998,-1.0,-35.0,1.0,121.020004,293.740021,-172.777008,-11.013,258.0,-243.0,-5.0,0.02,1.0,0.0,true
May 21 2024 10:25:36:789 AM,37972.230469,-49712.308594,4900.609863,-1.0,-35.0,2.0,122.147003,316.266022,-206.981003,-11.099001,225.0,-342.0,-1.0,0.02,1.0,0.0,true
May 21 2024 10:25:36:888 AM,38005.320312,-49734.527344,4899.5,-1.0,-35.0,2.0,123.254005,342.882019,-230.404007,-11.515,266.0,-234.0,-4.0,0.02,1.0,0.0,true
May 21 2024 10:25:36:987 AM,38040.507812,-49758.128906,4898.370117,-1.0,-34.0,2.0,124.387009,370.482025,-251.042007,-12.011001,276.0,-206.0,-5.0,0.02,1.0,0.0,true
May 21 2024 10:25:37:88 AM,38080.289062,-49784.738281,4897.100098,-1.0,-34.0,2.0,125.655006,399.988007,-271.313019,-12.667001,295.0,-203.0,-7.0,0.02,1.0,0.0,true
May 21 2024 10:25:37:188 AM,38121.558594,-49812.359375,4895.699707,0.0,-34.0,2.0,127.051003,429.656006,-288.920013,-15.053,297.0,-176.0,-24.0,0.02,1.0,0.0,true
May 21 2024 10:25:37:288 AM,38166.757812,-49842.4375,4894.089844,0.0,-34.0,2.0,128.661011,459.774017,-306.287018,-16.622002,301.0,-174.0,-16.0,0.02,1.0,0.0,true
May 21 2024 10:25:37:387 AM,38214.0,-49873.617188,4892.429688,0.0,-34.0,2.0,130.325012,489.39502,-322.215027,-17.249001,296.0,-159.0,-6.0,1.02,1.0,0.0,true
May 21 2024 10:25:37:479 AM,38261.398438,-49902.199219,4890.779785,0.0,-33.0,1.0,131.972,517.801025,-310.34903,-17.629002,284.0,119.0,-4.0,1.02,1.0,0.0,true
May 21 2024 10:25:37:589 AM,38320.328125,-49930.617188,4888.72998,-1.0,-29.0,0.0,134.025009,538.375,-254.728012,-18.097,206.0,556.0,-5.0,1.02,1.0,0.0,true
May 21 2024 10:25:37:689 AM,38375.859375,-49948.949219,4886.870117,-1.0,-24.0,-2.0,135.879013,553.492004,-179.083008,-14.658001,151.0,756.0,34.0,1.02,1.0,0.0,true
May 21 2024 10:25:37:785 AM,38429.148438,-49958.019531,4885.709961,-2.0,-17.0,-3.0,137.042007,557.161011,-82.023003,-10.621,37.0,971.0,40.0,1.02,1.0,0.0,true
May 21 2024 10:25:37:879 AM,38481.988281,-49960.117188,4884.649902,-2.0,-10.0,-3.0,138.102005,564.787048,-18.801001,-15.119,76.0,632.0,-45.0,0.02,1.0,0.0,true
May 21 2024 10:25:37:979 AM,38539.429688,-49961.199219,4882.739746,-1.0,-6.0,-3.0,140.012009,587.342041,-10.463,-20.658001,226.0,83.0,-55.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:79 AM,38601.597656,-49965.058594,4880.629883,-1.0,-4.0,-1.0,142.125,637.600037,-27.606001,-21.615002,503.0,-171.0,-10.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:181 AM,38669.148438,-49969.449219,4878.489746,-1.0,-4.0,-1.0,144.268005,681.252014,-35.310001,-21.444,437.0,-77.0,2.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:285 AM,38743.058594,-49974.089844,4876.299805,0.0,-4.0,0.0,146.457001,721.112061,-39.665001,-21.156,399.0,-44.0,3.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:387 AM,38819.148438,-49978.640625,4874.189941,0.0,-4.0,0.0,148.560013,756.539062,-41.522003,-20.580002,354.0,-19.0,6.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:488 AM,38897.289062,-49983.367188,4872.209961,0.0,-4.0,0.0,150.541,788.21106,-48.798004,-19.464001,317.0,-73.0,11.0,-0.98,1.0,0.0,true
May 21 2024 10:25:38:585 AM,38974.609375,-49992.019531,4870.409668,0.0,-5.0,1.0,152.345001,808.242065,-90.675003,-18.418001,200.0,-419.0,10.0,-0.98,1.0,0.0,true
May 21 2024 10:25:38:684 AM,39054.359375,-50006.507812,4868.75,0.0,-9.0,2.0,154.006012,825.799011,-138.751007,-16.847,176.0,-481.0,16.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:784 AM,39138.800781,-50020.6875,4867.109863,0.0,-10.0,2.0,155.645004,853.910034,-146.633011,-15.885001,281.0,-79.0,10.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:885 AM,39226.917969,-50035.488281,4865.580078,0.0,-10.0,2.0,157.174011,881.764038,-153.761002,-14.383,279.0,-71.0,15.0,0.02,1.0,0.0,true
May 21 2024 10:25:38:984 AM,39316.039062,-50050.199219,4864.189941,0.0,-10.0,1.0,158.558014,909.598022,-152.658005,-13.628,278.0,11.0,8.0,1.02,1.0,0.0,true
May 21 2024 10:25:39:84 AM,39409.558594,-50061.390625,4862.889648,0.0,-8.0,0.0,159.865005,937.080017,-112.615005,-12.070001,275.0,400.0,16.0,0.02,1.0,0.0,true
May 21 2024 10:25:39:185 AM,39505.949219,-50071.277344,4861.810059,1.0,-6.0,0.0,160.943008,965.426025,-103.899002,-9.838,283.0,87.0,22.0,0.02,1.0,0.0,true
May 21 2024 10:25:39:288 AM,39607.527344,-50081.050781,4860.959961,1.0,-5.0,0.0,161.797012,993.660034,-93.324005,-7.474,282.0,106.0,24.0,0.02,1.0,0.0,true
May 21 2024 10:25:39:379 AM,39699.078125,-50088.808594,4860.459961,1.0,-5.0,0.0,162.298004,1017.636047,-81.434006,-5.185,240.0,119.0,23.0,1.02,1.0,0.0,true
May 21 2024 10:25:39:483 AM,39806.339844,-50093.648438,4860.199707,1.0,-3.0,-1.0,162.550003,1042.467041,-49.978001,-1.153,248.0,315.0,40.0,0.02,1.0,0.0,true
May 21 2024 10:25:39:582 AM,39911.109375,-50097.910156,4860.27002,1.0,-2.0,-1.0,162.616013,1067.666992,-39.355003,1.725,252.0,106.0,29.0,0.02,1.0,0.0,true
May 21 2024 10:25:39:683 AM,40021.078125,-50099.660156,4860.629883,1.0,-1.0,-1.0,162.972,1090.612061,-6.946,3.948,229.0,324.0,22.0,1.02,1.0,0.0,true
May 21 2024 10:25:39:785 AM,40132.480469,-50094.507812,4861.689941,1.0,3.0,-2.0,164.039001,1104.56311,61.705002,12.490001,140.0,687.0,85.0,0.02,1.0,0.0,false
May 21 2024 10:25:39:888 AM,40247.519531,-50086.199219,4862.560059,1.0,5.0,-2.0,164.908005,1128.184082,86.116005,6.616,236.0,244.0,-59.0,0.02,1.0,0.0,false
