,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 3 2024 11:22:19:250 AM,37606.070312,-49438.230469,5012.569824,0.0,0.0,0.0,0.0,0.0,0.0,-136.126999,0.0,0.0,-1361.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:252 AM,37606.070312,-49438.230469,5012.569824,0.0,0.0,0.0,0.0,0.0,0.0,-136.126999,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:253 AM,37606.070312,-49438.230469,5012.569824,0.0,0.0,0.0,0.0,0.0,0.0,-136.126999,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:460 AM,37606.070312,-49438.230469,4964.22998,0.0,0.0,0.0,48.348003,0.0,0.0,-331.460022,0.0,0.0,-1953.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:460 AM,37606.070312,-49438.230469,4964.22998,0.0,0.0,0.0,48.348003,0.0,0.0,-331.460022,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:530 AM,37605.757812,-49438.929688,4938.0,0.0,0.0,1.0,74.577003,1.166,12.935,-373.76001,12.0,129.0,-423.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:642 AM,37602.9375,-49438.617188,4912.97998,-3.0,0.0,2.0,99.592003,5.335,12.297001,-110.217003,42.0,-6.0,2635.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:732 AM,37602.328125,-49438.109375,4908.109863,-3.0,0.0,2.0,104.464005,-1.532,6.256001,-16.565001,-69.0,-60.0,937.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:828 AM,37602.417969,-49438.070312,4908.189941,-3.0,0.0,2.0,104.543007,-0.139,1.643,6.88,14.0,-46.0,234.0,-0.01,0.0,0.0,0.0,true
Jun 3 2024 11:22:19:965 AM,37602.5,-49438.167969,4909.5,-3.0,0.0,2.0,105.851006,0.643,2.098,9.619,8.0,5.0,27.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:22:20:35 AM,37602.539062,-49438.21875,4910.139648,-3.0,0.0,2.0,106.497002,0.606,1.619,8.319,0.0,-5.0,-13.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:22:20:151 AM,37602.558594,-49438.277344,4910.919922,-3.0,0.0,2.0,107.279007,0.429,0.961,5.317,-2.0,-7.0,-30.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:22:20:250 AM,37602.578125,-49438.320312,4911.359863,-3.0,0.0,2.0,107.717003,0.307,0.486,3.462,-1.0,-5.0,-19.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:22:20:340 AM,37602.597656,-49438.359375,4911.629883,-3.0,0.0,2.0,107.988007,0.222,0.122,2.463,-1.0,-4.0,-10.0,0.0,0.0,0.0,0.0,true
Jun 3 2024 11:22:20:433 AM,37602.597656,-49438.410156,4911.810059,-3.0,0.0,2.0,108.163002,0.141,-0.071,1.486,-1.0,-2.0,-10.0,0.0,0.04,0.0,0.0,true
Jun 3 2024 11:22:20:541 AM,37602.871094,-49438.4375,4911.929688,-3.0,0.0,2.0,108.289001,4.029,-0.225,0.713,39.0,-2.0,-8.0,0.0,0.08,0.0,0.0,true
Jun 3 2024 11:22:20:630 AM,37603.4375,-49438.488281,4911.97998,-3.0,0.0,2.0,108.331009,6.865,-0.345,0.34,28.0,-1.0,-4.0,0.0,0.11,0.0,0.0,true
Jun 3 2024 11:22:20:745 AM,37604.4375,-49438.527344,4911.97998,-3.0,0.0,2.0,108.333008,9.489,-0.376,-0.254,26.0,0.0,-6.0,0.0,0.18,0.0,0.0,true
Jun 3 2024 11:22:20:826 AM,37605.289062,-49438.558594,4911.949707,-3.0,0.0,2.0,108.357002,10.998,-0.372,-0.387,15.0,0.0,-1.0,0.0,0.22,0.0,0.0,true
Jun 3 2024 11:22:20:942 AM,37606.6875,-49438.597656,4911.889648,-3.0,0.0,2.0,108.417007,13.755001,-0.392,-0.815,28.0,0.0,-4.0,0.0,0.29,0.0,0.0,true
Jun 3 2024 11:22:21:37 AM,37608.140625,-49438.640625,4911.819824,-3.0,0.0,2.0,108.488007,19.238001,-0.437,-1.019,55.0,0.0,-2.0,-0.01,0.41,0.0,0.0,true
Jun 3 2024 11:22:21:143 AM,37611.148438,-49438.707031,4911.689941,-3.0,0.0,2.0,108.616005,33.646,-0.624,-1.77,144.0,-2.0,-8.0,-0.02,0.53,0.0,0.0,true
Jun 3 2024 11:22:21:231 AM,37614.75,-49438.777344,4911.509766,-3.0,0.0,2.0,108.799004,45.927002,-0.759,-2.69,123.0,-1.0,-9.0,-0.03,0.8,0.0,0.0,true
Jun 3 2024 11:22:21:327 AM,37620.789062,-49438.890625,4911.189941,-3.0,0.0,2.0,109.113007,74.269005,-1.044,-3.896,283.0,-3.0,-12.0,-0.04,1.0,0.0,0.0,true
Jun 3 2024 11:22:21:443 AM,37633.429688,-49439.109375,4910.600098,-2.0,0.0,2.0,109.705002,125.534004,-2.218,-6.694,513.0,-12.0,-28.0,-0.04,1.0,0.0,0.0,true
Jun 3 2024 11:22:21:537 AM,37647.769531,-49439.417969,4909.879883,-2.0,0.0,2.0,110.425003,163.335007,-3.208,-8.747001,378.0,-10.0,-21.0,-0.04,1.0,0.0,0.0,true
Jun 3 2024 11:22:21:633 AM,37665.609375,-49439.867188,4908.959961,-2.0,-1.0,3.0,111.351006,200.269012,-4.606,-10.671,369.0,-14.0,-19.0,-0.05,1.0,0.0,0.0,true
