,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 11:04:36:345 AM,37606.070312,-49438.230469,5010.870117,0.0,0.0,0.0,0.0,0.0,0.0,-147.459,0.0,0.0,-1475.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:36:345 AM,37606.070312,-49438.230469,5010.870117,0.0,0.0,0.0,0.0,0.0,0.0,-147.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:36:346 AM,37606.070312,-49438.230469,5010.870117,0.0,0.0,0.0,0.0,0.0,0.0,-147.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:36:817 AM,37606.070312,-49438.230469,4990.419922,0.0,0.0,0.0,20.451,0.0,0.0,-245.254013,0.0,0.0,-978.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:36:817 AM,37606.070312,-49438.230469,4990.419922,0.0,0.0,0.0,20.451,0.0,0.0,-245.254013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:36:818 AM,37606.070312,-49438.230469,4990.419922,0.0,0.0,0.0,20.451,0.0,0.0,-245.254013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:36:818 AM,37606.070312,-49438.230469,4990.419922,0.0,0.0,0.0,20.451,0.0,0.0,-245.254013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:36:950 AM,37606.070312,-49438.230469,4949.609863,0.0,0.0,0.0,61.260002,0.0,0.0,-371.973022,0.0,0.0,-1267.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:37:34 AM,37604.167969,-49438.539062,4921.069824,-2.0,0.0,1.0,89.796005,17.988001,23.146002,-222.503006,180.0,231.0,1495.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 11:04:37:127 AM,37602.730469,-49438.238281,4909.839844,-3.0,0.0,2.0,101.022003,3.355,8.802,-61.866001,-146.0,-143.0,1606.0,0.0,0.0,0.0,0.0,true
