,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 9:42:12:998 AM,37606.070312,-49438.230469,5015.189941,0.0,0.0,0.0,0.0,0.0,0.0,-117.124008,0.0,0.0,-1171.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:12:999 AM,37606.070312,-49438.230469,5015.189941,0.0,0.0,0.0,0.0,0.0,0.0,-117.124008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:12:999 AM,37606.070312,-49438.230469,5015.189941,0.0,0.0,0.0,0.0,0.0,0.0,-117.124008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:13:105 AM,37606.070312,-49438.230469,4993.649902,0.0,0.0,0.0,21.531,0.0,0.0,-232.700012,0.0,0.0,-1156.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:13:203 AM,37606.070312,-49438.230469,4966.009766,0.0,0.0,0.0,49.174004,0.0,0.0,-327.123016,0.0,0.0,-944.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:13:297 AM,37605.160156,-49438.867188,4931.609863,-1.0,0.0,1.0,83.577003,12.569,19.798,-341.183014,126.0,198.0,-141.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:13:395 AM,37603.050781,-49438.429688,4912.47998,-3.0,0.0,2.0,102.705002,5.149,12.339001,-103.566002,-74.0,-75.0,2376.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:13:489 AM,37602.507812,-49437.929688,4908.040039,-3.0,0.0,2.0,107.149002,-2.534,0.204,-10.504001,-77.0,-121.0,931.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:13:593 AM,37602.589844,-49437.988281,4908.279785,-3.0,0.0,2.0,107.395004,0.132,1.655,8.245001,27.0,15.0,187.0,0.0,0.0,0.0,0.0,true
Jun 4 2024 9:42:13:707 AM,37602.648438,-49438.070312,4909.409668,-3.0,0.0,2.0,108.526009,0.651,1.913,9.897,5.0,3.0,17.0,0.0,0.0,0.0,0.0,true
