,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 5 2024 9:14:24:507 AM,37606.070312,-49438.230469,5011.549805,0.0,0.0,0.0,0.0,0.0,0.0,-142.665009,0.0,0.0,-1427.0,0.01,0.0,0.0,0.0,true
Jun 5 2024 9:14:24:507 AM,37606.070312,-49438.230469,5011.549805,0.0,0.0,0.0,0.0,0.0,0.0,-142.665009,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
Jun 5 2024 9:14:24:507 AM,37606.070312,-49438.230469,5011.549805,0.0,0.0,0.0,0.0,0.0,0.0,-142.665009,0.0,0.0,0.0,0.01,0.0,0.0,0.0,true
Jun 5 2024 9:14:24:978 AM,37606.070312,-49438.230469,4991.580078,0.0,0.0,0.0,19.973001,0.0,0.0,-240.466019,0.0,0.0,-978.0,0.04,0.0,0.0,0.0,true
Jun 5 2024 9:14:24:979 AM,37606.070312,-49438.230469,4991.580078,0.0,0.0,0.0,19.973001,0.0,0.0,-240.466019,0.0,0.0,0.0,0.04,0.0,0.0,0.0,true
Jun 5 2024 9:14:24:979 AM,37606.070312,-49438.230469,4991.580078,0.0,0.0,0.0,19.973001,0.0,0.0,-240.466019,0.0,0.0,0.0,0.04,0.0,0.0,0.0,true
Jun 5 2024 9:14:24:980 AM,37606.070312,-49438.230469,4991.580078,0.0,0.0,0.0,19.973001,0.0,0.0,-240.466019,0.0,0.0,0.0,0.04,0.0,0.0,0.0,true
Jun 5 2024 9:14:25:77 AM,37606.070312,-49438.230469,4960.409668,0.0,0.0,0.0,51.139004,0.0,0.0,-342.649017,0.0,0.0,-1022.0,0.04,0.0,0.0,0.0,true
Jun 5 2024 9:14:25:179 AM,37604.699219,-49438.128906,4924.589844,-1.0,0.0,2.0,86.958008,-35.627003,0.444,-262.725006,-356.0,4.0,799.0,0.02,0.0,0.0,0.0,true
Jun 5 2024 9:14:25:277 AM,37602.988281,-49437.949219,4910.569824,-3.0,0.0,2.0,100.978004,-10.165001,1.68,-71.869003,255.0,12.0,1909.0,0.03,0.0,0.0,0.0,true
Jun 5 2024 9:14:25:375 AM,37602.609375,-49437.867188,4907.75,-3.0,0.0,2.0,103.800003,-1.289,-0.542,-4.032,89.0,-22.0,678.0,0.04,0.0,0.0,0.0,true
Jun 5 2024 9:14:25:484 AM,37602.699219,-49437.9375,4908.47998,-3.0,0.0,2.0,104.531006,1.23,-0.745,10.132001,25.0,-2.0,142.0,0.04,0.0,0.0,0.0,true
Jun 5 2024 9:14:25:576 AM,37602.800781,-49438.007812,4909.459961,-3.0,0.0,2.0,105.507004,1.243,-0.798,10.047001,0.0,-1.0,-1.0,0.03,0.01,0.0,0.0,true
Jun 5 2024 9:14:25:672 AM,37602.898438,-49438.070312,4910.330078,-3.0,0.0,2.0,106.383003,0.563,-0.547,7.915,-7.0,3.0,-21.0,0.01,0.39,0.0,0.0,true
Jun 5 2024 9:14:25:776 AM,37603.320312,-49438.109375,4910.989746,-3.0,0.0,2.0,107.036003,5.969,-0.381,5.216,54.0,2.0,-27.0,-0.01,0.59,0.0,0.0,true
Jun 5 2024 9:14:25:878 AM,37604.21875,-49438.148438,4911.379883,-3.0,0.0,2.0,107.432007,9.831,-0.446,3.04,39.0,-1.0,-22.0,-0.03,0.71,0.0,0.0,true
Jun 5 2024 9:14:25:981 AM,37606.71875,-49438.230469,4911.5,-3.0,0.0,2.0,107.551003,34.752003,-1.048,0.427,249.0,-6.0,-26.0,-0.05,0.86,0.0,0.0,true
Jun 5 2024 9:14:26:74 AM,37611.179688,-49438.378906,4911.379883,-3.0,0.0,2.0,107.675003,56.066002,-1.892,-1.801,213.0,-8.0,-22.0,-0.07,0.86,0.0,0.0,true
Jun 5 2024 9:14:26:184 AM,37619.667969,-49438.699219,4910.949707,-3.0,0.0,2.0,108.100006,99.439003,-3.445,-4.891,434.0,-16.0,-31.0,-0.1,0.86,0.0,0.0,true
Jun 5 2024 9:14:26:274 AM,37630.730469,-49439.1875,4910.350098,-4.0,0.0,2.0,108.699005,139.810013,-6.064,-7.232,404.0,-26.0,-23.0,-0.13,0.86,0.0,0.0,true
Jun 5 2024 9:14:26:375 AM,37647.019531,-49440.128906,4909.469727,-4.0,-1.0,2.0,109.584007,177.434006,-10.367001,-9.314,376.0,-43.0,-21.0,-0.15,0.86,0.0,0.0,true
Jun 5 2024 9:14:26:479 AM,37667.800781,-49441.699219,4908.350098,-4.0,-2.0,2.0,110.698006,212.531006,-16.433001,-11.428,351.0,-61.0,-21.0,-0.18,0.86,0.0,0.0,true
Jun 5 2024 9:14:26:587 AM,37692.078125,-49444.027344,4907.069824,-4.0,-2.0,2.0,111.985008,245.56601,-24.032001,-12.684001,330.0,-76.0,-13.0,-0.2,0.86,0.0,0.0,true
Jun 5 2024 9:14:26:675 AM,37715.667969,-49446.75,4905.790039,-4.0,-3.0,2.0,113.263008,272.986023,-31.296001,-14.551001,274.0,-73.0,-19.0,-0.21,0.84,0.0,0.0,true
Jun 5 2024 9:14:26:774 AM,37744.148438,-49450.417969,4904.350098,-4.0,-4.0,2.0,114.702003,302.375,-37.845001,-14.410001,294.0,-65.0,1.0,-0.19,0.83,0.0,0.0,true
Jun 5 2024 9:14:26:878 AM,37777.359375,-49454.980469,4902.790039,-4.0,-5.0,2.0,116.258003,332.335022,-45.155003,-15.529,300.0,-73.0,-11.0,-0.17,0.82,0.0,0.0,true
Jun 5 2024 9:14:26:972 AM,37810.417969,-49459.839844,4901.279785,-3.0,-6.0,2.0,117.771004,358.930023,-51.934002,-16.390001,266.0,-68.0,-9.0,-0.14,0.82,0.0,0.0,true
Jun 5 2024 9:14:27:81 AM,37851.109375,-49466.199219,4899.47998,-3.0,-7.0,2.0,119.572006,387.785004,-60.396004,-17.241001,289.0,-85.0,-9.0,-0.12,0.82,0.0,0.0,true
Jun 5 2024 9:14:27:175 AM,37888.769531,-49472.289062,4897.850098,-3.0,-8.0,2.0,121.198006,412.563019,-66.114006,-17.93,248.0,-57.0,-7.0,-0.1,0.82,0.0,0.0,true
Jun 5 2024 9:14:27:272 AM,37930.160156,-49479.167969,4896.100098,-3.0,-8.0,2.0,122.947006,437.391022,-72.302002,-18.199001,248.0,-62.0,-3.0,-0.07,0.82,0.0,0.0,true
Jun 5 2024 9:14:27:384 AM,37981.097656,-49487.859375,4894.0,-3.0,-9.0,2.0,125.05201,465.233032,-79.588005,-19.825001,278.0,-73.0,-16.0,-0.06,0.82,0.0,0.0,true
Jun 5 2024 9:14:27:475 AM,38024.347656,-49495.507812,4892.259766,-3.0,-10.0,2.0,126.796005,486.759033,-86.504005,-19.426001,215.0,-69.0,4.0,-0.06,0.82,0.0,0.0,true
Jun 5 2024 9:14:27:582 AM,38078.390625,-49505.519531,4890.189941,-3.0,-10.0,2.0,128.862,511.394012,-95.767006,-19.419001,246.0,-93.0,0.0,-0.06,0.82,0.0,0.0,true
Jun 5 2024 9:14:27:681 AM,38129.839844,-49515.507812,4888.279785,-3.0,-11.0,2.0,130.769012,533.132019,-104.187004,-19.864,217.0,-84.0,-4.0,-0.05,0.84,0.0,0.0,true
Jun 5 2024 9:14:27:782 AM,38184.910156,-49526.617188,4886.290039,-3.0,-11.0,2.0,132.763,555.180054,-112.847008,-19.885,220.0,-87.0,0.0,-0.05,0.85,0.0,0.0,true
Jun 5 2024 9:14:27:875 AM,38237.480469,-49537.617188,4884.469727,-2.0,-11.0,2.0,134.586014,575.091003,-121.168007,-19.827002,199.0,-83.0,1.0,-0.05,0.85,0.0,0.0,true
Jun 5 2024 9:14:27:979 AM,38298.480469,-49550.890625,4882.459961,-2.0,-12.0,2.0,136.594009,596.774048,-131.069,-19.446001,217.0,-99.0,4.0,-0.05,0.85,0.0,0.0,true
Jun 5 2024 9:14:28:84 AM,38361.9375,-49565.277344,4880.489746,-2.0,-13.0,2.0,138.564011,617.855042,-141.587006,-18.659,211.0,-105.0,8.0,-0.05,0.85,0.0,0.0,true
Jun 5 2024 9:14:28:180 AM,38422.980469,-49579.738281,4878.719727,-2.0,-13.0,2.0,140.335007,636.754028,-152.392014,-18.243,189.0,-108.0,4.0,-0.05,0.85,0.0,0.0,true
Jun 5 2024 9:14:28:281 AM,38488.097656,-49595.867188,4876.899902,-2.0,-14.0,2.0,142.147003,655.763062,-164.405014,-18.392,190.0,-120.0,-1.0,-0.05,0.86,0.0,0.0,true
Jun 5 2024 9:14:28:381 AM,38554.828125,-49613.179688,4875.129883,-2.0,-14.0,2.0,143.92601,674.187012,-176.541016,-17.542002,184.0,-121.0,9.0,-0.05,0.86,0.0,0.0,true
Jun 5 2024 9:14:28:479 AM,38620.070312,-49630.777344,4873.52002,-2.0,-15.0,2.0,145.535004,678.261047,-184.552002,-16.43,41.0,-80.0,11.0,-0.05,0.86,0.0,0.0,true
Jun 5 2024 9:14:28:579 AM,38688.390625,-49649.859375,4871.97998,-2.0,-15.0,2.0,147.076004,678.347046,-190.639008,-15.304001,1.0,-61.0,11.0,-0.04,0.86,0.0,0.0,true
Jun 5 2024 9:14:28:676 AM,38754.148438,-49668.71875,4870.540039,-1.0,-16.0,2.0,148.514008,677.978027,-195.307007,-15.104001,-4.0,-47.0,2.0,-0.03,0.86,0.0,0.0,true
Jun 5 2024 9:14:28:790 AM,38831.199219,-49691.277344,4868.919922,-1.0,-16.0,2.0,150.129013,678.038025,-199.290009,-14.107,1.0,-40.0,10.0,-0.02,0.86,0.0,0.0,true
Jun 5 2024 9:14:28:884 AM,38894.4375,-49710.007812,4867.699707,-1.0,-16.0,2.0,151.353012,678.504028,-200.562012,-12.904,5.0,-13.0,12.0,-0.01,0.87,0.0,0.0,true
Jun 5 2024 9:14:28:974 AM,38957.019531,-49728.480469,4866.540039,-1.0,-17.0,2.0,152.509003,699.228027,-205.403015,-12.603001,207.0,-48.0,3.0,0.0,0.87,0.0,0.0,true
Jun 5 2024 9:14:29:92 AM,39041.199219,-49753.089844,4865.060059,-1.0,-16.0,2.0,153.990005,741.205017,-215.893005,-11.861001,420.0,-105.0,7.0,0.01,0.87,0.0,0.0,true
Jun 5 2024 9:14:29:180 AM,39108.679688,-49772.6875,4864.02002,-1.0,-16.0,1.0,155.032013,767.956055,-222.130005,-11.330001,268.0,-62.0,5.0,0.01,0.87,0.0,0.0,true
Jun 5 2024 9:14:29:283 AM,39189.96875,-49795.917969,4862.879883,-1.0,-16.0,1.0,156.172012,796.005066,-225.243011,-10.73,280.0,-31.0,6.0,0.03,0.87,0.0,0.0,true
Jun 5 2024 9:14:29:376 AM,39264.617188,-49816.578125,4861.969727,-1.0,-16.0,1.0,157.083008,819.322021,-224.389008,-9.539001,233.0,9.0,12.0,0.04,0.87,0.0,0.0,true
Jun 5 2024 9:14:29:481 AM,39350.730469,-49839.507812,4861.029785,-1.0,-15.0,1.0,158.020004,844.188049,-221.617004,-8.946,249.0,28.0,6.0,0.04,0.89,0.0,0.0,true
Jun 5 2024 9:14:29:575 AM,39432.429688,-49860.378906,4860.22998,-1.0,-15.0,1.0,158.822006,866.248047,-218.668015,-7.992001,221.0,29.0,10.0,0.04,0.89,0.0,0.0,true
Jun 5 2024 9:14:29:680 AM,39526.410156,-49883.347656,4859.549805,-1.0,-14.0,1.0,159.505005,890.490051,-214.336014,-5.74,242.0,43.0,23.0,0.04,0.93,0.0,0.0,true
Jun 5 2024 9:14:29:777 AM,39613.667969,-49903.707031,4859.109863,-1.0,-13.0,1.0,159.942001,912.487061,-209.723007,-3.632,220.0,46.0,21.0,0.04,0.93,0.0,0.0,true
Jun 5 2024 9:14:29:876 AM,39704.199219,-49923.859375,4858.859863,-1.0,-13.0,1.0,160.187012,934.610046,-205.165009,-2.274,221.0,46.0,14.0,0.04,0.93,0.0,0.0,true
Jun 5 2024 9:14:29:981 AM,39804.808594,-49945.109375,4858.870117,0.0,-12.0,1.0,160.190002,958.477051,-198.545013,1.153,239.0,66.0,34.0,0.04,0.93,0.0,0.0,true
Jun 5 2024 9:14:30:84 AM,39902.738281,-49964.570312,4859.139648,0.0,-11.0,1.0,160.466003,980.955017,-191.097015,3.659,225.0,74.0,25.0,0.04,0.93,0.0,0.0,true
Jun 5 2024 9:14:30:182 AM,40001.730469,-49982.949219,4859.659668,0.0,-11.0,1.0,160.98201,1003.104065,-181.544006,5.681,221.0,96.0,20.0,0.05,0.93,0.0,0.0,true
Jun 5 2024 9:14:30:281 AM,40101.710938,-49999.988281,4860.299805,0.0,-10.0,1.0,161.625015,1024.934082,-169.626007,7.113,218.0,119.0,14.0,0.06,0.93,0.0,0.0,true
Jun 5 2024 9:14:30:386 AM,40211.347656,-50016.839844,4861.169922,0.0,-9.0,1.0,162.49501,1047.694092,-155.180008,8.59,228.0,144.0,15.0,0.06,0.85,0.0,0.0,true
Jun 5 2024 9:14:30:478 AM,40309.609375,-50030.328125,4861.97998,0.0,-8.0,1.0,163.303009,1066.20105,-141.310013,8.704,185.0,139.0,1.0,0.06,0.75,0.0,0.0,true
Jun 5 2024 9:14:30:579 AM,40415.820312,-50043.199219,4862.879883,0.0,-7.0,1.0,164.206009,1082.439087,-125.167007,9.492001,162.0,161.0,8.0,0.06,0.48,0.0,0.0,true
Jun 5 2024 9:14:30:683 AM,40530.21875,-50055.050781,4863.909668,0.0,-6.0,1.0,165.230011,1081.932007,-105.389008,9.375,-5.0,198.0,-1.0,0.06,0.0,0.0,0.0,true
Jun 5 2024 9:14:30:784 AM,40637.710938,-50064.308594,4864.830078,0.0,-5.0,1.0,166.153015,1081.041992,-86.842003,8.972,-9.0,185.0,-4.0,0.06,0.0,0.0,0.0,true
