,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,OutOfBounds
Jun 4 2024 12:08:45:486 PM,37771.96875,-49448.808594,4902.839844,-4.0,-4.0,2.0,118.519005,358.693024,-41.659,-18.282001,370.0,-98.0,-14.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:08:45:585 PM,37809.507812,-49453.769531,4901.029785,-4.0,-5.0,2.0,120.326004,394.327026,-52.682003,-18.701,356.0,-110.0,-4.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:08:45:689 PM,37852.300781,-49460.269531,4899.159668,-4.0,-6.0,2.0,122.198006,430.116028,-66.596001,-18.861,358.0,-139.0,-2.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:08:45:791 PM,37898.5,-49468.347656,4897.120117,-3.0,-8.0,2.0,124.236008,464.700012,-83.211006,-21.216002,346.0,-166.0,-24.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:08:45:882 PM,37942.078125,-49476.910156,4895.290039,-3.0,-9.0,2.0,126.065002,495.256012,-98.460007,-19.665001,306.0,-152.0,16.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:08:45:994 PM,37998.480469,-49489.398438,4893.129883,-3.0,-11.0,2.0,128.229004,530.298035,-120.588005,-20.220001,350.0,-221.0,-6.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:84 PM,38048.808594,-49501.898438,4891.290039,-3.0,-12.0,2.0,130.06601,558.104004,-141.368011,-20.245001,278.0,-208.0,0.0,-0.18,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:189 PM,38108.859375,-49518.507812,4889.22998,-3.0,-14.0,2.0,132.124008,582.14502,-164.451004,-19.623001,240.0,-231.0,6.0,-0.16,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:292 PM,38168.507812,-49536.570312,4887.370117,-2.0,-16.0,2.0,133.986008,581.359009,-179.156006,-18.387001,-8.0,-147.0,12.0,-0.14,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:386 PM,38223.199219,-49554.289062,4885.779785,-2.0,-17.0,2.0,135.577011,579.956055,-189.818008,-17.27,-14.0,-107.0,11.0,-0.12,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:483 PM,38279.328125,-49573.359375,4884.159668,-2.0,-18.0,2.0,137.193008,579.33905,-197.849014,-16.980001,-6.0,-80.0,3.0,-0.09,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:585 PM,38337.621094,-49593.769531,4882.529785,-2.0,-19.0,2.0,138.823013,579.313049,-203.499008,-16.048,0.0,-57.0,9.0,-0.06,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:686 PM,38396.871094,-49614.910156,4880.969727,-2.0,-19.0,2.0,140.384003,585.032043,-208.787003,-15.163001,57.0,-53.0,9.0,-0.04,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:792 PM,38460.988281,-49637.929688,4879.27002,-2.0,-20.0,2.0,142.081009,633.376038,-226.860016,-16.412001,483.0,-181.0,-12.0,-0.01,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:887 PM,38523.570312,-49660.289062,4877.600098,-2.0,-20.0,2.0,143.75,671.94104,-238.521011,-17.267,386.0,-117.0,-9.0,0.01,1.0,0.0,0.0,true
Jun 4 2024 12:08:46:986 PM,38593.058594,-49684.679688,4875.830078,-2.0,-20.0,2.0,145.520004,708.628052,-246.855011,-17.553001,367.0,-83.0,-3.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:92 PM,38669.507812,-49710.988281,4874.009766,-2.0,-19.0,2.0,147.340012,743.526062,-254.556015,-17.237001,349.0,-77.0,3.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:193 PM,38745.917969,-49736.929688,4872.339844,-2.0,-19.0,2.0,149.01001,774.482056,-261.728027,-16.545,310.0,-72.0,7.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:286 PM,38820.378906,-49761.878906,4870.830078,-2.0,-19.0,2.0,150.522003,802.350037,-267.475006,-15.995001,279.0,-57.0,6.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:396 PM,38910.179688,-49791.507812,4869.179688,-2.0,-18.0,1.0,152.172012,833.68103,-273.347015,-14.845,313.0,-59.0,11.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:486 PM,38986.828125,-49816.449219,4867.830078,-2.0,-18.0,1.0,153.524002,858.858032,-278.226013,-15.334001,252.0,-49.0,-5.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:586 PM,39073.328125,-49844.21875,4866.370117,-2.0,-18.0,1.0,154.980011,885.95105,-282.935028,-14.269001,271.0,-47.0,11.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:683 PM,39161.167969,-49872.007812,4865.02002,-2.0,-18.0,1.0,156.334015,912.299072,-287.085999,-13.578001,263.0,-42.0,7.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:791 PM,39260.699219,-49902.988281,4863.580078,-2.0,-17.0,1.0,157.776001,940.953064,-291.253021,-13.705001,287.0,-42.0,-1.0,0.02,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:894 PM,39358.148438,-49932.6875,4862.209961,-1.0,-17.0,1.0,159.141006,968.521057,-292.650024,-13.182,276.0,-14.0,5.0,0.03,1.0,0.0,0.0,true
Jun 4 2024 12:08:47:983 PM,39447.507812,-49959.117188,4861.149902,-1.0,-17.0,1.0,160.200012,993.52002,-290.744019,-10.876,250.0,19.0,23.0,0.04,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:86 PM,39550.988281,-49988.449219,4860.239746,-1.0,-16.0,1.0,161.112015,1022.087036,-284.904999,-8.279,286.0,58.0,26.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:190 PM,39659.230469,-50017.488281,4859.639648,-1.0,-15.0,1.0,161.718002,1051.070068,-276.549011,-4.654,290.0,84.0,36.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:284 PM,39759.648438,-50042.898438,4859.429688,-1.0,-14.0,1.0,161.923004,1076.939087,-267.463013,-0.626,259.0,91.0,40.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:384 PM,39869.21875,-50068.9375,4859.589844,-1.0,-13.0,1.0,162.084015,1104.155029,-256.541016,2.264,272.0,109.0,29.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:496 PM,39990.859375,-50095.808594,4860.02002,0.0,-12.0,1.0,162.517014,1133.186035,-243.297012,5.196,290.0,132.0,29.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:589 PM,40103.078125,-50118.707031,4860.589844,0.0,-11.0,1.0,163.081009,1159.0271,-230.263016,5.936,258.0,130.0,7.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:687 PM,40216.667969,-50140.089844,4861.199707,0.0,-10.0,1.0,163.695007,1184.327026,-216.145004,6.665,253.0,141.0,7.0,0.05,1.0,0.0,0.0,false
Jun 4 2024 12:08:48:785 PM,40332.820312,-50159.988281,4861.909668,0.0,-9.0,1.0,164.399002,1209.475098,-199.697006,7.337,251.0,164.0,7.0,0.05,1.0,0.0,0.0,true
Jun 4 2024 12:08:48:886 PM,40456.808594,-50178.9375,4862.689941,0.0,-8.0,1.0,165.188004,1235.419067,-180.952011,7.741,259.0,187.0,4.0,0.05,1.0,0.0,0.0,false
Jun 4 2024 12:08:48:991 PM,40586.667969,-50196.308594,4863.569824,0.0,-7.0,1.0,166.062012,1243.111084,-157.48201,8.503,77.0,235.0,8.0,0.05,1.0,0.0,0.0,false
Jun 4 2024 12:08:49:93 PM,40715.539062,-50210.949219,4864.47998,0.0,-6.0,1.0,166.975006,1243.127075,-132.646011,7.979001,0.0,248.0,-5.0,0.06,1.0,0.0,0.0,false
Jun 4 2024 12:08:49:194 PM,40839.378906,-50222.609375,4865.279785,0.0,-5.0,1.0,167.769012,1242.693115,-108.781006,7.515,-4.0,239.0,-5.0,0.06,1.0,0.0,0.0,false
Jun 4 2024 12:08:49:287 PM,40956.238281,-50231.449219,4865.959961,0.0,-4.0,1.0,168.450012,1241.925049,-87.128006,6.663,-8.0,217.0,-9.0,0.05,1.0,0.0,0.0,false
Jun 4 2024 12:08:49:391 PM,41084.378906,-50239.007812,4866.679688,0.0,-3.0,1.0,169.17601,1240.551025,-65.964005,6.958,-14.0,212.0,3.0,0.04,1.0,0.0,0.0,false
Jun 4 2024 12:08:49:490 PM,41208.910156,-50244.527344,4867.310059,0.0,-2.0,1.0,169.802002,1256.370117,-50.354004,5.995,158.0,156.0,-10.0,0.03,0.43,0.0,0.0,false
Jun 4 2024 12:08:49:588 PM,41331.867188,-50248.660156,4867.879883,0.0,-2.0,1.0,170.371002,1267.207031,-38.320004,6.146,108.0,120.0,2.0,0.02,0.0,0.0,0.0,false
Jun 4 2024 12:08:49:691 PM,41462.160156,-50251.847656,4868.459961,0.0,-1.0,1.0,170.952011,1263.604004,-26.577002,4.628,-36.0,117.0,-15.0,0.02,0.0,0.0,0.0,false
Jun 4 2024 12:08:49:785 PM,41580.808594,-50253.769531,4868.609863,0.0,-1.0,1.0,171.098007,1253.384033,-17.087,-1.118,-102.0,95.0,-57.0,0.02,0.0,0.0,0.0,false
Jun 4 2024 12:08:49:889 PM,41710.679688,-50255.007812,4868.159668,0.0,0.0,1.0,171.541016,1238.491089,-9.668,-5.524,-149.0,74.0,-44.0,0.01,0.0,0.0,0.0,false
Jun 4 2024 12:08:49:996 PM,41842.367188,-50255.808594,4867.279785,0.0,0.0,0.0,172.429001,1221.689087,-5.906,-10.169001,-168.0,38.0,-46.0,0.0,0.0,0.0,0.02,false
Jun 4 2024 12:08:50:95 PM,41959.789062,-50256.398438,4868.449707,1.0,0.0,0.0,173.608002,1188.352051,-6.12,21.352001,-333.0,-2.0,315.0,-0.01,0.0,0.0,0.11,false
Jun 4 2024 12:08:50:189 PM,42068.277344,-50257.070312,4871.919922,4.0,0.0,0.0,177.072006,1138.803101,-6.812,39.858002,-495.0,-7.0,185.0,-0.01,0.0,0.0,0.16,false
Jun 4 2024 12:08:50:295 PM,42184.597656,-50258.117188,4879.649902,6.0,-1.0,-1.0,184.805008,1063.553101,-10.279,105.432007,-753.0,-35.0,656.0,-0.02,0.0,0.0,0.19,false
Jun 4 2024 12:08:50:391 PM,42284.46875,-50259.320312,4888.069824,5.0,-1.0,-1.0,193.226013,999.161072,-13.697001,77.948006,-644.0,-34.0,-275.0,-0.02,0.0,0.0,0.2,false
Jun 4 2024 12:08:50:484 PM,42374.128906,-50260.757812,4894.370117,4.0,-1.0,-1.0,199.528015,935.003052,-16.249001,65.587006,-642.0,-26.0,-124.0,-0.02,0.0,0.0,0.2,false
Jun 4 2024 12:08:50:597 PM,42474.328125,-50262.6875,4900.25,3.0,-1.0,0.0,205.407013,860.757019,-18.831001,36.712002,-742.0,-26.0,-289.0,-0.02,0.0,0.0,0.19,false
Jun 4 2024 12:08:50:685 PM,42547.71875,-50264.457031,4902.319824,3.0,-1.0,0.0,207.469009,804.182068,-20.361,16.148001,-566.0,-15.0,-206.0,-0.02,0.0,0.0,0.19,true
Jun 4 2024 12:08:50:789 PM,42628.390625,-50266.757812,4903.580078,3.0,-2.0,0.0,208.738007,736.799011,-22.268002,9.853001,-674.0,-19.0,-63.0,-0.02,0.0,0.0,0.19,true
Jun 4 2024 12:08:50:888 PM,42697.128906,-50269.050781,4904.259766,3.0,-2.0,0.0,209.415009,675.139038,-24.095001,4.737,-617.0,-18.0,-51.0,-0.03,0.0,0.0,0.19,true
Jun 4 2024 12:08:50:988 PM,42760.980469,-50271.527344,4904.509766,3.0,-2.0,0.0,209.662003,615.454041,-24.798,2.24,-597.0,-7.0,-25.0,-0.03,0.0,0.0,0.18,true
Jun 4 2024 12:08:51:84 PM,42817.980469,-50274.0,4904.649902,2.0,-2.0,0.0,209.809006,558.067017,-24.864,2.238,-574.0,-1.0,0.0,-0.03,0.0,0.0,0.18,true
Jun 4 2024 12:08:51:190 PM,42873.699219,-50276.667969,4904.839844,2.0,-2.0,0.0,209.992004,495.679016,-24.293001,2.641,-624.0,6.0,4.0,-0.03,0.0,0.0,0.18,true
Jun 4 2024 12:08:51:289 PM,42919.320312,-50279.019531,4904.899902,2.0,-3.0,0.0,210.049011,438.850006,-23.425001,-0.049,-568.0,9.0,-27.0,-0.03,0.0,0.0,0.18,true
Jun 4 2024 12:08:51:392 PM,42961.078125,-50281.347656,4904.72998,1.0,-3.0,1.0,210.215012,380.167023,-21.554001,-2.464,-587.0,19.0,-24.0,-0.03,0.0,0.0,0.18,true
Jun 4 2024 12:08:51:486 PM,42994.027344,-50283.269531,4904.419922,1.0,-3.0,1.0,210.524017,326.594025,-19.278002,-3.429,-536.0,23.0,-10.0,-0.03,0.0,0.0,0.18,true
Jun 4 2024 12:08:51:590 PM,43024.617188,-50285.148438,4904.080078,1.0,-3.0,1.0,210.866013,267.275024,-16.440001,-2.939,-593.0,28.0,5.0,-0.03,0.0,0.0,0.18,false
Jun 4 2024 12:08:51:689 PM,43047.339844,-50286.578125,4903.810059,1.0,-3.0,1.0,211.13501,213.255005,-13.631001,-2.423,-540.0,28.0,5.0,-0.03,0.0,0.0,0.18,false
Jun 4 2024 12:08:51:793 PM,43066.570312,-50287.828125,4903.569824,1.0,-3.0,1.0,211.377014,154.406006,-9.744,-2.094,-588.0,39.0,3.0,-0.02,0.0,0.0,0.15,false
Jun 4 2024 12:08:51:890 PM,43078.609375,-50288.578125,4903.409668,1.0,-3.0,1.0,211.535004,90.066002,-5.568,-1.178,-643.0,42.0,9.0,-0.01,0.0,0.0,0.07,false
Jun 4 2024 12:08:51:992 PM,43082.160156,-50288.789062,4903.399902,2.0,-3.0,1.0,211.548004,1.531,-0.11,-0.303,-885.0,55.0,9.0,-0.01,0.0,0.0,0.04,false
Jun 4 2024 12:08:52:88 PM,43081.988281,-50288.777344,4903.330078,1.0,-3.0,1.0,211.619003,-3.826,0.246,-0.108,-54.0,4.0,2.0,-0.01,0.0,0.0,0.04,false
Jun 4 2024 12:08:52:184 PM,43081.667969,-50288.757812,4903.199707,1.0,-3.0,1.0,211.748016,-4.192,0.274,-0.535,-4.0,0.0,-4.0,-0.01,0.0,0.0,0.04,false
Jun 4 2024 12:08:52:286 PM,43081.367188,-50288.738281,4903.109863,0.0,-3.0,1.0,211.837006,-3.303,0.216,-0.19,9.0,-1.0,3.0,-0.01,0.0,0.0,0.04,false
