,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:10:46:656 AM,37627.539062,-49438.9375,4910.879883,-2.0,0.0,2.0,111.142006,134.102005,-2.066,-7.392,472.0,-6.0,-22.0,-0.04,0.0,0.0,true
May 22 2024 10:10:46:758 AM,37641.828125,-49439.1875,4910.100098,-2.0,0.0,2.0,111.926003,148.317001,-2.513,-8.141001,142.0,-4.0,-7.0,-0.04,0.0,0.0,true
May 22 2024 10:10:46:856 AM,37656.800781,-49439.46875,4909.259766,-2.0,0.0,2.0,112.764008,153.154007,-2.713,-7.912,48.0,-2.0,2.0,-0.04,0.0,0.0,true
May 22 2024 10:10:46:951 AM,37670.9375,-49439.757812,4908.469727,-2.0,-1.0,2.0,113.549004,152.894012,-2.919,-8.001,-3.0,-2.0,-1.0,-0.04,0.0,0.0,true
May 22 2024 10:10:47:49 AM,37685.46875,-49440.089844,4907.679688,-3.0,-1.0,2.0,114.347008,150.019012,-3.219,-7.799,-29.0,-3.0,2.0,-0.04,0.0,0.0,true
May 22 2024 10:10:47:147 AM,37699.628906,-49440.4375,4906.889648,-3.0,-1.0,2.0,115.130005,144.271011,-3.381,-7.627,-57.0,-2.0,2.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:247 AM,37713.4375,-49440.820312,4906.149902,-3.0,-1.0,3.0,115.872009,141.371002,-3.647,-7.514,-29.0,-3.0,1.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:358 AM,37729.839844,-49441.347656,4905.299805,-3.0,-1.0,3.0,116.724007,156.46701,-4.912,-8.200001,151.0,-13.0,-7.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:453 AM,37746.757812,-49441.96875,4904.47998,-3.0,-1.0,3.0,117.542007,185.922012,-6.607,-9.425,295.0,-17.0,-12.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:547 AM,37766.359375,-49442.769531,4903.47998,-2.0,-1.0,3.0,118.539009,218.015015,-7.565001,-12.101001,321.0,-10.0,-27.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:653 AM,37792.007812,-49443.828125,4902.100098,-2.0,-2.0,3.0,119.922005,255.919006,-9.495001,-13.8,379.0,-19.0,-17.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:751 AM,37819.4375,-49445.007812,4900.719727,-2.0,-2.0,3.0,121.298004,291.580017,-12.528001,-14.212001,357.0,-30.0,-4.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:846 AM,37849.089844,-49446.347656,4899.379883,-2.0,-2.0,3.0,122.644005,326.125031,-15.973001,-14.725,345.0,-34.0,-5.0,-0.04,1.0,0.0,true
May 22 2024 10:10:47:957 AM,37887.75,-49448.339844,4897.589844,-2.0,-2.0,3.0,124.435005,366.922028,-18.566,-17.575001,408.0,-26.0,-28.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:52 AM,37924.808594,-49450.328125,4895.830078,-2.0,-2.0,3.0,126.189003,402.46701,-21.083,-19.143002,355.0,-25.0,-16.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:146 AM,37964.539062,-49452.558594,4893.989746,-2.0,-3.0,3.0,128.03801,437.138031,-24.219002,-20.573002,347.0,-31.0,-14.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:253 AM,38013.890625,-49455.507812,4891.709961,-1.0,-3.0,3.0,130.315002,476.127014,-27.970001,-22.156,390.0,-38.0,-16.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:349 AM,38061.371094,-49458.609375,4889.379883,-1.0,-3.0,3.0,132.639008,510.532013,-29.675001,-24.766001,344.0,-17.0,-26.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:458 AM,38119.570312,-49462.429688,4886.779785,-1.0,-3.0,3.0,135.244003,549.263,-35.484001,-23.969002,387.0,-58.0,8.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:553 AM,38173.878906,-49466.257812,4884.489746,-1.0,-4.0,3.0,137.531006,582.636047,-40.93,-24.321001,334.0,-54.0,-4.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:646 AM,38230.019531,-49470.539062,4882.219727,-1.0,-4.0,3.0,139.803009,607.179016,-46.238003,-24.369001,245.0,-53.0,0.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:757 AM,38297.300781,-49476.109375,4879.549805,-1.0,-5.0,3.0,142.478012,610.249023,-50.906002,-23.309002,31.0,-47.0,11.0,-0.04,1.0,0.0,true
May 22 2024 10:10:48:851 AM,38354.578125,-49481.238281,4877.370117,-1.0,-5.0,3.0,144.657013,615.233032,-55.276001,-22.421001,50.0,-44.0,9.0,-0.04,0.0,0.0,true
May 22 2024 10:10:48:955 AM,38417.609375,-49489.039062,4875.179688,-1.0,-6.0,4.0,146.84201,611.074036,-81.089005,-20.512001,-42.0,-258.0,19.0,-1.04,0.0,0.0,true
May 22 2024 10:10:49:46 AM,38472.109375,-49500.46875,4873.569824,-1.0,-9.0,5.0,148.452011,596.867004,-126.01001,-17.663,-142.0,-449.0,28.0,-1.04,0.0,0.0,true
May 22 2024 10:10:49:154 AM,38534.0,-49521.1875,4872.290039,-1.0,-14.0,6.0,149.737,567.231018,-199.535004,-5.437,-296.0,-735.0,122.0,-1.04,0.0,0.0,true
May 22 2024 10:10:49:250 AM,38587.847656,-49545.847656,4872.179688,-1.0,-20.0,6.0,149.846008,579.434998,-262.769012,-5.468,122.0,-632.0,0.0,-0.04,0.0,0.0,true
May 22 2024 10:10:49:347 AM,38645.570312,-49571.46875,4871.310059,0.0,-22.0,6.0,150.713013,595.975037,-268.481018,-9.744,165.0,-57.0,-43.0,-0.04,0.0,0.0,true
May 22 2024 10:10:49:458 AM,38712.269531,-49600.359375,4870.109863,0.0,-23.0,5.0,151.914001,597.080017,-269.721008,-10.191001,11.0,-12.0,-4.0,-0.04,1.0,0.0,true
May 22 2024 10:10:49:554 AM,38769.898438,-49625.800781,4869.069824,0.0,-24.0,5.0,152.956009,600.765015,-274.052002,-9.782001,37.0,-43.0,4.0,-0.04,1.0,0.0,true
May 22 2024 10:10:49:650 AM,38828.527344,-49652.148438,4868.129883,0.0,-24.0,4.0,153.889008,612.310059,-282.626007,-8.756001,115.0,-86.0,10.0,-0.04,0.0,0.0,true
May 22 2024 10:10:49:748 AM,38889.109375,-49679.878906,4867.330078,0.0,-24.0,4.0,154.689011,623.421021,-291.822021,-7.432,111.0,-92.0,13.0,-0.04,0.0,0.0,true
May 22 2024 10:10:49:857 AM,38957.039062,-49711.558594,4866.509766,0.0,-25.0,4.0,155.517014,621.272034,-297.290009,-7.636,-21.0,-55.0,-2.0,-0.04,1.0,0.0,true
May 22 2024 10:10:49:954 AM,39017.617188,-49740.367188,4865.719727,0.0,-25.0,3.0,156.304001,615.361023,-301.299011,-7.182,-59.0,-40.0,5.0,-0.04,1.0,0.0,true
May 22 2024 10:10:50:49 AM,39076.75,-49767.4375,4865.009766,0.0,-25.0,2.0,157.012009,624.968018,-289.397003,-6.848001,96.0,119.0,3.0,0.96,0.0,0.0,true
May 22 2024 10:10:50:158 AM,39147.269531,-49793.359375,4864.109863,0.0,-22.0,1.0,157.911011,646.459045,-238.945007,-8.396001,215.0,505.0,-15.0,0.96,0.0,0.0,true
May 22 2024 10:10:50:251 AM,39209.21875,-49808.558594,4863.189941,-1.0,-18.0,-1.0,158.837006,652.593018,-163.665009,-10.235001,61.0,753.0,-18.0,0.96,0.0,0.0,true
May 22 2024 10:10:50:346 AM,39271.019531,-49815.597656,4862.409668,-1.0,-11.0,-2.0,159.616013,641.52301,-62.096004,-4.219,-111.0,1016.0,60.0,0.96,0.0,0.0,true
May 22 2024 10:10:50:454 AM,39338.117188,-49812.71875,4862.330078,-1.0,-3.0,-3.0,159.696014,611.617004,51.437004,-3.828,-299.0,1135.0,4.0,0.96,0.0,0.0,true
May 22 2024 10:10:50:548 AM,39393.929688,-49803.308594,4861.509766,-1.0,3.0,-3.0,160.511002,598.529053,105.825005,-13.306001,-131.0,544.0,-95.0,-0.04,0.0,0.0,true
May 22 2024 10:10:50:656 AM,39458.21875,-49793.007812,4859.810059,-1.0,7.0,-2.0,162.209015,591.991028,101.379005,-14.35,-65.0,-44.0,-10.0,-0.04,0.0,0.0,true
May 22 2024 10:10:50:753 AM,39516.308594,-49786.097656,4858.549805,-1.0,7.0,0.0,163.471008,595.863037,87.470001,-11.898001,39.0,-139.0,25.0,-0.04,0.0,0.0,true
May 22 2024 10:10:50:848 AM,39572.929688,-49779.828125,4857.540039,-1.0,6.0,1.0,164.485001,594.670044,77.072006,-10.582001,-12.0,-104.0,13.0,-0.04,0.0,0.0,true
May 22 2024 10:10:50:958 AM,39639.097656,-49773.070312,4856.600098,0.0,6.0,1.0,165.42601,595.812012,68.025002,-7.45,11.0,-90.0,31.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:54 AM,39697.027344,-49767.597656,4856.049805,0.0,6.0,2.0,165.973007,599.262024,61.480003,-5.663,34.0,-65.0,18.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:152 AM,39755.789062,-49762.457031,4855.689941,0.0,5.0,2.0,166.334015,595.709045,55.227001,-2.537,-36.0,-63.0,31.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:246 AM,39809.480469,-49758.078125,4855.540039,0.0,5.0,2.0,166.480011,550.361023,46.158001,-0.379,-453.0,-91.0,22.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:355 AM,39865.578125,-49753.917969,4855.5,-1.0,4.0,2.0,166.52301,495.819031,37.130001,0.47,-545.0,-90.0,8.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:449 AM,39909.410156,-49750.917969,4855.529785,-1.0,4.0,2.0,166.548004,456.38501,31.141001,1.362,-394.0,-60.0,9.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:545 AM,39951.257812,-49748.289062,4855.679688,-1.0,4.0,2.0,166.702011,420.923035,26.166,2.102,-355.0,-50.0,7.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:655 AM,39995.167969,-49745.769531,4855.919922,-1.0,4.0,2.0,166.948013,385.511017,21.298,2.457,-354.0,-49.0,4.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:749 AM,40030.097656,-49743.929688,4856.189941,-1.0,3.0,2.0,167.219009,358.953003,17.826,2.839,-266.0,-35.0,4.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:861 AM,40068.328125,-49742.078125,4856.529785,-1.0,3.0,2.0,167.553009,331.163025,14.566001,2.836,-278.0,-33.0,0.0,-0.04,0.0,0.0,true
May 22 2024 10:10:51:946 AM,40096.300781,-49740.859375,4856.810059,-1.0,3.0,2.0,167.833008,311.288025,12.606001,3.276,-199.0,-20.0,4.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:59 AM,40129.820312,-49739.519531,4857.159668,0.0,3.0,2.0,168.180008,287.868011,10.595,2.435,-234.0,-20.0,-8.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:154 AM,40156.359375,-49738.558594,4857.429688,0.0,3.0,2.0,168.451004,269.473022,9.120001,2.562,-184.0,-15.0,1.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:246 AM,40180.507812,-49737.757812,4857.679688,0.0,2.0,2.0,168.700012,252.706009,7.683001,2.572,-168.0,-14.0,0.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:351 AM,40206.078125,-49736.980469,4857.949707,0.0,2.0,2.0,168.972015,234.918015,6.295,2.343,-178.0,-14.0,-2.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:447 AM,40227.890625,-49736.378906,4858.169922,0.0,2.0,2.0,169.198013,219.725006,5.317,2.129,-152.0,-10.0,-2.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:555 AM,40250.859375,-49735.808594,4858.439941,0.0,2.0,2.0,169.46701,203.511017,4.166,2.522,-162.0,-12.0,4.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:653 AM,40270.140625,-49735.378906,4858.689941,0.0,2.0,2.0,169.71701,189.872009,3.381,2.768,-136.0,-8.0,2.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:750 AM,40287.738281,-49735.027344,4858.909668,0.0,2.0,2.0,169.932007,175.055008,2.822,2.226,-148.0,-6.0,-5.0,-0.04,1.0,0.0,true
May 22 2024 10:10:52:846 AM,40304.210938,-49734.730469,4859.129883,0.0,2.0,2.0,170.152008,169.243011,2.538,2.172,-58.0,-3.0,-1.0,-0.04,0.0,0.0,true
May 22 2024 10:10:52:956 AM,40322.980469,-49734.4375,4859.389648,0.0,1.0,2.0,170.412003,167.869003,2.23,2.117,-14.0,-3.0,-1.0,-0.04,0.0,0.0,true
May 22 2024 10:10:53:53 AM,40339.148438,-49733.839844,4859.589844,0.0,1.0,2.0,170.611008,162.166,7.47,1.965,-57.0,52.0,-2.0,0.96,0.0,0.0,true
May 22 2024 10:10:53:150 AM,40354.347656,-49732.0,4859.739746,0.0,2.0,1.0,170.758011,152.142014,18.608002,1.352,-100.0,111.0,-6.0,0.96,0.0,0.0,true
May 22 2024 10:10:53:251 AM,40369.007812,-49728.808594,4859.839844,0.0,3.0,1.0,170.864014,138.530014,31.096001,0.899,-136.0,125.0,-5.0,0.96,0.0,0.0,true
May 22 2024 10:10:53:348 AM,40382.070312,-49726.199219,4859.949707,0.0,4.0,1.0,170.971008,133.625,24.052002,1.242,-49.0,-70.0,3.0,-0.04,0.0,0.0,true
May 22 2024 10:10:53:457 AM,40396.300781,-49725.039062,4860.109863,0.0,4.0,2.0,171.130005,124.932007,11.962001,1.291,-87.0,-121.0,0.0,-0.04,0.0,0.0,true
May 22 2024 10:10:53:554 AM,40407.96875,-49724.238281,4860.22998,0.0,4.0,2.0,171.257004,116.912003,8.321,1.354,-80.0,-36.0,1.0,-0.04,0.0,0.0,true
May 22 2024 10:10:53:646 AM,40417.96875,-49723.578125,4860.339844,0.0,4.0,2.0,171.364014,102.593002,6.326,1.207,-143.0,-20.0,-1.0,-0.04,1.0,0.0,true
May 22 2024 10:10:53:753 AM,40428.230469,-49722.917969,4860.459961,0.0,4.0,2.0,171.480011,100.357002,5.832,1.13,-22.0,-5.0,-1.0,-0.04,1.0,0.0,true
May 22 2024 10:10:53:846 AM,40438.988281,-49722.257812,4860.629883,1.0,4.0,2.0,171.659012,121.158005,6.748,1.539,208.0,9.0,4.0,-0.04,1.0,0.0,true
May 22 2024 10:10:53:954 AM,40454.910156,-49721.308594,4860.939941,1.0,4.0,2.0,171.958008,159.615005,8.691,2.183,385.0,19.0,6.0,-0.04,1.0,0.0,true
May 22 2024 10:10:54:48 AM,40472.398438,-49720.320312,4861.239746,1.0,4.0,2.0,172.267014,194.28801,10.268001,2.577,347.0,16.0,4.0,-0.04,1.0,0.0,true
May 22 2024 10:10:54:156 AM,40496.109375,-49719.039062,4861.620117,2.0,4.0,2.0,172.645004,232.796005,11.871,3.169,385.0,16.0,6.0,-0.04,1.0,0.0,true
May 22 2024 10:10:54:252 AM,40520.757812,-49717.777344,4861.97998,2.0,3.0,2.0,173.004013,267.02301,13.114,3.569,342.0,12.0,4.0,-0.04,1.0,0.0,true
May 22 2024 10:10:54:347 AM,40547.890625,-49716.488281,4862.370117,2.0,3.0,2.0,173.395004,300.263,13.831,4.058,332.0,7.0,5.0,-0.04,1.0,0.0,true
May 22 2024 10:10:54:455 AM,40582.808594,-49714.957031,4862.870117,2.0,3.0,2.0,173.889008,333.871002,13.692,4.58,336.0,-1.0,5.0,-0.04,0.0,0.0,true
May 22 2024 10:10:54:549 AM,40614.539062,-49713.738281,4863.299805,2.0,3.0,1.0,174.322006,344.04303,12.251,5.019,102.0,-14.0,4.0,-0.05,0.0,0.0,true
May 22 2024 10:10:54:656 AM,40650.558594,-49712.539062,4863.75,2.0,3.0,1.0,174.770004,338.390015,10.082001,4.902,-57.0,-22.0,-1.0,-0.05,0.0,0.0,true
May 22 2024 10:10:54:750 AM,40680.929688,-49711.660156,4864.120117,1.0,2.0,1.0,175.145004,325.983002,8.035001,4.845,-124.0,-20.0,-1.0,-0.05,0.0,0.0,true
May 22 2024 10:10:54:847 AM,40711.390625,-49710.910156,4864.5,1.0,2.0,1.0,175.526001,309.511017,6.148,4.763,-165.0,-19.0,-1.0,-0.05,0.0,0.0,true
May 22 2024 10:10:54:957 AM,40743.648438,-49710.257812,4864.939941,1.0,2.0,1.0,175.96701,289.396027,4.431,4.639,-201.0,-17.0,-1.0,-0.05,0.0,0.0,true
May 22 2024 10:10:55:46 AM,40768.359375,-49709.859375,4865.299805,1.0,2.0,1.0,176.323013,272.917999,3.186,4.117,-165.0,-12.0,-5.0,-0.05,0.0,0.0,true
May 22 2024 10:10:55:154 AM,40796.648438,-49709.519531,4865.72998,1.0,1.0,1.0,176.748001,253.328018,1.846,4.163,-196.0,-13.0,0.0,-0.05,0.0,0.0,true
May 22 2024 10:10:55:249 AM,40819.757812,-49709.308594,4866.100098,0.0,1.0,1.0,177.123001,236.867004,0.691,4.124,-165.0,-12.0,0.0,-0.05,0.0,0.0,true
May 22 2024 10:10:55:355 AM,40843.460938,-49709.1875,4866.509766,0.0,1.0,1.0,177.535004,219.812012,-0.246,4.176,-171.0,-9.0,1.0,-0.05,0.0,0.0,true
May 22 2024 10:10:55:448 AM,40863.289062,-49708.347656,4866.830078,0.0,1.0,1.0,177.850006,204.418015,9.073,3.068,-154.0,93.0,-11.0,0.95,0.0,0.0,true
May 22 2024 10:10:55:550 AM,40882.757812,-49705.828125,4867.129883,0.0,2.0,0.0,178.157013,186.447006,24.125002,2.97,-180.0,151.0,-1.0,0.95,0.0,0.0,true
May 22 2024 10:10:55:655 AM,40901.167969,-49701.410156,4867.319824,0.0,4.0,0.0,178.344009,165.719009,40.875004,1.766,-207.0,168.0,-12.0,0.95,0.0,0.0,true
May 22 2024 10:10:55:759 AM,40916.988281,-49695.488281,4867.449707,0.0,6.0,0.0,178.475006,144.205002,56.003002,1.023,-215.0,151.0,-7.0,0.95,0.0,0.0,true
May 22 2024 10:10:55:854 AM,40930.019531,-49689.617188,4867.589844,0.0,8.0,0.0,178.609009,135.702011,58.396004,1.036,-85.0,24.0,0.0,-0.05,0.0,0.0,true
May 22 2024 10:10:55:952 AM,40943.488281,-49685.179688,4867.739746,0.0,10.0,0.0,178.763016,132.362,43.475002,1.47,-33.0,-149.0,4.0,-0.05,1.0,0.0,true
May 22 2024 10:10:56:48 AM,40955.738281,-49682.828125,4867.919922,0.0,10.0,1.0,178.944016,122.138008,25.843,1.887,-102.0,-176.0,4.0,-0.05,1.0,0.0,true
May 22 2024 10:10:56:157 AM,40969.308594,-49680.628906,4868.149902,1.0,10.0,1.0,179.173004,127.243004,20.704,1.938,51.0,-51.0,1.0,-0.05,1.0,0.0,true
May 22 2024 10:10:56:252 AM,40983.230469,-49678.457031,4868.419922,1.0,9.0,1.0,179.44101,152.852005,22.872002,2.165,256.0,22.0,2.0,-0.05,1.0,0.0,true
May 22 2024 10:10:56:348 AM,41000.148438,-49675.890625,4868.75,1.0,9.0,1.0,179.77301,184.872009,27.004002,2.763,320.0,41.0,6.0,-0.05,1.0,0.0,true
May 22 2024 10:10:56:446 AM,41020.429688,-49672.867188,4869.109863,2.0,9.0,1.0,180.138016,212.62001,30.500002,3.329,277.0,35.0,6.0,-0.05,0.0,0.0,true
May 22 2024 10:10:56:552 AM,41043.449219,-49668.679688,4869.459961,2.0,9.0,1.0,180.484009,216.712006,41.213001,2.992,41.0,107.0,-3.0,0.95,0.0,0.0,true
May 22 2024 10:10:56:646 AM,41062.878906,-49663.308594,4869.669922,1.0,10.0,0.0,180.695007,207.229004,56.004002,2.625,-95.0,148.0,-4.0,0.95,0.0,0.0,true
May 22 2024 10:10:56:755 AM,41083.640625,-49655.1875,4869.850098,1.0,12.0,0.0,180.868011,186.943008,73.656006,2.045,-203.0,177.0,-6.0,0.95,0.0,0.0,true
May 22 2024 10:10:56:849 AM,41099.417969,-49646.738281,4869.939941,1.0,15.0,0.0,180.963013,164.393005,87.883003,1.434,-225.0,142.0,-6.0,0.95,0.0,0.0,true
May 22 2024 10:10:56:952 AM,41114.179688,-49636.867188,4870.0,1.0,18.0,0.0,181.02301,145.559006,96.687004,1.151,-188.0,88.0,-3.0,0.95,0.0,0.0,true
May 22 2024 10:10:57:54 AM,41129.078125,-49627.667969,4870.109863,0.0,20.0,0.0,181.138016,143.78801,86.020004,1.478,-18.0,-107.0,3.0,-0.05,1.0,0.0,true
