,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:13:36:503 AM,41262.070312,-49597.648438,4872.069824,0.0,27.0,1.0,179.899002,184.124008,92.666008,1.658,-114.0,-60.0,-3.0,-0.02,0.0,0.0,true
May 22 2024 10:13:36:613 AM,41281.808594,-49587.777344,4872.290039,0.0,27.0,1.0,180.112015,170.410004,85.450005,1.914,-137.0,-72.0,3.0,-0.02,0.0,0.0,true
May 22 2024 10:13:36:709 AM,41297.628906,-49579.898438,4872.469727,0.0,27.0,1.0,180.294006,159.358002,79.499001,1.966,-111.0,-60.0,1.0,-0.02,0.0,0.0,true
May 22 2024 10:13:36:808 AM,41312.949219,-49572.609375,4872.649902,0.0,26.0,1.0,180.475006,150.177002,69.857002,1.716,-92.0,-96.0,-3.0,-1.02,0.0,0.0,true
May 22 2024 10:13:36:903 AM,41325.988281,-49567.539062,4872.790039,0.0,26.0,1.0,180.618011,115.727005,44.379002,1.536,-344.0,-255.0,-2.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:9 AM,41331.050781,-49565.878906,4872.709961,-1.0,25.0,1.0,180.700012,24.127001,6.571,0.152,-916.0,-378.0,-14.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:103 AM,41332.429688,-49565.617188,4872.699707,-1.0,25.0,1.0,180.713013,11.197001,-0.386,0.053,-129.0,-70.0,-1.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:210 AM,41332.777344,-49565.648438,4872.739746,-1.0,25.0,1.0,180.757004,-8.887,-6.184,-0.005,-201.0,-58.0,-1.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:304 AM,41330.839844,-49566.21875,4872.739746,-1.0,25.0,1.0,180.76001,-31.764002,-9.349,-0.288,-229.0,-32.0,-3.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:404 AM,41325.070312,-49566.730469,4872.659668,-1.0,26.0,0.0,180.846008,-69.802002,-12.137001,-0.992,-380.0,-28.0,-7.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:503 AM,41314.75,-49568.058594,4872.47998,-1.0,28.0,0.0,181.021011,-119.744003,-21.927002,-1.812,-499.0,-98.0,-8.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:613 AM,41298.429688,-49570.980469,4872.389648,-1.0,31.0,0.0,181.111008,-164.015015,-35.053001,-1.356,-443.0,-131.0,5.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:710 AM,41280.429688,-49575.070312,4872.179688,-1.0,34.0,0.0,181.319016,-196.994003,-52.059002,-2.813,-330.0,-170.0,-15.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:806 AM,41259.558594,-49581.078125,4871.919922,-1.0,38.0,1.0,181.580002,-225.867004,-74.338005,-2.912,-289.0,-223.0,-1.0,-1.02,-1.0,0.0,true
May 22 2024 10:13:37:914 AM,41233.117188,-49590.808594,4871.600098,-1.0,42.0,1.0,181.901016,-253.537018,-107.823006,-2.996,-277.0,-335.0,-1.0,-0.02,-1.0,0.0,true
May 22 2024 10:13:38:10 AM,41208.398438,-49604.96875,4871.279785,-1.0,46.0,2.0,182.219009,-264.721008,-169.822006,-3.537,-112.0,-620.0,-5.0,-0.02,-1.0,0.0,true
May 22 2024 10:13:38:105 AM,41184.210938,-49625.230469,4871.299805,-1.0,47.0,2.0,182.233002,-255.462006,-236.109009,1.332,93.0,-663.0,49.0,-0.02,-1.0,0.0,true
May 22 2024 10:13:38:203 AM,41159.359375,-49650.828125,4871.25,-1.0,47.0,3.0,182.281006,-262.141022,-280.113007,-2.754,-67.0,-440.0,-41.0,0.98,-1.0,0.0,true
May 22 2024 10:13:38:310 AM,41131.597656,-49683.378906,4871.029785,-1.0,46.0,2.0,182.503006,-264.216003,-325.337006,-2.945,-21.0,-452.0,-2.0,0.98,-1.0,0.0,true
May 22 2024 10:13:38:407 AM,41105.839844,-49716.9375,4870.819824,-1.0,44.0,2.0,182.707016,-269.634003,-357.861023,-2.543,-54.0,-325.0,4.0,0.98,-1.0,0.0,true
May 22 2024 10:13:38:504 AM,41079.058594,-49753.257812,4870.549805,0.0,39.0,2.0,182.977005,-282.555023,-379.821014,-2.818,-129.0,-220.0,-3.0,0.98,-1.0,0.0,true
May 22 2024 10:13:38:612 AM,41047.148438,-49795.339844,4870.100098,0.0,32.0,1.0,183.429016,-311.624023,-388.475006,-5.127,-291.0,-87.0,-23.0,0.98,-1.0,0.0,true
May 22 2024 10:13:38:709 AM,41013.929688,-49832.058594,4869.47998,0.0,24.0,0.0,184.053009,-365.457031,-375.064026,-6.639,-538.0,134.0,-15.0,0.98,-1.0,0.0,true
May 22 2024 10:13:38:809 AM,40973.449219,-49867.398438,4869.040039,-1.0,16.0,-1.0,184.494003,-433.029022,-335.651001,0.732,-676.0,394.0,74.0,0.98,-1.0,0.0,true
May 22 2024 10:13:38:904 AM,40929.019531,-49896.488281,4869.319824,0.0,7.0,-2.0,184.778015,-502.659027,-274.512024,2.079,-696.0,611.0,13.0,-0.02,-1.0,0.0,true
May 22 2024 10:13:39:11 AM,40877.609375,-49911.359375,4869.209961,0.0,6.0,-2.0,184.892014,-488.915009,-100.984001,-7.282001,137.0,1735.0,-94.0,-0.02,-1.0,0.0,true
May 22 2024 10:13:39:106 AM,40828.578125,-49918.089844,4868.620117,0.0,5.0,-3.0,185.474014,-538.456055,-55.701004,-5.837,-495.0,453.0,14.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:39:213 AM,40767.628906,-49923.878906,4867.699707,0.0,5.0,-2.0,186.400009,-586.322021,-43.792004,-9.627001,-479.0,119.0,-38.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:39:307 AM,40710.039062,-49928.980469,4866.679688,0.0,6.0,-2.0,187.422012,-624.152039,-45.841003,-10.057,-378.0,-20.0,-4.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:39:403 AM,40648.230469,-49934.488281,4865.699707,-1.0,6.0,-1.0,188.396011,-659.920044,-51.889004,-9.582001,-358.0,-60.0,5.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:39:515 AM,40572.058594,-49941.550781,4864.659668,-1.0,6.0,-1.0,189.439011,-699.305054,-59.849003,-8.792001,-394.0,-80.0,8.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:39:612 AM,40502.140625,-49948.308594,4863.819824,-1.0,6.0,0.0,190.278015,-731.984009,-67.202003,-8.25,-327.0,-74.0,5.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:39:709 AM,40429.148438,-49955.609375,4863.049805,-1.0,6.0,0.0,191.044006,-763.295044,-74.911003,-7.606,-313.0,-77.0,6.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:39:807 AM,40352.859375,-49963.609375,4862.330078,-1.0,7.0,0.0,191.765015,-792.496033,-82.004005,-7.150001,-292.0,-71.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:13:39:903 AM,40276.128906,-49971.96875,4861.699707,-1.0,7.0,0.0,192.400009,-807.06604,-87.450005,-6.467,-146.0,-54.0,7.0,-0.02,0.0,0.0,false
May 22 2024 10:13:40:3 AM,40196.007812,-49983.109375,4861.179688,0.0,6.0,1.0,192.922012,-796.266052,-113.583008,-5.371,108.0,-261.0,11.0,0.98,0.0,0.0,false
May 22 2024 10:13:40:102 AM,40120.070312,-49996.75,4860.819824,0.0,3.0,1.0,193.281006,-767.449036,-132.414001,-4.323,288.0,-188.0,10.0,0.98,1.0,0.0,false
May 22 2024 10:13:40:214 AM,40036.570312,-50005.957031,4860.459961,1.0,-1.0,0.0,193.63501,-735.729065,-63.681004,-3.349,317.0,687.0,10.0,-0.02,1.0,0.0,false
May 22 2024 10:13:40:314 AM,39966.027344,-50007.1875,4860.279785,1.0,-1.0,-1.0,193.820007,-685.820007,-9.483001,-2.734,499.0,542.0,6.0,-0.02,1.0,0.0,false
May 22 2024 10:13:40:415 AM,39900.488281,-50006.519531,4860.179688,1.0,-1.0,-2.0,193.918015,-630.858032,13.258,-3.077,550.0,227.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 10:13:40:509 AM,39844.339844,-50005.679688,4860.060059,2.0,-1.0,-1.0,194.043015,-588.910034,13.302001,-2.633,419.0,0.0,4.0,0.98,0.0,0.0,false
May 22 2024 10:13:40:615 AM,39784.167969,-50007.160156,4860.049805,2.0,-3.0,0.0,194.050003,-541.447021,-6.027,0.83,475.0,-193.0,35.0,0.98,0.0,0.0,false
May 22 2024 10:13:40:704 AM,39738.289062,-50009.957031,4860.159668,2.0,-5.0,0.0,194.161011,-502.03302,-19.26,1.335,394.0,-132.0,5.0,0.98,0.0,0.0,false
May 22 2024 10:13:40:809 AM,39687.238281,-50009.359375,4860.219727,2.0,-8.0,0.0,194.21701,-465.446014,24.228001,1.127,366.0,435.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:40:906 AM,39645.257812,-50004.550781,4860.439941,1.0,-8.0,-1.0,194.442017,-430.796021,50.206001,-0.094,346.0,260.0,-12.0,-0.02,0.0,0.0,false
May 22 2024 10:13:41:2 AM,39604.117188,-49999.070312,4860.609863,1.0,-8.0,-1.0,194.608002,-398.130005,57.420002,0.975,327.0,72.0,11.0,-0.02,1.0,0.0,false
May 22 2024 10:13:41:115 AM,39562.757812,-49992.988281,4860.830078,1.0,-8.0,-1.0,194.830002,-351.369019,57.467003,3.168,468.0,0.0,22.0,-0.02,1.0,0.0,false
May 22 2024 10:13:41:205 AM,39533.558594,-49989.4375,4861.109863,1.0,-9.0,0.0,195.10701,-304.89801,41.346001,3.272,465.0,-161.0,1.0,0.98,1.0,0.0,false
May 22 2024 10:13:41:317 AM,39502.878906,-49987.507812,4861.52002,1.0,-10.0,0.0,195.522003,-240.796005,18.720001,3.351,641.0,-226.0,1.0,0.98,1.0,0.0,false
May 22 2024 10:13:41:405 AM,39484.117188,-49987.300781,4861.779785,1.0,-12.0,1.0,195.777008,-188.798004,5.664,2.227,520.0,-131.0,-11.0,0.98,1.0,0.0,false
May 22 2024 10:13:41:506 AM,39470.289062,-49987.71875,4862.02002,2.0,-14.0,0.0,196.017014,-100.648003,-3.996,1.204,881.0,-97.0,-10.0,0.98,1.0,0.0,false
May 22 2024 10:13:41:604 AM,39466.347656,-49988.128906,4862.399902,2.0,-14.0,0.0,196.405014,-2.808,-1.275,6.209,978.0,27.0,50.0,0.98,1.0,0.0,false
May 22 2024 10:13:41:718 AM,39466.449219,-49987.980469,4862.52002,2.0,-14.0,0.0,196.526016,14.576001,1.698,-0.371,174.0,30.0,-66.0,0.98,1.0,0.0,false
May 22 2024 10:13:41:810 AM,39467.527344,-49987.648438,4862.350098,1.0,-14.0,0.0,196.706009,26.675001,2.171,-1.087,121.0,5.0,-7.0,0.98,1.0,0.0,false
May 22 2024 10:13:41:915 AM,39471.039062,-49986.957031,4862.120117,1.0,-13.0,0.0,196.930008,46.457001,4.248,-1.394,198.0,21.0,-3.0,0.98,1.0,0.0,false
May 22 2024 10:13:42:4 AM,39475.929688,-49986.207031,4861.949707,1.0,-12.0,0.0,197.097015,71.148003,5.746,-1.519,247.0,15.0,-1.0,0.98,1.0,0.0,false
May 22 2024 10:13:42:105 AM,39486.730469,-49984.667969,4861.810059,1.0,-10.0,0.0,197.238007,125.643005,11.574,-2.284,545.0,58.0,-8.0,0.98,1.0,0.0,false
May 22 2024 10:13:42:215 AM,39503.820312,-49981.660156,4861.600098,1.0,-8.0,0.0,197.448013,172.644012,23.962002,-2.438,470.0,124.0,-2.0,0.98,1.0,0.0,false
May 22 2024 10:13:42:312 AM,39522.660156,-49977.4375,4861.350098,1.0,-4.0,-1.0,197.700012,208.449005,39.431004,-3.33,358.0,155.0,-9.0,0.98,1.0,0.0,false
May 22 2024 10:13:42:409 AM,39544.960938,-49971.339844,4861.049805,1.0,-1.0,-1.0,197.996002,243.583008,56.929001,-3.158,351.0,175.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:42:510 AM,39571.589844,-49965.640625,4860.739746,1.0,2.0,0.0,198.309006,279.452026,51.422001,-3.397,359.0,-55.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:42:604 AM,39598.367188,-49963.019531,4860.459961,1.0,3.0,0.0,198.587006,289.210999,28.341002,-2.308,98.0,-231.0,11.0,-0.02,0.0,0.0,false
May 22 2024 10:13:42:713 AM,39629.1875,-49961.480469,4860.169922,1.0,3.0,1.0,198.882004,284.299011,16.373001,-1.724,-49.0,-120.0,6.0,-0.02,0.0,0.0,false
May 22 2024 10:13:42:811 AM,39656.050781,-49960.308594,4859.939941,0.0,3.0,1.0,199.111008,273.598999,11.647,-1.495,-107.0,-47.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:42:906 AM,39681.078125,-49959.320312,4859.759766,0.0,2.0,1.0,199.291016,260.641022,9.432,-1.28,-130.0,-22.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:2 AM,39705.058594,-49958.359375,4859.600098,0.0,2.0,1.0,199.448013,245.022018,10.105,-1.084,-156.0,7.0,2.0,0.98,1.0,0.0,false
May 22 2024 10:13:43:114 AM,39731.230469,-49955.5,4859.47998,0.0,3.0,0.0,199.573013,232.537018,26.593,-0.824,-125.0,165.0,3.0,0.98,1.0,0.0,false
May 22 2024 10:13:43:208 AM,39753.308594,-49950.917969,4859.439941,0.0,5.0,0.0,199.606003,237.345016,46.365002,-0.459,48.0,198.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:304 AM,39777.359375,-49946.859375,4859.449707,0.0,6.0,0.0,199.617004,254.85701,37.569,-0.168,175.0,-88.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:413 AM,39805.710938,-49943.949219,4859.459961,0.0,6.0,0.0,199.621002,255.729019,28.605001,-0.147,9.0,-90.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:509 AM,39829.730469,-49941.617188,4859.449707,0.0,6.0,1.0,199.630005,248.529007,24.776001,0.066,-72.0,-38.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:616 AM,39855.648438,-49939.179688,4859.459961,0.0,6.0,1.0,199.637009,236.405014,22.025002,0.586,-121.0,-28.0,5.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:712 AM,39877.359375,-49937.179688,4859.449707,0.0,6.0,1.0,199.645004,224.207016,20.338001,0.278,-122.0,-17.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:808 AM,39898.339844,-49935.277344,4859.469727,0.0,5.0,1.0,199.665009,211.318008,18.780001,0.513,-129.0,-16.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:43:905 AM,39918.089844,-49933.519531,4859.509766,0.0,5.0,1.0,199.70401,198.598007,17.352001,0.669,-127.0,-14.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:44:14 AM,39938.828125,-49931.699219,4859.569824,0.0,5.0,0.0,199.771011,184.843002,15.920001,0.684,-138.0,-14.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:13:44:111 AM,39956.078125,-49930.199219,4859.649902,0.0,5.0,0.0,199.846008,173.246002,14.755001,1.133,-116.0,-12.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:13:44:208 AM,39972.21875,-49928.808594,4859.699707,0.0,5.0,0.0,199.899002,162.319,13.692,0.661,-109.0,-11.0,-5.0,-0.02,0.0,0.0,false
May 22 2024 10:13:44:303 AM,39987.019531,-49927.238281,4859.759766,0.0,5.0,0.0,199.953003,151.355011,17.545,0.519,-110.0,39.0,-1.0,0.98,0.0,0.0,false
May 22 2024 10:13:44:417 AM,40002.96875,-49924.070312,4859.819824,0.0,6.0,0.0,200.013016,134.244003,27.924002,0.969,-171.0,104.0,4.0,0.98,1.0,0.0,false
May 22 2024 10:13:44:514 AM,40015.769531,-49920.117188,4859.859863,0.0,7.0,0.0,200.059006,129.685013,39.888,0.301,-46.0,120.0,-7.0,0.98,1.0,0.0,false
May 22 2024 10:13:44:608 AM,40028.660156,-49914.578125,4859.939941,0.0,9.0,0.0,200.142014,141.073013,59.390003,0.341,114.0,195.0,0.0,0.98,1.0,0.0,false
May 22 2024 10:13:44:706 AM,40043.757812,-49906.238281,4860.040039,0.0,12.0,-1.0,200.239014,159.128006,83.725006,0.411,181.0,243.0,1.0,0.98,1.0,0.0,false
May 22 2024 10:13:44:805 AM,40061.179688,-49896.019531,4860.159668,1.0,15.0,-1.0,200.354004,189.573013,102.297005,0.047,304.0,186.0,-4.0,-0.02,0.0,0.0,false
May 22 2024 10:13:44:914 AM,40084.917969,-49885.257812,4860.239746,1.0,17.0,0.0,200.433014,226.800018,97.588005,0.383,372.0,-47.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:13:45:10 AM,40107.640625,-49877.867188,4860.299805,1.0,17.0,1.0,200.49501,237.125015,81.261002,0.625,103.0,-163.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:45:105 AM,40129.648438,-49871.097656,4860.339844,1.0,17.0,1.0,200.537003,234.946014,73.634003,0.938,-22.0,-76.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:13:45:203 AM,40152.210938,-49864.289062,4860.370117,1.0,17.0,1.0,200.567017,226.544006,68.230003,1.046,-84.0,-54.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:13:45:313 AM,40176.109375,-49857.140625,4860.429688,0.0,17.0,1.0,200.628006,213.943008,63.395004,1.163,-126.0,-48.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:13:45:414 AM,40196.527344,-49851.078125,4860.489746,0.0,17.0,1.0,200.686005,201.547012,59.403004,0.988,-124.0,-40.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:13:45:507 AM,40214.417969,-49845.527344,4860.560059,0.0,17.0,1.0,200.758011,188.376007,59.828003,0.985,-132.0,4.0,0.0,0.98,0.0,0.0,false
May 22 2024 10:13:45:604 AM,40231.46875,-49838.769531,4860.609863,0.0,18.0,0.0,200.804016,170.59201,67.973,0.672,-178.0,81.0,-3.0,0.98,0.0,0.0,false
May 22 2024 10:13:45:708 AM,40247.378906,-49830.609375,4860.609863,0.0,19.0,0.0,200.805008,148.072006,76.925003,0.169,-225.0,90.0,-5.0,0.98,1.0,0.0,false
May 22 2024 10:13:45:802 AM,40259.917969,-49822.347656,4860.589844,0.0,21.0,0.0,200.819016,128.027008,86.281006,-0.237,-200.0,94.0,-4.0,0.98,1.0,0.0,false
May 22 2024 10:13:45:914 AM,40273.429688,-49811.0,4860.529785,0.0,24.0,0.0,200.879013,121.934006,103.910004,-0.631,-61.0,176.0,-4.0,0.98,1.0,0.0,false
May 22 2024 10:13:46:10 AM,40285.71875,-49799.289062,4860.5,0.0,26.0,0.0,200.916016,133.803009,126.992004,-0.996,119.0,231.0,-4.0,0.98,1.0,0.0,false
May 22 2024 10:13:46:103 AM,40299.730469,-49785.6875,4860.459961,0.0,29.0,0.0,200.951004,159.115005,148.02301,-0.95,253.0,210.0,0.0,-0.02,1.0,0.0,false
May 22 2024 10:13:46:214 AM,40320.949219,-49769.238281,4860.47998,1.0,31.0,1.0,200.970016,205.187012,155.14801,-0.566,461.0,71.0,4.0,-0.02,1.0,0.0,false
May 22 2024 10:13:46:310 AM,40343.867188,-49755.050781,4860.529785,1.0,31.0,2.0,201.017014,241.128006,156.209015,-0.272,359.0,11.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:13:46:411 AM,40369.117188,-49738.867188,4860.47998,1.0,31.0,2.0,201.061005,249.037018,166.865005,-0.606,79.0,107.0,-3.0,0.98,0.0,0.0,false
May 22 2024 10:13:46:507 AM,40391.679688,-49721.589844,4860.339844,1.0,33.0,2.0,201.201004,232.803009,180.468002,-1.254,-162.0,136.0,-6.0,0.98,0.0,0.0,false
May 22 2024 10:13:46:608 AM,40412.210938,-49702.160156,4859.989746,0.0,35.0,1.0,201.553009,203.222015,192.838013,-2.896,-296.0,124.0,-16.0,0.98,0.0,0.0,false
May 22 2024 10:13:46:704 AM,40428.628906,-49682.269531,4859.529785,0.0,38.0,1.0,202.011017,165.986008,202.102005,-3.829,-372.0,93.0,-9.0,0.98,0.0,0.0,false
May 22 2024 10:13:46:803 AM,40443.328125,-49662.167969,4859.080078,-1.0,42.0,1.0,202.460007,153.847,201.558014,-3.783,-121.0,-5.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:13:46:910 AM,40460.847656,-49642.820312,4858.75,-1.0,43.0,2.0,202.790009,161.646011,178.576004,-2.438,78.0,-230.0,13.0,-0.02,0.0,0.0,false
May 22 2024 10:13:47:9 AM,40477.257812,-49627.328125,4858.560059,-1.0,43.0,2.0,202.980011,160.576004,159.662003,-1.83,-11.0,-189.0,6.0,-0.02,0.0,0.0,false
May 22 2024 10:13:47:110 AM,40493.289062,-49612.4375,4858.389648,-1.0,43.0,3.0,203.151016,154.139008,146.514008,-1.466,-64.0,-131.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:13:47:208 AM,40507.917969,-49598.9375,4858.259766,-1.0,43.0,3.0,203.282013,143.112,133.553009,-1.267,-110.0,-130.0,2.0,-0.02,-1.0,0.0,false
May 22 2024 10:13:47:305 AM,40520.679688,-49587.859375,4858.189941,-1.0,42.0,3.0,203.352005,118.828003,101.285004,-0.14,-243.0,-323.0,11.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:47:413 AM,40527.859375,-49582.039062,4858.199707,-2.0,42.0,3.0,203.358017,41.743004,27.869001,4.443,-771.0,-734.0,46.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:47:513 AM,40528.300781,-49581.46875,4858.509766,-2.0,42.0,2.0,203.670013,2.183,-1.054,1.741,-396.0,-289.0,-27.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:47:615 AM,40527.589844,-49581.738281,4858.529785,-2.0,42.0,2.0,203.687012,-15.841001,-9.293,-0.782,-180.0,-82.0,-25.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:47:709 AM,40525.097656,-49582.578125,4858.439941,-2.0,42.0,2.0,203.777008,-35.718002,-16.434,-1.267,-199.0,-71.0,-5.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:47:809 AM,40520.078125,-49584.480469,4858.310059,-2.0,43.0,2.0,203.902008,-66.726006,-31.531002,-1.301,-310.0,-151.0,0.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:47:910 AM,40510.449219,-49588.75,4858.149902,-2.0,45.0,2.0,204.063004,-106.807007,-53.570004,-1.127,-401.0,-220.0,2.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:4 AM,40498.359375,-49594.6875,4858.0,-2.0,47.0,2.0,204.214005,-137.741013,-74.743004,-1.483,-309.0,-212.0,-4.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:111 AM,40481.289062,-49604.128906,4857.819824,-2.0,50.0,2.0,204.392014,-167.170013,-102.297005,-1.136,-294.0,-276.0,3.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:206 AM,40463.808594,-49615.167969,4857.739746,-3.0,54.0,2.0,204.477005,-188.220016,-130.498001,-0.424,-210.0,-282.0,7.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:302 AM,40444.378906,-49629.238281,4857.709961,-3.0,58.0,2.0,204.503006,-204.689011,-162.796005,0.531,-165.0,-323.0,10.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:411 AM,40420.929688,-49649.078125,4857.899902,-3.0,63.0,2.0,204.689011,-215.672012,-204.893005,2.616,-110.0,-421.0,21.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:509 AM,40398.820312,-49671.410156,4858.219727,-3.0,68.0,2.0,205.01001,-217.911011,-246.914017,4.207,-22.0,-420.0,16.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:606 AM,40377.480469,-49697.167969,4858.689941,-3.0,74.0,2.0,205.485016,-211.792007,-290.821014,5.447,61.0,-439.0,12.0,-1.02,-1.0,0.0,false
May 22 2024 10:13:48:704 AM,40356.910156,-49727.789062,4859.169922,-3.0,80.0,2.0,205.959015,-197.823013,-336.751007,3.841,140.0,-459.0,-16.0,-1.02,0.0,0.0,false
May 22 2024 10:13:48:810 AM,40337.277344,-49764.949219,4859.859863,-3.0,87.0,2.0,206.650009,-164.254013,-373.13501,5.599,336.0,-364.0,18.0,-1.02,0.0,0.0,false
May 22 2024 10:13:48:913 AM,40322.597656,-49802.597656,4860.529785,-2.0,93.0,2.0,207.323013,-121.750008,-384.991028,3.506,425.0,-119.0,-21.0,-1.02,1.0,0.0,false
May 22 2024 10:13:49:6 AM,40312.949219,-49837.039062,4861.120117,-2.0,99.0,3.0,207.912003,-79.561005,-374.442017,1.686,422.0,105.0,-18.0,-1.02,1.0,0.0,false
May 22 2024 10:13:49:112 AM,40306.519531,-49873.269531,4861.689941,-1.0,105.0,3.0,208.477005,-35.217003,-336.670013,0.123,443.0,378.0,-16.0,-1.02,1.0,0.0,false
May 22 2024 10:13:49:207 AM,40304.429688,-49901.488281,4862.029785,0.0,110.0,4.0,208.822006,-1.763,-290.96402,0.724,335.0,457.0,6.0,-1.02,1.0,0.0,false
May 22 2024 10:13:49:314 AM,40304.097656,-49921.859375,4862.529785,0.0,114.0,3.0,209.325012,-3.966,23.166,2.173,-22.0,3141.0,14.0,-1.02,1.0,0.0,true
May 22 2024 10:13:49:410 AM,40303.71875,-49922.078125,4862.5,0.0,114.0,3.0,209.361008,6.901,8.337001,-0.28,109.0,-148.0,-25.0,-1.02,1.0,0.0,true
May 22 2024 10:13:49:504 AM,40303.320312,-49920.488281,4862.370117,0.0,113.0,2.0,209.491013,2.617,25.795002,-1.413,-43.0,175.0,-11.0,-1.02,1.0,0.0,true
May 22 2024 10:13:49:614 AM,40302.988281,-49916.390625,4862.189941,0.0,113.0,2.0,209.669006,2.059,48.175003,-1.562,-6.0,224.0,-1.0,-1.02,1.0,0.0,false
May 22 2024 10:13:49:709 AM,40302.808594,-49909.738281,4862.049805,0.0,111.0,2.0,209.804016,-1.103,83.587006,-1.804,-32.0,354.0,-2.0,-1.02,1.0,0.0,false
May 22 2024 10:13:49:804 AM,40302.648438,-49898.648438,4861.929688,0.0,110.0,2.0,209.929016,-3.246,131.220001,-2.015,-21.0,476.0,-2.0,-1.02,1.0,0.0,false
May 22 2024 10:13:49:911 AM,40303.027344,-49881.277344,4861.72998,1.0,107.0,2.0,210.133011,0.329,177.434006,-3.06,36.0,462.0,-10.0,-1.02,1.0,0.0,false
May 22 2024 10:13:50:6 AM,40304.347656,-49862.359375,4861.370117,1.0,103.0,2.0,210.488007,8.358001,214.497009,-4.157,80.0,371.0,-11.0,-1.02,1.0,0.0,false
May 22 2024 10:13:50:113 AM,40307.519531,-49837.320312,4860.879883,1.0,99.0,2.0,210.981003,24.959002,252.889008,-4.577,166.0,384.0,-4.0,-1.02,1.0,0.0,false
May 22 2024 10:13:50:208 AM,40312.257812,-49812.519531,4860.449707,0.0,95.0,2.0,211.405014,46.845001,283.536011,-3.393,219.0,306.0,12.0,-1.02,1.0,0.0,false
May 22 2024 10:13:50:304 AM,40319.878906,-49783.757812,4860.109863,0.0,90.0,3.0,211.747009,76.112007,312.282013,-3.427,293.0,287.0,0.0,-1.02,1.0,0.0,false
May 22 2024 10:13:50:402 AM,40330.660156,-49752.910156,4859.830078,0.0,85.0,3.0,212.024017,111.310005,333.425018,-2.749,352.0,211.0,7.0,-1.02,0.0,0.0,false
